timeSlot,occupancy,routeDirection,stop_id
00:00,44,SEM:A:2,SEM:2074
06:45,382,SEM:A:2,SEM:2074
08:45,427,SEM:A:2,SEM:2074
11:30,320,SEM:A:2,SEM:2074
13:30,267,SEM:A:2,SEM:2074
15:30,452,SEM:A:2,SEM:2074
18:30,78,SEM:A:2,SEM:2074
21:00,19,SEM:A:2,SEM:2074
00:00,63,SEM:A:2,SEM:2072
06:45,522,SEM:A:2,SEM:2072
08:45,588,SEM:A:2,SEM:2072
11:30,446,SEM:A:2,SEM:2072
13:30,377,SEM:A:2,SEM:2072
15:30,669,SEM:A:2,SEM:2072
18:30,145,SEM:A:2,SEM:2072
21:00,31,SEM:A:2,SEM:2072
00:00,80,SEM:A:2,SEM:2070
06:45,665,SEM:A:2,SEM:2070
08:45,679,SEM:A:2,SEM:2070
11:30,646,SEM:A:2,SEM:2070
13:30,513,SEM:A:2,SEM:2070
15:30,1168,SEM:A:2,SEM:2070
18:30,216,SEM:A:2,SEM:2070
21:00,49,SEM:A:2,SEM:2070
00:00,103,SEM:A:2,SEM:2068
06:45,956,SEM:A:2,SEM:2068
08:45,974,SEM:A:2,SEM:2068
11:30,901,SEM:A:2,SEM:2068
13:30,816,SEM:A:2,SEM:2068
15:30,1698,SEM:A:2,SEM:2068
18:30,408,SEM:A:2,SEM:2068
21:00,106,SEM:A:2,SEM:2068
00:00,101,SEM:A:2,SEM:2207
06:45,1098,SEM:A:2,SEM:2207
08:45,1080,SEM:A:2,SEM:2207
11:30,977,SEM:A:2,SEM:2207
13:30,888,SEM:A:2,SEM:2207
15:30,1784,SEM:A:2,SEM:2207
18:30,447,SEM:A:2,SEM:2207
21:00,145,SEM:A:2,SEM:2207
00:00,142,SEM:A:2,SEM:2066
06:45,1399,SEM:A:2,SEM:2066
08:45,1234,SEM:A:2,SEM:2066
11:30,1061,SEM:A:2,SEM:2066
13:30,1230,SEM:A:2,SEM:2066
15:30,1897,SEM:A:2,SEM:2066
18:30,480,SEM:A:2,SEM:2066
21:00,167,SEM:A:2,SEM:2066
00:00,157,SEM:A:2,SEM:2064
06:45,1623,SEM:A:2,SEM:2064
08:45,1366,SEM:A:2,SEM:2064
11:30,1185,SEM:A:2,SEM:2064
13:30,1242,SEM:A:2,SEM:2064
15:30,1946,SEM:A:2,SEM:2064
18:30,555,SEM:A:2,SEM:2064
21:00,198,SEM:A:2,SEM:2064
00:00,164,SEM:A:2,SEM:2062
06:45,1734,SEM:A:2,SEM:2062
08:45,1365,SEM:A:2,SEM:2062
11:30,1273,SEM:A:2,SEM:2062
13:30,1348,SEM:A:2,SEM:2062
15:30,1975,SEM:A:2,SEM:2062
18:30,529,SEM:A:2,SEM:2062
21:00,204,SEM:A:2,SEM:2062
00:00,166,SEM:A:2,SEM:2060
06:45,1709,SEM:A:2,SEM:2060
08:45,1387,SEM:A:2,SEM:2060
11:30,1312,SEM:A:2,SEM:2060
13:30,1323,SEM:A:2,SEM:2060
15:30,2102,SEM:A:2,SEM:2060
18:30,614,SEM:A:2,SEM:2060
21:00,227,SEM:A:2,SEM:2060
00:00,202,SEM:A:2,SEM:2212
06:45,1992,SEM:A:2,SEM:2212
08:45,1763,SEM:A:2,SEM:2212
11:30,1711,SEM:A:2,SEM:2212
13:30,1846,SEM:A:2,SEM:2212
15:30,3270,SEM:A:2,SEM:2212
18:30,1057,SEM:A:2,SEM:2212
21:00,344,SEM:A:2,SEM:2212
00:00,272,SEM:A:2,SEM:2004
06:45,2274,SEM:A:2,SEM:2004
08:45,2219,SEM:A:2,SEM:2004
11:30,2034,SEM:A:2,SEM:2004
13:30,2070,SEM:A:2,SEM:2004
15:30,3501,SEM:A:2,SEM:2004
18:30,1124,SEM:A:2,SEM:2004
21:00,385,SEM:A:2,SEM:2004
00:00,308,SEM:A:2,SEM:2006
06:45,2460,SEM:A:2,SEM:2006
08:45,2344,SEM:A:2,SEM:2006
11:30,2231,SEM:A:2,SEM:2006
13:30,2290,SEM:A:2,SEM:2006
15:30,3957,SEM:A:2,SEM:2006
18:30,1157,SEM:A:2,SEM:2006
21:00,413,SEM:A:2,SEM:2006
00:00,330,SEM:A:2,SEM:2008
06:45,2831,SEM:A:2,SEM:2008
08:45,2439,SEM:A:2,SEM:2008
11:30,2186,SEM:A:2,SEM:2008
13:30,2411,SEM:A:2,SEM:2008
15:30,4079,SEM:A:2,SEM:2008
18:30,1132,SEM:A:2,SEM:2008
21:00,445,SEM:A:2,SEM:2008
00:00,350,SEM:A:2,SEM:2010
06:45,2590,SEM:A:2,SEM:2010
08:45,2625,SEM:A:2,SEM:2010
11:30,2226,SEM:A:2,SEM:2010
13:30,2522,SEM:A:2,SEM:2010
15:30,4545,SEM:A:2,SEM:2010
18:30,1328,SEM:A:2,SEM:2010
21:00,487,SEM:A:2,SEM:2010
00:00,381,SEM:A:2,SEM:2012
06:45,2726,SEM:A:2,SEM:2012
08:45,2691,SEM:A:2,SEM:2012
11:30,2252,SEM:A:2,SEM:2012
13:30,2622,SEM:A:2,SEM:2012
15:30,4851,SEM:A:2,SEM:2012
18:30,1354,SEM:A:2,SEM:2012
21:00,495,SEM:A:2,SEM:2012
00:00,390,SEM:A:2,SEM:2014
06:45,2990,SEM:A:2,SEM:2014
08:45,2917,SEM:A:2,SEM:2014
11:30,2317,SEM:A:2,SEM:2014
13:30,2688,SEM:A:2,SEM:2014
15:30,4941,SEM:A:2,SEM:2014
18:30,1349,SEM:A:2,SEM:2014
21:00,527,SEM:A:2,SEM:2014
00:00,384,SEM:A:2,SEM:2254
06:45,2765,SEM:A:2,SEM:2254
08:45,3028,SEM:A:2,SEM:2254
11:30,2286,SEM:A:2,SEM:2254
13:30,2831,SEM:A:2,SEM:2254
15:30,4731,SEM:A:2,SEM:2254
18:30,1409,SEM:A:2,SEM:2254
21:00,562,SEM:A:2,SEM:2254
00:00,170,SEM:C:1,SEM:2254
06:45,3073,SEM:C:1,SEM:2254
08:45,2110,SEM:C:1,SEM:2254
11:30,1437,SEM:C:1,SEM:2254
13:30,1709,SEM:C:1,SEM:2254
15:30,2302,SEM:C:1,SEM:2254
18:30,1140,SEM:C:1,SEM:2254
21:00,669,SEM:C:1,SEM:2254
00:00,405,SEM:A:2,SEM:2018
06:45,2813,SEM:A:2,SEM:2018
08:45,3002,SEM:A:2,SEM:2018
11:30,2440,SEM:A:2,SEM:2018
13:30,2874,SEM:A:2,SEM:2018
15:30,4952,SEM:A:2,SEM:2018
18:30,1410,SEM:A:2,SEM:2018
21:00,551,SEM:A:2,SEM:2018
00:00,383,SEM:A:2,SEM:2020
06:45,2343,SEM:A:2,SEM:2020
08:45,2668,SEM:A:2,SEM:2020
11:30,2017,SEM:A:2,SEM:2020
13:30,2594,SEM:A:2,SEM:2020
15:30,4950,SEM:A:2,SEM:2020
18:30,1405,SEM:A:2,SEM:2020
21:00,510,SEM:A:2,SEM:2020
00:00,205,SEM:B:2,SEM:2020
06:45,2350,SEM:B:2,SEM:2020
08:45,2557,SEM:B:2,SEM:2020
11:30,2508,SEM:B:2,SEM:2020
13:30,2693,SEM:B:2,SEM:2020
15:30,5726,SEM:B:2,SEM:2020
18:30,2484,SEM:B:2,SEM:2020
21:00,617,SEM:B:2,SEM:2020
00:00,393,SEM:A:2,SEM:2213
06:45,2280,SEM:A:2,SEM:2213
08:45,2608,SEM:A:2,SEM:2213
11:30,1906,SEM:A:2,SEM:2213
13:30,2331,SEM:A:2,SEM:2213
15:30,5135,SEM:A:2,SEM:2213
18:30,1500,SEM:A:2,SEM:2213
21:00,539,SEM:A:2,SEM:2213
00:00,201,SEM:B:2,SEM:2213
06:45,2505,SEM:B:2,SEM:2213
08:45,2413,SEM:B:2,SEM:2213
11:30,2422,SEM:B:2,SEM:2213
13:30,2550,SEM:B:2,SEM:2213
15:30,5433,SEM:B:2,SEM:2213
18:30,2223,SEM:B:2,SEM:2213
21:00,569,SEM:B:2,SEM:2213
00:00,386,SEM:A:2,SEM:2026
06:45,2097,SEM:A:2,SEM:2026
08:45,2458,SEM:A:2,SEM:2026
11:30,1730,SEM:A:2,SEM:2026
13:30,2134,SEM:A:2,SEM:2026
15:30,4805,SEM:A:2,SEM:2026
18:30,1429,SEM:A:2,SEM:2026
21:00,476,SEM:A:2,SEM:2026
00:00,210,SEM:B:2,SEM:2026
06:45,2749,SEM:B:2,SEM:2026
08:45,2225,SEM:B:2,SEM:2026
11:30,2149,SEM:B:2,SEM:2026
13:30,1976,SEM:B:2,SEM:2026
15:30,4134,SEM:B:2,SEM:2026
18:30,1620,SEM:B:2,SEM:2026
21:00,378,SEM:B:2,SEM:2026
00:00,250,SEM:A:2,SEM:2214
06:45,1667,SEM:A:2,SEM:2214
08:45,2174,SEM:A:2,SEM:2214
11:30,1599,SEM:A:2,SEM:2214
13:30,1859,SEM:A:2,SEM:2214
15:30,4076,SEM:A:2,SEM:2214
18:30,1322,SEM:A:2,SEM:2214
21:00,451,SEM:A:2,SEM:2214
00:00,97,SEM:B:2,SEM:2214
06:45,2593,SEM:B:2,SEM:2214
08:45,2036,SEM:B:2,SEM:2214
11:30,1666,SEM:B:2,SEM:2214
13:30,1543,SEM:B:2,SEM:2214
15:30,2998,SEM:B:2,SEM:2214
18:30,1189,SEM:B:2,SEM:2214
21:00,345,SEM:B:2,SEM:2214
00:00,250,SEM:A:2,SEM:2030
06:45,1551,SEM:A:2,SEM:2030
08:45,1904,SEM:A:2,SEM:2030
11:30,1479,SEM:A:2,SEM:2030
13:30,1829,SEM:A:2,SEM:2030
15:30,4396,SEM:A:2,SEM:2030
18:30,1228,SEM:A:2,SEM:2030
21:00,409,SEM:A:2,SEM:2030
00:00,118,SEM:B:2,SEM:2030
06:45,2841,SEM:B:2,SEM:2030
08:45,1638,SEM:B:2,SEM:2030
11:30,1486,SEM:B:2,SEM:2030
13:30,1184,SEM:B:2,SEM:2030
15:30,2176,SEM:B:2,SEM:2030
18:30,748,SEM:B:2,SEM:2030
21:00,218,SEM:B:2,SEM:2030
00:00,227,SEM:A:2,SEM:2032
06:45,1328,SEM:A:2,SEM:2032
08:45,1732,SEM:A:2,SEM:2032
11:30,1311,SEM:A:2,SEM:2032
13:30,1676,SEM:A:2,SEM:2032
15:30,4226,SEM:A:2,SEM:2032
18:30,976,SEM:A:2,SEM:2032
21:00,315,SEM:A:2,SEM:2032
00:00,235,SEM:A:2,SEM:2034
06:45,1329,SEM:A:2,SEM:2034
08:45,1580,SEM:A:2,SEM:2034
11:30,1242,SEM:A:2,SEM:2034
13:30,1547,SEM:A:2,SEM:2034
15:30,3814,SEM:A:2,SEM:2034
18:30,783,SEM:A:2,SEM:2034
21:00,278,SEM:A:2,SEM:2034
00:00,230,SEM:A:2,SEM:2036
06:45,1263,SEM:A:2,SEM:2036
08:45,1455,SEM:A:2,SEM:2036
11:30,1029,SEM:A:2,SEM:2036
13:30,1449,SEM:A:2,SEM:2036
15:30,3242,SEM:A:2,SEM:2036
18:30,586,SEM:A:2,SEM:2036
21:00,229,SEM:A:2,SEM:2036
00:00,212,SEM:A:2,SEM:2038
06:45,1126,SEM:A:2,SEM:2038
08:45,1060,SEM:A:2,SEM:2038
11:30,896,SEM:A:2,SEM:2038
13:30,1105,SEM:A:2,SEM:2038
15:30,2616,SEM:A:2,SEM:2038
18:30,333,SEM:A:2,SEM:2038
21:00,161,SEM:A:2,SEM:2038
00:00,155,SEM:A:2,SEM:2040
06:45,956,SEM:A:2,SEM:2040
08:45,896,SEM:A:2,SEM:2040
11:30,623,SEM:A:2,SEM:2040
13:30,900,SEM:A:2,SEM:2040
15:30,2023,SEM:A:2,SEM:2040
18:30,226,SEM:A:2,SEM:2040
21:00,119,SEM:A:2,SEM:2040
00:00,0,SEM:A:2,SEM:2215
06:45,0,SEM:A:2,SEM:2215
08:45,0,SEM:A:2,SEM:2215
11:30,0,SEM:A:2,SEM:2215
13:30,0,SEM:A:2,SEM:2215
15:30,0,SEM:A:2,SEM:2215
18:30,0,SEM:A:2,SEM:2215
21:00,0,SEM:A:2,SEM:2215
00:00,174,SEM:A:1,SEM:2218
06:45,1561,SEM:A:1,SEM:2218
08:45,1474,SEM:A:1,SEM:2218
11:30,1367,SEM:A:1,SEM:2218
13:30,1318,SEM:A:1,SEM:2218
15:30,3095,SEM:A:1,SEM:2218
18:30,1012,SEM:A:1,SEM:2218
21:00,323,SEM:A:1,SEM:2218
00:00,151,SEM:A:1,SEM:2061
06:45,1393,SEM:A:1,SEM:2061
08:45,1525,SEM:A:1,SEM:2061
11:30,1308,SEM:A:1,SEM:2061
13:30,1375,SEM:A:1,SEM:2061
15:30,3042,SEM:A:1,SEM:2061
18:30,842,SEM:A:1,SEM:2061
21:00,329,SEM:A:1,SEM:2061
00:00,141,SEM:A:1,SEM:2063
06:45,1411,SEM:A:1,SEM:2063
08:45,1589,SEM:A:1,SEM:2063
11:30,1399,SEM:A:1,SEM:2063
13:30,1437,SEM:A:1,SEM:2063
15:30,3006,SEM:A:1,SEM:2063
18:30,753,SEM:A:1,SEM:2063
21:00,311,SEM:A:1,SEM:2063
00:00,156,SEM:A:1,SEM:2065
06:45,1408,SEM:A:1,SEM:2065
08:45,1472,SEM:A:1,SEM:2065
11:30,1466,SEM:A:1,SEM:2065
13:30,1337,SEM:A:1,SEM:2065
15:30,2868,SEM:A:1,SEM:2065
18:30,742,SEM:A:1,SEM:2065
21:00,258,SEM:A:1,SEM:2065
00:00,165,SEM:A:1,SEM:2067
06:45,1507,SEM:A:1,SEM:2067
08:45,1404,SEM:A:1,SEM:2067
11:30,1290,SEM:A:1,SEM:2067
13:30,1238,SEM:A:1,SEM:2067
15:30,2687,SEM:A:1,SEM:2067
18:30,645,SEM:A:1,SEM:2067
21:00,204,SEM:A:1,SEM:2067
00:00,166,SEM:A:1,SEM:2208
06:45,1429,SEM:A:1,SEM:2208
08:45,1358,SEM:A:1,SEM:2208
11:30,1287,SEM:A:1,SEM:2208
13:30,1220,SEM:A:1,SEM:2208
15:30,2411,SEM:A:1,SEM:2208
18:30,573,SEM:A:1,SEM:2208
21:00,186,SEM:A:1,SEM:2208
00:00,101,SEM:A:1,SEM:2069
06:45,929,SEM:A:1,SEM:2069
08:45,923,SEM:A:1,SEM:2069
11:30,863,SEM:A:1,SEM:2069
13:30,873,SEM:A:1,SEM:2069
15:30,1781,SEM:A:1,SEM:2069
18:30,433,SEM:A:1,SEM:2069
21:00,106,SEM:A:1,SEM:2069
00:00,84,SEM:A:1,SEM:2071
06:45,389,SEM:A:1,SEM:2071
08:45,702,SEM:A:1,SEM:2071
11:30,503,SEM:A:1,SEM:2071
13:30,605,SEM:A:1,SEM:2071
15:30,1320,SEM:A:1,SEM:2071
18:30,353,SEM:A:1,SEM:2071
21:00,83,SEM:A:1,SEM:2071
00:00,67,SEM:A:1,SEM:2073
06:45,291,SEM:A:1,SEM:2073
08:45,415,SEM:A:1,SEM:2073
11:30,372,SEM:A:1,SEM:2073
13:30,434,SEM:A:1,SEM:2073
15:30,769,SEM:A:1,SEM:2073
18:30,293,SEM:A:1,SEM:2073
21:00,52,SEM:A:1,SEM:2073
00:00,0,SEM:A:1,SEM:2075
06:45,0,SEM:A:1,SEM:2075
08:45,0,SEM:A:1,SEM:2075
11:30,0,SEM:A:1,SEM:2075
13:30,0,SEM:A:1,SEM:2075
15:30,0,SEM:A:1,SEM:2075
18:30,0,SEM:A:1,SEM:2075
21:00,0,SEM:A:1,SEM:2075
00:00,59,SEM:A:1,SEM:2109
06:45,836,SEM:A:1,SEM:2109
08:45,729,SEM:A:1,SEM:2109
11:30,617,SEM:A:1,SEM:2109
13:30,485,SEM:A:1,SEM:2109
15:30,1036,SEM:A:1,SEM:2109
18:30,239,SEM:A:1,SEM:2109
21:00,41,SEM:A:1,SEM:2109
00:00,80,SEM:A:1,SEM:2041
06:45,971,SEM:A:1,SEM:2041
08:45,911,SEM:A:1,SEM:2041
11:30,795,SEM:A:1,SEM:2041
13:30,610,SEM:A:1,SEM:2041
15:30,1251,SEM:A:1,SEM:2041
18:30,315,SEM:A:1,SEM:2041
21:00,50,SEM:A:1,SEM:2041
00:00,115,SEM:A:1,SEM:2039
06:45,1443,SEM:A:1,SEM:2039
08:45,1124,SEM:A:1,SEM:2039
11:30,934,SEM:A:1,SEM:2039
13:30,771,SEM:A:1,SEM:2039
15:30,1419,SEM:A:1,SEM:2039
18:30,328,SEM:A:1,SEM:2039
21:00,91,SEM:A:1,SEM:2039
00:00,175,SEM:A:1,SEM:2037
06:45,1959,SEM:A:1,SEM:2037
08:45,1537,SEM:A:1,SEM:2037
11:30,1170,SEM:A:1,SEM:2037
13:30,1104,SEM:A:1,SEM:2037
15:30,1936,SEM:A:1,SEM:2037
18:30,366,SEM:A:1,SEM:2037
21:00,126,SEM:A:1,SEM:2037
00:00,205,SEM:A:1,SEM:2035
06:45,2178,SEM:A:1,SEM:2035
08:45,1638,SEM:A:1,SEM:2035
11:30,1207,SEM:A:1,SEM:2035
13:30,1148,SEM:A:1,SEM:2035
15:30,2009,SEM:A:1,SEM:2035
18:30,474,SEM:A:1,SEM:2035
21:00,175,SEM:A:1,SEM:2035
00:00,235,SEM:A:1,SEM:2033
06:45,2445,SEM:A:1,SEM:2033
08:45,2100,SEM:A:1,SEM:2033
11:30,1392,SEM:A:1,SEM:2033
13:30,1547,SEM:A:1,SEM:2033
15:30,2422,SEM:A:1,SEM:2033
18:30,577,SEM:A:1,SEM:2033
21:00,373,SEM:A:1,SEM:2033
00:00,176,SEM:A:1,SEM:2031
06:45,2192,SEM:A:1,SEM:2031
08:45,1857,SEM:A:1,SEM:2031
11:30,1596,SEM:A:1,SEM:2031
13:30,1553,SEM:A:1,SEM:2031
15:30,2682,SEM:A:1,SEM:2031
18:30,818,SEM:A:1,SEM:2031
21:00,448,SEM:A:1,SEM:2031
00:00,74,SEM:B:1,SEM:2031
06:45,1485,SEM:B:1,SEM:2031
08:45,1481,SEM:B:1,SEM:2031
11:30,1335,SEM:B:1,SEM:2031
13:30,1103,SEM:B:1,SEM:2031
15:30,3400,SEM:B:1,SEM:2031
18:30,924,SEM:B:1,SEM:2031
21:00,264,SEM:B:1,SEM:2031
00:00,161,SEM:A:1,SEM:2216
06:45,2439,SEM:A:1,SEM:2216
08:45,2052,SEM:A:1,SEM:2216
11:30,1734,SEM:A:1,SEM:2216
13:30,1760,SEM:A:1,SEM:2216
15:30,2955,SEM:A:1,SEM:2216
18:30,1079,SEM:A:1,SEM:2216
21:00,544,SEM:A:1,SEM:2216
00:00,111,SEM:B:1,SEM:2216
06:45,2188,SEM:B:1,SEM:2216
08:45,1747,SEM:B:1,SEM:2216
11:30,1654,SEM:B:1,SEM:2216
13:30,1348,SEM:B:1,SEM:2216
15:30,3904,SEM:B:1,SEM:2216
18:30,1116,SEM:B:1,SEM:2216
21:00,346,SEM:B:1,SEM:2216
00:00,178,SEM:A:1,SEM:2027
06:45,2663,SEM:A:1,SEM:2027
08:45,2256,SEM:A:1,SEM:2027
11:30,1869,SEM:A:1,SEM:2027
13:30,1933,SEM:A:1,SEM:2027
15:30,3447,SEM:A:1,SEM:2027
18:30,1357,SEM:A:1,SEM:2027
21:00,739,SEM:A:1,SEM:2027
00:00,167,SEM:B:1,SEM:2027
06:45,3236,SEM:B:1,SEM:2027
08:45,2411,SEM:B:1,SEM:2027
11:30,2036,SEM:B:1,SEM:2027
13:30,1810,SEM:B:1,SEM:2027
15:30,4386,SEM:B:1,SEM:2027
18:30,1287,SEM:B:1,SEM:2027
21:00,500,SEM:B:1,SEM:2027
00:00,184,SEM:A:1,SEM:2217
06:45,2522,SEM:A:1,SEM:2217
08:45,2016,SEM:A:1,SEM:2217
11:30,1741,SEM:A:1,SEM:2217
13:30,1827,SEM:A:1,SEM:2217
15:30,3471,SEM:A:1,SEM:2217
18:30,1454,SEM:A:1,SEM:2217
21:00,843,SEM:A:1,SEM:2217
00:00,190,SEM:B:1,SEM:2217
06:45,3576,SEM:B:1,SEM:2217
08:45,2603,SEM:B:1,SEM:2217
11:30,2160,SEM:B:1,SEM:2217
13:30,2003,SEM:B:1,SEM:2217
15:30,4465,SEM:B:1,SEM:2217
18:30,1461,SEM:B:1,SEM:2217
21:00,619,SEM:B:1,SEM:2217
00:00,170,SEM:A:1,SEM:2021
06:45,2739,SEM:A:1,SEM:2021
08:45,2436,SEM:A:1,SEM:2021
11:30,2246,SEM:A:1,SEM:2021
13:30,2454,SEM:A:1,SEM:2021
15:30,4789,SEM:A:1,SEM:2021
18:30,1944,SEM:A:1,SEM:2021
21:00,1003,SEM:A:1,SEM:2021
00:00,243,SEM:B:1,SEM:2021
06:45,3925,SEM:B:1,SEM:2021
08:45,3151,SEM:B:1,SEM:2021
11:30,2553,SEM:B:1,SEM:2021
13:30,2393,SEM:B:1,SEM:2021
15:30,5029,SEM:B:1,SEM:2021
18:30,1655,SEM:B:1,SEM:2021
21:00,747,SEM:B:1,SEM:2021
00:00,169,SEM:A:1,SEM:2019
06:45,2556,SEM:A:1,SEM:2019
08:45,2556,SEM:A:1,SEM:2019
11:30,2234,SEM:A:1,SEM:2019
13:30,2501,SEM:A:1,SEM:2019
15:30,4826,SEM:A:1,SEM:2019
18:30,1928,SEM:A:1,SEM:2019
21:00,1006,SEM:A:1,SEM:2019
00:00,191,SEM:A:1,SEM:2255
06:45,2865,SEM:A:1,SEM:2255
08:45,2721,SEM:A:1,SEM:2255
11:30,2276,SEM:A:1,SEM:2255
13:30,2356,SEM:A:1,SEM:2255
15:30,4726,SEM:A:1,SEM:2255
18:30,1758,SEM:A:1,SEM:2255
21:00,934,SEM:A:1,SEM:2255
00:00,106,SEM:C:2,SEM:2255
06:45,964,SEM:C:2,SEM:2255
08:45,1409,SEM:C:2,SEM:2255
11:30,1219,SEM:C:2,SEM:2255
13:30,1414,SEM:C:2,SEM:2255
15:30,4753,SEM:C:2,SEM:2255
18:30,1572,SEM:C:2,SEM:2255
21:00,707,SEM:C:2,SEM:2255
00:00,209,SEM:A:1,SEM:2015
06:45,3037,SEM:A:1,SEM:2015
08:45,2745,SEM:A:1,SEM:2015
11:30,2261,SEM:A:1,SEM:2015
13:30,2322,SEM:A:1,SEM:2015
15:30,4610,SEM:A:1,SEM:2015
18:30,1648,SEM:A:1,SEM:2015
21:00,890,SEM:A:1,SEM:2015
00:00,212,SEM:A:1,SEM:2013
06:45,2942,SEM:A:1,SEM:2013
08:45,2750,SEM:A:1,SEM:2013
11:30,2261,SEM:A:1,SEM:2013
13:30,2272,SEM:A:1,SEM:2013
15:30,4672,SEM:A:1,SEM:2013
18:30,1627,SEM:A:1,SEM:2013
21:00,858,SEM:A:1,SEM:2013
00:00,205,SEM:A:1,SEM:2011
06:45,2619,SEM:A:1,SEM:2011
08:45,2701,SEM:A:1,SEM:2011
11:30,2419,SEM:A:1,SEM:2011
13:30,2317,SEM:A:1,SEM:2011
15:30,4778,SEM:A:1,SEM:2011
18:30,1546,SEM:A:1,SEM:2011
21:00,835,SEM:A:1,SEM:2011
00:00,180,SEM:A:1,SEM:2009
06:45,2374,SEM:A:1,SEM:2009
08:45,2645,SEM:A:1,SEM:2009
11:30,2493,SEM:A:1,SEM:2009
13:30,2442,SEM:A:1,SEM:2009
15:30,4625,SEM:A:1,SEM:2009
18:30,1496,SEM:A:1,SEM:2009
21:00,712,SEM:A:1,SEM:2009
00:00,182,SEM:A:1,SEM:2007
06:45,2235,SEM:A:1,SEM:2007
08:45,2538,SEM:A:1,SEM:2007
11:30,2408,SEM:A:1,SEM:2007
13:30,2391,SEM:A:1,SEM:2007
15:30,4385,SEM:A:1,SEM:2007
18:30,1362,SEM:A:1,SEM:2007
21:00,596,SEM:A:1,SEM:2007
00:00,189,SEM:A:1,SEM:2005
06:45,2190,SEM:A:1,SEM:2005
08:45,2495,SEM:A:1,SEM:2005
11:30,2170,SEM:A:1,SEM:2005
13:30,2276,SEM:A:1,SEM:2005
15:30,4085,SEM:A:1,SEM:2005
18:30,1254,SEM:A:1,SEM:2005
21:00,450,SEM:A:1,SEM:2005
00:00,4,SEM:B:2,SEM:3059
06:45,95,SEM:B:2,SEM:3059
08:45,127,SEM:B:2,SEM:3059
11:30,49,SEM:B:2,SEM:3059
13:30,48,SEM:B:2,SEM:3059
15:30,102,SEM:B:2,SEM:3059
18:30,57,SEM:B:2,SEM:3059
21:00,16,SEM:B:2,SEM:3059
00:00,0,SEM:B:1,SEM:3059
06:45,0,SEM:B:1,SEM:3059
08:45,0,SEM:B:1,SEM:3059
11:30,0,SEM:B:1,SEM:3059
13:30,0,SEM:B:1,SEM:3059
15:30,0,SEM:B:1,SEM:3059
18:30,0,SEM:B:1,SEM:3059
21:00,0,SEM:B:1,SEM:3059
00:00,26,SEM:B:2,SEM:3063
06:45,982,SEM:B:2,SEM:3063
08:45,459,SEM:B:2,SEM:3063
11:30,239,SEM:B:2,SEM:3063
13:30,248,SEM:B:2,SEM:3063
15:30,392,SEM:B:2,SEM:3063
18:30,204,SEM:B:2,SEM:3063
21:00,58,SEM:B:2,SEM:3063
00:00,29,SEM:B:2,SEM:3065
06:45,1033,SEM:B:2,SEM:3065
08:45,507,SEM:B:2,SEM:3065
11:30,316,SEM:B:2,SEM:3065
13:30,296,SEM:B:2,SEM:3065
15:30,486,SEM:B:2,SEM:3065
18:30,264,SEM:B:2,SEM:3065
21:00,74,SEM:B:2,SEM:3065
00:00,37,SEM:B:2,SEM:3067
06:45,1216,SEM:B:2,SEM:3067
08:45,703,SEM:B:2,SEM:3067
11:30,673,SEM:B:2,SEM:3067
13:30,524,SEM:B:2,SEM:3067
15:30,1119,SEM:B:2,SEM:3067
18:30,534,SEM:B:2,SEM:3067
21:00,174,SEM:B:2,SEM:3067
00:00,48,SEM:B:2,SEM:2059
06:45,1087,SEM:B:2,SEM:2059
08:45,1068,SEM:B:2,SEM:2059
11:30,1582,SEM:B:2,SEM:2059
13:30,1090,SEM:B:2,SEM:2059
15:30,2571,SEM:B:2,SEM:2059
18:30,1041,SEM:B:2,SEM:2059
21:00,247,SEM:B:2,SEM:2059
00:00,24,SEM:C:2,SEM:2059
06:45,239,SEM:C:2,SEM:2059
08:45,664,SEM:C:2,SEM:2059
11:30,886,SEM:C:2,SEM:2059
13:30,674,SEM:C:2,SEM:2059
15:30,2309,SEM:C:2,SEM:2059
18:30,822,SEM:C:2,SEM:2059
21:00,226,SEM:C:2,SEM:2059
00:00,51,SEM:B:2,SEM:2057
06:45,1038,SEM:B:2,SEM:2057
08:45,1370,SEM:B:2,SEM:2057
11:30,1836,SEM:B:2,SEM:2057
13:30,1396,SEM:B:2,SEM:2057
15:30,3726,SEM:B:2,SEM:2057
18:30,1578,SEM:B:2,SEM:2057
21:00,362,SEM:B:2,SEM:2057
00:00,23,SEM:C:2,SEM:2057
06:45,276,SEM:C:2,SEM:2057
08:45,921,SEM:C:2,SEM:2057
11:30,1081,SEM:C:2,SEM:2057
13:30,893,SEM:C:2,SEM:2057
15:30,3646,SEM:C:2,SEM:2057
18:30,1187,SEM:C:2,SEM:2057
21:00,416,SEM:C:2,SEM:2057
00:00,109,SEM:B:2,SEM:2055
06:45,1613,SEM:B:2,SEM:2055
08:45,1727,SEM:B:2,SEM:2055
11:30,2004,SEM:B:2,SEM:2055
13:30,1743,SEM:B:2,SEM:2055
15:30,4127,SEM:B:2,SEM:2055
18:30,1903,SEM:B:2,SEM:2055
21:00,495,SEM:B:2,SEM:2055
00:00,123,SEM:B:2,SEM:2053
06:45,1832,SEM:B:2,SEM:2053
08:45,1973,SEM:B:2,SEM:2053
11:30,2139,SEM:B:2,SEM:2053
13:30,1904,SEM:B:2,SEM:2053
15:30,4424,SEM:B:2,SEM:2053
18:30,2072,SEM:B:2,SEM:2053
21:00,512,SEM:B:2,SEM:2053
