cluster_name,target_mode,passengers_count,up_down,line_direction,timelaps,goal,line
VALLIER - CATANE,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c5
RHIN ET DANUBE,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c5
DOCTEUR SCHWEITZER,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c5
LYS ROUGE,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c5
HENRI DUNANT,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c5
ALLIES,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c5
MARCHE D'INTERET NATIONAL,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c5
STALINGRAD-ALLIES,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c5
FLAUBERT - CLOS D'OR,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c5
MALHERBE,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c5
LOUIS JOUVET,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c5
TEISSEIRE (GRENOBLE),En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c5
PAUL COCAT,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c5
ANDRE ARGOUGES,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c5
SAINT-AUGUSTIN,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c5
BON PASTEUR,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c5
EDOUARD VAILLANT,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c5
PIERRE SEMARD,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c5
NEYRPIC - BELLEDONNE,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c5
CLINIQUE BELLEDONNE,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c5
CHAMP ROMAN,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c5
PROMOTION SOCIALE,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c5
SCIENCES SOCIALES,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c5
BIBLIOTHEQUES UNIVERSITAIRES,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c5
UNIVERSITES - BIOLOGIE,En car Transisère,5.4037437698,down,ALL,ALL,ALL,ligne-c5
PALAIS DE JUSTICE,En voiture garée à proximité,1.172435789,down,ALL,ALL,ALL,ligne-c5
ESCLANGON,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-c5
BERRIAT-LE MAGASIN,En voiture garée à proximité,2.9570647493999997,down,ALL,ALL,ALL,ligne-c5
CEMOI,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-c5
VALLIER - CATANE,En voiture garée à proximité,1.3494414416,down,ALL,ALL,ALL,ligne-c5
RHIN ET DANUBE,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-c5
DOCTEUR SCHWEITZER,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-c5
LYS ROUGE,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-c5
HENRI DUNANT,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-c5
ALLIES,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-c5
MARCHE D'INTERET NATIONAL,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-c5
STALINGRAD-ALLIES,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-c5
FLAUBERT - CLOS D'OR,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-c5
MALHERBE,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-c5
LOUIS JOUVET,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-c5
TEISSEIRE (GRENOBLE),En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-c5
PAUL COCAT,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-c5
ANDRE ARGOUGES,En voiture garée à proximité,4.7604442175,down,ALL,ALL,ALL,ligne-c5
SAINT-AUGUSTIN,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-c5
BON PASTEUR,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-c5
EDOUARD VAILLANT,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-c5
PIERRE SEMARD,En voiture garée à proximité,1.8426552945,down,ALL,ALL,ALL,ligne-c5
NEYRPIC - BELLEDONNE,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-c5
CLINIQUE BELLEDONNE,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-c5
CHAMP ROMAN,En voiture garée à proximité,4.4599337704,down,ALL,ALL,ALL,ligne-c5
PROMOTION SOCIALE,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-c5
SCIENCES SOCIALES,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-c5
BIBLIOTHEQUES UNIVERSITAIRES,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-c5
UNIVERSITES - BIOLOGIE,En voiture garée à proximité,1.6610263148,down,ALL,ALL,ALL,ligne-c5
PALAIS DE JUSTICE,A pied,285.8771869645007,down,ALL,ALL,ALL,ligne-c5
ESCLANGON,A pied,80.89383804260004,down,ALL,ALL,ALL,ligne-c5
BERRIAT-LE MAGASIN,A pied,427.7108752423,down,ALL,ALL,ALL,ligne-c5
CEMOI,A pied,262.2891271764004,down,ALL,ALL,ALL,ligne-c5
VALLIER - CATANE,A pied,500.4052748787981,down,ALL,ALL,ALL,ligne-c5
RHIN ET DANUBE,A pied,162.75402554829992,down,ALL,ALL,ALL,ligne-c5
DOCTEUR SCHWEITZER,A pied,852.0121397183012,down,ALL,ALL,ALL,ligne-c5
LYS ROUGE,A pied,149.0849083061999,down,ALL,ALL,ALL,ligne-c5
HENRI DUNANT,A pied,36.56395557659998,down,ALL,ALL,ALL,ligne-c5
ALLIES,A pied,640.9468524770028,down,ALL,ALL,ALL,ligne-c5
MARCHE D'INTERET NATIONAL,A pied,119.80259580330005,down,ALL,ALL,ALL,ligne-c5
STALINGRAD-ALLIES,A pied,697.5352784643,down,ALL,ALL,ALL,ligne-c5
FLAUBERT - CLOS D'OR,A pied,472.0081059658003,down,ALL,ALL,ALL,ligne-c5
MALHERBE,A pied,972.6445506794012,down,ALL,ALL,ALL,ligne-c5
LOUIS JOUVET,A pied,131.34462414489997,down,ALL,ALL,ALL,ligne-c5
TEISSEIRE (GRENOBLE),A pied,797.7054517804006,down,ALL,ALL,ALL,ligne-c5
PAUL COCAT,A pied,329.2185801815002,down,ALL,ALL,ALL,ligne-c5
ANDRE ARGOUGES,A pied,1360.822625106001,down,ALL,ALL,ALL,ligne-c5
SAINT-AUGUSTIN,A pied,511.47322561470094,down,ALL,ALL,ALL,ligne-c5
BON PASTEUR,A pied,628.4728799118017,down,ALL,ALL,ALL,ligne-c5
EDOUARD VAILLANT,A pied,342.00542566559926,down,ALL,ALL,ALL,ligne-c5
PIERRE SEMARD,A pied,202.06953438199994,down,ALL,ALL,ALL,ligne-c5
NEYRPIC - BELLEDONNE,A pied,408.5569465033994,down,ALL,ALL,ALL,ligne-c5
CLINIQUE BELLEDONNE,A pied,194.49410605900007,down,ALL,ALL,ALL,ligne-c5
CHAMP ROMAN,A pied,396.4176215258001,down,ALL,ALL,ALL,ligne-c5
PROMOTION SOCIALE,A pied,146.10357536349994,down,ALL,ALL,ALL,ligne-c5
SCIENCES SOCIALES,A pied,180.1492085983997,down,ALL,ALL,ALL,ligne-c5
BIBLIOTHEQUES UNIVERSITAIRES,A pied,604.8639393518025,down,ALL,ALL,ALL,ligne-c5
UNIVERSITES - BIOLOGIE,A pied,226.33671097049972,down,ALL,ALL,ALL,ligne-c5
PALAIS DE JUSTICE,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c5
ESCLANGON,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c5
BERRIAT-LE MAGASIN,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c5
CEMOI,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c5
VALLIER - CATANE,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c5
RHIN ET DANUBE,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c5
DOCTEUR SCHWEITZER,En bus TAG,41.2912382853,down,ALL,ALL,ALL,ligne-c5
LYS ROUGE,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c5
HENRI DUNANT,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c5
ALLIES,En bus TAG,23.712412818900006,down,ALL,ALL,ALL,ligne-c5
MARCHE D'INTERET NATIONAL,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c5
STALINGRAD-ALLIES,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c5
FLAUBERT - CLOS D'OR,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c5
MALHERBE,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c5
LOUIS JOUVET,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c5
TEISSEIRE (GRENOBLE),En bus TAG,42.519461272,down,ALL,ALL,ALL,ligne-c5
PAUL COCAT,En bus TAG,15.094277637400001,down,ALL,ALL,ALL,ligne-c5
ANDRE ARGOUGES,En bus TAG,7.1821707514,down,ALL,ALL,ALL,ligne-c5
SAINT-AUGUSTIN,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c5
BON PASTEUR,En bus TAG,27.726675572900003,down,ALL,ALL,ALL,ligne-c5
EDOUARD VAILLANT,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c5
PIERRE SEMARD,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c5
NEYRPIC - BELLEDONNE,En bus TAG,15.037700063499999,down,ALL,ALL,ALL,ligne-c5
CLINIQUE BELLEDONNE,En bus TAG,8.5610203075,down,ALL,ALL,ALL,ligne-c5
CHAMP ROMAN,En bus TAG,63.710229372400036,down,ALL,ALL,ALL,ligne-c5
PROMOTION SOCIALE,En bus TAG,3.4645980364,down,ALL,ALL,ALL,ligne-c5
SCIENCES SOCIALES,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c5
BIBLIOTHEQUES UNIVERSITAIRES,En bus TAG,3.0112788722,down,ALL,ALL,ALL,ligne-c5
UNIVERSITES - BIOLOGIE,En bus TAG,1.8119669118,down,ALL,ALL,ALL,ligne-c5
PALAIS DE JUSTICE,En tram,104.31864054170002,down,ALL,ALL,ALL,ligne-c5
ESCLANGON,En tram,0.0,down,ALL,ALL,ALL,ligne-c5
BERRIAT-LE MAGASIN,En tram,243.66090148760034,down,ALL,ALL,ALL,ligne-c5
CEMOI,En tram,0.0,down,ALL,ALL,ALL,ligne-c5
VALLIER - CATANE,En tram,152.2675935831001,down,ALL,ALL,ALL,ligne-c5
RHIN ET DANUBE,En tram,0.0,down,ALL,ALL,ALL,ligne-c5
DOCTEUR SCHWEITZER,En tram,0.0,down,ALL,ALL,ALL,ligne-c5
LYS ROUGE,En tram,0.0,down,ALL,ALL,ALL,ligne-c5
HENRI DUNANT,En tram,0.0,down,ALL,ALL,ALL,ligne-c5
ALLIES,En tram,303.1380692980996,down,ALL,ALL,ALL,ligne-c5
MARCHE D'INTERET NATIONAL,En tram,0.0,down,ALL,ALL,ALL,ligne-c5
STALINGRAD-ALLIES,En tram,0.0,down,ALL,ALL,ALL,ligne-c5
FLAUBERT - CLOS D'OR,En tram,0.0,down,ALL,ALL,ALL,ligne-c5
MALHERBE,En tram,743.0914706465026,down,ALL,ALL,ALL,ligne-c5
LOUIS JOUVET,En tram,0.0,down,ALL,ALL,ALL,ligne-c5
TEISSEIRE (GRENOBLE),En tram,0.0,down,ALL,ALL,ALL,ligne-c5
PAUL COCAT,En tram,0.0,down,ALL,ALL,ALL,ligne-c5
ANDRE ARGOUGES,En tram,0.0,down,ALL,ALL,ALL,ligne-c5
SAINT-AUGUSTIN,En tram,0.0,down,ALL,ALL,ALL,ligne-c5
BON PASTEUR,En tram,0.0,down,ALL,ALL,ALL,ligne-c5
EDOUARD VAILLANT,En tram,22.915225063099996,down,ALL,ALL,ALL,ligne-c5
PIERRE SEMARD,En tram,0.0,down,ALL,ALL,ALL,ligne-c5
NEYRPIC - BELLEDONNE,En tram,75.85232467639999,down,ALL,ALL,ALL,ligne-c5
CLINIQUE BELLEDONNE,En tram,0.0,down,ALL,ALL,ALL,ligne-c5
CHAMP ROMAN,En tram,0.0,down,ALL,ALL,ALL,ligne-c5
PROMOTION SOCIALE,En tram,0.0,down,ALL,ALL,ALL,ligne-c5
SCIENCES SOCIALES,En tram,0.0,down,ALL,ALL,ALL,ligne-c5
BIBLIOTHEQUES UNIVERSITAIRES,En tram,79.4163744849,down,ALL,ALL,ALL,ligne-c5
UNIVERSITES - BIOLOGIE,En tram,0.0,down,ALL,ALL,ALL,ligne-c5
PALAIS DE JUSTICE,En train,40.083001713399995,down,ALL,ALL,ALL,ligne-c5
ESCLANGON,En train,0.0,down,ALL,ALL,ALL,ligne-c5
BERRIAT-LE MAGASIN,En train,0.0,down,ALL,ALL,ALL,ligne-c5
CEMOI,En train,0.0,down,ALL,ALL,ALL,ligne-c5
VALLIER - CATANE,En train,0.0,down,ALL,ALL,ALL,ligne-c5
RHIN ET DANUBE,En train,0.0,down,ALL,ALL,ALL,ligne-c5
DOCTEUR SCHWEITZER,En train,0.0,down,ALL,ALL,ALL,ligne-c5
LYS ROUGE,En train,0.0,down,ALL,ALL,ALL,ligne-c5
HENRI DUNANT,En train,0.0,down,ALL,ALL,ALL,ligne-c5
ALLIES,En train,1.3306786563,down,ALL,ALL,ALL,ligne-c5
MARCHE D'INTERET NATIONAL,En train,0.0,down,ALL,ALL,ALL,ligne-c5
STALINGRAD-ALLIES,En train,0.0,down,ALL,ALL,ALL,ligne-c5
FLAUBERT - CLOS D'OR,En train,3.9274382812,down,ALL,ALL,ALL,ligne-c5
MALHERBE,En train,0.0,down,ALL,ALL,ALL,ligne-c5
LOUIS JOUVET,En train,0.0,down,ALL,ALL,ALL,ligne-c5
TEISSEIRE (GRENOBLE),En train,0.0,down,ALL,ALL,ALL,ligne-c5
PAUL COCAT,En train,0.0,down,ALL,ALL,ALL,ligne-c5
ANDRE ARGOUGES,En train,0.9377446777,down,ALL,ALL,ALL,ligne-c5
SAINT-AUGUSTIN,En train,0.0,down,ALL,ALL,ALL,ligne-c5
BON PASTEUR,En train,0.0,down,ALL,ALL,ALL,ligne-c5
EDOUARD VAILLANT,En train,0.0,down,ALL,ALL,ALL,ligne-c5
PIERRE SEMARD,En train,0.0,down,ALL,ALL,ALL,ligne-c5
NEYRPIC - BELLEDONNE,En train,0.0,down,ALL,ALL,ALL,ligne-c5
CLINIQUE BELLEDONNE,En train,0.0,down,ALL,ALL,ALL,ligne-c5
CHAMP ROMAN,En train,0.0,down,ALL,ALL,ALL,ligne-c5
PROMOTION SOCIALE,En train,0.0,down,ALL,ALL,ALL,ligne-c5
SCIENCES SOCIALES,En train,0.0,down,ALL,ALL,ALL,ligne-c5
BIBLIOTHEQUES UNIVERSITAIRES,En train,0.0,down,ALL,ALL,ALL,ligne-c5
UNIVERSITES - BIOLOGIE,En train,1.6610263148,down,ALL,ALL,ALL,ligne-c5
PALAIS DE JUSTICE,En voiture garée au parking relai,1.0186781271,down,ALL,ALL,ALL,ligne-c5
ESCLANGON,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c5
BERRIAT-LE MAGASIN,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c5
CEMOI,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c5
VALLIER - CATANE,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c5
RHIN ET DANUBE,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c5
DOCTEUR SCHWEITZER,En voiture garée au parking relai,2.7635426417,down,ALL,ALL,ALL,ligne-c5
LYS ROUGE,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c5
HENRI DUNANT,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c5
ALLIES,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c5
MARCHE D'INTERET NATIONAL,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c5
STALINGRAD-ALLIES,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c5
FLAUBERT - CLOS D'OR,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c5
MALHERBE,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c5
LOUIS JOUVET,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c5
TEISSEIRE (GRENOBLE),En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c5
PAUL COCAT,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c5
ANDRE ARGOUGES,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c5
SAINT-AUGUSTIN,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c5
BON PASTEUR,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c5
EDOUARD VAILLANT,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c5
PIERRE SEMARD,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c5
NEYRPIC - BELLEDONNE,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c5
CLINIQUE BELLEDONNE,En voiture garée au parking relai,1.3729532143,down,ALL,ALL,ALL,ligne-c5
CHAMP ROMAN,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c5
PROMOTION SOCIALE,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c5
SCIENCES SOCIALES,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c5
BIBLIOTHEQUES UNIVERSITAIRES,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c5
UNIVERSITES - BIOLOGIE,En voiture garée au parking relai,1.4409743644,down,ALL,ALL,ALL,ligne-c5
PALAIS DE JUSTICE,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c5
ESCLANGON,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c5
BERRIAT-LE MAGASIN,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c5
CEMOI,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c5
VALLIER - CATANE,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c5
RHIN ET DANUBE,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c5
DOCTEUR SCHWEITZER,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c5
LYS ROUGE,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c5
HENRI DUNANT,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c5
ALLIES,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c5
MARCHE D'INTERET NATIONAL,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c5
STALINGRAD-ALLIES,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c5
FLAUBERT - CLOS D'OR,Mode non précisé,2.0478728703,down,ALL,ALL,ALL,ligne-c5
MALHERBE,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c5
LOUIS JOUVET,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c5
TEISSEIRE (GRENOBLE),Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c5
PAUL COCAT,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c5
ANDRE ARGOUGES,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c5
SAINT-AUGUSTIN,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c5
BON PASTEUR,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c5
EDOUARD VAILLANT,Mode non précisé,5.178700172,down,ALL,ALL,ALL,ligne-c5
PIERRE SEMARD,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c5
NEYRPIC - BELLEDONNE,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c5
CLINIQUE BELLEDONNE,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c5
CHAMP ROMAN,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c5
PROMOTION SOCIALE,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c5
SCIENCES SOCIALES,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c5
BIBLIOTHEQUES UNIVERSITAIRES,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c5
UNIVERSITES - BIOLOGIE,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c5
PALAIS DE JUSTICE,En vélo,0.0,down,S1,ALL,ALL,ligne-c5
ESCLANGON,En vélo,0.0,down,S1,ALL,ALL,ligne-c5
BERRIAT-LE MAGASIN,En vélo,0.0,down,S1,ALL,ALL,ligne-c5
CEMOI,En vélo,0.0,down,S1,ALL,ALL,ligne-c5
VALLIER - CATANE,En vélo,0.0,down,S1,ALL,ALL,ligne-c5
RHIN ET DANUBE,En vélo,0.0,down,S1,ALL,ALL,ligne-c5
DOCTEUR SCHWEITZER,En vélo,0.0,down,S1,ALL,ALL,ligne-c5
LYS ROUGE,En vélo,0.0,down,S1,ALL,ALL,ligne-c5
HENRI DUNANT,En vélo,0.0,down,S1,ALL,ALL,ligne-c5
ALLIES,En vélo,0.0,down,S1,ALL,ALL,ligne-c5
MARCHE D'INTERET NATIONAL,En vélo,0.0,down,S1,ALL,ALL,ligne-c5
STALINGRAD-ALLIES,En vélo,0.0,down,S1,ALL,ALL,ligne-c5
FLAUBERT - CLOS D'OR,En vélo,0.0,down,S1,ALL,ALL,ligne-c5
MALHERBE,En vélo,0.0,down,S1,ALL,ALL,ligne-c5
LOUIS JOUVET,En vélo,0.0,down,S1,ALL,ALL,ligne-c5
