cluster_name,target_mode,passengers_count,up_down,line_direction,timelaps,goal,line
MARCEAU - JARDIN DES VALLONS,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c3
FOCH - FERRIE,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c3
CAPUCHE,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c3
EUGENE SUE,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c3
CLOS D'OR,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c3
VIGNY,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c3
VILLAGE OLYMPIQUE,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c3
CHRISTOPHE TURC,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c3
EDMOND ESMONIN,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c3
GRAND'PLACE,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c3
POLESUD - ALPEXPO,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c3
ALPEXPO,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c3
FRANCOIS QUESNAY,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c3
HOPITAL SUD,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c3
ECOLES HOSPITALIERES,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c3
LE CHATEAU (ECHIROLLES),En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c3
GUY MOQUET,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c3
PAUL LANGEVIN,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c3
LE VILLAGE (ECHIROLLES),En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c3
CENTRE DU GRAPHISME,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c3
VICTOR HUGO,En tram,473.78052761830065,down,ALL,ALL,ALL,ligne-c3
GAMBETTA,En tram,0.0,down,ALL,ALL,ALL,ligne-c3
CHAMPIONNET,En tram,0.0,down,ALL,ALL,ALL,ligne-c3
MARCEAU - JARDIN DES VALLONS,En tram,0.0,down,ALL,ALL,ALL,ligne-c3
FOCH - FERRIE,En tram,434.21160137900046,down,ALL,ALL,ALL,ligne-c3
CAPUCHE,En tram,0.0,down,ALL,ALL,ALL,ligne-c3
EUGENE SUE,En tram,0.0,down,ALL,ALL,ALL,ligne-c3
CLOS D'OR,En tram,0.0,down,ALL,ALL,ALL,ligne-c3
VIGNY,En tram,0.0,down,ALL,ALL,ALL,ligne-c3
VILLAGE OLYMPIQUE,En tram,0.0,down,ALL,ALL,ALL,ligne-c3
CHRISTOPHE TURC,En tram,0.0,down,ALL,ALL,ALL,ligne-c3
EDMOND ESMONIN,En tram,0.0,down,ALL,ALL,ALL,ligne-c3
GRAND'PLACE,En tram,437.4548195002002,down,ALL,ALL,ALL,ligne-c3
POLESUD - ALPEXPO,En tram,48.018135852300006,down,ALL,ALL,ALL,ligne-c3
ALPEXPO,En tram,0.0,down,ALL,ALL,ALL,ligne-c3
FRANCOIS QUESNAY,En tram,0.0,down,ALL,ALL,ALL,ligne-c3
HOPITAL SUD,En tram,0.0,down,ALL,ALL,ALL,ligne-c3
ECOLES HOSPITALIERES,En tram,0.0,down,ALL,ALL,ALL,ligne-c3
LE CHATEAU (ECHIROLLES),En tram,0.0,down,ALL,ALL,ALL,ligne-c3
GUY MOQUET,En tram,0.0,down,ALL,ALL,ALL,ligne-c3
PAUL LANGEVIN,En tram,0.0,down,ALL,ALL,ALL,ligne-c3
LE VILLAGE (ECHIROLLES),En tram,0.0,down,ALL,ALL,ALL,ligne-c3
CENTRE DU GRAPHISME,En tram,0.0,down,ALL,ALL,ALL,ligne-c3
VICTOR HUGO,En car Transisère,11.323541538499999,down,ALL,ALL,ALL,ligne-c3
GAMBETTA,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c3
CHAMPIONNET,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c3
MARCEAU - JARDIN DES VALLONS,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c3
FOCH - FERRIE,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c3
CAPUCHE,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c3
EUGENE SUE,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c3
CLOS D'OR,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c3
VIGNY,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c3
VILLAGE OLYMPIQUE,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c3
CHRISTOPHE TURC,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c3
EDMOND ESMONIN,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c3
GRAND'PLACE,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c3
POLESUD - ALPEXPO,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c3
ALPEXPO,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c3
FRANCOIS QUESNAY,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c3
HOPITAL SUD,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c3
ECOLES HOSPITALIERES,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c3
LE CHATEAU (ECHIROLLES),En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c3
GUY MOQUET,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c3
PAUL LANGEVIN,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c3
LE VILLAGE (ECHIROLLES),En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c3
CENTRE DU GRAPHISME,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c3
VICTOR HUGO,En bus TAG,57.34606887219998,down,S1,ALL,ALL,ligne-c3
GAMBETTA,En bus TAG,0.0,down,S1,ALL,ALL,ligne-c3
CHAMPIONNET,En bus TAG,15.149905739299998,down,S1,ALL,ALL,ligne-c3
MARCEAU - JARDIN DES VALLONS,En bus TAG,0.0,down,S1,ALL,ALL,ligne-c3
FOCH - FERRIE,En bus TAG,10.764840086,down,S1,ALL,ALL,ligne-c3
CAPUCHE,En bus TAG,2.7231517183,down,S1,ALL,ALL,ligne-c3
EUGENE SUE,En bus TAG,9.0833611599,down,S1,ALL,ALL,ligne-c3
CLOS D'OR,En bus TAG,24.8798318527,down,S1,ALL,ALL,ligne-c3
VIGNY,En bus TAG,0.0,down,S1,ALL,ALL,ligne-c3
VILLAGE OLYMPIQUE,En bus TAG,0.0,down,S1,ALL,ALL,ligne-c3
CHRISTOPHE TURC,En bus TAG,0.0,down,S1,ALL,ALL,ligne-c3
EDMOND ESMONIN,En bus TAG,19.060283087400002,down,S1,ALL,ALL,ligne-c3
GRAND'PLACE,En bus TAG,81.82350013800001,down,S1,ALL,ALL,ligne-c3
POLESUD - ALPEXPO,En bus TAG,0.0,down,S1,ALL,ALL,ligne-c3
ALPEXPO,En bus TAG,0.0,down,S1,ALL,ALL,ligne-c3
FRANCOIS QUESNAY,En bus TAG,6.0376706428,down,S1,ALL,ALL,ligne-c3
HOPITAL SUD,En bus TAG,1.1465901972,down,S1,ALL,ALL,ligne-c3
ECOLES HOSPITALIERES,En bus TAG,0.0,down,S1,ALL,ALL,ligne-c3
LE CHATEAU (ECHIROLLES),En bus TAG,7.9647337788999995,down,S1,ALL,ALL,ligne-c3
GUY MOQUET,En bus TAG,0.0,down,S1,ALL,ALL,ligne-c3
PAUL LANGEVIN,En bus TAG,0.0,down,S1,ALL,ALL,ligne-c3
LE VILLAGE (ECHIROLLES),En bus TAG,0.0,down,S1,ALL,ALL,ligne-c3
CENTRE DU GRAPHISME,En bus TAG,0.0,down,S1,ALL,ALL,ligne-c3
VICTOR HUGO,Mode non précisé,0.0,down,S1,ALL,ALL,ligne-c3
GAMBETTA,Mode non précisé,0.0,down,S1,ALL,ALL,ligne-c3
CHAMPIONNET,Mode non précisé,0.0,down,S1,ALL,ALL,ligne-c3
MARCEAU - JARDIN DES VALLONS,Mode non précisé,0.0,down,S1,ALL,ALL,ligne-c3
FOCH - FERRIE,Mode non précisé,3.6315222497,down,S1,ALL,ALL,ligne-c3
CAPUCHE,Mode non précisé,0.0,down,S1,ALL,ALL,ligne-c3
EUGENE SUE,Mode non précisé,0.0,down,S1,ALL,ALL,ligne-c3
CLOS D'OR,Mode non précisé,0.0,down,S1,ALL,ALL,ligne-c3
VIGNY,Mode non précisé,0.0,down,S1,ALL,ALL,ligne-c3
VILLAGE OLYMPIQUE,Mode non précisé,0.0,down,S1,ALL,ALL,ligne-c3
CHRISTOPHE TURC,Mode non précisé,0.0,down,S1,ALL,ALL,ligne-c3
EDMOND ESMONIN,Mode non précisé,0.0,down,S1,ALL,ALL,ligne-c3
GRAND'PLACE,Mode non précisé,0.0,down,S1,ALL,ALL,ligne-c3
POLESUD - ALPEXPO,Mode non précisé,0.0,down,S1,ALL,ALL,ligne-c3
ALPEXPO,Mode non précisé,0.0,down,S1,ALL,ALL,ligne-c3
FRANCOIS QUESNAY,Mode non précisé,0.0,down,S1,ALL,ALL,ligne-c3
HOPITAL SUD,Mode non précisé,0.0,down,S1,ALL,ALL,ligne-c3
ECOLES HOSPITALIERES,Mode non précisé,0.0,down,S1,ALL,ALL,ligne-c3
LE CHATEAU (ECHIROLLES),Mode non précisé,0.0,down,S1,ALL,ALL,ligne-c3
GUY MOQUET,Mode non précisé,0.0,down,S1,ALL,ALL,ligne-c3
PAUL LANGEVIN,Mode non précisé,0.0,down,S1,ALL,ALL,ligne-c3
LE VILLAGE (ECHIROLLES),Mode non précisé,0.0,down,S1,ALL,ALL,ligne-c3
CENTRE DU GRAPHISME,Mode non précisé,0.0,down,S1,ALL,ALL,ligne-c3
VICTOR HUGO,En voiture garée à proximité,2.0453746737,down,S1,ALL,ALL,ligne-c3
GAMBETTA,En voiture garée à proximité,0.0,down,S1,ALL,ALL,ligne-c3
CHAMPIONNET,En voiture garée à proximité,0.0,down,S1,ALL,ALL,ligne-c3
MARCEAU - JARDIN DES VALLONS,En voiture garée à proximité,0.0,down,S1,ALL,ALL,ligne-c3
FOCH - FERRIE,En voiture garée à proximité,2.951975864,down,S1,ALL,ALL,ligne-c3
CAPUCHE,En voiture garée à proximité,0.0,down,S1,ALL,ALL,ligne-c3
EUGENE SUE,En voiture garée à proximité,0.0,down,S1,ALL,ALL,ligne-c3
CLOS D'OR,En voiture garée à proximité,0.0,down,S1,ALL,ALL,ligne-c3
VIGNY,En voiture garée à proximité,0.0,down,S1,ALL,ALL,ligne-c3
VILLAGE OLYMPIQUE,En voiture garée à proximité,0.0,down,S1,ALL,ALL,ligne-c3
CHRISTOPHE TURC,En voiture garée à proximité,0.0,down,S1,ALL,ALL,ligne-c3
EDMOND ESMONIN,En voiture garée à proximité,2.3037969703,down,S1,ALL,ALL,ligne-c3
GRAND'PLACE,En voiture garée à proximité,0.0,down,S1,ALL,ALL,ligne-c3
POLESUD - ALPEXPO,En voiture garée à proximité,0.0,down,S1,ALL,ALL,ligne-c3
ALPEXPO,En voiture garée à proximité,0.0,down,S1,ALL,ALL,ligne-c3
FRANCOIS QUESNAY,En voiture garée à proximité,0.0,down,S1,ALL,ALL,ligne-c3
HOPITAL SUD,En voiture garée à proximité,0.0,down,S1,ALL,ALL,ligne-c3
ECOLES HOSPITALIERES,En voiture garée à proximité,0.0,down,S1,ALL,ALL,ligne-c3
LE CHATEAU (ECHIROLLES),En voiture garée à proximité,0.0,down,S1,ALL,ALL,ligne-c3
GUY MOQUET,En voiture garée à proximité,0.0,down,S1,ALL,ALL,ligne-c3
PAUL LANGEVIN,En voiture garée à proximité,0.0,down,S1,ALL,ALL,ligne-c3
LE VILLAGE (ECHIROLLES),En voiture garée à proximité,0.0,down,S1,ALL,ALL,ligne-c3
CENTRE DU GRAPHISME,En voiture garée à proximité,0.0,down,S1,ALL,ALL,ligne-c3
VICTOR HUGO,Déposé en voiture,10.1755705514,down,S1,ALL,ALL,ligne-c3
GAMBETTA,Déposé en voiture,0.0,down,S1,ALL,ALL,ligne-c3
CHAMPIONNET,Déposé en voiture,0.0,down,S1,ALL,ALL,ligne-c3
MARCEAU - JARDIN DES VALLONS,Déposé en voiture,0.0,down,S1,ALL,ALL,ligne-c3
FOCH - FERRIE,Déposé en voiture,4.5077600861,down,S1,ALL,ALL,ligne-c3
CAPUCHE,Déposé en voiture,0.0,down,S1,ALL,ALL,ligne-c3
EUGENE SUE,Déposé en voiture,0.0,down,S1,ALL,ALL,ligne-c3
CLOS D'OR,Déposé en voiture,0.0,down,S1,ALL,ALL,ligne-c3
VIGNY,Déposé en voiture,0.0,down,S1,ALL,ALL,ligne-c3
VILLAGE OLYMPIQUE,Déposé en voiture,0.0,down,S1,ALL,ALL,ligne-c3
CHRISTOPHE TURC,Déposé en voiture,0.0,down,S1,ALL,ALL,ligne-c3
EDMOND ESMONIN,Déposé en voiture,0.0,down,S1,ALL,ALL,ligne-c3
GRAND'PLACE,Déposé en voiture,0.0,down,S1,ALL,ALL,ligne-c3
POLESUD - ALPEXPO,Déposé en voiture,0.0,down,S1,ALL,ALL,ligne-c3
ALPEXPO,Déposé en voiture,0.0,down,S1,ALL,ALL,ligne-c3
FRANCOIS QUESNAY,Déposé en voiture,0.0,down,S1,ALL,ALL,ligne-c3
HOPITAL SUD,Déposé en voiture,0.0,down,S1,ALL,ALL,ligne-c3
ECOLES HOSPITALIERES,Déposé en voiture,0.0,down,S1,ALL,ALL,ligne-c3
LE CHATEAU (ECHIROLLES),Déposé en voiture,0.0,down,S1,ALL,ALL,ligne-c3
GUY MOQUET,Déposé en voiture,0.0,down,S1,ALL,ALL,ligne-c3
PAUL LANGEVIN,Déposé en voiture,0.0,down,S1,ALL,ALL,ligne-c3
LE VILLAGE (ECHIROLLES),Déposé en voiture,0.0,down,S1,ALL,ALL,ligne-c3
CENTRE DU GRAPHISME,Déposé en voiture,0.0,down,S1,ALL,ALL,ligne-c3
VICTOR HUGO,En vélo,2.2647083077,down,S1,ALL,ALL,ligne-c3
GAMBETTA,En vélo,0.0,down,S1,ALL,ALL,ligne-c3
CHAMPIONNET,En vélo,0.0,down,S1,ALL,ALL,ligne-c3
MARCEAU - JARDIN DES VALLONS,En vélo,0.0,down,S1,ALL,ALL,ligne-c3
FOCH - FERRIE,En vélo,3.6315222497,down,S1,ALL,ALL,ligne-c3
CAPUCHE,En vélo,0.0,down,S1,ALL,ALL,ligne-c3
EUGENE SUE,En vélo,0.0,down,S1,ALL,ALL,ligne-c3
CLOS D'OR,En vélo,0.0,down,S1,ALL,ALL,ligne-c3
