cluster_name,target_mode,passengers_count,up_down,line_direction,timelaps,goal,line
SAINT-BRUNO (TRAM),A pied,3663.0246119211233,down,ALL,ALL,ALL,tram-b
PALAIS DE JUSTICE,A pied,2888.5618619227944,down,ALL,ALL,ALL,tram-b
CITE INTERNATIONALE,A pied,2765.6284397641966,down,ALL,ALL,ALL,tram-b
CEA - CAMBRIDGE,A pied,1877.9589025993002,down,ALL,ALL,ALL,tram-b
PRESQU'ILE,A pied,1636.4141950573005,down,ALL,ALL,ALL,tram-b
PLAINE DES SPORTS,Déposé en voiture,81.03316005679999,down,ALL,ALL,ALL,tram-b
GIERES GARE - UNIVERSITES (TRAM),Déposé en voiture,39.3759632616,down,ALL,ALL,ALL,tram-b
MAYENCIN - CHAMP ROMAN,Déposé en voiture,29.478500620900004,down,ALL,ALL,ALL,tram-b
CONDILLAC - UNIVERSITES,Déposé en voiture,6.3622213008,down,ALL,ALL,ALL,tram-b
BIBLIOTHEQUES UNIVERSITAIRES,Déposé en voiture,27.561159948099995,down,ALL,ALL,ALL,tram-b
GABRIEL FAURE,Déposé en voiture,14.762140326199999,down,ALL,ALL,ALL,tram-b
LES TAILLEES - UNIVERSITES,Déposé en voiture,54.921916183000015,down,ALL,ALL,ALL,tram-b
GRAND SABLON,Déposé en voiture,81.4360871907,down,ALL,ALL,ALL,tram-b
MICHALLON,Déposé en voiture,54.763363174,down,ALL,ALL,ALL,tram-b
LA TRONCHE HOPITAL,Déposé en voiture,42.915973690600005,down,ALL,ALL,ALL,tram-b
ILE VERTE,Déposé en voiture,18.7007212041,down,ALL,ALL,ALL,tram-b
NOTRE-DAME - MUSEE,Déposé en voiture,26.568336703,down,ALL,ALL,ALL,tram-b
SAINTE-CLAIRE - LES HALLES,Déposé en voiture,1.5606286394,down,ALL,ALL,ALL,tram-b
HUBERT DUBEDOUT - MAISON DU TOURISME,Déposé en voiture,35.2147549915,down,ALL,ALL,ALL,tram-b
VICTOR HUGO,Déposé en voiture,18.7712842865,down,ALL,ALL,ALL,tram-b
ALSACE-LORRAINE,Déposé en voiture,15.6310143762,down,ALL,ALL,ALL,tram-b
GARES,Déposé en voiture,35.87332490200001,down,ALL,ALL,ALL,tram-b
SAINT-BRUNO (TRAM),Déposé en voiture,0.0,down,ALL,ALL,ALL,tram-b
PALAIS DE JUSTICE,Déposé en voiture,8.8914621543,down,ALL,ALL,ALL,tram-b
CITE INTERNATIONALE,Déposé en voiture,9.4753593958,down,ALL,ALL,ALL,tram-b
CEA - CAMBRIDGE,Déposé en voiture,11.494988125599999,down,ALL,ALL,ALL,tram-b
PRESQU'ILE,Déposé en voiture,29.315793678899997,down,ALL,ALL,ALL,tram-b
PLAINE DES SPORTS,En train,0.0,down,ALL,ALL,ALL,tram-b
GIERES GARE - UNIVERSITES (TRAM),En train,701.1837372699002,down,ALL,ALL,ALL,tram-b
MAYENCIN - CHAMP ROMAN,En train,6.708126983,down,ALL,ALL,ALL,tram-b
CONDILLAC - UNIVERSITES,En train,3.6961861848,down,ALL,ALL,ALL,tram-b
BIBLIOTHEQUES UNIVERSITAIRES,En train,7.207672905,down,ALL,ALL,ALL,tram-b
GABRIEL FAURE,En train,0.0,down,ALL,ALL,ALL,tram-b
LES TAILLEES - UNIVERSITES,En train,3.9850747118,down,ALL,ALL,ALL,tram-b
GRAND SABLON,En train,0.0,down,ALL,ALL,ALL,tram-b
MICHALLON,En train,9.8505678373,down,ALL,ALL,ALL,tram-b
LA TRONCHE HOPITAL,En train,11.868466647,down,ALL,ALL,ALL,tram-b
ILE VERTE,En train,0.0,down,ALL,ALL,ALL,tram-b
NOTRE-DAME - MUSEE,En train,7.2153209484,down,ALL,ALL,ALL,tram-b
SAINTE-CLAIRE - LES HALLES,En train,0.0,down,ALL,ALL,ALL,tram-b
HUBERT DUBEDOUT - MAISON DU TOURISME,En train,11.8481789357,down,ALL,ALL,ALL,tram-b
VICTOR HUGO,En train,21.2949893384,down,ALL,ALL,ALL,tram-b
ALSACE-LORRAINE,En train,27.193763598799997,down,ALL,ALL,ALL,tram-b
GARES,En train,1033.7450053110015,down,ALL,ALL,ALL,tram-b
SAINT-BRUNO (TRAM),En train,44.5643143687,down,ALL,ALL,ALL,tram-b
PALAIS DE JUSTICE,En train,237.41561561580008,down,ALL,ALL,ALL,tram-b
CITE INTERNATIONALE,En train,13.085151665,down,ALL,ALL,ALL,tram-b
CEA - CAMBRIDGE,En train,0.0,down,ALL,ALL,ALL,tram-b
PRESQU'ILE,En train,0.0,down,ALL,ALL,ALL,tram-b
PLAINE DES SPORTS,En voiture garée au parking relai,147.32134748199994,down,ALL,ALL,ALL,tram-b
GIERES GARE - UNIVERSITES (TRAM),En voiture garée au parking relai,28.991307968000005,down,ALL,ALL,ALL,tram-b
MAYENCIN - CHAMP ROMAN,En voiture garée au parking relai,7.355162033,down,ALL,ALL,ALL,tram-b
CONDILLAC - UNIVERSITES,En voiture garée au parking relai,16.0612453436,down,ALL,ALL,ALL,tram-b
BIBLIOTHEQUES UNIVERSITAIRES,En voiture garée au parking relai,5.7640499464,down,ALL,ALL,ALL,tram-b
GABRIEL FAURE,En voiture garée au parking relai,3.9850747118,down,ALL,ALL,ALL,tram-b
LES TAILLEES - UNIVERSITES,En voiture garée au parking relai,35.8656724062,down,ALL,ALL,ALL,tram-b
GRAND SABLON,En voiture garée au parking relai,219.10404581620003,down,ALL,ALL,ALL,tram-b
MICHALLON,En voiture garée au parking relai,15.8019873509,down,ALL,ALL,ALL,tram-b
LA TRONCHE HOPITAL,En voiture garée au parking relai,17.7666981771,down,ALL,ALL,ALL,tram-b
ILE VERTE,En voiture garée au parking relai,47.4666091665,down,ALL,ALL,ALL,tram-b
NOTRE-DAME - MUSEE,En voiture garée au parking relai,8.6509607329,down,ALL,ALL,ALL,tram-b
SAINTE-CLAIRE - LES HALLES,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,tram-b
HUBERT DUBEDOUT - MAISON DU TOURISME,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,tram-b
VICTOR HUGO,En voiture garée au parking relai,12.5829254065,down,ALL,ALL,ALL,tram-b
ALSACE-LORRAINE,En voiture garée au parking relai,5.7702692836,down,ALL,ALL,ALL,tram-b
GARES,En voiture garée au parking relai,8.0603017659,down,ALL,ALL,ALL,tram-b
SAINT-BRUNO (TRAM),En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,tram-b
PALAIS DE JUSTICE,En voiture garée au parking relai,12.3371978139,down,ALL,ALL,ALL,tram-b
CITE INTERNATIONALE,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,tram-b
CEA - CAMBRIDGE,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,tram-b
