cluster_name,target_mode,passengers_count,up_down,line_direction,timelaps,goal,line
LE RONDEAU,Déposé en voiture,2.1990965735,down,ALL,ALL,ALL,ligne-17
STADE LESDIGUIERES,Déposé en voiture,0.8093610279,down,ALL,ALL,ALL,ligne-17
LOUISE MICHEL,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-17
ALLIES,Déposé en voiture,0.9158582918,down,ALL,ALL,ALL,ligne-17
VALLIER - LIBERATION,Déposé en voiture,0.9158582918,down,ALL,ALL,ALL,ligne-17
FOCH - FERRIE,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-17
CASERNE DE BONNE,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-17
VICTOR HUGO,Déposé en voiture,3.3652427416,down,ALL,ALL,ALL,ligne-17
LES SAILLANTS,En vélo,0.0,down,ALL,ALL,ALL,ligne-17
PONT DE GENEVREY,En vélo,0.0,down,ALL,ALL,ALL,ligne-17
L'USINE NORD,En vélo,0.0,down,ALL,ALL,ALL,ligne-17
LE RIF,En vélo,0.0,down,ALL,ALL,ALL,ligne-17
LA GRANGE,En vélo,0.0,down,ALL,ALL,ALL,ligne-17
LE CHALET,En vélo,0.0,down,ALL,ALL,ALL,ligne-17
LA CIME DU BOURG,En vélo,0.0,down,ALL,ALL,ALL,ligne-17
LA VALONNE,En vélo,0.0,down,ALL,ALL,ALL,ligne-17
LE MASSEGU,En vélo,0.0,down,ALL,ALL,ALL,ligne-17
VIF GENDARMERIE,En vélo,0.0,down,ALL,ALL,ALL,ligne-17
VIF MAIRIE,En vélo,1.6085097383,down,ALL,ALL,ALL,ligne-17
URIOL,En vélo,0.0,down,ALL,ALL,ALL,ligne-17
LES GARCINS,En vélo,0.0,down,ALL,ALL,ALL,ligne-17
PELISSIERE,En vélo,0.0,down,ALL,ALL,ALL,ligne-17
REPUBLIQUE,En vélo,1.2933936165,down,ALL,ALL,ALL,ligne-17
L'ORIEL,En vélo,0.0,down,ALL,ALL,ALL,ligne-17
ROND-POINT DE L'EUROPE,En vélo,0.0,down,ALL,ALL,ALL,ligne-17
SAINT-ANGE,En vélo,0.0,down,ALL,ALL,ALL,ligne-17
LE ROCHEFORT,En vélo,0.0,down,ALL,ALL,ALL,ligne-17
PRE DE L'ORME,En vélo,0.0,down,ALL,ALL,ALL,ligne-17
CARRIERE,En vélo,0.0,down,ALL,ALL,ALL,ligne-17
PONT ROUGE,En vélo,1.0018066394,down,ALL,ALL,ALL,ligne-17
POMPIDOU,En vélo,0.0,down,ALL,ALL,ALL,ligne-17
LE RONDEAU,En vélo,0.0,down,ALL,ALL,ALL,ligne-17
STADE LESDIGUIERES,En vélo,0.0,down,ALL,ALL,ALL,ligne-17
LOUISE MICHEL,En vélo,0.0,down,ALL,ALL,ALL,ligne-17
ALLIES,En vélo,0.7717124925,down,ALL,ALL,ALL,ligne-17
VALLIER - LIBERATION,En vélo,2.1121200854,down,ALL,ALL,ALL,ligne-17
FOCH - FERRIE,En vélo,0.0,down,ALL,ALL,ALL,ligne-17
CASERNE DE BONNE,En vélo,0.0,down,ALL,ALL,ALL,ligne-17
VICTOR HUGO,En vélo,0.0,down,ALL,ALL,ALL,ligne-17
LES SAILLANTS,A pied,172.92997948290022,down,ALL,ALL,ALL,ligne-17
PONT DE GENEVREY,A pied,69.27708508420008,down,ALL,ALL,ALL,ligne-17
L'USINE NORD,A pied,13.3727127226,down,ALL,ALL,ALL,ligne-17
LE RIF,A pied,26.3546938697,down,ALL,ALL,ALL,ligne-17
LA GRANGE,A pied,8.3657079061,down,ALL,ALL,ALL,ligne-17
LE CHALET,A pied,28.1907723707,down,ALL,ALL,ALL,ligne-17
LA CIME DU BOURG,A pied,65.92801250810005,down,ALL,ALL,ALL,ligne-17
LA VALONNE,A pied,31.7952498655,down,ALL,ALL,ALL,ligne-17
LE MASSEGU,A pied,115.22750153819999,down,ALL,ALL,ALL,ligne-17
VIF GENDARMERIE,A pied,186.56180835030014,down,ALL,ALL,ALL,ligne-17
VIF MAIRIE,A pied,252.60234431480004,down,ALL,ALL,ALL,ligne-17
URIOL,A pied,21.8899429882,down,ALL,ALL,ALL,ligne-17
LES GARCINS,A pied,10.566615551500002,down,ALL,ALL,ALL,ligne-17
PELISSIERE,A pied,2.8674895760999997,down,ALL,ALL,ALL,ligne-17
REPUBLIQUE,A pied,186.94417874779967,down,ALL,ALL,ALL,ligne-17
L'ORIEL,A pied,56.097870940500016,down,ALL,ALL,ALL,ligne-17
ROND-POINT DE L'EUROPE,A pied,88.12756770640003,down,ALL,ALL,ALL,ligne-17
SAINT-ANGE,A pied,89.09998555929997,down,ALL,ALL,ALL,ligne-17
LE ROCHEFORT,A pied,82.59432687279998,down,ALL,ALL,ALL,ligne-17
PRE DE L'ORME,A pied,14.9217300194,down,ALL,ALL,ALL,ligne-17
CARRIERE,A pied,16.8364605458,down,ALL,ALL,ALL,ligne-17
PONT ROUGE,A pied,77.25719946760003,down,ALL,ALL,ALL,ligne-17
POMPIDOU,A pied,13.2704714098,down,ALL,ALL,ALL,ligne-17
LE RONDEAU,A pied,59.619862170200015,down,ALL,ALL,ALL,ligne-17
STADE LESDIGUIERES,A pied,77.6830439169,down,ALL,ALL,ALL,ligne-17
LOUISE MICHEL,A pied,160.6544350144999,down,ALL,ALL,ALL,ligne-17
ALLIES,A pied,87.30343908689998,down,ALL,ALL,ALL,ligne-17
VALLIER - LIBERATION,A pied,355.0783550883991,down,ALL,ALL,ALL,ligne-17
FOCH - FERRIE,A pied,105.97841501339994,down,ALL,ALL,ALL,ligne-17
CASERNE DE BONNE,A pied,66.9209345283,down,ALL,ALL,ALL,ligne-17
VICTOR HUGO,A pied,358.8462882242989,down,ALL,ALL,ALL,ligne-17
LES SAILLANTS,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-17
PONT DE GENEVREY,En voiture garée au parking relai,1.6541108652,down,ALL,ALL,ALL,ligne-17
L'USINE NORD,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-17
LE RIF,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-17
LA GRANGE,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-17
LE CHALET,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-17
LA CIME DU BOURG,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-17
LA VALONNE,En voiture garée au parking relai,6.191336723,down,ALL,ALL,ALL,ligne-17
LE MASSEGU,En voiture garée au parking relai,1.2650870222,down,ALL,ALL,ALL,ligne-17
VIF GENDARMERIE,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-17
VIF MAIRIE,En voiture garée au parking relai,1.6085097383,down,ALL,ALL,ALL,ligne-17
URIOL,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-17
LES GARCINS,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-17
PELISSIERE,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-17
REPUBLIQUE,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-17
L'ORIEL,En voiture garée au parking relai,1.8308760174,down,ALL,ALL,ALL,ligne-17
ROND-POINT DE L'EUROPE,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-17
SAINT-ANGE,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-17
LE ROCHEFORT,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-17
PRE DE L'ORME,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-17
CARRIERE,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-17
PONT ROUGE,En voiture garée au parking relai,1.0018066394,down,ALL,ALL,ALL,ligne-17
POMPIDOU,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-17
LE RONDEAU,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-17
STADE LESDIGUIERES,En voiture garée au parking relai,0.8772275695,down,ALL,ALL,ALL,ligne-17
LOUISE MICHEL,En voiture garée au parking relai,0.7614068338,down,ALL,ALL,ALL,ligne-17
ALLIES,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-17
VALLIER - LIBERATION,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-17
FOCH - FERRIE,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-17
CASERNE DE BONNE,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-17
VICTOR HUGO,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-17
LES SAILLANTS,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-17
PONT DE GENEVREY,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-17
L'USINE NORD,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-17
LE RIF,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-17
LA GRANGE,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-17
LE CHALET,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-17
LA CIME DU BOURG,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-17
LA VALONNE,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-17
LE MASSEGU,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-17
VIF GENDARMERIE,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-17
VIF MAIRIE,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-17
URIOL,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-17
LES GARCINS,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-17
PELISSIERE,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-17
REPUBLIQUE,Mode non précisé,3.0006801383,down,ALL,ALL,ALL,ligne-17
L'ORIEL,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-17
ROND-POINT DE L'EUROPE,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-17
SAINT-ANGE,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-17
LE ROCHEFORT,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-17
PRE DE L'ORME,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-17
CARRIERE,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-17
PONT ROUGE,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-17
POMPIDOU,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-17
LE RONDEAU,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-17
STADE LESDIGUIERES,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-17
LOUISE MICHEL,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-17
ALLIES,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-17
VALLIER - LIBERATION,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-17
FOCH - FERRIE,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-17
CASERNE DE BONNE,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-17
VICTOR HUGO,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-17
LES SAILLANTS,En train,0.0,down,ALL,ALL,ALL,ligne-17
PONT DE GENEVREY,En train,0.0,down,ALL,ALL,ALL,ligne-17
L'USINE NORD,En train,0.0,down,ALL,ALL,ALL,ligne-17
LE RIF,En train,0.0,down,ALL,ALL,ALL,ligne-17
LA GRANGE,En train,0.0,down,ALL,ALL,ALL,ligne-17
LE CHALET,En train,0.0,down,ALL,ALL,ALL,ligne-17
LA CIME DU BOURG,En train,0.0,down,ALL,ALL,ALL,ligne-17
LA VALONNE,En train,0.0,down,ALL,ALL,ALL,ligne-17
LE MASSEGU,En train,0.0,down,ALL,ALL,ALL,ligne-17
VIF GENDARMERIE,En train,0.0,down,ALL,ALL,ALL,ligne-17
VIF MAIRIE,En train,0.0,down,ALL,ALL,ALL,ligne-17
URIOL,En train,0.0,down,ALL,ALL,ALL,ligne-17
LES GARCINS,En train,0.0,down,ALL,ALL,ALL,ligne-17
PELISSIERE,En train,0.0,down,ALL,ALL,ALL,ligne-17
REPUBLIQUE,En train,0.0,down,ALL,ALL,ALL,ligne-17
L'ORIEL,En train,0.0,down,ALL,ALL,ALL,ligne-17
ROND-POINT DE L'EUROPE,En train,0.0,down,ALL,ALL,ALL,ligne-17
SAINT-ANGE,En train,0.0,down,ALL,ALL,ALL,ligne-17
LE ROCHEFORT,En train,0.0,down,ALL,ALL,ALL,ligne-17
PRE DE L'ORME,En train,0.0,down,ALL,ALL,ALL,ligne-17
CARRIERE,En train,0.0,down,ALL,ALL,ALL,ligne-17
PONT ROUGE,En train,0.0,down,ALL,ALL,ALL,ligne-17
POMPIDOU,En train,0.0,down,ALL,ALL,ALL,ligne-17
LE RONDEAU,En train,0.0,down,ALL,ALL,ALL,ligne-17
STADE LESDIGUIERES,En train,0.0,down,ALL,ALL,ALL,ligne-17
LOUISE MICHEL,En train,0.0,down,ALL,ALL,ALL,ligne-17
ALLIES,En train,0.0,down,ALL,ALL,ALL,ligne-17
VALLIER - LIBERATION,En train,0.0,down,ALL,ALL,ALL,ligne-17
FOCH - FERRIE,En train,0.0,down,ALL,ALL,ALL,ligne-17
CASERNE DE BONNE,En train,0.0,down,ALL,ALL,ALL,ligne-17
VICTOR HUGO,En train,0.766763079,down,ALL,ALL,ALL,ligne-17
LES SAILLANTS,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-17
PONT DE GENEVREY,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-17
L'USINE NORD,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-17
LE RIF,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-17
LA GRANGE,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-17
LE CHALET,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-17
LA CIME DU BOURG,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-17
LA VALONNE,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-17
LE MASSEGU,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-17
VIF GENDARMERIE,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-17
VIF MAIRIE,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-17
URIOL,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-17
LES GARCINS,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-17
PELISSIERE,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-17
REPUBLIQUE,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-17
L'ORIEL,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-17
ROND-POINT DE L'EUROPE,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-17
SAINT-ANGE,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-17
LE ROCHEFORT,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-17
PRE DE L'ORME,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-17
CARRIERE,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-17
PONT ROUGE,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-17
POMPIDOU,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-17
LE RONDEAU,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-17
STADE LESDIGUIERES,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-17
LOUISE MICHEL,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-17
ALLIES,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-17
VALLIER - LIBERATION,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-17
FOCH - FERRIE,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-17
CASERNE DE BONNE,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-17
VICTOR HUGO,En car Transisère,5.6192932478,down,ALL,ALL,ALL,ligne-17
LES SAILLANTS,En tram,0.0,down,ALL,ALL,ALL,ligne-17
PONT DE GENEVREY,En tram,0.0,down,ALL,ALL,ALL,ligne-17
L'USINE NORD,En tram,0.0,down,ALL,ALL,ALL,ligne-17
LE RIF,En tram,0.0,down,ALL,ALL,ALL,ligne-17
LA GRANGE,En tram,0.0,down,ALL,ALL,ALL,ligne-17
LE CHALET,En tram,0.0,down,ALL,ALL,ALL,ligne-17
LA CIME DU BOURG,En tram,0.0,down,ALL,ALL,ALL,ligne-17
LA VALONNE,En tram,0.0,down,ALL,ALL,ALL,ligne-17
LE MASSEGU,En tram,0.0,down,ALL,ALL,ALL,ligne-17
VIF GENDARMERIE,En tram,0.0,down,ALL,ALL,ALL,ligne-17
VIF MAIRIE,En tram,0.0,down,ALL,ALL,ALL,ligne-17
URIOL,En tram,0.0,down,ALL,ALL,ALL,ligne-17
LES GARCINS,En tram,0.0,down,ALL,ALL,ALL,ligne-17
PELISSIERE,En tram,0.0,down,ALL,ALL,ALL,ligne-17
REPUBLIQUE,En tram,0.0,down,ALL,ALL,ALL,ligne-17
L'ORIEL,En tram,0.0,down,ALL,ALL,ALL,ligne-17
ROND-POINT DE L'EUROPE,En tram,0.0,down,ALL,ALL,ALL,ligne-17
SAINT-ANGE,En tram,0.0,down,ALL,ALL,ALL,ligne-17
LE ROCHEFORT,En tram,0.0,down,ALL,ALL,ALL,ligne-17
PRE DE L'ORME,En tram,0.0,down,ALL,ALL,ALL,ligne-17
CARRIERE,En tram,0.0,down,ALL,ALL,ALL,ligne-17
PONT ROUGE,En tram,0.0,down,ALL,ALL,ALL,ligne-17
POMPIDOU,En tram,0.0,down,ALL,ALL,ALL,ligne-17
LE RONDEAU,En tram,0.0,down,ALL,ALL,ALL,ligne-17
STADE LESDIGUIERES,En tram,0.0,down,ALL,ALL,ALL,ligne-17
LOUISE MICHEL,En tram,27.805773727700004,down,ALL,ALL,ALL,ligne-17
ALLIES,En tram,5.4836283554,down,ALL,ALL,ALL,ligne-17
VALLIER - LIBERATION,En tram,48.1742522474,down,ALL,ALL,ALL,ligne-17
FOCH - FERRIE,En tram,109.8920658632,down,ALL,ALL,ALL,ligne-17
CASERNE DE BONNE,En tram,0.0,down,ALL,ALL,ALL,ligne-17
VICTOR HUGO,En tram,131.96161114499986,down,ALL,ALL,ALL,ligne-17
LES SAILLANTS,En voiture garée à proximité,1.6541108652,down,ALL,ALL,ALL,ligne-17
PONT DE GENEVREY,En voiture garée à proximité,13.6957278604,down,ALL,ALL,ALL,ligne-17
L'USINE NORD,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-17
LE RIF,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-17
LA GRANGE,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-17
LE CHALET,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-17
LA CIME DU BOURG,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-17
LA VALONNE,En voiture garée à proximité,4.9623325956,down,ALL,ALL,ALL,ligne-17
LE MASSEGU,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-17
VIF GENDARMERIE,En voiture garée à proximité,5.734979152199999,down,ALL,ALL,ALL,ligne-17
VIF MAIRIE,En voiture garée à proximité,8.5615022008,down,ALL,ALL,ALL,ligne-17
URIOL,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-17
LES GARCINS,En voiture garée à proximité,1.6085097383,down,ALL,ALL,ALL,ligne-17
PELISSIERE,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-17
REPUBLIQUE,En voiture garée à proximité,4.5127984516,down,ALL,ALL,ALL,ligne-17
L'ORIEL,En voiture garée à proximité,1.0018066394,down,ALL,ALL,ALL,ligne-17
ROND-POINT DE L'EUROPE,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-17
SAINT-ANGE,En voiture garée à proximité,0.9746359124,down,ALL,ALL,ALL,ligne-17
LE ROCHEFORT,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-17
PRE DE L'ORME,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-17
CARRIERE,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-17
PONT ROUGE,En voiture garée à proximité,9.3328405064,down,ALL,ALL,ALL,ligne-17
POMPIDOU,En voiture garée à proximité,4.3275793505,down,ALL,ALL,ALL,ligne-17
LE RONDEAU,En voiture garée à proximité,0.8093610279,down,ALL,ALL,ALL,ligne-17
STADE LESDIGUIERES,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-17
LOUISE MICHEL,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-17
ALLIES,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-17
VALLIER - LIBERATION,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-17
FOCH - FERRIE,En voiture garée à proximité,0.9158582918,down,ALL,ALL,ALL,ligne-17
CASERNE DE BONNE,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-17
VICTOR HUGO,En voiture garée à proximité,1.0144172167,down,ALL,ALL,ALL,ligne-17
LES SAILLANTS,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-17
PONT DE GENEVREY,En bus TAG,14.8869977868,down,ALL,ALL,ALL,ligne-17
L'USINE NORD,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-17
LE RIF,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-17
LA GRANGE,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-17
LE CHALET,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-17
LA CIME DU BOURG,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-17
LA VALONNE,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-17
LE MASSEGU,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-17
VIF GENDARMERIE,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-17
VIF MAIRIE,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-17
URIOL,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-17
LES GARCINS,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-17
PELISSIERE,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-17
REPUBLIQUE,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-17
L'ORIEL,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-17
ROND-POINT DE L'EUROPE,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-17
SAINT-ANGE,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-17
LE ROCHEFORT,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-17
PRE DE L'ORME,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-17
CARRIERE,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-17
PONT ROUGE,En bus TAG,50.36714473610001,down,ALL,ALL,ALL,ligne-17
POMPIDOU,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-17
LE RONDEAU,En bus TAG,25.2369082106,down,ALL,ALL,ALL,ligne-17
STADE LESDIGUIERES,En bus TAG,42.45665417190001,down,ALL,ALL,ALL,ligne-17
LOUISE MICHEL,En bus TAG,15.5859177415,down,ALL,ALL,ALL,ligne-17
ALLIES,En bus TAG,18.144209789900007,down,ALL,ALL,ALL,ligne-17
VALLIER - LIBERATION,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-17
FOCH - FERRIE,En bus TAG,9.3128964101,down,ALL,ALL,ALL,ligne-17
CASERNE DE BONNE,En bus TAG,2.8461338003,down,ALL,ALL,ALL,ligne-17
VICTOR HUGO,En bus TAG,10.570000150300002,down,ALL,ALL,ALL,ligne-17
LES SAILLANTS,Déposé en voiture,1.6541108652,down,S1,ALL,ALL,ligne-17
PONT DE GENEVREY,Déposé en voiture,6.191336723,down,S1,ALL,ALL,ligne-17
L'USINE NORD,Déposé en voiture,0.0,down,S1,ALL,ALL,ligne-17
LE RIF,Déposé en voiture,0.0,down,S1,ALL,ALL,ligne-17
LA GRANGE,Déposé en voiture,0.0,down,S1,ALL,ALL,ligne-17
LE CHALET,Déposé en voiture,1.6541108652,down,S1,ALL,ALL,ligne-17
LA CIME DU BOURG,Déposé en voiture,1.6541108652,down,S1,ALL,ALL,ligne-17
LA VALONNE,Déposé en voiture,3.884921632,down,S1,ALL,ALL,ligne-17
LE MASSEGU,Déposé en voiture,1.6085097383,down,S1,ALL,ALL,ligne-17
VIF GENDARMERIE,Déposé en voiture,10.5195418396,down,S1,ALL,ALL,ligne-17
VIF MAIRIE,Déposé en voiture,11.065666075900001,down,S1,ALL,ALL,ligne-17
URIOL,Déposé en voiture,1.6085097383,down,S1,ALL,ALL,ligne-17
LES GARCINS,Déposé en voiture,0.0,down,S1,ALL,ALL,ligne-17
PELISSIERE,Déposé en voiture,0.0,down,S1,ALL,ALL,ligne-17
REPUBLIQUE,Déposé en voiture,16.6209441914,down,S1,ALL,ALL,ligne-17
L'ORIEL,Déposé en voiture,3.6617520348,down,S1,ALL,ALL,ligne-17
ROND-POINT DE L'EUROPE,Déposé en voiture,3.6617520348,down,S1,ALL,ALL,ligne-17
SAINT-ANGE,Déposé en voiture,1.2712253533,down,S1,ALL,ALL,ligne-17
LE ROCHEFORT,Déposé en voiture,3.6617520348,down,S1,ALL,ALL,ligne-17
PRE DE L'ORME,Déposé en voiture,0.0,down,S1,ALL,ALL,ligne-17
CARRIERE,Déposé en voiture,0.0,down,S1,ALL,ALL,ligne-17
PONT ROUGE,Déposé en voiture,0.0,down,S1,ALL,ALL,ligne-17
POMPIDOU,Déposé en voiture,9.9953499107,down,S1,ALL,ALL,ligne-17
