cluster_name,target_mode,passengers_count,up_down,line_direction,timelaps,goal,line
COMBOIRE,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-11
DRAC,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-11
MUSEE GEO CHARLES,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-11
COLONEL MANHES,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-11
BAYARD,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-11
QUINZAINE,Mode non précisé,3.8919466667,down,ALL,ALL,ALL,ligne-11
GRUGLIASCO,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-11
FERNAND PELLOUTIER,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-11
LA RAMPE - CENTRE-VILLE,Mode non précisé,1.8433819672,down,ALL,ALL,ALL,ligne-11
ANTOINE POLOTTI,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-11
LE CHATEAU (ECHIROLLES),Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-11
ECOLES HOSPITALIERES,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-11
HOPITAL SUD,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-11
FRANCOIS QUESNAY,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-11
LES RUIRES-BOETIE,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-11
ODYSSEE,Mode non précisé,3.78138,down,ALL,ALL,ALL,ligne-11
CHAMP FILA,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-11
CENTRE SOCIO-CULTUREL,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-11
LE CARINA,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-11
SAINT-MARTIN-D'HERES VILLAGE,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-11
MAISONS BLANCHES,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-11
CROIX DU PATRE,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-11
POTIE,Mode non précisé,1.9127468061,down,ALL,ALL,ALL,ligne-11
ETIENNE GRAPPE,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-11
PABLO NERUDA,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-11
HENRI WALLON,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-11
ROCHEPLANE,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-11
PIERRE COURTADE,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-11
COLI,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-11
CHAMP ROMAN,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-11
PROMOTION SOCIALE,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-11
SCIENCES SOCIALES,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-11
BIBLIOTHEQUES UNIVERSITAIRES,Mode non précisé,1.5857443245,down,ALL,ALL,ALL,ligne-11
UNIVERSITES - BIOLOGIE,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-11
EPICEA,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-11
UNIVERSITES - IUT - UFRAPS,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-11
COMBOIRE,En voiture garée à proximité,0.9951,down,ALL,ALL,ALL,ligne-11
DRAC,En voiture garée à proximité,1.6372557069,down,ALL,ALL,ALL,ligne-11
MUSEE GEO CHARLES,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-11
COLONEL MANHES,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-11
BAYARD,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-11
QUINZAINE,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-11
GRUGLIASCO,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-11
FERNAND PELLOUTIER,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-11
LA RAMPE - CENTRE-VILLE,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-11
ANTOINE POLOTTI,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-11
LE CHATEAU (ECHIROLLES),En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-11
ECOLES HOSPITALIERES,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-11
HOPITAL SUD,En voiture garée à proximité,1.7792564302,down,ALL,ALL,ALL,ligne-11
FRANCOIS QUESNAY,En voiture garée à proximité,4.3135732358,down,ALL,ALL,ALL,ligne-11
LES RUIRES-BOETIE,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-11
ODYSSEE,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-11
CHAMP FILA,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-11
CENTRE SOCIO-CULTUREL,En voiture garée à proximité,2.0822374887,down,ALL,ALL,ALL,ligne-11
LE CARINA,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-11
SAINT-MARTIN-D'HERES VILLAGE,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-11
MAISONS BLANCHES,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-11
CROIX DU PATRE,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-11
POTIE,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-11
ETIENNE GRAPPE,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-11
PABLO NERUDA,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-11
HENRI WALLON,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-11
ROCHEPLANE,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-11
PIERRE COURTADE,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-11
COLI,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-11
CHAMP ROMAN,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-11
PROMOTION SOCIALE,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-11
SCIENCES SOCIALES,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-11
BIBLIOTHEQUES UNIVERSITAIRES,En voiture garée à proximité,2.0334652174,down,ALL,ALL,ALL,ligne-11
UNIVERSITES - BIOLOGIE,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-11
EPICEA,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-11
UNIVERSITES - IUT - UFRAPS,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-11
COMBOIRE,Déposé en voiture,3.6137842105,down,ALL,ALL,ALL,ligne-11
DRAC,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-11
MUSEE GEO CHARLES,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-11
COLONEL MANHES,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-11
BAYARD,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-11
QUINZAINE,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-11
GRUGLIASCO,Déposé en voiture,3.25066,down,ALL,ALL,ALL,ligne-11
FERNAND PELLOUTIER,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-11
LA RAMPE - CENTRE-VILLE,Déposé en voiture,1.5152659091,down,ALL,ALL,ALL,ligne-11
ANTOINE POLOTTI,Déposé en voiture,1.5152659091,down,ALL,ALL,ALL,ligne-11
LE CHATEAU (ECHIROLLES),Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-11
ECOLES HOSPITALIERES,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-11
HOPITAL SUD,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-11
FRANCOIS QUESNAY,Déposé en voiture,1.3463117647,down,ALL,ALL,ALL,ligne-11
LES RUIRES-BOETIE,Déposé en voiture,2.6824434783,down,ALL,ALL,ALL,ligne-11
ODYSSEE,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-11
CHAMP FILA,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-11
CENTRE SOCIO-CULTUREL,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-11
LE CARINA,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-11
SAINT-MARTIN-D'HERES VILLAGE,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-11
MAISONS BLANCHES,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-11
CROIX DU PATRE,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-11
POTIE,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-11
ETIENNE GRAPPE,Déposé en voiture,3.5244888113,down,ALL,ALL,ALL,ligne-11
PABLO NERUDA,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-11
HENRI WALLON,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-11
ROCHEPLANE,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-11
PIERRE COURTADE,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-11
COLI,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-11
CHAMP ROMAN,Déposé en voiture,5.626407635,down,ALL,ALL,ALL,ligne-11
PROMOTION SOCIALE,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-11
SCIENCES SOCIALES,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-11
BIBLIOTHEQUES UNIVERSITAIRES,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-11
UNIVERSITES - BIOLOGIE,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-11
EPICEA,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-11
UNIVERSITES - IUT - UFRAPS,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-11
COMBOIRE,En train,0.0,down,ALL,ALL,ALL,ligne-11
DRAC,En train,0.0,down,ALL,ALL,ALL,ligne-11
MUSEE GEO CHARLES,En train,0.0,down,ALL,ALL,ALL,ligne-11
COLONEL MANHES,En train,0.0,down,ALL,ALL,ALL,ligne-11
BAYARD,En train,0.0,down,ALL,ALL,ALL,ligne-11
QUINZAINE,En train,0.0,down,ALL,ALL,ALL,ligne-11
GRUGLIASCO,En train,0.0,down,ALL,ALL,ALL,ligne-11
FERNAND PELLOUTIER,En train,0.0,down,ALL,ALL,ALL,ligne-11
LA RAMPE - CENTRE-VILLE,En train,7.728329710000001,down,ALL,ALL,ALL,ligne-11
ANTOINE POLOTTI,En train,1.5152659091,down,ALL,ALL,ALL,ligne-11
LE CHATEAU (ECHIROLLES),En train,0.0,down,ALL,ALL,ALL,ligne-11
ECOLES HOSPITALIERES,En train,0.0,down,ALL,ALL,ALL,ligne-11
HOPITAL SUD,En train,0.0,down,ALL,ALL,ALL,ligne-11
FRANCOIS QUESNAY,En train,0.0,down,ALL,ALL,ALL,ligne-11
LES RUIRES-BOETIE,En train,0.0,down,ALL,ALL,ALL,ligne-11
ODYSSEE,En train,0.0,down,ALL,ALL,ALL,ligne-11
CHAMP FILA,En train,0.0,down,ALL,ALL,ALL,ligne-11
CENTRE SOCIO-CULTUREL,En train,0.0,down,ALL,ALL,ALL,ligne-11
LE CARINA,En train,0.0,down,ALL,ALL,ALL,ligne-11
SAINT-MARTIN-D'HERES VILLAGE,En train,0.0,down,ALL,ALL,ALL,ligne-11
MAISONS BLANCHES,En train,0.0,down,ALL,ALL,ALL,ligne-11
CROIX DU PATRE,En train,0.0,down,ALL,ALL,ALL,ligne-11
POTIE,En train,0.0,down,ALL,ALL,ALL,ligne-11
ETIENNE GRAPPE,En train,0.0,down,ALL,ALL,ALL,ligne-11
PABLO NERUDA,En train,0.0,down,ALL,ALL,ALL,ligne-11
HENRI WALLON,En train,0.0,down,ALL,ALL,ALL,ligne-11
ROCHEPLANE,En train,0.0,down,ALL,ALL,ALL,ligne-11
PIERRE COURTADE,En train,0.0,down,ALL,ALL,ALL,ligne-11
COLI,En train,0.0,down,ALL,ALL,ALL,ligne-11
CHAMP ROMAN,En train,0.0,down,ALL,ALL,ALL,ligne-11
PROMOTION SOCIALE,En train,0.0,down,ALL,ALL,ALL,ligne-11
SCIENCES SOCIALES,En train,0.0,down,ALL,ALL,ALL,ligne-11
BIBLIOTHEQUES UNIVERSITAIRES,En train,0.0,down,ALL,ALL,ALL,ligne-11
UNIVERSITES - BIOLOGIE,En train,0.0,down,ALL,ALL,ALL,ligne-11
EPICEA,En train,0.0,down,ALL,ALL,ALL,ligne-11
UNIVERSITES - IUT - UFRAPS,En train,0.0,down,ALL,ALL,ALL,ligne-11
COMBOIRE,En vélo,0.0,down,ALL,ALL,ALL,ligne-11
DRAC,En vélo,0.0,down,ALL,ALL,ALL,ligne-11
MUSEE GEO CHARLES,En vélo,0.0,down,ALL,ALL,ALL,ligne-11
COLONEL MANHES,En vélo,0.0,down,ALL,ALL,ALL,ligne-11
BAYARD,En vélo,0.0,down,ALL,ALL,ALL,ligne-11
QUINZAINE,En vélo,0.0,down,ALL,ALL,ALL,ligne-11
GRUGLIASCO,En vélo,0.0,down,ALL,ALL,ALL,ligne-11
FERNAND PELLOUTIER,En vélo,0.0,down,ALL,ALL,ALL,ligne-11
LA RAMPE - CENTRE-VILLE,En vélo,0.0,down,ALL,ALL,ALL,ligne-11
ANTOINE POLOTTI,En vélo,0.0,down,ALL,ALL,ALL,ligne-11
LE CHATEAU (ECHIROLLES),En vélo,1.256503593,down,ALL,ALL,ALL,ligne-11
ECOLES HOSPITALIERES,En vélo,0.0,down,ALL,ALL,ALL,ligne-11
HOPITAL SUD,En vélo,0.0,down,ALL,ALL,ALL,ligne-11
FRANCOIS QUESNAY,En vélo,0.0,down,ALL,ALL,ALL,ligne-11
LES RUIRES-BOETIE,En vélo,0.0,down,ALL,ALL,ALL,ligne-11
ODYSSEE,En vélo,0.0,down,ALL,ALL,ALL,ligne-11
CHAMP FILA,En vélo,0.0,down,ALL,ALL,ALL,ligne-11
CENTRE SOCIO-CULTUREL,En vélo,0.0,down,ALL,ALL,ALL,ligne-11
LE CARINA,En vélo,0.0,down,ALL,ALL,ALL,ligne-11
SAINT-MARTIN-D'HERES VILLAGE,En vélo,0.0,down,ALL,ALL,ALL,ligne-11
MAISONS BLANCHES,En vélo,0.0,down,ALL,ALL,ALL,ligne-11
CROIX DU PATRE,En vélo,0.0,down,ALL,ALL,ALL,ligne-11
POTIE,En vélo,0.0,down,ALL,ALL,ALL,ligne-11
ETIENNE GRAPPE,En vélo,0.0,down,ALL,ALL,ALL,ligne-11
PABLO NERUDA,En vélo,4.7939216152,down,ALL,ALL,ALL,ligne-11
HENRI WALLON,En vélo,0.0,down,ALL,ALL,ALL,ligne-11
ROCHEPLANE,En vélo,0.0,down,ALL,ALL,ALL,ligne-11
PIERRE COURTADE,En vélo,0.0,down,ALL,ALL,ALL,ligne-11
COLI,En vélo,0.0,down,ALL,ALL,ALL,ligne-11
CHAMP ROMAN,En vélo,0.0,down,ALL,ALL,ALL,ligne-11
PROMOTION SOCIALE,En vélo,0.0,down,ALL,ALL,ALL,ligne-11
SCIENCES SOCIALES,En vélo,0.0,down,ALL,ALL,ALL,ligne-11
BIBLIOTHEQUES UNIVERSITAIRES,En vélo,0.0,down,ALL,ALL,ALL,ligne-11
UNIVERSITES - BIOLOGIE,En vélo,0.0,down,ALL,ALL,ALL,ligne-11
EPICEA,En vélo,0.0,down,ALL,ALL,ALL,ligne-11
UNIVERSITES - IUT - UFRAPS,En vélo,0.0,down,ALL,ALL,ALL,ligne-11
COMBOIRE,A pied,104.92729597349995,down,ALL,ALL,ALL,ligne-11
DRAC,A pied,579.3862577643997,down,ALL,ALL,ALL,ligne-11
MUSEE GEO CHARLES,A pied,120.21541249410004,down,ALL,ALL,ALL,ligne-11
COLONEL MANHES,A pied,211.73367109259976,down,ALL,ALL,ALL,ligne-11
BAYARD,A pied,257.0231224781999,down,ALL,ALL,ALL,ligne-11
QUINZAINE,A pied,328.84551870019993,down,ALL,ALL,ALL,ligne-11
GRUGLIASCO,A pied,163.4774879942,down,ALL,ALL,ALL,ligne-11
FERNAND PELLOUTIER,A pied,54.41936886540002,down,ALL,ALL,ALL,ligne-11
LA RAMPE - CENTRE-VILLE,A pied,648.6880183011987,down,ALL,ALL,ALL,ligne-11
ANTOINE POLOTTI,A pied,179.0650030781999,down,ALL,ALL,ALL,ligne-11
LE CHATEAU (ECHIROLLES),A pied,144.1131974183001,down,ALL,ALL,ALL,ligne-11
ECOLES HOSPITALIERES,A pied,97.6299793019,down,ALL,ALL,ALL,ligne-11
HOPITAL SUD,A pied,66.4070863498,down,ALL,ALL,ALL,ligne-11
FRANCOIS QUESNAY,A pied,216.1065898524,down,ALL,ALL,ALL,ligne-11
LES RUIRES-BOETIE,A pied,363.81947598930105,down,ALL,ALL,ALL,ligne-11
ODYSSEE,A pied,186.01910425060007,down,ALL,ALL,ALL,ligne-11
CHAMP FILA,A pied,107.63708971019993,down,ALL,ALL,ALL,ligne-11
CENTRE SOCIO-CULTUREL,A pied,238.92506891239998,down,ALL,ALL,ALL,ligne-11
LE CARINA,A pied,188.6690127678998,down,ALL,ALL,ALL,ligne-11
SAINT-MARTIN-D'HERES VILLAGE,A pied,105.92818800099994,down,ALL,ALL,ALL,ligne-11
MAISONS BLANCHES,A pied,139.71385802879993,down,ALL,ALL,ALL,ligne-11
CROIX DU PATRE,A pied,139.0380271290998,down,ALL,ALL,ALL,ligne-11
POTIE,A pied,97.2303667266,down,ALL,ALL,ALL,ligne-11
ETIENNE GRAPPE,A pied,318.6408267841003,down,ALL,ALL,ALL,ligne-11
PABLO NERUDA,A pied,376.5475991959,down,ALL,ALL,ALL,ligne-11
HENRI WALLON,A pied,187.0082084486,down,ALL,ALL,ALL,ligne-11
ROCHEPLANE,A pied,141.52863401220003,down,ALL,ALL,ALL,ligne-11
PIERRE COURTADE,A pied,111.31486464139996,down,ALL,ALL,ALL,ligne-11
COLI,A pied,319.52462320860013,down,ALL,ALL,ALL,ligne-11
CHAMP ROMAN,A pied,377.46109950490006,down,ALL,ALL,ALL,ligne-11
PROMOTION SOCIALE,A pied,89.528404496,down,ALL,ALL,ALL,ligne-11
SCIENCES SOCIALES,A pied,134.04443282769992,down,ALL,ALL,ALL,ligne-11
BIBLIOTHEQUES UNIVERSITAIRES,A pied,612.9076982030022,down,ALL,ALL,ALL,ligne-11
UNIVERSITES - BIOLOGIE,A pied,90.69857725499992,down,ALL,ALL,ALL,ligne-11
EPICEA,A pied,26.172905445,down,ALL,ALL,ALL,ligne-11
UNIVERSITES - IUT - UFRAPS,A pied,527.1137419242012,down,ALL,ALL,ALL,ligne-11
COMBOIRE,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-11
DRAC,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-11
MUSEE GEO CHARLES,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-11
COLONEL MANHES,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-11
BAYARD,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-11
QUINZAINE,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-11
GRUGLIASCO,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-11
FERNAND PELLOUTIER,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-11
LA RAMPE - CENTRE-VILLE,En voiture garée au parking relai,3.074151071,down,ALL,ALL,ALL,ligne-11
ANTOINE POLOTTI,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-11
LE CHATEAU (ECHIROLLES),En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-11
ECOLES HOSPITALIERES,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-11
HOPITAL SUD,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-11
FRANCOIS QUESNAY,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-11
LES RUIRES-BOETIE,En voiture garée au parking relai,2.38824,down,ALL,ALL,ALL,ligne-11
ODYSSEE,En voiture garée au parking relai,3.9934421123,down,ALL,ALL,ALL,ligne-11
CHAMP FILA,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-11
CENTRE SOCIO-CULTUREL,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-11
LE CARINA,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-11
SAINT-MARTIN-D'HERES VILLAGE,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-11
MAISONS BLANCHES,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-11
CROIX DU PATRE,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-11
POTIE,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-11
ETIENNE GRAPPE,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-11
PABLO NERUDA,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-11
HENRI WALLON,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-11
ROCHEPLANE,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-11
PIERRE COURTADE,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-11
COLI,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-11
CHAMP ROMAN,En voiture garée au parking relai,3.2488187455,down,ALL,ALL,ALL,ligne-11
PROMOTION SOCIALE,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-11
SCIENCES SOCIALES,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-11
BIBLIOTHEQUES UNIVERSITAIRES,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-11
UNIVERSITES - BIOLOGIE,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-11
EPICEA,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-11
UNIVERSITES - IUT - UFRAPS,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-11
COMBOIRE,En tram,0.0,down,ALL,ALL,ALL,ligne-11
DRAC,En tram,0.0,down,ALL,ALL,ALL,ligne-11
MUSEE GEO CHARLES,En tram,0.0,down,ALL,ALL,ALL,ligne-11
COLONEL MANHES,En tram,0.0,down,ALL,ALL,ALL,ligne-11
BAYARD,En tram,0.0,down,ALL,ALL,ALL,ligne-11
QUINZAINE,En tram,0.0,down,ALL,ALL,ALL,ligne-11
GRUGLIASCO,En tram,0.0,down,ALL,ALL,ALL,ligne-11
FERNAND PELLOUTIER,En tram,0.0,down,ALL,ALL,ALL,ligne-11
LA RAMPE - CENTRE-VILLE,En tram,419.74505590979925,down,ALL,ALL,ALL,ligne-11
ANTOINE POLOTTI,En tram,0.0,down,ALL,ALL,ALL,ligne-11
LE CHATEAU (ECHIROLLES),En tram,0.0,down,ALL,ALL,ALL,ligne-11
ECOLES HOSPITALIERES,En tram,0.0,down,ALL,ALL,ALL,ligne-11
HOPITAL SUD,En tram,0.0,down,ALL,ALL,ALL,ligne-11
FRANCOIS QUESNAY,En tram,0.0,down,ALL,ALL,ALL,ligne-11
LES RUIRES-BOETIE,En tram,0.0,down,ALL,ALL,ALL,ligne-11
ODYSSEE,En tram,0.0,down,ALL,ALL,ALL,ligne-11
CHAMP FILA,En tram,0.0,down,ALL,ALL,ALL,ligne-11
CENTRE SOCIO-CULTUREL,En tram,0.0,down,ALL,ALL,ALL,ligne-11
LE CARINA,En tram,0.0,down,ALL,ALL,ALL,ligne-11
SAINT-MARTIN-D'HERES VILLAGE,En tram,0.0,down,ALL,ALL,ALL,ligne-11
MAISONS BLANCHES,En tram,0.0,down,ALL,ALL,ALL,ligne-11
CROIX DU PATRE,En tram,0.0,down,ALL,ALL,ALL,ligne-11
POTIE,En tram,0.0,down,ALL,ALL,ALL,ligne-11
ETIENNE GRAPPE,En tram,66.7622185531,down,ALL,ALL,ALL,ligne-11
PABLO NERUDA,En tram,0.0,down,ALL,ALL,ALL,ligne-11
HENRI WALLON,En tram,0.0,down,ALL,ALL,ALL,ligne-11
ROCHEPLANE,En tram,0.0,down,ALL,ALL,ALL,ligne-11
PIERRE COURTADE,En tram,0.0,down,ALL,ALL,ALL,ligne-11
COLI,En tram,0.0,down,ALL,ALL,ALL,ligne-11
