cluster_name,target_mode,passengers_count,up_down,line_direction,timelaps,goal,line
LES BEALIERES,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c1
MALACHER,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c1
GRANIER,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c1
MEYLAN MAIRIE,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c1
PISCINE DES BUCLOS,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c1
LE BRET,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c1
LA REVIREE,En voiture garée au parking relai,3.8246408988,down,ALL,ALL,ALL,ligne-c1
AIGUINARDS-HEXAGONE,En voiture garée au parking relai,9.968960449399999,down,ALL,ALL,ALL,ligne-c1
PLAINE FLEURIE,En voiture garée au parking relai,4.3691529769,down,ALL,ALL,ALL,ligne-c1
CARRONNERIE - ILE D'AMOUR,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c1
SABLONS,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c1
HOTEL DE VILLE (GRENOBLE),En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c1
CHAVANT,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c1
DOCTEUR MARTIN,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c1
VICTOR HUGO,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c1
DOCTEUR MAZET,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c1
FELIX VIALLET,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c1
GARES,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c1
EMILE GUEYMARD,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c1
ARAGO,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c1
CITE JEAN MACE,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c1
MAUPERTUIS (MEYLAN),Mode non précisé,3.03605,down,ALL,ALL,ALL,ligne-c1
LES BEALIERES,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c1
MALACHER,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c1
GRANIER,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c1
MEYLAN MAIRIE,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c1
PISCINE DES BUCLOS,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c1
LE BRET,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c1
LA REVIREE,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c1
AIGUINARDS-HEXAGONE,Mode non précisé,4.913665055,down,ALL,ALL,ALL,ligne-c1
PLAINE FLEURIE,Mode non précisé,10.6023325275,down,ALL,ALL,ALL,ligne-c1
CARRONNERIE - ILE D'AMOUR,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c1
SABLONS,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c1
HOTEL DE VILLE (GRENOBLE),Mode non précisé,6.0365906433,down,ALL,ALL,ALL,ligne-c1
CHAVANT,Mode non précisé,1.51062,down,ALL,ALL,ALL,ligne-c1
DOCTEUR MARTIN,Mode non précisé,1.4522812272,down,ALL,ALL,ALL,ligne-c1
VICTOR HUGO,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c1
DOCTEUR MAZET,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c1
FELIX VIALLET,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c1
GARES,Mode non précisé,4.1813640459,down,ALL,ALL,ALL,ligne-c1
EMILE GUEYMARD,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c1
ARAGO,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c1
CITE JEAN MACE,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c1
MAUPERTUIS (MEYLAN),En train,0.0,down,ALL,ALL,ALL,ligne-c1
LES BEALIERES,En train,0.0,down,ALL,ALL,ALL,ligne-c1
MALACHER,En train,3.03605,down,ALL,ALL,ALL,ligne-c1
GRANIER,En train,0.0,down,ALL,ALL,ALL,ligne-c1
MEYLAN MAIRIE,En train,0.0,down,ALL,ALL,ALL,ligne-c1
PISCINE DES BUCLOS,En train,0.0,down,ALL,ALL,ALL,ligne-c1
LE BRET,En train,0.0,down,ALL,ALL,ALL,ligne-c1
LA REVIREE,En train,0.0,down,ALL,ALL,ALL,ligne-c1
AIGUINARDS-HEXAGONE,En train,0.0,down,ALL,ALL,ALL,ligne-c1
PLAINE FLEURIE,En train,0.0,down,ALL,ALL,ALL,ligne-c1
CARRONNERIE - ILE D'AMOUR,En train,0.0,down,ALL,ALL,ALL,ligne-c1
SABLONS,En train,0.0,down,ALL,ALL,ALL,ligne-c1
HOTEL DE VILLE (GRENOBLE),En train,0.0,down,ALL,ALL,ALL,ligne-c1
CHAVANT,En train,1.2482935943,down,ALL,ALL,ALL,ligne-c1
DOCTEUR MARTIN,En train,0.0,down,ALL,ALL,ALL,ligne-c1
VICTOR HUGO,En train,1.4522812272,down,ALL,ALL,ALL,ligne-c1
DOCTEUR MAZET,En train,0.0,down,ALL,ALL,ALL,ligne-c1
FELIX VIALLET,En train,0.0,down,ALL,ALL,ALL,ligne-c1
GARES,En train,138.1842434055,down,ALL,ALL,ALL,ligne-c1
EMILE GUEYMARD,En train,0.0,down,ALL,ALL,ALL,ligne-c1
ARAGO,En train,0.0,down,ALL,ALL,ALL,ligne-c1
CITE JEAN MACE,En train,1.98911858,down,ALL,ALL,ALL,ligne-c1
MAUPERTUIS (MEYLAN),En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c1
LES BEALIERES,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c1
MALACHER,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c1
GRANIER,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c1
MEYLAN MAIRIE,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c1
PISCINE DES BUCLOS,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c1
LE BRET,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c1
LA REVIREE,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c1
AIGUINARDS-HEXAGONE,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c1
PLAINE FLEURIE,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c1
CARRONNERIE - ILE D'AMOUR,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c1
SABLONS,En car Transisère,1.00708,down,ALL,ALL,ALL,ligne-c1
HOTEL DE VILLE (GRENOBLE),En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c1
CHAVANT,En car Transisère,2.0121968811,down,ALL,ALL,ALL,ligne-c1
DOCTEUR MARTIN,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c1
VICTOR HUGO,En car Transisère,13.812462023700002,down,ALL,ALL,ALL,ligne-c1
DOCTEUR MAZET,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c1
FELIX VIALLET,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c1
GARES,En car Transisère,4.2257793981,down,ALL,ALL,ALL,ligne-c1
EMILE GUEYMARD,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c1
ARAGO,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c1
CITE JEAN MACE,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c1
MAUPERTUIS (MEYLAN),En tram,0.0,down,ALL,ALL,ALL,ligne-c1
LES BEALIERES,En tram,0.0,down,ALL,ALL,ALL,ligne-c1
MALACHER,En tram,0.0,down,ALL,ALL,ALL,ligne-c1
GRANIER,En tram,0.0,down,ALL,ALL,ALL,ligne-c1
MEYLAN MAIRIE,En tram,0.0,down,ALL,ALL,ALL,ligne-c1
PISCINE DES BUCLOS,En tram,0.0,down,ALL,ALL,ALL,ligne-c1
LE BRET,En tram,0.0,down,ALL,ALL,ALL,ligne-c1
LA REVIREE,En tram,0.0,down,ALL,ALL,ALL,ligne-c1
AIGUINARDS-HEXAGONE,En tram,0.0,down,ALL,ALL,ALL,ligne-c1
PLAINE FLEURIE,En tram,0.0,down,ALL,ALL,ALL,ligne-c1
CARRONNERIE - ILE D'AMOUR,En tram,0.0,down,ALL,ALL,ALL,ligne-c1
SABLONS,En tram,0.0,down,ALL,ALL,ALL,ligne-c1
HOTEL DE VILLE (GRENOBLE),En tram,275.65745914110033,down,ALL,ALL,ALL,ligne-c1
CHAVANT,En tram,518.8039548783003,down,ALL,ALL,ALL,ligne-c1
DOCTEUR MARTIN,En tram,0.0,down,ALL,ALL,ALL,ligne-c1
VICTOR HUGO,En tram,317.2907637799999,down,ALL,ALL,ALL,ligne-c1
DOCTEUR MAZET,En tram,0.0,down,ALL,ALL,ALL,ligne-c1
FELIX VIALLET,En tram,0.0,down,ALL,ALL,ALL,ligne-c1
GARES,En tram,189.62547718550005,down,ALL,ALL,ALL,ligne-c1
EMILE GUEYMARD,En tram,0.0,down,ALL,ALL,ALL,ligne-c1
ARAGO,En tram,0.0,down,ALL,ALL,ALL,ligne-c1
CITE JEAN MACE,En tram,0.0,down,ALL,ALL,ALL,ligne-c1
MAUPERTUIS (MEYLAN),En voiture garée à proximité,23.1964684628,down,ALL,ALL,ALL,ligne-c1
LES BEALIERES,En voiture garée à proximité,1.9029487117,down,ALL,ALL,ALL,ligne-c1
MALACHER,En voiture garée à proximité,5.2847354795,down,ALL,ALL,ALL,ligne-c1
GRANIER,En voiture garée à proximité,1.9029487117,down,ALL,ALL,ALL,ligne-c1
MEYLAN MAIRIE,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-c1
PISCINE DES BUCLOS,En voiture garée à proximité,2.708697931,down,ALL,ALL,ALL,ligne-c1
LE BRET,En voiture garée à proximité,2.708697931,down,ALL,ALL,ALL,ligne-c1
LA REVIREE,En voiture garée à proximité,28.626020188,down,ALL,ALL,ALL,ligne-c1
AIGUINARDS-HEXAGONE,En voiture garée à proximité,36.858250247099996,down,ALL,ALL,ALL,ligne-c1
PLAINE FLEURIE,En voiture garée à proximité,58.405304233799974,down,ALL,ALL,ALL,ligne-c1
CARRONNERIE - ILE D'AMOUR,En voiture garée à proximité,8.409118,down,ALL,ALL,ALL,ligne-c1
SABLONS,En voiture garée à proximité,7.600074631,down,ALL,ALL,ALL,ligne-c1
HOTEL DE VILLE (GRENOBLE),En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-c1
CHAVANT,En voiture garée à proximité,2.4558617544,down,ALL,ALL,ALL,ligne-c1
DOCTEUR MARTIN,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-c1
VICTOR HUGO,En voiture garée à proximité,2.5794169611,down,ALL,ALL,ALL,ligne-c1
DOCTEUR MAZET,En voiture garée à proximité,1.7718834075,down,ALL,ALL,ALL,ligne-c1
FELIX VIALLET,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-c1
GARES,En voiture garée à proximité,5.0833561905,down,ALL,ALL,ALL,ligne-c1
EMILE GUEYMARD,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-c1
ARAGO,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-c1
CITE JEAN MACE,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,ligne-c1
MAUPERTUIS (MEYLAN),En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c1
LES BEALIERES,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c1
MALACHER,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c1
GRANIER,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c1
MEYLAN MAIRIE,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c1
PISCINE DES BUCLOS,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c1
LE BRET,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c1
LA REVIREE,En bus TAG,25.9190903645,down,ALL,ALL,ALL,ligne-c1
AIGUINARDS-HEXAGONE,En bus TAG,2.0305352846,down,ALL,ALL,ALL,ligne-c1
PLAINE FLEURIE,En bus TAG,2.4473517353,down,ALL,ALL,ALL,ligne-c1
CARRONNERIE - ILE D'AMOUR,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c1
SABLONS,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c1
HOTEL DE VILLE (GRENOBLE),En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c1
CHAVANT,En bus TAG,94.15281509469999,down,ALL,ALL,ALL,ligne-c1
DOCTEUR MARTIN,En bus TAG,32.0158595421,down,ALL,ALL,ALL,ligne-c1
VICTOR HUGO,En bus TAG,66.12414875799999,down,ALL,ALL,ALL,ligne-c1
DOCTEUR MAZET,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c1
FELIX VIALLET,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c1
GARES,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c1
EMILE GUEYMARD,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c1
ARAGO,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c1
CITE JEAN MACE,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c1
MAUPERTUIS (MEYLAN),Déposé en voiture,15.205018135,down,S1,ALL,ALL,ligne-c1
LES BEALIERES,Déposé en voiture,7.6117948468,down,S1,ALL,ALL,ligne-c1
MALACHER,Déposé en voiture,1.9029487117,down,S1,ALL,ALL,ligne-c1
GRANIER,Déposé en voiture,1.9029487117,down,S1,ALL,ALL,ligne-c1
MEYLAN MAIRIE,Déposé en voiture,0.0,down,S1,ALL,ALL,ligne-c1
PISCINE DES BUCLOS,Déposé en voiture,0.0,down,S1,ALL,ALL,ligne-c1
LE BRET,Déposé en voiture,0.0,down,S1,ALL,ALL,ligne-c1
LA REVIREE,Déposé en voiture,2.8030393333,down,S1,ALL,ALL,ligne-c1
AIGUINARDS-HEXAGONE,Déposé en voiture,6.8165047122,down,S1,ALL,ALL,ligne-c1
PLAINE FLEURIE,Déposé en voiture,29.220593203500005,down,S1,ALL,ALL,ligne-c1
CARRONNERIE - ILE D'AMOUR,Déposé en voiture,0.0,down,S1,ALL,ALL,ligne-c1
SABLONS,Déposé en voiture,2.6855466667,down,S1,ALL,ALL,ligne-c1
HOTEL DE VILLE (GRENOBLE),Déposé en voiture,1.1361913486,down,S1,ALL,ALL,ligne-c1
CHAVANT,Déposé en voiture,1.51062,down,S1,ALL,ALL,ligne-c1
DOCTEUR MARTIN,Déposé en voiture,1.9611557895,down,S1,ALL,ALL,ligne-c1
VICTOR HUGO,Déposé en voiture,0.0,down,S1,ALL,ALL,ligne-c1
DOCTEUR MAZET,Déposé en voiture,2.3351155772,down,S1,ALL,ALL,ligne-c1
FELIX VIALLET,Déposé en voiture,0.0,down,S1,ALL,ALL,ligne-c1
GARES,Déposé en voiture,0.0,down,S1,ALL,ALL,ligne-c1
EMILE GUEYMARD,Déposé en voiture,0.0,down,S1,ALL,ALL,ligne-c1
ARAGO,Déposé en voiture,0.0,down,S1,ALL,ALL,ligne-c1
CITE JEAN MACE,Déposé en voiture,0.0,down,S1,ALL,ALL,ligne-c1
MAUPERTUIS (MEYLAN),En vélo,9.0906329029,down,S1,ALL,ALL,ligne-c1
LES BEALIERES,En vélo,0.0,down,S1,ALL,ALL,ligne-c1
MALACHER,En vélo,0.0,down,S1,ALL,ALL,ligne-c1
GRANIER,En vélo,0.0,down,S1,ALL,ALL,ligne-c1
MEYLAN MAIRIE,En vélo,0.0,down,S1,ALL,ALL,ligne-c1
PISCINE DES BUCLOS,En vélo,0.0,down,S1,ALL,ALL,ligne-c1
LE BRET,En vélo,0.0,down,S1,ALL,ALL,ligne-c1
LA REVIREE,En vélo,0.0,down,S1,ALL,ALL,ligne-c1
AIGUINARDS-HEXAGONE,En vélo,0.0,down,S1,ALL,ALL,ligne-c1
PLAINE FLEURIE,En vélo,1.9123204494,down,S1,ALL,ALL,ligne-c1
CARRONNERIE - ILE D'AMOUR,En vélo,0.0,down,S1,ALL,ALL,ligne-c1
SABLONS,En vélo,0.0,down,S1,ALL,ALL,ligne-c1
HOTEL DE VILLE (GRENOBLE),En vélo,0.0,down,S1,ALL,ALL,ligne-c1
CHAVANT,En vélo,0.0,down,S1,ALL,ALL,ligne-c1
DOCTEUR MARTIN,En vélo,0.0,down,S1,ALL,ALL,ligne-c1
VICTOR HUGO,En vélo,0.0,down,S1,ALL,ALL,ligne-c1
DOCTEUR MAZET,En vélo,0.0,down,S1,ALL,ALL,ligne-c1
FELIX VIALLET,En vélo,0.0,down,S1,ALL,ALL,ligne-c1
GARES,En vélo,0.0,down,S1,ALL,ALL,ligne-c1
EMILE GUEYMARD,En vélo,0.0,down,S1,ALL,ALL,ligne-c1
ARAGO,En vélo,0.0,down,S1,ALL,ALL,ligne-c1
CITE JEAN MACE,En vélo,0.0,down,S1,ALL,ALL,ligne-c1
MAUPERTUIS (MEYLAN),A pied,539.1622974978002,down,S1,ALL,ALL,ligne-c1
LES BEALIERES,A pied,415.5074195974999,down,S1,ALL,ALL,ligne-c1
MALACHER,A pied,443.5165181395003,down,S1,ALL,ALL,ligne-c1
GRANIER,A pied,205.21497336370012,down,S1,ALL,ALL,ligne-c1
MEYLAN MAIRIE,A pied,290.6418742795,down,S1,ALL,ALL,ligne-c1
PISCINE DES BUCLOS,A pied,262.86499849519964,down,S1,ALL,ALL,ligne-c1
LE BRET,A pied,244.32706110769954,down,S1,ALL,ALL,ligne-c1
LA REVIREE,A pied,227.9020987217002,down,S1,ALL,ALL,ligne-c1
AIGUINARDS-HEXAGONE,A pied,317.9904358107003,down,S1,ALL,ALL,ligne-c1
PLAINE FLEURIE,A pied,367.5321608082003,down,S1,ALL,ALL,ligne-c1
CARRONNERIE - ILE D'AMOUR,A pied,107.43225672309998,down,S1,ALL,ALL,ligne-c1
SABLONS,A pied,73.5723914404,down,S1,ALL,ALL,ligne-c1
HOTEL DE VILLE (GRENOBLE),A pied,96.47578324859998,down,S1,ALL,ALL,ligne-c1
CHAVANT,A pied,156.67624001980008,down,S1,ALL,ALL,ligne-c1
DOCTEUR MARTIN,A pied,66.8854078376,down,S1,ALL,ALL,ligne-c1
VICTOR HUGO,A pied,113.8878601792,down,S1,ALL,ALL,ligne-c1
DOCTEUR MAZET,A pied,39.20110323,down,S1,ALL,ALL,ligne-c1
FELIX VIALLET,A pied,69.0798785477,down,S1,ALL,ALL,ligne-c1
GARES,A pied,161.4509542289,down,S1,ALL,ALL,ligne-c1
EMILE GUEYMARD,A pied,35.5959207503,down,S1,ALL,ALL,ligne-c1
ARAGO,A pied,1.00708,down,S1,ALL,ALL,ligne-c1
CITE JEAN MACE,A pied,0.0,down,S1,ALL,ALL,ligne-c1
MAUPERTUIS (MEYLAN),En voiture garée au parking relai,3.6149847117,down,S1,ALL,ALL,ligne-c1
LES BEALIERES,En voiture garée au parking relai,0.0,down,S1,ALL,ALL,ligne-c1
MALACHER,En voiture garée au parking relai,0.0,down,S1,ALL,ALL,ligne-c1
GRANIER,En voiture garée au parking relai,0.0,down,S1,ALL,ALL,ligne-c1
MEYLAN MAIRIE,En voiture garée au parking relai,0.0,down,S1,ALL,ALL,ligne-c1
PISCINE DES BUCLOS,En voiture garée au parking relai,0.0,down,S1,ALL,ALL,ligne-c1
LE BRET,En voiture garée au parking relai,0.0,down,S1,ALL,ALL,ligne-c1
LA REVIREE,En voiture garée au parking relai,3.8246408988,down,S1,ALL,ALL,ligne-c1
AIGUINARDS-HEXAGONE,En voiture garée au parking relai,9.968960449399999,down,S1,ALL,ALL,ligne-c1
PLAINE FLEURIE,En voiture garée au parking relai,4.3691529769,down,S1,ALL,ALL,ligne-c1
CARRONNERIE - ILE D'AMOUR,En voiture garée au parking relai,0.0,down,S1,ALL,ALL,ligne-c1
SABLONS,En voiture garée au parking relai,0.0,down,S1,ALL,ALL,ligne-c1
HOTEL DE VILLE (GRENOBLE),En voiture garée au parking relai,0.0,down,S1,ALL,ALL,ligne-c1
CHAVANT,En voiture garée au parking relai,0.0,down,S1,ALL,ALL,ligne-c1
DOCTEUR MARTIN,En voiture garée au parking relai,0.0,down,S1,ALL,ALL,ligne-c1
VICTOR HUGO,En voiture garée au parking relai,0.0,down,S1,ALL,ALL,ligne-c1
DOCTEUR MAZET,En voiture garée au parking relai,0.0,down,S1,ALL,ALL,ligne-c1
FELIX VIALLET,En voiture garée au parking relai,0.0,down,S1,ALL,ALL,ligne-c1
GARES,En voiture garée au parking relai,0.0,down,S1,ALL,ALL,ligne-c1
EMILE GUEYMARD,En voiture garée au parking relai,0.0,down,S1,ALL,ALL,ligne-c1
ARAGO,En voiture garée au parking relai,0.0,down,S1,ALL,ALL,ligne-c1
CITE JEAN MACE,En voiture garée au parking relai,0.0,down,S1,ALL,ALL,ligne-c1
MAUPERTUIS (MEYLAN),Mode non précisé,3.03605,down,S1,ALL,ALL,ligne-c1
LES BEALIERES,Mode non précisé,0.0,down,S1,ALL,ALL,ligne-c1
MALACHER,Mode non précisé,0.0,down,S1,ALL,ALL,ligne-c1
GRANIER,Mode non précisé,0.0,down,S1,ALL,ALL,ligne-c1
MEYLAN MAIRIE,Mode non précisé,0.0,down,S1,ALL,ALL,ligne-c1
PISCINE DES BUCLOS,Mode non précisé,0.0,down,S1,ALL,ALL,ligne-c1
LE BRET,Mode non précisé,0.0,down,S1,ALL,ALL,ligne-c1
LA REVIREE,Mode non précisé,0.0,down,S1,ALL,ALL,ligne-c1
