cluster_name,target_mode,passengers_count,up_down,line_direction,timelaps,goal,line
VERLAINE,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c6
MAISON DES ANCIENS,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c6
EDMOND ESMONIN,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c6
GRAND'PLACE,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c6
RAYMOND CHANAS,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c6
COLLEGE DES SAULES,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c6
GENERAL DE GAULLE,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c6
LA CHATELIERE,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c6
LE MARAIS,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c6
CHOPIN,En voiture garée au parking relai,1.793414,down,ALL,ALL,ALL,ligne-c6
ZELLA MELHIS,En voiture garée au parking relai,1.793414,down,ALL,ALL,ALL,ligne-c6
8 MAI 1945,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c6
ETIENNE GRAPPE,En voiture garée au parking relai,2.3511082759,down,ALL,ALL,ALL,ligne-c6
PABLO NERUDA,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c6
HENRI WALLON,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,ligne-c6
PRESQU'ILE,En car Transisère,3.4944,down,ALL,ALL,ALL,ligne-c6
MARTYRS - RESISTANCE,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c6
CHAMECHAUDE,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c6
LA SURE,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c6
SAINT-EYNARD (FONTAINE),En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c6
CHARMETTES,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c6
RUE PASTEUR,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c6
CURIE - VERCORS,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c6
LOUIS MAISONNAT,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c6
ARISTIDE BERGES,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c6
LES ILES,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c6
SEYSSINET-PARISET HOTEL DE VILLE,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c6
L'ARCHE,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c6
BEAU SITE (SEYSSINET),En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c6
LA PLAINE,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c6
GRAND PRE - CENTRE SUD,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c6
TUILERIE,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c6
LE PRISME,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c6
SEYSSINS RONDEAU,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c6
LE RONDEAU,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c6
STADE LESDIGUIERES,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c6
VERLAINE,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c6
MAISON DES ANCIENS,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c6
EDMOND ESMONIN,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c6
GRAND'PLACE,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c6
RAYMOND CHANAS,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c6
COLLEGE DES SAULES,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c6
GENERAL DE GAULLE,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c6
LA CHATELIERE,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c6
LE MARAIS,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c6
CHOPIN,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c6
ZELLA MELHIS,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c6
8 MAI 1945,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c6
ETIENNE GRAPPE,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c6
PABLO NERUDA,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c6
HENRI WALLON,En car Transisère,0.0,down,ALL,ALL,ALL,ligne-c6
