cluster_name,target_mode,passengers_count,up_down,line_direction,timelaps,goal,line
EDOUARD VAILLANT,A pied,223.21695219980006,down,S1,ALL,ALL,tram-d
PARC JO BLANCHON,A pied,36.60440296949999,down,S1,ALL,ALL,tram-d
ETIENNE GRAPPE,A pied,0.0,down,S1,ALL,ALL,tram-d
LES TAILLEES - UNIVERSITES,En voiture garée au parking relai,0.0,down,S1,ALL,ALL,tram-d
NEYRPIC - BELLEDONNE,En voiture garée au parking relai,0.0,down,S1,ALL,ALL,tram-d
MAISON COMMUNALE,En voiture garée au parking relai,0.0,down,S1,ALL,ALL,tram-d
EDOUARD VAILLANT,En voiture garée au parking relai,2.3264400188,down,S1,ALL,ALL,tram-d
PARC JO BLANCHON,En voiture garée au parking relai,0.0,down,S1,ALL,ALL,tram-d
ETIENNE GRAPPE,En voiture garée au parking relai,0.0,down,S1,ALL,ALL,tram-d
LES TAILLEES - UNIVERSITES,Mode non précisé,0.0,down,S1,ALL,ALL,tram-d
NEYRPIC - BELLEDONNE,Mode non précisé,0.0,down,S1,ALL,ALL,tram-d
MAISON COMMUNALE,Mode non précisé,0.0,down,S1,ALL,ALL,tram-d
EDOUARD VAILLANT,Mode non précisé,0.0,down,S1,ALL,ALL,tram-d
PARC JO BLANCHON,Mode non précisé,0.0,down,S1,ALL,ALL,tram-d
ETIENNE GRAPPE,Mode non précisé,0.0,down,S1,ALL,ALL,tram-d
LES TAILLEES - UNIVERSITES,En train,1.1738917526,down,S1,ALL,ALL,tram-d
NEYRPIC - BELLEDONNE,En train,0.0,down,S1,ALL,ALL,tram-d
MAISON COMMUNALE,En train,0.0,down,S1,ALL,ALL,tram-d
EDOUARD VAILLANT,En train,0.0,down,S1,ALL,ALL,tram-d
PARC JO BLANCHON,En train,0.0,down,S1,ALL,ALL,tram-d
ETIENNE GRAPPE,En train,0.0,down,S1,ALL,ALL,tram-d
LES TAILLEES - UNIVERSITES,En tram,598.373176434302,down,S1,ALL,ALL,tram-d
NEYRPIC - BELLEDONNE,En tram,266.26477732770024,down,S1,ALL,ALL,tram-d
MAISON COMMUNALE,En tram,0.0,down,S1,ALL,ALL,tram-d
EDOUARD VAILLANT,En tram,0.0,down,S1,ALL,ALL,tram-d
PARC JO BLANCHON,En tram,0.0,down,S1,ALL,ALL,tram-d
ETIENNE GRAPPE,En tram,0.0,down,S1,ALL,ALL,tram-d
LES TAILLEES - UNIVERSITES,En bus TAG,0.0,down,S1,ALL,ALL,tram-d
NEYRPIC - BELLEDONNE,En bus TAG,44.96087475459999,down,S1,ALL,ALL,tram-d
MAISON COMMUNALE,En bus TAG,9.4041743454,down,S1,ALL,ALL,tram-d
EDOUARD VAILLANT,En bus TAG,16.0776010052,down,S1,ALL,ALL,tram-d
PARC JO BLANCHON,En bus TAG,0.0,down,S1,ALL,ALL,tram-d
ETIENNE GRAPPE,En bus TAG,0.0,down,S1,ALL,ALL,tram-d
ETIENNE GRAPPE,Déposé en voiture,3.1371936065,down,S2,ALL,ALL,tram-d
PARC JO BLANCHON,Déposé en voiture,1.2612474239,down,S2,ALL,ALL,tram-d
EDOUARD VAILLANT,Déposé en voiture,0.0,down,S2,ALL,ALL,tram-d
MAISON COMMUNALE,Déposé en voiture,1.1727957441,down,S2,ALL,ALL,tram-d
NEYRPIC - BELLEDONNE,Déposé en voiture,0.0,down,S2,ALL,ALL,tram-d
LES TAILLEES - UNIVERSITES,Déposé en voiture,0.0,down,S2,ALL,ALL,tram-d
ETIENNE GRAPPE,En vélo,2.1251288136,down,S2,ALL,ALL,tram-d
PARC JO BLANCHON,En vélo,0.0,down,S2,ALL,ALL,tram-d
EDOUARD VAILLANT,En vélo,0.0,down,S2,ALL,ALL,tram-d
MAISON COMMUNALE,En vélo,0.0,down,S2,ALL,ALL,tram-d
NEYRPIC - BELLEDONNE,En vélo,0.0,down,S2,ALL,ALL,tram-d
LES TAILLEES - UNIVERSITES,En vélo,0.0,down,S2,ALL,ALL,tram-d
ETIENNE GRAPPE,A pied,717.3455644060975,down,S2,ALL,ALL,tram-d
PARC JO BLANCHON,A pied,446.715819058499,down,S2,ALL,ALL,tram-d
EDOUARD VAILLANT,A pied,512.0503984285989,down,S2,ALL,ALL,tram-d
MAISON COMMUNALE,A pied,247.4978314104002,down,S2,ALL,ALL,tram-d
NEYRPIC - BELLEDONNE,A pied,285.5663969877003,down,S2,ALL,ALL,tram-d
LES TAILLEES - UNIVERSITES,A pied,0.0,down,S2,ALL,ALL,tram-d
ETIENNE GRAPPE,En voiture garée au parking relai,0.9581185615,down,S2,ALL,ALL,tram-d
PARC JO BLANCHON,En voiture garée au parking relai,0.0,down,S2,ALL,ALL,tram-d
EDOUARD VAILLANT,En voiture garée au parking relai,0.0,down,S2,ALL,ALL,tram-d
MAISON COMMUNALE,En voiture garée au parking relai,0.0,down,S2,ALL,ALL,tram-d
NEYRPIC - BELLEDONNE,En voiture garée au parking relai,6.0317825523,down,S2,ALL,ALL,tram-d
LES TAILLEES - UNIVERSITES,En voiture garée au parking relai,0.0,down,S2,ALL,ALL,tram-d
ETIENNE GRAPPE,Mode non précisé,1.0435102703,down,S2,ALL,ALL,tram-d
PARC JO BLANCHON,Mode non précisé,0.0,down,S2,ALL,ALL,tram-d
EDOUARD VAILLANT,Mode non précisé,0.0,down,S2,ALL,ALL,tram-d
MAISON COMMUNALE,Mode non précisé,0.0,down,S2,ALL,ALL,tram-d
NEYRPIC - BELLEDONNE,Mode non précisé,0.0,down,S2,ALL,ALL,tram-d
LES TAILLEES - UNIVERSITES,Mode non précisé,0.0,down,S2,ALL,ALL,tram-d
ETIENNE GRAPPE,En tram,0.0,down,S2,ALL,ALL,tram-d
PARC JO BLANCHON,En tram,0.0,down,S2,ALL,ALL,tram-d
EDOUARD VAILLANT,En tram,0.0,down,S2,ALL,ALL,tram-d
MAISON COMMUNALE,En tram,0.0,down,S2,ALL,ALL,tram-d
NEYRPIC - BELLEDONNE,En tram,25.328264978600004,down,S2,ALL,ALL,tram-d
LES TAILLEES - UNIVERSITES,En tram,0.0,down,S2,ALL,ALL,tram-d
ETIENNE GRAPPE,En voiture garée à proximité,0.9581185615,down,S2,ALL,ALL,tram-d
PARC JO BLANCHON,En voiture garée à proximité,0.0,down,S2,ALL,ALL,tram-d
EDOUARD VAILLANT,En voiture garée à proximité,0.0,down,S2,ALL,ALL,tram-d
MAISON COMMUNALE,En voiture garée à proximité,0.9864469565,down,S2,ALL,ALL,tram-d
NEYRPIC - BELLEDONNE,En voiture garée à proximité,2.5704836911999998,down,S2,ALL,ALL,tram-d
LES TAILLEES - UNIVERSITES,En voiture garée à proximité,0.0,down,S2,ALL,ALL,tram-d
ETIENNE GRAPPE,En bus TAG,342.6363358094997,down,S2,ALL,ALL,tram-d
PARC JO BLANCHON,En bus TAG,0.0,down,S2,ALL,ALL,tram-d
EDOUARD VAILLANT,En bus TAG,12.4372484081,down,S2,ALL,ALL,tram-d
MAISON COMMUNALE,En bus TAG,2.5659357441,down,S2,ALL,ALL,tram-d
NEYRPIC - BELLEDONNE,En bus TAG,20.1493938275,down,S2,ALL,ALL,tram-d
LES TAILLEES - UNIVERSITES,En bus TAG,0.0,down,S2,ALL,ALL,tram-d
LES TAILLEES - UNIVERSITES,A pied,6.3686336312,down,ALL,02H00-06H45,ALL,tram-d
NEYRPIC - BELLEDONNE,A pied,4.3784359431,down,ALL,02H00-06H45,ALL,tram-d
MAISON COMMUNALE,A pied,13.1353078293,down,ALL,02H00-06H45,ALL,tram-d
EDOUARD VAILLANT,A pied,12.9362879822,down,ALL,02H00-06H45,ALL,tram-d
PARC JO BLANCHON,A pied,5.970595406999999,down,ALL,02H00-06H45,ALL,tram-d
