up_cluster_name,down_cluster_name,passengers_count,line_direction,timelaps,goal,line
ALSACE-LORRAINE,GRAND SABLON,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
GARES,GRAND SABLON,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
SAINT-BRUNO (TRAM),GRAND SABLON,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
PALAIS DE JUSTICE,GRAND SABLON,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
CITE INTERNATIONALE,GRAND SABLON,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
CEA - CAMBRIDGE,GRAND SABLON,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
PRESQU'ILE,GRAND SABLON,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
PLAINE DES SPORTS,LA TRONCHE HOPITAL,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
GIERES GARE - UNIVERSITES (TRAM),LA TRONCHE HOPITAL,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
MAYENCIN - CHAMP ROMAN,LA TRONCHE HOPITAL,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
CONDILLAC - UNIVERSITES,LA TRONCHE HOPITAL,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
BIBLIOTHEQUES UNIVERSITAIRES,LA TRONCHE HOPITAL,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
GABRIEL FAURE,LA TRONCHE HOPITAL,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
LES TAILLEES - UNIVERSITES,LA TRONCHE HOPITAL,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
GRAND SABLON,LA TRONCHE HOPITAL,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
MICHALLON,LA TRONCHE HOPITAL,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
ILE VERTE,LA TRONCHE HOPITAL,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
NOTRE-DAME - MUSEE,LA TRONCHE HOPITAL,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
SAINTE-CLAIRE - LES HALLES,LA TRONCHE HOPITAL,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
HUBERT DUBEDOUT - MAISON DU TOURISME,LA TRONCHE HOPITAL,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
VICTOR HUGO,LA TRONCHE HOPITAL,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
ALSACE-LORRAINE,LA TRONCHE HOPITAL,3.5564134855,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
GARES,LA TRONCHE HOPITAL,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
SAINT-BRUNO (TRAM),LA TRONCHE HOPITAL,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
PALAIS DE JUSTICE,LA TRONCHE HOPITAL,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
CITE INTERNATIONALE,LA TRONCHE HOPITAL,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
CEA - CAMBRIDGE,LA TRONCHE HOPITAL,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
PRESQU'ILE,LA TRONCHE HOPITAL,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
PLAINE DES SPORTS,ILE VERTE,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
GIERES GARE - UNIVERSITES (TRAM),ILE VERTE,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
MAYENCIN - CHAMP ROMAN,ILE VERTE,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
CONDILLAC - UNIVERSITES,ILE VERTE,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
BIBLIOTHEQUES UNIVERSITAIRES,ILE VERTE,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
GABRIEL FAURE,ILE VERTE,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
LES TAILLEES - UNIVERSITES,ILE VERTE,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
GRAND SABLON,ILE VERTE,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
MICHALLON,ILE VERTE,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
LA TRONCHE HOPITAL,ILE VERTE,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
NOTRE-DAME - MUSEE,ILE VERTE,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
SAINTE-CLAIRE - LES HALLES,ILE VERTE,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
HUBERT DUBEDOUT - MAISON DU TOURISME,ILE VERTE,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
VICTOR HUGO,ILE VERTE,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
ALSACE-LORRAINE,ILE VERTE,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
GARES,ILE VERTE,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
SAINT-BRUNO (TRAM),ILE VERTE,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
PALAIS DE JUSTICE,ILE VERTE,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
CITE INTERNATIONALE,ILE VERTE,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
CEA - CAMBRIDGE,ILE VERTE,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
PRESQU'ILE,ILE VERTE,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
PLAINE DES SPORTS,LES TAILLEES - UNIVERSITES,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
GIERES GARE - UNIVERSITES (TRAM),LES TAILLEES - UNIVERSITES,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
MAYENCIN - CHAMP ROMAN,LES TAILLEES - UNIVERSITES,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
CONDILLAC - UNIVERSITES,LES TAILLEES - UNIVERSITES,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
BIBLIOTHEQUES UNIVERSITAIRES,LES TAILLEES - UNIVERSITES,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
GABRIEL FAURE,LES TAILLEES - UNIVERSITES,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
GRAND SABLON,LES TAILLEES - UNIVERSITES,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
MICHALLON,LES TAILLEES - UNIVERSITES,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
LA TRONCHE HOPITAL,LES TAILLEES - UNIVERSITES,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
ILE VERTE,LES TAILLEES - UNIVERSITES,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
NOTRE-DAME - MUSEE,LES TAILLEES - UNIVERSITES,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
SAINTE-CLAIRE - LES HALLES,LES TAILLEES - UNIVERSITES,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
HUBERT DUBEDOUT - MAISON DU TOURISME,LES TAILLEES - UNIVERSITES,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
VICTOR HUGO,LES TAILLEES - UNIVERSITES,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
ALSACE-LORRAINE,LES TAILLEES - UNIVERSITES,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
GARES,LES TAILLEES - UNIVERSITES,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
SAINT-BRUNO (TRAM),LES TAILLEES - UNIVERSITES,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
PALAIS DE JUSTICE,LES TAILLEES - UNIVERSITES,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
CITE INTERNATIONALE,LES TAILLEES - UNIVERSITES,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
CEA - CAMBRIDGE,LES TAILLEES - UNIVERSITES,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
PRESQU'ILE,LES TAILLEES - UNIVERSITES,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
PLAINE DES SPORTS,MICHALLON,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
GIERES GARE - UNIVERSITES (TRAM),MICHALLON,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
MAYENCIN - CHAMP ROMAN,MICHALLON,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
CONDILLAC - UNIVERSITES,MICHALLON,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
BIBLIOTHEQUES UNIVERSITAIRES,MICHALLON,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
GABRIEL FAURE,MICHALLON,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
LES TAILLEES - UNIVERSITES,MICHALLON,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
GRAND SABLON,MICHALLON,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
LA TRONCHE HOPITAL,MICHALLON,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
ILE VERTE,MICHALLON,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
NOTRE-DAME - MUSEE,MICHALLON,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
SAINTE-CLAIRE - LES HALLES,MICHALLON,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
HUBERT DUBEDOUT - MAISON DU TOURISME,MICHALLON,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
VICTOR HUGO,MICHALLON,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
ALSACE-LORRAINE,MICHALLON,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
GARES,MICHALLON,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
SAINT-BRUNO (TRAM),MICHALLON,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
PALAIS DE JUSTICE,MICHALLON,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
CITE INTERNATIONALE,MICHALLON,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
CEA - CAMBRIDGE,MICHALLON,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
PRESQU'ILE,MICHALLON,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
PLAINE DES SPORTS,CITE INTERNATIONALE,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
GIERES GARE - UNIVERSITES (TRAM),CITE INTERNATIONALE,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
MAYENCIN - CHAMP ROMAN,CITE INTERNATIONALE,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
CONDILLAC - UNIVERSITES,CITE INTERNATIONALE,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
BIBLIOTHEQUES UNIVERSITAIRES,CITE INTERNATIONALE,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
GABRIEL FAURE,CITE INTERNATIONALE,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
LES TAILLEES - UNIVERSITES,CITE INTERNATIONALE,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
GRAND SABLON,CITE INTERNATIONALE,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
MICHALLON,CITE INTERNATIONALE,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
LA TRONCHE HOPITAL,CITE INTERNATIONALE,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
ILE VERTE,CITE INTERNATIONALE,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
NOTRE-DAME - MUSEE,CITE INTERNATIONALE,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
SAINTE-CLAIRE - LES HALLES,CITE INTERNATIONALE,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
HUBERT DUBEDOUT - MAISON DU TOURISME,CITE INTERNATIONALE,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
VICTOR HUGO,CITE INTERNATIONALE,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
ALSACE-LORRAINE,CITE INTERNATIONALE,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
GARES,CITE INTERNATIONALE,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
SAINT-BRUNO (TRAM),CITE INTERNATIONALE,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
PALAIS DE JUSTICE,CITE INTERNATIONALE,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
CEA - CAMBRIDGE,CITE INTERNATIONALE,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
PRESQU'ILE,CITE INTERNATIONALE,0.0,ALL,02H00-06H45,Domicile --> Ecole|Collège|Lycée,tram-b
PLAINE DES SPORTS,SAINTE-CLAIRE - LES HALLES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
GIERES GARE - UNIVERSITES (TRAM),SAINTE-CLAIRE - LES HALLES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
MAYENCIN - CHAMP ROMAN,SAINTE-CLAIRE - LES HALLES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
CONDILLAC - UNIVERSITES,SAINTE-CLAIRE - LES HALLES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
BIBLIOTHEQUES UNIVERSITAIRES,SAINTE-CLAIRE - LES HALLES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
GABRIEL FAURE,SAINTE-CLAIRE - LES HALLES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
LES TAILLEES - UNIVERSITES,SAINTE-CLAIRE - LES HALLES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
GRAND SABLON,SAINTE-CLAIRE - LES HALLES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
MICHALLON,SAINTE-CLAIRE - LES HALLES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
LA TRONCHE HOPITAL,SAINTE-CLAIRE - LES HALLES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
ILE VERTE,SAINTE-CLAIRE - LES HALLES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
NOTRE-DAME - MUSEE,SAINTE-CLAIRE - LES HALLES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
HUBERT DUBEDOUT - MAISON DU TOURISME,SAINTE-CLAIRE - LES HALLES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
VICTOR HUGO,SAINTE-CLAIRE - LES HALLES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
ALSACE-LORRAINE,SAINTE-CLAIRE - LES HALLES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
GARES,SAINTE-CLAIRE - LES HALLES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
SAINT-BRUNO (TRAM),SAINTE-CLAIRE - LES HALLES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
PALAIS DE JUSTICE,SAINTE-CLAIRE - LES HALLES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
CITE INTERNATIONALE,SAINTE-CLAIRE - LES HALLES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
CEA - CAMBRIDGE,SAINTE-CLAIRE - LES HALLES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
PRESQU'ILE,SAINTE-CLAIRE - LES HALLES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
PLAINE DES SPORTS,VICTOR HUGO,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
GIERES GARE - UNIVERSITES (TRAM),VICTOR HUGO,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
MAYENCIN - CHAMP ROMAN,VICTOR HUGO,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
CONDILLAC - UNIVERSITES,VICTOR HUGO,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
BIBLIOTHEQUES UNIVERSITAIRES,VICTOR HUGO,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
GABRIEL FAURE,VICTOR HUGO,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
LES TAILLEES - UNIVERSITES,VICTOR HUGO,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
GRAND SABLON,VICTOR HUGO,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
MICHALLON,VICTOR HUGO,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
LA TRONCHE HOPITAL,VICTOR HUGO,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
ILE VERTE,VICTOR HUGO,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
NOTRE-DAME - MUSEE,VICTOR HUGO,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
SAINTE-CLAIRE - LES HALLES,VICTOR HUGO,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
HUBERT DUBEDOUT - MAISON DU TOURISME,VICTOR HUGO,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
ALSACE-LORRAINE,VICTOR HUGO,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
GARES,VICTOR HUGO,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
SAINT-BRUNO (TRAM),VICTOR HUGO,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
PALAIS DE JUSTICE,VICTOR HUGO,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
CITE INTERNATIONALE,VICTOR HUGO,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
CEA - CAMBRIDGE,VICTOR HUGO,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
PRESQU'ILE,VICTOR HUGO,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
PLAINE DES SPORTS,SAINT-BRUNO (TRAM),0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
GIERES GARE - UNIVERSITES (TRAM),SAINT-BRUNO (TRAM),0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
MAYENCIN - CHAMP ROMAN,SAINT-BRUNO (TRAM),0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
CONDILLAC - UNIVERSITES,SAINT-BRUNO (TRAM),0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
BIBLIOTHEQUES UNIVERSITAIRES,SAINT-BRUNO (TRAM),0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
GABRIEL FAURE,SAINT-BRUNO (TRAM),0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
LES TAILLEES - UNIVERSITES,SAINT-BRUNO (TRAM),0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
GRAND SABLON,SAINT-BRUNO (TRAM),0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
MICHALLON,SAINT-BRUNO (TRAM),0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
LA TRONCHE HOPITAL,SAINT-BRUNO (TRAM),0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
ILE VERTE,SAINT-BRUNO (TRAM),0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
NOTRE-DAME - MUSEE,SAINT-BRUNO (TRAM),0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
SAINTE-CLAIRE - LES HALLES,SAINT-BRUNO (TRAM),0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
HUBERT DUBEDOUT - MAISON DU TOURISME,SAINT-BRUNO (TRAM),0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
VICTOR HUGO,SAINT-BRUNO (TRAM),0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
ALSACE-LORRAINE,SAINT-BRUNO (TRAM),0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
GARES,SAINT-BRUNO (TRAM),0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
PALAIS DE JUSTICE,SAINT-BRUNO (TRAM),0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
CITE INTERNATIONALE,SAINT-BRUNO (TRAM),0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
CEA - CAMBRIDGE,SAINT-BRUNO (TRAM),0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
PRESQU'ILE,SAINT-BRUNO (TRAM),0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
PLAINE DES SPORTS,GARES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
GIERES GARE - UNIVERSITES (TRAM),GARES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
MAYENCIN - CHAMP ROMAN,GARES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
CONDILLAC - UNIVERSITES,GARES,2.6867840359,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
BIBLIOTHEQUES UNIVERSITAIRES,GARES,8.0603521076,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
GABRIEL FAURE,GARES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
LES TAILLEES - UNIVERSITES,GARES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
GRAND SABLON,GARES,2.1066829372,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
MICHALLON,GARES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
LA TRONCHE HOPITAL,GARES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
ILE VERTE,GARES,2.5188600336,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
NOTRE-DAME - MUSEE,GARES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
SAINTE-CLAIRE - LES HALLES,GARES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
HUBERT DUBEDOUT - MAISON DU TOURISME,GARES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
VICTOR HUGO,GARES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
ALSACE-LORRAINE,GARES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
SAINT-BRUNO (TRAM),GARES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
PALAIS DE JUSTICE,GARES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
CITE INTERNATIONALE,GARES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
CEA - CAMBRIDGE,GARES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
PRESQU'ILE,GARES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
PLAINE DES SPORTS,MAYENCIN - CHAMP ROMAN,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
GIERES GARE - UNIVERSITES (TRAM),MAYENCIN - CHAMP ROMAN,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
CONDILLAC - UNIVERSITES,MAYENCIN - CHAMP ROMAN,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
BIBLIOTHEQUES UNIVERSITAIRES,MAYENCIN - CHAMP ROMAN,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
GABRIEL FAURE,MAYENCIN - CHAMP ROMAN,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
LES TAILLEES - UNIVERSITES,MAYENCIN - CHAMP ROMAN,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
GRAND SABLON,MAYENCIN - CHAMP ROMAN,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
MICHALLON,MAYENCIN - CHAMP ROMAN,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
LA TRONCHE HOPITAL,MAYENCIN - CHAMP ROMAN,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
ILE VERTE,MAYENCIN - CHAMP ROMAN,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
NOTRE-DAME - MUSEE,MAYENCIN - CHAMP ROMAN,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
SAINTE-CLAIRE - LES HALLES,MAYENCIN - CHAMP ROMAN,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
HUBERT DUBEDOUT - MAISON DU TOURISME,MAYENCIN - CHAMP ROMAN,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
VICTOR HUGO,MAYENCIN - CHAMP ROMAN,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
ALSACE-LORRAINE,MAYENCIN - CHAMP ROMAN,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
GARES,MAYENCIN - CHAMP ROMAN,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
SAINT-BRUNO (TRAM),MAYENCIN - CHAMP ROMAN,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
PALAIS DE JUSTICE,MAYENCIN - CHAMP ROMAN,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,tram-b
