up_cluster_name,down_cluster_name,passengers_count,line_direction,timelaps,goal,line
PRE FLEURY,TREFFORINE,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
LES PIES,TREFFORINE,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
LA POYA,TREFFORINE,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
GERARD PHILIPE,TREFFORINE,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
RUE DES ALPES,TREFFORINE,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
MARAT,TREFFORINE,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
LES ECRINS,TREFFORINE,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
JULES GUESDE,TREFFORINE,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
PLACE DU MARCHE CACHIN,TREFFORINE,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
RUE PASTEUR,TREFFORINE,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
CURIE - VERCORS,TREFFORINE,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
LOUIS MAISONNAT,TREFFORINE,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
ARISTIDE BERGES,TREFFORINE,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
BOUCHAYER HOTEL DE VILLE,TREFFORINE,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
MURAILLES,TREFFORINE,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
BELVEDERE,TREFFORINE,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
CENTRE-VILLAGE,TREFFORINE,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
VILLAGE (SEYSSINET-PARISET),TREFFORINE,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
L'OVALIE,ARISTIDE BERGES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
LE GUA,ARISTIDE BERGES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
PLACE DE LA LIBERATION,ARISTIDE BERGES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
TREFFORINE,ARISTIDE BERGES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
PRE FLEURY,ARISTIDE BERGES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
LES PIES,ARISTIDE BERGES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
LA POYA,ARISTIDE BERGES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
GERARD PHILIPE,ARISTIDE BERGES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
RUE DES ALPES,ARISTIDE BERGES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
MARAT,ARISTIDE BERGES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
LES ECRINS,ARISTIDE BERGES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
JULES GUESDE,ARISTIDE BERGES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
PLACE DU MARCHE CACHIN,ARISTIDE BERGES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
RUE PASTEUR,ARISTIDE BERGES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
CURIE - VERCORS,ARISTIDE BERGES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
LOUIS MAISONNAT,ARISTIDE BERGES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
BOUCHAYER HOTEL DE VILLE,ARISTIDE BERGES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
MURAILLES,ARISTIDE BERGES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
BELVEDERE,ARISTIDE BERGES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
CENTRE-VILLAGE,ARISTIDE BERGES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
VILLAGE (SEYSSINET-PARISET),ARISTIDE BERGES,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
L'OVALIE,VILLAGE (SEYSSINET-PARISET),0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
LE GUA,VILLAGE (SEYSSINET-PARISET),0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
PLACE DE LA LIBERATION,VILLAGE (SEYSSINET-PARISET),0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
TREFFORINE,VILLAGE (SEYSSINET-PARISET),0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
PRE FLEURY,VILLAGE (SEYSSINET-PARISET),0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
LES PIES,VILLAGE (SEYSSINET-PARISET),0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
LA POYA,VILLAGE (SEYSSINET-PARISET),0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
GERARD PHILIPE,VILLAGE (SEYSSINET-PARISET),0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
RUE DES ALPES,VILLAGE (SEYSSINET-PARISET),0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
MARAT,VILLAGE (SEYSSINET-PARISET),0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
LES ECRINS,VILLAGE (SEYSSINET-PARISET),0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
JULES GUESDE,VILLAGE (SEYSSINET-PARISET),0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
PLACE DU MARCHE CACHIN,VILLAGE (SEYSSINET-PARISET),0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
RUE PASTEUR,VILLAGE (SEYSSINET-PARISET),0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
CURIE - VERCORS,VILLAGE (SEYSSINET-PARISET),0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
LOUIS MAISONNAT,VILLAGE (SEYSSINET-PARISET),0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
ARISTIDE BERGES,VILLAGE (SEYSSINET-PARISET),0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
BOUCHAYER HOTEL DE VILLE,VILLAGE (SEYSSINET-PARISET),0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
MURAILLES,VILLAGE (SEYSSINET-PARISET),0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
BELVEDERE,VILLAGE (SEYSSINET-PARISET),0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
CENTRE-VILLAGE,VILLAGE (SEYSSINET-PARISET),0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
L'OVALIE,PLACE DE LA LIBERATION,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
LE GUA,PLACE DE LA LIBERATION,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
TREFFORINE,PLACE DE LA LIBERATION,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
PRE FLEURY,PLACE DE LA LIBERATION,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
LES PIES,PLACE DE LA LIBERATION,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
LA POYA,PLACE DE LA LIBERATION,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
GERARD PHILIPE,PLACE DE LA LIBERATION,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
RUE DES ALPES,PLACE DE LA LIBERATION,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
MARAT,PLACE DE LA LIBERATION,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
LES ECRINS,PLACE DE LA LIBERATION,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
JULES GUESDE,PLACE DE LA LIBERATION,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
PLACE DU MARCHE CACHIN,PLACE DE LA LIBERATION,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
RUE PASTEUR,PLACE DE LA LIBERATION,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
CURIE - VERCORS,PLACE DE LA LIBERATION,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
LOUIS MAISONNAT,PLACE DE LA LIBERATION,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
ARISTIDE BERGES,PLACE DE LA LIBERATION,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
BOUCHAYER HOTEL DE VILLE,PLACE DE LA LIBERATION,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
MURAILLES,PLACE DE LA LIBERATION,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
BELVEDERE,PLACE DE LA LIBERATION,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
CENTRE-VILLAGE,PLACE DE LA LIBERATION,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
VILLAGE (SEYSSINET-PARISET),PLACE DE LA LIBERATION,0.0,ALL,02H00-06H45,Domicile --> Université|Fac,ligne-19
L'OVALIE,MARAT,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
LE GUA,MARAT,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
PLACE DE LA LIBERATION,MARAT,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
TREFFORINE,MARAT,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
PRE FLEURY,MARAT,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
LES PIES,MARAT,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
LA POYA,MARAT,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
GERARD PHILIPE,MARAT,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
RUE DES ALPES,MARAT,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
LES ECRINS,MARAT,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
JULES GUESDE,MARAT,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
PLACE DU MARCHE CACHIN,MARAT,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
RUE PASTEUR,MARAT,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
CURIE - VERCORS,MARAT,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
LOUIS MAISONNAT,MARAT,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
ARISTIDE BERGES,MARAT,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
BOUCHAYER HOTEL DE VILLE,MARAT,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
MURAILLES,MARAT,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
BELVEDERE,MARAT,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
CENTRE-VILLAGE,MARAT,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
VILLAGE (SEYSSINET-PARISET),MARAT,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
L'OVALIE,LA POYA,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
LE GUA,LA POYA,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
PLACE DE LA LIBERATION,LA POYA,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
TREFFORINE,LA POYA,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
PRE FLEURY,LA POYA,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
LES PIES,LA POYA,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
GERARD PHILIPE,LA POYA,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
RUE DES ALPES,LA POYA,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
MARAT,LA POYA,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
LES ECRINS,LA POYA,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
JULES GUESDE,LA POYA,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
PLACE DU MARCHE CACHIN,LA POYA,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
RUE PASTEUR,LA POYA,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
CURIE - VERCORS,LA POYA,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
LOUIS MAISONNAT,LA POYA,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
ARISTIDE BERGES,LA POYA,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
BOUCHAYER HOTEL DE VILLE,LA POYA,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
MURAILLES,LA POYA,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
BELVEDERE,LA POYA,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
CENTRE-VILLAGE,LA POYA,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
VILLAGE (SEYSSINET-PARISET),LA POYA,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
L'OVALIE,PRE FLEURY,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
LE GUA,PRE FLEURY,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
PLACE DE LA LIBERATION,PRE FLEURY,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
TREFFORINE,PRE FLEURY,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
LES PIES,PRE FLEURY,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
LA POYA,PRE FLEURY,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
GERARD PHILIPE,PRE FLEURY,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
RUE DES ALPES,PRE FLEURY,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
MARAT,PRE FLEURY,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
LES ECRINS,PRE FLEURY,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
JULES GUESDE,PRE FLEURY,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
PLACE DU MARCHE CACHIN,PRE FLEURY,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
RUE PASTEUR,PRE FLEURY,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
CURIE - VERCORS,PRE FLEURY,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
LOUIS MAISONNAT,PRE FLEURY,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
ARISTIDE BERGES,PRE FLEURY,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
BOUCHAYER HOTEL DE VILLE,PRE FLEURY,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
MURAILLES,PRE FLEURY,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
BELVEDERE,PRE FLEURY,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
CENTRE-VILLAGE,PRE FLEURY,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
VILLAGE (SEYSSINET-PARISET),PRE FLEURY,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
L'OVALIE,LES PIES,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
LE GUA,LES PIES,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
PLACE DE LA LIBERATION,LES PIES,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
TREFFORINE,LES PIES,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
PRE FLEURY,LES PIES,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
LA POYA,LES PIES,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
GERARD PHILIPE,LES PIES,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
RUE DES ALPES,LES PIES,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
MARAT,LES PIES,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
LES ECRINS,LES PIES,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
JULES GUESDE,LES PIES,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
PLACE DU MARCHE CACHIN,LES PIES,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
RUE PASTEUR,LES PIES,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
CURIE - VERCORS,LES PIES,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
LOUIS MAISONNAT,LES PIES,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
ARISTIDE BERGES,LES PIES,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
BOUCHAYER HOTEL DE VILLE,LES PIES,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
MURAILLES,LES PIES,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
BELVEDERE,LES PIES,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
CENTRE-VILLAGE,LES PIES,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
VILLAGE (SEYSSINET-PARISET),LES PIES,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
L'OVALIE,RUE DES ALPES,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
LE GUA,RUE DES ALPES,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
PLACE DE LA LIBERATION,RUE DES ALPES,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
TREFFORINE,RUE DES ALPES,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
PRE FLEURY,RUE DES ALPES,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
LES PIES,RUE DES ALPES,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
LA POYA,RUE DES ALPES,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
GERARD PHILIPE,RUE DES ALPES,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
MARAT,RUE DES ALPES,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
LES ECRINS,RUE DES ALPES,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
JULES GUESDE,RUE DES ALPES,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
PLACE DU MARCHE CACHIN,RUE DES ALPES,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
RUE PASTEUR,RUE DES ALPES,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
CURIE - VERCORS,RUE DES ALPES,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
LOUIS MAISONNAT,RUE DES ALPES,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
ARISTIDE BERGES,RUE DES ALPES,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
BOUCHAYER HOTEL DE VILLE,RUE DES ALPES,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
MURAILLES,RUE DES ALPES,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
BELVEDERE,RUE DES ALPES,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
CENTRE-VILLAGE,RUE DES ALPES,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
VILLAGE (SEYSSINET-PARISET),RUE DES ALPES,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
L'OVALIE,CENTRE-VILLAGE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
LE GUA,CENTRE-VILLAGE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
PLACE DE LA LIBERATION,CENTRE-VILLAGE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
TREFFORINE,CENTRE-VILLAGE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
PRE FLEURY,CENTRE-VILLAGE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
LES PIES,CENTRE-VILLAGE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
LA POYA,CENTRE-VILLAGE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
GERARD PHILIPE,CENTRE-VILLAGE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
RUE DES ALPES,CENTRE-VILLAGE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
MARAT,CENTRE-VILLAGE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
LES ECRINS,CENTRE-VILLAGE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
JULES GUESDE,CENTRE-VILLAGE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
PLACE DU MARCHE CACHIN,CENTRE-VILLAGE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
RUE PASTEUR,CENTRE-VILLAGE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
CURIE - VERCORS,CENTRE-VILLAGE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
LOUIS MAISONNAT,CENTRE-VILLAGE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
ARISTIDE BERGES,CENTRE-VILLAGE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
BOUCHAYER HOTEL DE VILLE,CENTRE-VILLAGE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
MURAILLES,CENTRE-VILLAGE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
BELVEDERE,CENTRE-VILLAGE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
VILLAGE (SEYSSINET-PARISET),CENTRE-VILLAGE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
L'OVALIE,GERARD PHILIPE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
LE GUA,GERARD PHILIPE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
PLACE DE LA LIBERATION,GERARD PHILIPE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
TREFFORINE,GERARD PHILIPE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
PRE FLEURY,GERARD PHILIPE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
LES PIES,GERARD PHILIPE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
LA POYA,GERARD PHILIPE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
RUE DES ALPES,GERARD PHILIPE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
MARAT,GERARD PHILIPE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
LES ECRINS,GERARD PHILIPE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
JULES GUESDE,GERARD PHILIPE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
PLACE DU MARCHE CACHIN,GERARD PHILIPE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
RUE PASTEUR,GERARD PHILIPE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
CURIE - VERCORS,GERARD PHILIPE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
LOUIS MAISONNAT,GERARD PHILIPE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
ARISTIDE BERGES,GERARD PHILIPE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
BOUCHAYER HOTEL DE VILLE,GERARD PHILIPE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
MURAILLES,GERARD PHILIPE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
BELVEDERE,GERARD PHILIPE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
CENTRE-VILLAGE,GERARD PHILIPE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
VILLAGE (SEYSSINET-PARISET),GERARD PHILIPE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
LE GUA,L'OVALIE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
PLACE DE LA LIBERATION,L'OVALIE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
TREFFORINE,L'OVALIE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
PRE FLEURY,L'OVALIE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
LES PIES,L'OVALIE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
LA POYA,L'OVALIE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
GERARD PHILIPE,L'OVALIE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
RUE DES ALPES,L'OVALIE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
MARAT,L'OVALIE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
LES ECRINS,L'OVALIE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
JULES GUESDE,L'OVALIE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
PLACE DU MARCHE CACHIN,L'OVALIE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
RUE PASTEUR,L'OVALIE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
CURIE - VERCORS,L'OVALIE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
LOUIS MAISONNAT,L'OVALIE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
ARISTIDE BERGES,L'OVALIE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
BOUCHAYER HOTEL DE VILLE,L'OVALIE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
MURAILLES,L'OVALIE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
BELVEDERE,L'OVALIE,0.0,ALL,02H00-06H45,Domicile --> Achats|Courses,ligne-19
