up_cluster_name,down_cluster_name,passengers_count,line_direction,timelaps,goal,line
IRENE JOLIOT - CURIE,PONT ROUGE,126.5725824842,ALL,ALL,ALL,ligne-c2
ILES DE MARS,PONT ROUGE,80.91221580979999,ALL,ALL,ALL,ligne-c2
CLOS DOMINIQUE,PONT ROUGE,56.2164261529,ALL,ALL,ALL,ligne-c2
FLOTTIBULLE,PONT ROUGE,76.0535562867,ALL,ALL,ALL,ligne-c2
ECUREUIL,PONT ROUGE,34.3357730841,ALL,ALL,ALL,ligne-c2
BAYARD,PONT ROUGE,128.08360194059998,ALL,ALL,ALL,ligne-c2
QUINZAINE,PONT ROUGE,69.8593540325,ALL,ALL,ALL,ligne-c2
NAVIS,PONT ROUGE,0.0,ALL,ALL,ALL,ligne-c2
LE RONDEAU,PONT ROUGE,27.363025322,ALL,ALL,ALL,ligne-c2
STADE LESDIGUIERES,PONT ROUGE,34.1475121661,ALL,ALL,ALL,ligne-c2
LOUISE MICHEL,PONT ROUGE,399.6400200276998,ALL,ALL,ALL,ligne-c2
PONT ROUGE,LOUISE MICHEL,229.61567627949964,ALL,ALL,ALL,ligne-c2
PONT-DE-CLAIX MAIRIE,LOUISE MICHEL,147.8390109714,ALL,ALL,ALL,ligne-c2
MARCELLINE,LOUISE MICHEL,112.67110769160003,ALL,ALL,ALL,ligne-c2
IRENE JOLIOT - CURIE,LOUISE MICHEL,70.961754753,ALL,ALL,ALL,ligne-c2
ILES DE MARS,LOUISE MICHEL,229.71399354239986,ALL,ALL,ALL,ligne-c2
CLOS DOMINIQUE,LOUISE MICHEL,166.7851014141,ALL,ALL,ALL,ligne-c2
FLOTTIBULLE,LOUISE MICHEL,347.86542199210027,ALL,ALL,ALL,ligne-c2
ECUREUIL,LOUISE MICHEL,178.87001957179982,ALL,ALL,ALL,ligne-c2
BAYARD,LOUISE MICHEL,457.1242647347001,ALL,ALL,ALL,ligne-c2
QUINZAINE,LOUISE MICHEL,623.8346885977991,ALL,ALL,ALL,ligne-c2
NAVIS,LOUISE MICHEL,103.4578019514,ALL,ALL,ALL,ligne-c2
LE RONDEAU,LOUISE MICHEL,174.37047427259995,ALL,ALL,ALL,ligne-c2
STADE LESDIGUIERES,LOUISE MICHEL,485.3089648036989,ALL,ALL,ALL,ligne-c2
PONT ROUGE,PONT-DE-CLAIX MAIRIE,49.654299225399996,ALL,ALL,ALL,ligne-c2
MARCELLINE,PONT-DE-CLAIX MAIRIE,28.664080566,ALL,ALL,ALL,ligne-c2
IRENE JOLIOT - CURIE,PONT-DE-CLAIX MAIRIE,36.494661922,ALL,ALL,ALL,ligne-c2
ILES DE MARS,PONT-DE-CLAIX MAIRIE,55.6008711253,ALL,ALL,ALL,ligne-c2
CLOS DOMINIQUE,PONT-DE-CLAIX MAIRIE,22.8839692304,ALL,ALL,ALL,ligne-c2
FLOTTIBULLE,PONT-DE-CLAIX MAIRIE,28.4526103453,ALL,ALL,ALL,ligne-c2
ECUREUIL,PONT-DE-CLAIX MAIRIE,8.0710150431,ALL,ALL,ALL,ligne-c2
BAYARD,PONT-DE-CLAIX MAIRIE,50.9249568858,ALL,ALL,ALL,ligne-c2
QUINZAINE,PONT-DE-CLAIX MAIRIE,5.1613606145,ALL,ALL,ALL,ligne-c2
NAVIS,PONT-DE-CLAIX MAIRIE,8.9068101797,ALL,ALL,ALL,ligne-c2
LE RONDEAU,PONT-DE-CLAIX MAIRIE,9.0797990397,ALL,ALL,ALL,ligne-c2
STADE LESDIGUIERES,PONT-DE-CLAIX MAIRIE,47.53653742629999,ALL,ALL,ALL,ligne-c2
LOUISE MICHEL,PONT-DE-CLAIX MAIRIE,179.4483872902001,ALL,ALL,ALL,ligne-c2
PONT ROUGE,QUINZAINE,74.78216375679999,ALL,ALL,ALL,ligne-c2
PONT-DE-CLAIX MAIRIE,QUINZAINE,24.426937662399997,ALL,ALL,ALL,ligne-c2
MARCELLINE,QUINZAINE,21.2945343323,ALL,ALL,ALL,ligne-c2
IRENE JOLIOT - CURIE,QUINZAINE,8.0879170097,ALL,ALL,ALL,ligne-c2
ILES DE MARS,QUINZAINE,30.771173496000003,ALL,ALL,ALL,ligne-c2
CLOS DOMINIQUE,QUINZAINE,31.296863631100003,ALL,ALL,ALL,ligne-c2
FLOTTIBULLE,QUINZAINE,15.1743418939,ALL,ALL,ALL,ligne-c2
ECUREUIL,QUINZAINE,2.3980587113,ALL,ALL,ALL,ligne-c2
BAYARD,QUINZAINE,16.760184178499998,ALL,ALL,ALL,ligne-c2
NAVIS,QUINZAINE,0.0,ALL,ALL,ALL,ligne-c2
LE RONDEAU,QUINZAINE,43.370747730599994,ALL,ALL,ALL,ligne-c2
STADE LESDIGUIERES,QUINZAINE,44.904617177399984,ALL,ALL,ALL,ligne-c2
LOUISE MICHEL,QUINZAINE,423.21049848879954,ALL,ALL,ALL,ligne-c2
PONT ROUGE,STADE LESDIGUIERES,76.098869501,ALL,ALL,ALL,ligne-c2
PONT-DE-CLAIX MAIRIE,STADE LESDIGUIERES,11.9496872073,ALL,ALL,ALL,ligne-c2
MARCELLINE,STADE LESDIGUIERES,11.593195284500002,ALL,ALL,ALL,ligne-c2
IRENE JOLIOT - CURIE,STADE LESDIGUIERES,12.2713686863,ALL,ALL,ALL,ligne-c2
ILES DE MARS,STADE LESDIGUIERES,30.772056083100004,ALL,ALL,ALL,ligne-c2
CLOS DOMINIQUE,STADE LESDIGUIERES,62.612925059799984,ALL,ALL,ALL,ligne-c2
FLOTTIBULLE,STADE LESDIGUIERES,28.352902152600002,ALL,ALL,ALL,ligne-c2
ECUREUIL,STADE LESDIGUIERES,24.119262934600002,ALL,ALL,ALL,ligne-c2
BAYARD,STADE LESDIGUIERES,41.60940854910001,ALL,ALL,ALL,ligne-c2
QUINZAINE,STADE LESDIGUIERES,91.8586722441,ALL,ALL,ALL,ligne-c2
NAVIS,STADE LESDIGUIERES,8.7450637027,ALL,ALL,ALL,ligne-c2
LE RONDEAU,STADE LESDIGUIERES,13.002350281399998,ALL,ALL,ALL,ligne-c2
LOUISE MICHEL,STADE LESDIGUIERES,272.21989031270044,ALL,ALL,ALL,ligne-c2
PONT ROUGE,ILES DE MARS,59.08775989669999,ALL,ALL,ALL,ligne-c2
PONT-DE-CLAIX MAIRIE,ILES DE MARS,66.92632451620001,ALL,ALL,ALL,ligne-c2
MARCELLINE,ILES DE MARS,24.2167862127,ALL,ALL,ALL,ligne-c2
IRENE JOLIOT - CURIE,ILES DE MARS,12.6887637997,ALL,ALL,ALL,ligne-c2
CLOS DOMINIQUE,ILES DE MARS,8.346518181,ALL,ALL,ALL,ligne-c2
FLOTTIBULLE,ILES DE MARS,95.5430605523,ALL,ALL,ALL,ligne-c2
ECUREUIL,ILES DE MARS,0.0,ALL,ALL,ALL,ligne-c2
BAYARD,ILES DE MARS,37.096439760799996,ALL,ALL,ALL,ligne-c2
QUINZAINE,ILES DE MARS,46.7759295217,ALL,ALL,ALL,ligne-c2
NAVIS,ILES DE MARS,27.5074168404,ALL,ALL,ALL,ligne-c2
LE RONDEAU,ILES DE MARS,31.1084409765,ALL,ALL,ALL,ligne-c2
STADE LESDIGUIERES,ILES DE MARS,23.194425843100003,ALL,ALL,ALL,ligne-c2
LOUISE MICHEL,ILES DE MARS,314.60111790280035,ALL,ALL,ALL,ligne-c2
PONT ROUGE,CLOS DOMINIQUE,22.1945257435,ALL,ALL,ALL,ligne-c2
PONT-DE-CLAIX MAIRIE,CLOS DOMINIQUE,16.8906697297,ALL,ALL,ALL,ligne-c2
MARCELLINE,CLOS DOMINIQUE,6.2135338671,ALL,ALL,ALL,ligne-c2
IRENE JOLIOT - CURIE,CLOS DOMINIQUE,1.0927527273,ALL,ALL,ALL,ligne-c2
ILES DE MARS,CLOS DOMINIQUE,0.0,ALL,ALL,ALL,ligne-c2
FLOTTIBULLE,CLOS DOMINIQUE,10.3155620691,ALL,ALL,ALL,ligne-c2
ECUREUIL,CLOS DOMINIQUE,6.6672782137,ALL,ALL,ALL,ligne-c2
BAYARD,CLOS DOMINIQUE,41.425445202599995,ALL,ALL,ALL,ligne-c2
QUINZAINE,CLOS DOMINIQUE,3.7454495652,ALL,ALL,ALL,ligne-c2
NAVIS,CLOS DOMINIQUE,0.0,ALL,ALL,ALL,ligne-c2
LE RONDEAU,CLOS DOMINIQUE,29.4290109471,ALL,ALL,ALL,ligne-c2
STADE LESDIGUIERES,CLOS DOMINIQUE,12.1358324541,ALL,ALL,ALL,ligne-c2
LOUISE MICHEL,CLOS DOMINIQUE,200.0737489927002,ALL,ALL,ALL,ligne-c2
PONT ROUGE,BAYARD,124.06947122920002,ALL,ALL,ALL,ligne-c2
PONT-DE-CLAIX MAIRIE,BAYARD,62.034446854600006,ALL,ALL,ALL,ligne-c2
MARCELLINE,BAYARD,30.8290753696,ALL,ALL,ALL,ligne-c2
IRENE JOLIOT - CURIE,BAYARD,9.666528604,ALL,ALL,ALL,ligne-c2
ILES DE MARS,BAYARD,118.06136217500001,ALL,ALL,ALL,ligne-c2
CLOS DOMINIQUE,BAYARD,22.7962733162,ALL,ALL,ALL,ligne-c2
FLOTTIBULLE,BAYARD,31.8668301809,ALL,ALL,ALL,ligne-c2
ECUREUIL,BAYARD,9.5660080446,ALL,ALL,ALL,ligne-c2
QUINZAINE,BAYARD,110.01711679320002,ALL,ALL,ALL,ligne-c2
NAVIS,BAYARD,28.818261921700003,ALL,ALL,ALL,ligne-c2
LE RONDEAU,BAYARD,41.54877588690001,ALL,ALL,ALL,ligne-c2
STADE LESDIGUIERES,BAYARD,74.8708979597,ALL,ALL,ALL,ligne-c2
LOUISE MICHEL,BAYARD,394.00647189499966,ALL,ALL,ALL,ligne-c2
PONT ROUGE,IRENE JOLIOT - CURIE,30.8225269485,ALL,ALL,ALL,ligne-c2
PONT-DE-CLAIX MAIRIE,IRENE JOLIOT - CURIE,9.162718341,ALL,ALL,ALL,ligne-c2
MARCELLINE,IRENE JOLIOT - CURIE,9.1627183409,ALL,ALL,ALL,ligne-c2
ILES DE MARS,IRENE JOLIOT - CURIE,33.4066761918,ALL,ALL,ALL,ligne-c2
CLOS DOMINIQUE,IRENE JOLIOT - CURIE,0.0,ALL,ALL,ALL,ligne-c2
FLOTTIBULLE,IRENE JOLIOT - CURIE,9.2068608435,ALL,ALL,ALL,ligne-c2
ECUREUIL,IRENE JOLIOT - CURIE,0.0,ALL,ALL,ALL,ligne-c2
BAYARD,IRENE JOLIOT - CURIE,56.9505800494,ALL,ALL,ALL,ligne-c2
QUINZAINE,IRENE JOLIOT - CURIE,31.637909800800003,ALL,ALL,ALL,ligne-c2
NAVIS,IRENE JOLIOT - CURIE,0.0,ALL,ALL,ALL,ligne-c2
LE RONDEAU,IRENE JOLIOT - CURIE,11.615527036,ALL,ALL,ALL,ligne-c2
STADE LESDIGUIERES,IRENE JOLIOT - CURIE,23.5118389089,ALL,ALL,ALL,ligne-c2
LOUISE MICHEL,IRENE JOLIOT - CURIE,94.4964977648,ALL,ALL,ALL,ligne-c2
PONT ROUGE,LE RONDEAU,10.716644548,ALL,ALL,ALL,ligne-c2
PONT-DE-CLAIX MAIRIE,LE RONDEAU,8.6686132375,ALL,ALL,ALL,ligne-c2
MARCELLINE,LE RONDEAU,12.915598322500001,ALL,ALL,ALL,ligne-c2
IRENE JOLIOT - CURIE,LE RONDEAU,3.2810739698,ALL,ALL,ALL,ligne-c2
ILES DE MARS,LE RONDEAU,47.58329980679999,ALL,ALL,ALL,ligne-c2
CLOS DOMINIQUE,LE RONDEAU,32.3850180792,ALL,ALL,ALL,ligne-c2
FLOTTIBULLE,LE RONDEAU,22.6188018361,ALL,ALL,ALL,ligne-c2
ECUREUIL,LE RONDEAU,20.2247688165,ALL,ALL,ALL,ligne-c2
BAYARD,LE RONDEAU,12.536062491700001,ALL,ALL,ALL,ligne-c2
QUINZAINE,LE RONDEAU,72.80641083430001,ALL,ALL,ALL,ligne-c2
NAVIS,LE RONDEAU,5.8301115949,ALL,ALL,ALL,ligne-c2
STADE LESDIGUIERES,LE RONDEAU,18.464887952,ALL,ALL,ALL,ligne-c2
LOUISE MICHEL,LE RONDEAU,74.1124949277,ALL,ALL,ALL,ligne-c2
PONT ROUGE,ECUREUIL,25.9608995941,ALL,ALL,ALL,ligne-c2
PONT-DE-CLAIX MAIRIE,ECUREUIL,6.1447528262,ALL,ALL,ALL,ligne-c2
MARCELLINE,ECUREUIL,8.0430234248,ALL,ALL,ALL,ligne-c2
IRENE JOLIOT - CURIE,ECUREUIL,0.0,ALL,ALL,ALL,ligne-c2
ILES DE MARS,ECUREUIL,6.514587243,ALL,ALL,ALL,ligne-c2
CLOS DOMINIQUE,ECUREUIL,6.007204252,ALL,ALL,ALL,ligne-c2
FLOTTIBULLE,ECUREUIL,12.920341369500001,ALL,ALL,ALL,ligne-c2
BAYARD,ECUREUIL,0.0,ALL,ALL,ALL,ligne-c2
QUINZAINE,ECUREUIL,50.109152290199994,ALL,ALL,ALL,ligne-c2
NAVIS,ECUREUIL,0.0,ALL,ALL,ALL,ligne-c2
LE RONDEAU,ECUREUIL,16.6976200862,ALL,ALL,ALL,ligne-c2
STADE LESDIGUIERES,ECUREUIL,51.03779647269999,ALL,ALL,ALL,ligne-c2
LOUISE MICHEL,ECUREUIL,161.2123179097,ALL,ALL,ALL,ligne-c2
PONT ROUGE,FLOTTIBULLE,66.898877141,ALL,ALL,ALL,ligne-c2
PONT-DE-CLAIX MAIRIE,FLOTTIBULLE,35.5617337514,ALL,ALL,ALL,ligne-c2
MARCELLINE,FLOTTIBULLE,9.1808553071,ALL,ALL,ALL,ligne-c2
IRENE JOLIOT - CURIE,FLOTTIBULLE,11.8363394642,ALL,ALL,ALL,ligne-c2
ILES DE MARS,FLOTTIBULLE,22.2888903252,ALL,ALL,ALL,ligne-c2
CLOS DOMINIQUE,FLOTTIBULLE,0.0,ALL,ALL,ALL,ligne-c2
ECUREUIL,FLOTTIBULLE,14.1581773441,ALL,ALL,ALL,ligne-c2
BAYARD,FLOTTIBULLE,63.281247354399994,ALL,ALL,ALL,ligne-c2
QUINZAINE,FLOTTIBULLE,26.2552256984,ALL,ALL,ALL,ligne-c2
NAVIS,FLOTTIBULLE,33.3363910687,ALL,ALL,ALL,ligne-c2
LE RONDEAU,FLOTTIBULLE,18.9313442666,ALL,ALL,ALL,ligne-c2
STADE LESDIGUIERES,FLOTTIBULLE,74.19204458140001,ALL,ALL,ALL,ligne-c2
LOUISE MICHEL,FLOTTIBULLE,287.5111140241002,ALL,ALL,ALL,ligne-c2
PONT ROUGE,NAVIS,21.1222497444,S1,ALL,ALL,ligne-c2
PONT-DE-CLAIX MAIRIE,NAVIS,2.6736211232,S1,ALL,ALL,ligne-c2
MARCELLINE,NAVIS,6.612289157,S1,ALL,ALL,ligne-c2
IRENE JOLIOT - CURIE,NAVIS,3.0723764131,S1,ALL,ALL,ligne-c2
ILES DE MARS,NAVIS,10.7537791048,S1,ALL,ALL,ligne-c2
CLOS DOMINIQUE,NAVIS,0.0,S1,ALL,ALL,ligne-c2
FLOTTIBULLE,NAVIS,9.8239064056,S1,ALL,ALL,ligne-c2
ECUREUIL,NAVIS,4.4280483623,S1,ALL,ALL,ligne-c2
BAYARD,NAVIS,13.8453227882,S1,ALL,ALL,ligne-c2
QUINZAINE,NAVIS,25.107078754,S1,ALL,ALL,ligne-c2
LE RONDEAU,NAVIS,0.0,S1,ALL,ALL,ligne-c2
STADE LESDIGUIERES,NAVIS,0.0,S1,ALL,ALL,ligne-c2
LOUISE MICHEL,NAVIS,0.0,S1,ALL,ALL,ligne-c2
PONT ROUGE,MARCELLINE,41.263496544999995,S1,ALL,ALL,ligne-c2
PONT-DE-CLAIX MAIRIE,MARCELLINE,9.3895528637,S1,ALL,ALL,ligne-c2
IRENE JOLIOT - CURIE,MARCELLINE,0.0,S1,ALL,ALL,ligne-c2
ILES DE MARS,MARCELLINE,0.0,S1,ALL,ALL,ligne-c2
CLOS DOMINIQUE,MARCELLINE,0.0,S1,ALL,ALL,ligne-c2
FLOTTIBULLE,MARCELLINE,0.0,S1,ALL,ALL,ligne-c2
ECUREUIL,MARCELLINE,0.0,S1,ALL,ALL,ligne-c2
BAYARD,MARCELLINE,0.0,S1,ALL,ALL,ligne-c2
QUINZAINE,MARCELLINE,0.0,S1,ALL,ALL,ligne-c2
NAVIS,MARCELLINE,0.0,S1,ALL,ALL,ligne-c2
LE RONDEAU,MARCELLINE,0.0,S1,ALL,ALL,ligne-c2
STADE LESDIGUIERES,MARCELLINE,0.0,S1,ALL,ALL,ligne-c2
LOUISE MICHEL,MARCELLINE,0.0,S1,ALL,ALL,ligne-c2
PONT-DE-CLAIX MAIRIE,PONT ROUGE,0.0,S1,ALL,ALL,ligne-c2
MARCELLINE,PONT ROUGE,0.0,S1,ALL,ALL,ligne-c2
IRENE JOLIOT - CURIE,PONT ROUGE,0.0,S1,ALL,ALL,ligne-c2
ILES DE MARS,PONT ROUGE,0.0,S1,ALL,ALL,ligne-c2
CLOS DOMINIQUE,PONT ROUGE,0.0,S1,ALL,ALL,ligne-c2
FLOTTIBULLE,PONT ROUGE,0.0,S1,ALL,ALL,ligne-c2
ECUREUIL,PONT ROUGE,0.0,S1,ALL,ALL,ligne-c2
BAYARD,PONT ROUGE,0.0,S1,ALL,ALL,ligne-c2
QUINZAINE,PONT ROUGE,0.0,S1,ALL,ALL,ligne-c2
NAVIS,PONT ROUGE,0.0,S1,ALL,ALL,ligne-c2
LE RONDEAU,PONT ROUGE,0.0,S1,ALL,ALL,ligne-c2
STADE LESDIGUIERES,PONT ROUGE,0.0,S1,ALL,ALL,ligne-c2
LOUISE MICHEL,PONT ROUGE,0.0,S1,ALL,ALL,ligne-c2
PONT ROUGE,LOUISE MICHEL,229.61567627949964,S1,ALL,ALL,ligne-c2
PONT-DE-CLAIX MAIRIE,LOUISE MICHEL,147.8390109714,S1,ALL,ALL,ligne-c2
MARCELLINE,LOUISE MICHEL,112.67110769160003,S1,ALL,ALL,ligne-c2
IRENE JOLIOT - CURIE,LOUISE MICHEL,70.961754753,S1,ALL,ALL,ligne-c2
ILES DE MARS,LOUISE MICHEL,229.71399354239986,S1,ALL,ALL,ligne-c2
CLOS DOMINIQUE,LOUISE MICHEL,166.7851014141,S1,ALL,ALL,ligne-c2
FLOTTIBULLE,LOUISE MICHEL,347.86542199210027,S1,ALL,ALL,ligne-c2
ECUREUIL,LOUISE MICHEL,178.87001957179982,S1,ALL,ALL,ligne-c2
BAYARD,LOUISE MICHEL,457.1242647347001,S1,ALL,ALL,ligne-c2
QUINZAINE,LOUISE MICHEL,623.8346885977991,S1,ALL,ALL,ligne-c2
NAVIS,LOUISE MICHEL,103.4578019514,S1,ALL,ALL,ligne-c2
LE RONDEAU,LOUISE MICHEL,174.37047427259995,S1,ALL,ALL,ligne-c2
STADE LESDIGUIERES,LOUISE MICHEL,485.3089648036989,S1,ALL,ALL,ligne-c2
PONT ROUGE,PONT-DE-CLAIX MAIRIE,49.654299225399996,S1,ALL,ALL,ligne-c2
MARCELLINE,PONT-DE-CLAIX MAIRIE,0.0,S1,ALL,ALL,ligne-c2
IRENE JOLIOT - CURIE,PONT-DE-CLAIX MAIRIE,0.0,S1,ALL,ALL,ligne-c2
ILES DE MARS,PONT-DE-CLAIX MAIRIE,0.0,S1,ALL,ALL,ligne-c2
CLOS DOMINIQUE,PONT-DE-CLAIX MAIRIE,0.0,S1,ALL,ALL,ligne-c2
FLOTTIBULLE,PONT-DE-CLAIX MAIRIE,0.0,S1,ALL,ALL,ligne-c2
ECUREUIL,PONT-DE-CLAIX MAIRIE,0.0,S1,ALL,ALL,ligne-c2
BAYARD,PONT-DE-CLAIX MAIRIE,0.0,S1,ALL,ALL,ligne-c2
QUINZAINE,PONT-DE-CLAIX MAIRIE,0.0,S1,ALL,ALL,ligne-c2
NAVIS,PONT-DE-CLAIX MAIRIE,0.0,S1,ALL,ALL,ligne-c2
LE RONDEAU,PONT-DE-CLAIX MAIRIE,0.0,S1,ALL,ALL,ligne-c2
STADE LESDIGUIERES,PONT-DE-CLAIX MAIRIE,0.0,S1,ALL,ALL,ligne-c2
LOUISE MICHEL,PONT-DE-CLAIX MAIRIE,0.0,S1,ALL,ALL,ligne-c2
PONT ROUGE,QUINZAINE,74.78216375679999,S1,ALL,ALL,ligne-c2
PONT-DE-CLAIX MAIRIE,QUINZAINE,24.426937662399997,S1,ALL,ALL,ligne-c2
MARCELLINE,QUINZAINE,21.2945343323,S1,ALL,ALL,ligne-c2
IRENE JOLIOT - CURIE,QUINZAINE,8.0879170097,S1,ALL,ALL,ligne-c2
ILES DE MARS,QUINZAINE,30.771173496000003,S1,ALL,ALL,ligne-c2
CLOS DOMINIQUE,QUINZAINE,31.296863631100003,S1,ALL,ALL,ligne-c2
FLOTTIBULLE,QUINZAINE,15.1743418939,S1,ALL,ALL,ligne-c2
ECUREUIL,QUINZAINE,2.3980587113,S1,ALL,ALL,ligne-c2
BAYARD,QUINZAINE,16.760184178499998,S1,ALL,ALL,ligne-c2
NAVIS,QUINZAINE,0.0,S1,ALL,ALL,ligne-c2
LE RONDEAU,QUINZAINE,0.0,S1,ALL,ALL,ligne-c2
STADE LESDIGUIERES,QUINZAINE,0.0,S1,ALL,ALL,ligne-c2
LOUISE MICHEL,QUINZAINE,0.0,S1,ALL,ALL,ligne-c2
PONT ROUGE,STADE LESDIGUIERES,76.098869501,S1,ALL,ALL,ligne-c2
PONT-DE-CLAIX MAIRIE,STADE LESDIGUIERES,11.9496872073,S1,ALL,ALL,ligne-c2
MARCELLINE,STADE LESDIGUIERES,11.593195284500002,S1,ALL,ALL,ligne-c2
IRENE JOLIOT - CURIE,STADE LESDIGUIERES,12.2713686863,S1,ALL,ALL,ligne-c2
ILES DE MARS,STADE LESDIGUIERES,30.772056083100004,S1,ALL,ALL,ligne-c2
CLOS DOMINIQUE,STADE LESDIGUIERES,62.612925059799984,S1,ALL,ALL,ligne-c2
FLOTTIBULLE,STADE LESDIGUIERES,28.352902152600002,S1,ALL,ALL,ligne-c2
ECUREUIL,STADE LESDIGUIERES,24.119262934600002,S1,ALL,ALL,ligne-c2
BAYARD,STADE LESDIGUIERES,41.60940854910001,S1,ALL,ALL,ligne-c2
QUINZAINE,STADE LESDIGUIERES,91.8586722441,S1,ALL,ALL,ligne-c2
NAVIS,STADE LESDIGUIERES,8.7450637027,S1,ALL,ALL,ligne-c2
LE RONDEAU,STADE LESDIGUIERES,13.002350281399998,S1,ALL,ALL,ligne-c2
LOUISE MICHEL,STADE LESDIGUIERES,0.0,S1,ALL,ALL,ligne-c2
PONT ROUGE,ILES DE MARS,59.08775989669999,S1,ALL,ALL,ligne-c2
PONT-DE-CLAIX MAIRIE,ILES DE MARS,66.92632451620001,S1,ALL,ALL,ligne-c2
MARCELLINE,ILES DE MARS,24.2167862127,S1,ALL,ALL,ligne-c2
IRENE JOLIOT - CURIE,ILES DE MARS,12.6887637997,S1,ALL,ALL,ligne-c2
CLOS DOMINIQUE,ILES DE MARS,0.0,S1,ALL,ALL,ligne-c2
FLOTTIBULLE,ILES DE MARS,0.0,S1,ALL,ALL,ligne-c2
ECUREUIL,ILES DE MARS,0.0,S1,ALL,ALL,ligne-c2
BAYARD,ILES DE MARS,0.0,S1,ALL,ALL,ligne-c2
QUINZAINE,ILES DE MARS,0.0,S1,ALL,ALL,ligne-c2
NAVIS,ILES DE MARS,0.0,S1,ALL,ALL,ligne-c2
LE RONDEAU,ILES DE MARS,0.0,S1,ALL,ALL,ligne-c2
STADE LESDIGUIERES,ILES DE MARS,0.0,S1,ALL,ALL,ligne-c2
LOUISE MICHEL,ILES DE MARS,0.0,S1,ALL,ALL,ligne-c2
PONT ROUGE,CLOS DOMINIQUE,22.1945257435,S1,ALL,ALL,ligne-c2
PONT-DE-CLAIX MAIRIE,CLOS DOMINIQUE,16.8906697297,S1,ALL,ALL,ligne-c2
MARCELLINE,CLOS DOMINIQUE,6.2135338671,S1,ALL,ALL,ligne-c2
IRENE JOLIOT - CURIE,CLOS DOMINIQUE,1.0927527273,S1,ALL,ALL,ligne-c2
ILES DE MARS,CLOS DOMINIQUE,0.0,S1,ALL,ALL,ligne-c2
FLOTTIBULLE,CLOS DOMINIQUE,0.0,S1,ALL,ALL,ligne-c2
ECUREUIL,CLOS DOMINIQUE,0.0,S1,ALL,ALL,ligne-c2
BAYARD,CLOS DOMINIQUE,0.0,S1,ALL,ALL,ligne-c2
QUINZAINE,CLOS DOMINIQUE,0.0,S1,ALL,ALL,ligne-c2
NAVIS,CLOS DOMINIQUE,0.0,S1,ALL,ALL,ligne-c2
LE RONDEAU,CLOS DOMINIQUE,0.0,S1,ALL,ALL,ligne-c2
STADE LESDIGUIERES,CLOS DOMINIQUE,0.0,S1,ALL,ALL,ligne-c2
LOUISE MICHEL,CLOS DOMINIQUE,0.0,S1,ALL,ALL,ligne-c2
PONT ROUGE,BAYARD,124.06947122920002,S1,ALL,ALL,ligne-c2
PONT-DE-CLAIX MAIRIE,BAYARD,62.034446854600006,S1,ALL,ALL,ligne-c2
MARCELLINE,BAYARD,30.8290753696,S1,ALL,ALL,ligne-c2
IRENE JOLIOT - CURIE,BAYARD,9.666528604,S1,ALL,ALL,ligne-c2
