up_cluster_name,down_cluster_name,passengers_count,line_direction,timelaps,goal,line
GRAND'PLACE,LE VILLAGE (ECHIROLLES),4.9941037074,ALL,ALL,ALL,ligne-c3
POLESUD - ALPEXPO,LE VILLAGE (ECHIROLLES),2.6325569372,ALL,ALL,ALL,ligne-c3
ALPEXPO,LE VILLAGE (ECHIROLLES),1.5490485706,ALL,ALL,ALL,ligne-c3
FRANCOIS QUESNAY,LE VILLAGE (ECHIROLLES),1.1465901972,ALL,ALL,ALL,ligne-c3
HOPITAL SUD,LE VILLAGE (ECHIROLLES),0.0,ALL,ALL,ALL,ligne-c3
ECOLES HOSPITALIERES,LE VILLAGE (ECHIROLLES),0.0,ALL,ALL,ALL,ligne-c3
LE CHATEAU (ECHIROLLES),LE VILLAGE (ECHIROLLES),4.8910804456,ALL,ALL,ALL,ligne-c3
GUY MOQUET,LE VILLAGE (ECHIROLLES),5.474385156,ALL,ALL,ALL,ligne-c3
PAUL LANGEVIN,LE VILLAGE (ECHIROLLES),0.0,ALL,ALL,ALL,ligne-c3
CENTRE DU GRAPHISME,LE VILLAGE (ECHIROLLES),0.0,ALL,ALL,ALL,ligne-c3
VICTOR HUGO,EDMOND ESMONIN,53.62204724689998,ALL,ALL,ALL,ligne-c3
GAMBETTA,EDMOND ESMONIN,29.033772057399997,ALL,ALL,ALL,ligne-c3
CHAMPIONNET,EDMOND ESMONIN,20.9907373089,ALL,ALL,ALL,ligne-c3
MARCEAU - JARDIN DES VALLONS,EDMOND ESMONIN,19.6090011558,ALL,ALL,ALL,ligne-c3
FOCH - FERRIE,EDMOND ESMONIN,40.396670455999995,ALL,ALL,ALL,ligne-c3
CAPUCHE,EDMOND ESMONIN,19.4524378299,ALL,ALL,ALL,ligne-c3
EUGENE SUE,EDMOND ESMONIN,53.41167447989999,ALL,ALL,ALL,ligne-c3
CLOS D'OR,EDMOND ESMONIN,46.31154635789999,ALL,ALL,ALL,ligne-c3
VIGNY,EDMOND ESMONIN,18.170357892,ALL,ALL,ALL,ligne-c3
VILLAGE OLYMPIQUE,EDMOND ESMONIN,8.8642610831,ALL,ALL,ALL,ligne-c3
CHRISTOPHE TURC,EDMOND ESMONIN,23.8275738086,ALL,ALL,ALL,ligne-c3
GRAND'PLACE,EDMOND ESMONIN,26.669666800399998,ALL,ALL,ALL,ligne-c3
POLESUD - ALPEXPO,EDMOND ESMONIN,0.0,ALL,ALL,ALL,ligne-c3
ALPEXPO,EDMOND ESMONIN,2.9013505753,ALL,ALL,ALL,ligne-c3
FRANCOIS QUESNAY,EDMOND ESMONIN,10.8000362729,ALL,ALL,ALL,ligne-c3
HOPITAL SUD,EDMOND ESMONIN,6.1864397483,ALL,ALL,ALL,ligne-c3
ECOLES HOSPITALIERES,EDMOND ESMONIN,0.0,ALL,ALL,ALL,ligne-c3
LE CHATEAU (ECHIROLLES),EDMOND ESMONIN,3.9495491823,ALL,ALL,ALL,ligne-c3
GUY MOQUET,EDMOND ESMONIN,3.3615561292,ALL,ALL,ALL,ligne-c3
PAUL LANGEVIN,EDMOND ESMONIN,2.667492,ALL,ALL,ALL,ligne-c3
LE VILLAGE (ECHIROLLES),EDMOND ESMONIN,0.0,ALL,ALL,ALL,ligne-c3
CENTRE DU GRAPHISME,EDMOND ESMONIN,0.0,ALL,ALL,ALL,ligne-c3
VICTOR HUGO,MARCEAU - JARDIN DES VALLONS,74.06412239189999,ALL,ALL,ALL,ligne-c3
GAMBETTA,MARCEAU - JARDIN DES VALLONS,28.055038212799992,ALL,ALL,ALL,ligne-c3
CHAMPIONNET,MARCEAU - JARDIN DES VALLONS,14.029082762100002,ALL,ALL,ALL,ligne-c3
FOCH - FERRIE,MARCEAU - JARDIN DES VALLONS,3.161472,ALL,ALL,ALL,ligne-c3
CAPUCHE,MARCEAU - JARDIN DES VALLONS,40.747195811,ALL,ALL,ALL,ligne-c3
EUGENE SUE,MARCEAU - JARDIN DES VALLONS,22.230968560999997,ALL,ALL,ALL,ligne-c3
CLOS D'OR,MARCEAU - JARDIN DES VALLONS,19.417137538299997,ALL,ALL,ALL,ligne-c3
VIGNY,MARCEAU - JARDIN DES VALLONS,21.29510929,ALL,ALL,ALL,ligne-c3
VILLAGE OLYMPIQUE,MARCEAU - JARDIN DES VALLONS,31.141340630200006,ALL,ALL,ALL,ligne-c3
CHRISTOPHE TURC,MARCEAU - JARDIN DES VALLONS,31.821512007900004,ALL,ALL,ALL,ligne-c3
EDMOND ESMONIN,MARCEAU - JARDIN DES VALLONS,42.2284621383,ALL,ALL,ALL,ligne-c3
GRAND'PLACE,MARCEAU - JARDIN DES VALLONS,117.54785374210007,ALL,ALL,ALL,ligne-c3
POLESUD - ALPEXPO,MARCEAU - JARDIN DES VALLONS,27.572770011199996,ALL,ALL,ALL,ligne-c3
ALPEXPO,MARCEAU - JARDIN DES VALLONS,2.3939093479,ALL,ALL,ALL,ligne-c3
FRANCOIS QUESNAY,MARCEAU - JARDIN DES VALLONS,27.546974074500007,ALL,ALL,ALL,ligne-c3
HOPITAL SUD,MARCEAU - JARDIN DES VALLONS,15.876587684500002,ALL,ALL,ALL,ligne-c3
ECOLES HOSPITALIERES,MARCEAU - JARDIN DES VALLONS,9.4582553327,ALL,ALL,ALL,ligne-c3
LE CHATEAU (ECHIROLLES),MARCEAU - JARDIN DES VALLONS,10.5264068912,ALL,ALL,ALL,ligne-c3
GUY MOQUET,MARCEAU - JARDIN DES VALLONS,7.6214057142,ALL,ALL,ALL,ligne-c3
PAUL LANGEVIN,MARCEAU - JARDIN DES VALLONS,2.2706221894,ALL,ALL,ALL,ligne-c3
LE VILLAGE (ECHIROLLES),MARCEAU - JARDIN DES VALLONS,2.2706221894,ALL,ALL,ALL,ligne-c3
CENTRE DU GRAPHISME,MARCEAU - JARDIN DES VALLONS,4.5412443788,ALL,ALL,ALL,ligne-c3
VICTOR HUGO,ECOLES HOSPITALIERES,21.152326496700002,ALL,ALL,ALL,ligne-c3
GAMBETTA,ECOLES HOSPITALIERES,4.9110076452,ALL,ALL,ALL,ligne-c3
CHAMPIONNET,ECOLES HOSPITALIERES,17.065344825900002,ALL,ALL,ALL,ligne-c3
MARCEAU - JARDIN DES VALLONS,ECOLES HOSPITALIERES,32.1605967843,ALL,ALL,ALL,ligne-c3
FOCH - FERRIE,ECOLES HOSPITALIERES,19.381146445800002,ALL,ALL,ALL,ligne-c3
CAPUCHE,ECOLES HOSPITALIERES,0.0,ALL,ALL,ALL,ligne-c3
EUGENE SUE,ECOLES HOSPITALIERES,3.1834266667,ALL,ALL,ALL,ligne-c3
CLOS D'OR,ECOLES HOSPITALIERES,0.0,ALL,ALL,ALL,ligne-c3
VIGNY,ECOLES HOSPITALIERES,0.0,ALL,ALL,ALL,ligne-c3
VILLAGE OLYMPIQUE,ECOLES HOSPITALIERES,2.3827270588,ALL,ALL,ALL,ligne-c3
CHRISTOPHE TURC,ECOLES HOSPITALIERES,2.3037969703,ALL,ALL,ALL,ligne-c3
EDMOND ESMONIN,ECOLES HOSPITALIERES,9.4528106239,ALL,ALL,ALL,ligne-c3
GRAND'PLACE,ECOLES HOSPITALIERES,24.341740009200002,ALL,ALL,ALL,ligne-c3
POLESUD - ALPEXPO,ECOLES HOSPITALIERES,9.2425243153,ALL,ALL,ALL,ligne-c3
ALPEXPO,ECOLES HOSPITALIERES,1.5490485706,ALL,ALL,ALL,ligne-c3
FRANCOIS QUESNAY,ECOLES HOSPITALIERES,8.39766,ALL,ALL,ALL,ligne-c3
HOPITAL SUD,ECOLES HOSPITALIERES,0.0,ALL,ALL,ALL,ligne-c3
LE CHATEAU (ECHIROLLES),ECOLES HOSPITALIERES,0.0,ALL,ALL,ALL,ligne-c3
GUY MOQUET,ECOLES HOSPITALIERES,0.0,ALL,ALL,ALL,ligne-c3
PAUL LANGEVIN,ECOLES HOSPITALIERES,0.0,ALL,ALL,ALL,ligne-c3
LE VILLAGE (ECHIROLLES),ECOLES HOSPITALIERES,1.8347828571,ALL,ALL,ALL,ligne-c3
CENTRE DU GRAPHISME,ECOLES HOSPITALIERES,3.440603632,ALL,ALL,ALL,ligne-c3
VICTOR HUGO,CENTRE DU GRAPHISME,32.561834191900004,ALL,ALL,ALL,ligne-c3
GAMBETTA,CENTRE DU GRAPHISME,2.7798840458,ALL,ALL,ALL,ligne-c3
CHAMPIONNET,CENTRE DU GRAPHISME,5.3198331781,ALL,ALL,ALL,ligne-c3
MARCEAU - JARDIN DES VALLONS,CENTRE DU GRAPHISME,4.8441335056,ALL,ALL,ALL,ligne-c3
FOCH - FERRIE,CENTRE DU GRAPHISME,13.8596536778,ALL,ALL,ALL,ligne-c3
CAPUCHE,CENTRE DU GRAPHISME,0.0,ALL,ALL,ALL,ligne-c3
EUGENE SUE,CENTRE DU GRAPHISME,6.3704889056,ALL,ALL,ALL,ligne-c3
CLOS D'OR,CENTRE DU GRAPHISME,0.0,ALL,ALL,ALL,ligne-c3
VIGNY,CENTRE DU GRAPHISME,0.0,ALL,ALL,ALL,ligne-c3
VILLAGE OLYMPIQUE,CENTRE DU GRAPHISME,7.1481811764,ALL,ALL,ALL,ligne-c3
CHRISTOPHE TURC,CENTRE DU GRAPHISME,4.177737054,ALL,ALL,ALL,ligne-c3
EDMOND ESMONIN,CENTRE DU GRAPHISME,3.2846310936,ALL,ALL,ALL,ligne-c3
GRAND'PLACE,CENTRE DU GRAPHISME,13.0564197896,ALL,ALL,ALL,ligne-c3
POLESUD - ALPEXPO,CENTRE DU GRAPHISME,0.0,ALL,ALL,ALL,ligne-c3
ALPEXPO,CENTRE DU GRAPHISME,1.5490485706,ALL,ALL,ALL,ligne-c3
FRANCOIS QUESNAY,CENTRE DU GRAPHISME,7.4889804968,ALL,ALL,ALL,ligne-c3
HOPITAL SUD,CENTRE DU GRAPHISME,7.080834508000001,ALL,ALL,ALL,ligne-c3
ECOLES HOSPITALIERES,CENTRE DU GRAPHISME,3.7444902484,ALL,ALL,ALL,ligne-c3
LE CHATEAU (ECHIROLLES),CENTRE DU GRAPHISME,15.2158035817,ALL,ALL,ALL,ligne-c3
GUY MOQUET,CENTRE DU GRAPHISME,9.1910215188,ALL,ALL,ALL,ligne-c3
PAUL LANGEVIN,CENTRE DU GRAPHISME,11.855519999999999,ALL,ALL,ALL,ligne-c3
LE VILLAGE (ECHIROLLES),CENTRE DU GRAPHISME,0.0,ALL,ALL,ALL,ligne-c3
VICTOR HUGO,CLOS D'OR,92.02873569439993,ALL,ALL,ALL,ligne-c3
GAMBETTA,CLOS D'OR,47.26905683150001,ALL,ALL,ALL,ligne-c3
CHAMPIONNET,CLOS D'OR,7.3025020809,ALL,ALL,ALL,ligne-c3
MARCEAU - JARDIN DES VALLONS,CLOS D'OR,88.38111207230001,ALL,ALL,ALL,ligne-c3
FOCH - FERRIE,CLOS D'OR,71.15375473150002,ALL,ALL,ALL,ligne-c3
CAPUCHE,CLOS D'OR,7.7961093696,ALL,ALL,ALL,ligne-c3
EUGENE SUE,CLOS D'OR,13.8886547396,ALL,ALL,ALL,ligne-c3
VIGNY,CLOS D'OR,5.1162214286,ALL,ALL,ALL,ligne-c3
VILLAGE OLYMPIQUE,CLOS D'OR,44.49549549360001,ALL,ALL,ALL,ligne-c3
CHRISTOPHE TURC,CLOS D'OR,37.780625638,ALL,ALL,ALL,ligne-c3
EDMOND ESMONIN,CLOS D'OR,40.63601116860001,ALL,ALL,ALL,ligne-c3
GRAND'PLACE,CLOS D'OR,77.9345460171,ALL,ALL,ALL,ligne-c3
POLESUD - ALPEXPO,CLOS D'OR,14.1622118776,ALL,ALL,ALL,ligne-c3
ALPEXPO,CLOS D'OR,4.1202422727,ALL,ALL,ALL,ligne-c3
FRANCOIS QUESNAY,CLOS D'OR,5.9536172027,ALL,ALL,ALL,ligne-c3
HOPITAL SUD,CLOS D'OR,1.8347828571,ALL,ALL,ALL,ligne-c3
ECOLES HOSPITALIERES,CLOS D'OR,2.1147663252,ALL,ALL,ALL,ligne-c3
LE CHATEAU (ECHIROLLES),CLOS D'OR,10.2372088965,ALL,ALL,ALL,ligne-c3
GUY MOQUET,CLOS D'OR,2.2706221894,ALL,ALL,ALL,ligne-c3
PAUL LANGEVIN,CLOS D'OR,1.679532,ALL,ALL,ALL,ligne-c3
LE VILLAGE (ECHIROLLES),CLOS D'OR,0.0,ALL,ALL,ALL,ligne-c3
CENTRE DU GRAPHISME,CLOS D'OR,0.0,ALL,ALL,ALL,ligne-c3
VICTOR HUGO,CHAMPIONNET,60.809655226099984,ALL,ALL,ALL,ligne-c3
GAMBETTA,CHAMPIONNET,6.3454733248,ALL,ALL,ALL,ligne-c3
MARCEAU - JARDIN DES VALLONS,CHAMPIONNET,7.0508794302,ALL,ALL,ALL,ligne-c3
FOCH - FERRIE,CHAMPIONNET,37.306196580699996,ALL,ALL,ALL,ligne-c3
CAPUCHE,CHAMPIONNET,32.208836463,ALL,ALL,ALL,ligne-c3
EUGENE SUE,CHAMPIONNET,50.5305176877,ALL,ALL,ALL,ligne-c3
CLOS D'OR,CHAMPIONNET,4.8567719028,ALL,ALL,ALL,ligne-c3
VIGNY,CHAMPIONNET,47.359335984999994,ALL,ALL,ALL,ligne-c3
VILLAGE OLYMPIQUE,CHAMPIONNET,43.98896732120001,ALL,ALL,ALL,ligne-c3
CHRISTOPHE TURC,CHAMPIONNET,26.881365882600004,ALL,ALL,ALL,ligne-c3
EDMOND ESMONIN,CHAMPIONNET,42.785098587300006,ALL,ALL,ALL,ligne-c3
GRAND'PLACE,CHAMPIONNET,69.35096905149999,ALL,ALL,ALL,ligne-c3
POLESUD - ALPEXPO,CHAMPIONNET,14.065692255,ALL,ALL,ALL,ligne-c3
ALPEXPO,CHAMPIONNET,0.0,ALL,ALL,ALL,ligne-c3
FRANCOIS QUESNAY,CHAMPIONNET,18.0625603645,ALL,ALL,ALL,ligne-c3
HOPITAL SUD,CHAMPIONNET,8.9432379096,ALL,ALL,ALL,ligne-c3
ECOLES HOSPITALIERES,CHAMPIONNET,10.6553971575,ALL,ALL,ALL,ligne-c3
LE CHATEAU (ECHIROLLES),CHAMPIONNET,7.3194435752,ALL,ALL,ALL,ligne-c3
GUY MOQUET,CHAMPIONNET,6.4781948571,ALL,ALL,ALL,ligne-c3
PAUL LANGEVIN,CHAMPIONNET,3.5143148571,ALL,ALL,ALL,ligne-c3
LE VILLAGE (ECHIROLLES),CHAMPIONNET,0.0,ALL,ALL,ALL,ligne-c3
CENTRE DU GRAPHISME,CHAMPIONNET,1.97592,ALL,ALL,ALL,ligne-c3
VICTOR HUGO,HOPITAL SUD,69.39933808349997,ALL,ALL,ALL,ligne-c3
GAMBETTA,HOPITAL SUD,12.4766460349,ALL,ALL,ALL,ligne-c3
CHAMPIONNET,HOPITAL SUD,6.3296420338,ALL,ALL,ALL,ligne-c3
MARCEAU - JARDIN DES VALLONS,HOPITAL SUD,10.2904369422,ALL,ALL,ALL,ligne-c3
FOCH - FERRIE,HOPITAL SUD,19.5064402122,ALL,ALL,ALL,ligne-c3
CAPUCHE,HOPITAL SUD,11.198807473599999,ALL,ALL,ALL,ligne-c3
EUGENE SUE,HOPITAL SUD,6.266601458,ALL,ALL,ALL,ligne-c3
CLOS D'OR,HOPITAL SUD,0.0,ALL,ALL,ALL,ligne-c3
VIGNY,HOPITAL SUD,10.4907558585,ALL,ALL,ALL,ligne-c3
VILLAGE OLYMPIQUE,HOPITAL SUD,14.0026554313,ALL,ALL,ALL,ligne-c3
CHRISTOPHE TURC,HOPITAL SUD,3.2749727924,ALL,ALL,ALL,ligne-c3
EDMOND ESMONIN,HOPITAL SUD,15.7651334658,ALL,ALL,ALL,ligne-c3
GRAND'PLACE,HOPITAL SUD,97.75855721529993,ALL,ALL,ALL,ligne-c3
POLESUD - ALPEXPO,HOPITAL SUD,14.723737260700002,ALL,ALL,ALL,ligne-c3
ALPEXPO,HOPITAL SUD,6.0807146588,ALL,ALL,ALL,ligne-c3
FRANCOIS QUESNAY,HOPITAL SUD,0.0,ALL,ALL,ALL,ligne-c3
ECOLES HOSPITALIERES,HOPITAL SUD,0.0,ALL,ALL,ALL,ligne-c3
LE CHATEAU (ECHIROLLES),HOPITAL SUD,0.0,ALL,ALL,ALL,ligne-c3
GUY MOQUET,HOPITAL SUD,1.6807780646,ALL,ALL,ALL,ligne-c3
PAUL LANGEVIN,HOPITAL SUD,3.2585821894,ALL,ALL,ALL,ligne-c3
LE VILLAGE (ECHIROLLES),HOPITAL SUD,0.98796,ALL,ALL,ALL,ligne-c3
CENTRE DU GRAPHISME,HOPITAL SUD,3.2585821894,ALL,ALL,ALL,ligne-c3
VICTOR HUGO,CAPUCHE,161.3588277791,ALL,ALL,ALL,ligne-c3
GAMBETTA,CAPUCHE,100.4457316951,ALL,ALL,ALL,ligne-c3
CHAMPIONNET,CAPUCHE,25.420608040699996,ALL,ALL,ALL,ligne-c3
MARCEAU - JARDIN DES VALLONS,CAPUCHE,42.462632704600004,ALL,ALL,ALL,ligne-c3
FOCH - FERRIE,CAPUCHE,32.2270674417,ALL,ALL,ALL,ligne-c3
EUGENE SUE,CAPUCHE,3.3739766038,ALL,ALL,ALL,ligne-c3
CLOS D'OR,CAPUCHE,17.731806523499998,ALL,ALL,ALL,ligne-c3
VIGNY,CAPUCHE,28.478538439099996,ALL,ALL,ALL,ligne-c3
VILLAGE OLYMPIQUE,CAPUCHE,28.7246519841,ALL,ALL,ALL,ligne-c3
CHRISTOPHE TURC,CAPUCHE,21.9145797693,ALL,ALL,ALL,ligne-c3
EDMOND ESMONIN,CAPUCHE,43.551616994900016,ALL,ALL,ALL,ligne-c3
GRAND'PLACE,CAPUCHE,110.57424172890005,ALL,ALL,ALL,ligne-c3
POLESUD - ALPEXPO,CAPUCHE,11.460527362599999,ALL,ALL,ALL,ligne-c3
ALPEXPO,CAPUCHE,0.0,ALL,ALL,ALL,ligne-c3
FRANCOIS QUESNAY,CAPUCHE,23.032170434799994,ALL,ALL,ALL,ligne-c3
HOPITAL SUD,CAPUCHE,8.5099831868,ALL,ALL,ALL,ligne-c3
ECOLES HOSPITALIERES,CAPUCHE,3.9495491823,ALL,ALL,ALL,ligne-c3
LE CHATEAU (ECHIROLLES),CAPUCHE,16.427109700400003,ALL,ALL,ALL,ligne-c3
GUY MOQUET,CAPUCHE,10.663453725100002,ALL,ALL,ALL,ligne-c3
PAUL LANGEVIN,CAPUCHE,0.0,ALL,ALL,ALL,ligne-c3
LE VILLAGE (ECHIROLLES),CAPUCHE,1.679532,ALL,ALL,ALL,ligne-c3
CENTRE DU GRAPHISME,CAPUCHE,1.6807780646,ALL,ALL,ALL,ligne-c3
VICTOR HUGO,LE CHATEAU (ECHIROLLES),25.991672469600005,ALL,ALL,ALL,ligne-c3
GAMBETTA,LE CHATEAU (ECHIROLLES),2.7639111295,ALL,ALL,ALL,ligne-c3
CHAMPIONNET,LE CHATEAU (ECHIROLLES),6.280947964999999,ALL,ALL,ALL,ligne-c3
MARCEAU - JARDIN DES VALLONS,LE CHATEAU (ECHIROLLES),6.9298268389,ALL,ALL,ALL,ligne-c3
FOCH - FERRIE,LE CHATEAU (ECHIROLLES),9.5678280848,ALL,ALL,ALL,ligne-c3
CAPUCHE,LE CHATEAU (ECHIROLLES),7.2630444994,ALL,ALL,ALL,ligne-c3
EUGENE SUE,LE CHATEAU (ECHIROLLES),9.0833611599,ALL,ALL,ALL,ligne-c3
CLOS D'OR,LE CHATEAU (ECHIROLLES),10.2020188403,ALL,ALL,ALL,ligne-c3
VIGNY,LE CHATEAU (ECHIROLLES),13.5999177214,ALL,ALL,ALL,ligne-c3
VILLAGE OLYMPIQUE,LE CHATEAU (ECHIROLLES),15.5019348309,ALL,ALL,ALL,ligne-c3
CHRISTOPHE TURC,LE CHATEAU (ECHIROLLES),0.0,ALL,ALL,ALL,ligne-c3
EDMOND ESMONIN,LE CHATEAU (ECHIROLLES),11.2868694248,ALL,ALL,ALL,ligne-c3
GRAND'PLACE,LE CHATEAU (ECHIROLLES),49.3944503004,ALL,ALL,ALL,ligne-c3
POLESUD - ALPEXPO,LE CHATEAU (ECHIROLLES),5.3867986676,ALL,ALL,ALL,ligne-c3
ALPEXPO,LE CHATEAU (ECHIROLLES),6.4022420119,ALL,ALL,ALL,ligne-c3
FRANCOIS QUESNAY,LE CHATEAU (ECHIROLLES),23.170943218799998,ALL,ALL,ALL,ligne-c3
HOPITAL SUD,LE CHATEAU (ECHIROLLES),0.0,ALL,ALL,ALL,ligne-c3
ECOLES HOSPITALIERES,LE CHATEAU (ECHIROLLES),0.0,ALL,ALL,ALL,ligne-c3
GUY MOQUET,LE CHATEAU (ECHIROLLES),2.2706221894,ALL,ALL,ALL,ligne-c3
PAUL LANGEVIN,LE CHATEAU (ECHIROLLES),3.2585821894,ALL,ALL,ALL,ligne-c3
LE VILLAGE (ECHIROLLES),LE CHATEAU (ECHIROLLES),5.9682045537,ALL,ALL,ALL,ligne-c3
CENTRE DU GRAPHISME,LE CHATEAU (ECHIROLLES),6.7231122583000005,ALL,ALL,ALL,ligne-c3
VICTOR HUGO,PAUL LANGEVIN,12.334434832500001,ALL,ALL,ALL,ligne-c3
GAMBETTA,PAUL LANGEVIN,1.3539674035,ALL,ALL,ALL,ligne-c3
CHAMPIONNET,PAUL LANGEVIN,0.0,ALL,ALL,ALL,ligne-c3
MARCEAU - JARDIN DES VALLONS,PAUL LANGEVIN,0.0,ALL,ALL,ALL,ligne-c3
FOCH - FERRIE,PAUL LANGEVIN,3.6315222497,ALL,ALL,ALL,ligne-c3
CAPUCHE,PAUL LANGEVIN,2.951975864,ALL,ALL,ALL,ligne-c3
EUGENE SUE,PAUL LANGEVIN,3.4721636849,ALL,ALL,ALL,ligne-c3
CLOS D'OR,PAUL LANGEVIN,0.0,ALL,ALL,ALL,ligne-c3
VIGNY,PAUL LANGEVIN,2.4277708083,ALL,ALL,ALL,ligne-c3
VILLAGE OLYMPIQUE,PAUL LANGEVIN,0.0,ALL,ALL,ALL,ligne-c3
CHRISTOPHE TURC,PAUL LANGEVIN,2.3037969703,ALL,ALL,ALL,ligne-c3
EDMOND ESMONIN,PAUL LANGEVIN,6.5692621872,ALL,ALL,ALL,ligne-c3
GRAND'PLACE,PAUL LANGEVIN,19.533248340400004,ALL,ALL,ALL,ligne-c3
POLESUD - ALPEXPO,PAUL LANGEVIN,6.7724466782,ALL,ALL,ALL,ligne-c3
ALPEXPO,PAUL LANGEVIN,1.5490485706,ALL,ALL,ALL,ligne-c3
FRANCOIS QUESNAY,PAUL LANGEVIN,8.635570694,ALL,ALL,ALL,ligne-c3
HOPITAL SUD,PAUL LANGEVIN,2.1897540624,ALL,ALL,ALL,ligne-c3
ECOLES HOSPITALIERES,PAUL LANGEVIN,1.1465901972,ALL,ALL,ALL,ligne-c3
LE CHATEAU (ECHIROLLES),PAUL LANGEVIN,5.526098322,ALL,ALL,ALL,ligne-c3
GUY MOQUET,PAUL LANGEVIN,0.0,ALL,ALL,ALL,ligne-c3
LE VILLAGE (ECHIROLLES),PAUL LANGEVIN,2.452643632,ALL,ALL,ALL,ligne-c3
CENTRE DU GRAPHISME,PAUL LANGEVIN,7.313396129099999,ALL,ALL,ALL,ligne-c3
VICTOR HUGO,GUY MOQUET,8.816319778499999,ALL,ALL,ALL,ligne-c3
GAMBETTA,GUY MOQUET,9.5182099872,ALL,ALL,ALL,ligne-c3
CHAMPIONNET,GUY MOQUET,3.1727366624,ALL,ALL,ALL,ligne-c3
MARCEAU - JARDIN DES VALLONS,GUY MOQUET,8.4756557553,ALL,ALL,ALL,ligne-c3
FOCH - FERRIE,GUY MOQUET,14.5292447578,ALL,ALL,ALL,ligne-c3
CAPUCHE,GUY MOQUET,7.2662002583000005,ALL,ALL,ALL,ligne-c3
EUGENE SUE,GUY MOQUET,0.0,ALL,ALL,ALL,ligne-c3
CLOS D'OR,GUY MOQUET,0.0,ALL,ALL,ALL,ligne-c3
VIGNY,GUY MOQUET,0.0,ALL,ALL,ALL,ligne-c3
VILLAGE OLYMPIQUE,GUY MOQUET,8.922806542,ALL,ALL,ALL,ligne-c3
CHRISTOPHE TURC,GUY MOQUET,0.0,ALL,ALL,ALL,ligne-c3
