up_cluster_name,down_cluster_name,passengers_count,line_direction,timelaps,goal,line
PORTAIL ROUGE,CROIX ROUGE,4.5472223143,ALL,ALL,ALL,ligne-14
COLI,CROIX ROUGE,24.188982798099996,ALL,ALL,ALL,ligne-14
ELSA TRIOLET,CROIX ROUGE,1.64285,ALL,ALL,ALL,ligne-14
GALOCHERE,CROIX ROUGE,5.0538934024,ALL,ALL,ALL,ligne-14
ANGUISSES,CROIX ROUGE,0.0,ALL,ALL,ALL,ligne-14
ROSERAIE,CROIX ROUGE,0.0,ALL,ALL,ALL,ligne-14
EDELWEISS,CROIX ROUGE,6.680774039700001,ALL,ALL,ALL,ligne-14
GIERES GARE - UNIVERSITES (TRAM),CROIX ROUGE,7.6983136363,ALL,ALL,ALL,ligne-14
VERDUN - PREFECTURE,BIR HAKEIM,8.610819355,ALL,ALL,ALL,ligne-14
FLANDRIN - VALMY,BIR HAKEIM,1.1752696154,ALL,ALL,ALL,ligne-14
CROIX ROUGE,BIR HAKEIM,8.9106439888,ALL,ALL,ALL,ligne-14
GAY,BIR HAKEIM,4.3379622871,ALL,ALL,ALL,ligne-14
MAISON COMMUNALE,BIR HAKEIM,8.0585146204,ALL,ALL,ALL,ligne-14
CITE LABEYE,BIR HAKEIM,3.5519287941,ALL,ALL,ALL,ligne-14
PORTAIL ROUGE,BIR HAKEIM,7.021212330000001,ALL,ALL,ALL,ligne-14
COLI,BIR HAKEIM,9.9255846443,ALL,ALL,ALL,ligne-14
ELSA TRIOLET,BIR HAKEIM,4.2223109182,ALL,ALL,ALL,ligne-14
GALOCHERE,BIR HAKEIM,4.869867398,ALL,ALL,ALL,ligne-14
ANGUISSES,BIR HAKEIM,5.239114364000001,ALL,ALL,ALL,ligne-14
ROSERAIE,BIR HAKEIM,1.075672466,ALL,ALL,ALL,ligne-14
EDELWEISS,BIR HAKEIM,20.931057169600003,ALL,ALL,ALL,ligne-14
GIERES GARE - UNIVERSITES (TRAM),BIR HAKEIM,4.425432552,ALL,ALL,ALL,ligne-14
VERDUN - PREFECTURE,GAY,30.93453883559999,ALL,ALL,ALL,ligne-14
BIR HAKEIM,GAY,1.198586338,ALL,ALL,ALL,ligne-14
FLANDRIN - VALMY,GAY,1.3310996548,ALL,ALL,ALL,ligne-14
CROIX ROUGE,GAY,4.6437257446,ALL,ALL,ALL,ligne-14
MAISON COMMUNALE,GAY,0.0,ALL,ALL,ALL,ligne-14
CITE LABEYE,GAY,6.0491869226,ALL,ALL,ALL,ligne-14
PORTAIL ROUGE,GAY,4.6862838621,ALL,ALL,ALL,ligne-14
COLI,GAY,11.3878121826,ALL,ALL,ALL,ligne-14
ELSA TRIOLET,GAY,1.075672466,ALL,ALL,ALL,ligne-14
GALOCHERE,GAY,0.0,ALL,ALL,ALL,ligne-14
ANGUISSES,GAY,0.0,ALL,ALL,ALL,ligne-14
ROSERAIE,GAY,1.1470793301,ALL,ALL,ALL,ligne-14
EDELWEISS,GAY,5.4432569309,ALL,ALL,ALL,ligne-14
GIERES GARE - UNIVERSITES (TRAM),GAY,5.6479343309,ALL,ALL,ALL,ligne-14
VERDUN - PREFECTURE,GALOCHERE,13.8713665034,ALL,ALL,ALL,ligne-14
BIR HAKEIM,GALOCHERE,5.4739461261,ALL,ALL,ALL,ligne-14
FLANDRIN - VALMY,GALOCHERE,7.8266978723000005,ALL,ALL,ALL,ligne-14
CROIX ROUGE,GALOCHERE,2.24025,ALL,ALL,ALL,ligne-14
GAY,GALOCHERE,1.478565,ALL,ALL,ALL,ligne-14
MAISON COMMUNALE,GALOCHERE,0.0,ALL,ALL,ALL,ligne-14
CITE LABEYE,GALOCHERE,0.9090436667,ALL,ALL,ALL,ligne-14
PORTAIL ROUGE,GALOCHERE,0.9090436667,ALL,ALL,ALL,ligne-14
COLI,GALOCHERE,8.6304386667,ALL,ALL,ALL,ligne-14
ELSA TRIOLET,GALOCHERE,0.0,ALL,ALL,ALL,ligne-14
ANGUISSES,GALOCHERE,0.0,ALL,ALL,ALL,ligne-14
ROSERAIE,GALOCHERE,2.27408762,ALL,ALL,ALL,ligne-14
EDELWEISS,GALOCHERE,4.5714088542999995,ALL,ALL,ALL,ligne-14
GIERES GARE - UNIVERSITES (TRAM),GALOCHERE,5.4987954545,ALL,ALL,ALL,ligne-14
VERDUN - PREFECTURE,FLANDRIN - VALMY,33.298337293299994,S1,ALL,ALL,ligne-14
BIR HAKEIM,FLANDRIN - VALMY,1.8781871121,S1,ALL,ALL,ligne-14
CROIX ROUGE,FLANDRIN - VALMY,0.0,S1,ALL,ALL,ligne-14
GAY,FLANDRIN - VALMY,0.0,S1,ALL,ALL,ligne-14
MAISON COMMUNALE,FLANDRIN - VALMY,0.0,S1,ALL,ALL,ligne-14
CITE LABEYE,FLANDRIN - VALMY,0.0,S1,ALL,ALL,ligne-14
PORTAIL ROUGE,FLANDRIN - VALMY,0.0,S1,ALL,ALL,ligne-14
COLI,FLANDRIN - VALMY,0.0,S1,ALL,ALL,ligne-14
ELSA TRIOLET,FLANDRIN - VALMY,0.0,S1,ALL,ALL,ligne-14
GALOCHERE,FLANDRIN - VALMY,0.0,S1,ALL,ALL,ligne-14
ANGUISSES,FLANDRIN - VALMY,0.0,S1,ALL,ALL,ligne-14
ROSERAIE,FLANDRIN - VALMY,0.0,S1,ALL,ALL,ligne-14
EDELWEISS,FLANDRIN - VALMY,0.0,S1,ALL,ALL,ligne-14
GIERES GARE - UNIVERSITES (TRAM),FLANDRIN - VALMY,0.0,S1,ALL,ALL,ligne-14
VERDUN - PREFECTURE,MAISON COMMUNALE,52.79028847289998,S1,ALL,ALL,ligne-14
BIR HAKEIM,MAISON COMMUNALE,1.8180873334,S1,ALL,ALL,ligne-14
FLANDRIN - VALMY,MAISON COMMUNALE,26.565802296699996,S1,ALL,ALL,ligne-14
CROIX ROUGE,MAISON COMMUNALE,13.495246467599998,S1,ALL,ALL,ligne-14
GAY,MAISON COMMUNALE,0.0,S1,ALL,ALL,ligne-14
CITE LABEYE,MAISON COMMUNALE,0.0,S1,ALL,ALL,ligne-14
PORTAIL ROUGE,MAISON COMMUNALE,0.0,S1,ALL,ALL,ligne-14
COLI,MAISON COMMUNALE,0.0,S1,ALL,ALL,ligne-14
ELSA TRIOLET,MAISON COMMUNALE,0.0,S1,ALL,ALL,ligne-14
GALOCHERE,MAISON COMMUNALE,0.0,S1,ALL,ALL,ligne-14
ANGUISSES,MAISON COMMUNALE,0.0,S1,ALL,ALL,ligne-14
ROSERAIE,MAISON COMMUNALE,0.0,S1,ALL,ALL,ligne-14
EDELWEISS,MAISON COMMUNALE,0.0,S1,ALL,ALL,ligne-14
GIERES GARE - UNIVERSITES (TRAM),MAISON COMMUNALE,0.0,S1,ALL,ALL,ligne-14
VERDUN - PREFECTURE,EDELWEISS,49.95704207829997,S1,ALL,ALL,ligne-14
BIR HAKEIM,EDELWEISS,7.0946075724,S1,ALL,ALL,ligne-14
FLANDRIN - VALMY,EDELWEISS,3.13635,S1,ALL,ALL,ligne-14
CROIX ROUGE,EDELWEISS,12.7007264524,S1,ALL,ALL,ligne-14
GAY,EDELWEISS,5.058873563100001,S1,ALL,ALL,ligne-14
MAISON COMMUNALE,EDELWEISS,10.912113420199999,S1,ALL,ALL,ligne-14
CITE LABEYE,EDELWEISS,8.7112006205,S1,ALL,ALL,ligne-14
PORTAIL ROUGE,EDELWEISS,14.131225074300001,S1,ALL,ALL,ligne-14
COLI,EDELWEISS,29.019495676700007,S1,ALL,ALL,ligne-14
ELSA TRIOLET,EDELWEISS,2.3807519538,S1,ALL,ALL,ligne-14
GALOCHERE,EDELWEISS,2.2164669538000004,S1,ALL,ALL,ligne-14
ANGUISSES,EDELWEISS,1.5150727778,S1,ALL,ALL,ligne-14
ROSERAIE,EDELWEISS,2.519772958,S1,ALL,ALL,ligne-14
GIERES GARE - UNIVERSITES (TRAM),EDELWEISS,0.0,S1,ALL,ALL,ligne-14
VERDUN - PREFECTURE,ROSERAIE,19.021824960500002,S1,ALL,ALL,ligne-14
BIR HAKEIM,ROSERAIE,0.0,S1,ALL,ALL,ligne-14
FLANDRIN - VALMY,ROSERAIE,8.18232,S1,ALL,ALL,ligne-14
CROIX ROUGE,ROSERAIE,3.7850292857,S1,ALL,ALL,ligne-14
GAY,ROSERAIE,0.0,S1,ALL,ALL,ligne-14
MAISON COMMUNALE,ROSERAIE,0.0,S1,ALL,ALL,ligne-14
CITE LABEYE,ROSERAIE,1.2321375,S1,ALL,ALL,ligne-14
PORTAIL ROUGE,ROSERAIE,2.2178475,S1,ALL,ALL,ligne-14
COLI,ROSERAIE,6.5002098334,S1,ALL,ALL,ligne-14
ELSA TRIOLET,ROSERAIE,1.0678525,S1,ALL,ALL,ligne-14
GALOCHERE,ROSERAIE,1.0678525,S1,ALL,ALL,ligne-14
ANGUISSES,ROSERAIE,0.0,S1,ALL,ALL,ligne-14
EDELWEISS,ROSERAIE,0.0,S1,ALL,ALL,ligne-14
GIERES GARE - UNIVERSITES (TRAM),ROSERAIE,0.0,S1,ALL,ALL,ligne-14
VERDUN - PREFECTURE,COLI,69.96694017149997,S1,ALL,ALL,ligne-14
BIR HAKEIM,COLI,8.2129958418,S1,ALL,ALL,ligne-14
FLANDRIN - VALMY,COLI,19.3855282262,S1,ALL,ALL,ligne-14
CROIX ROUGE,COLI,33.433612566099995,S1,ALL,ALL,ligne-14
GAY,COLI,7.017592537900001,S1,ALL,ALL,ligne-14
MAISON COMMUNALE,COLI,13.889123285699998,S1,ALL,ALL,ligne-14
CITE LABEYE,COLI,6.9821124999999995,S1,ALL,ALL,ligne-14
PORTAIL ROUGE,COLI,3.1255106205000005,S1,ALL,ALL,ligne-14
ELSA TRIOLET,COLI,0.0,S1,ALL,ALL,ligne-14
GALOCHERE,COLI,0.0,S1,ALL,ALL,ligne-14
ANGUISSES,COLI,0.0,S1,ALL,ALL,ligne-14
ROSERAIE,COLI,0.0,S1,ALL,ALL,ligne-14
EDELWEISS,COLI,0.0,S1,ALL,ALL,ligne-14
GIERES GARE - UNIVERSITES (TRAM),COLI,0.0,S1,ALL,ALL,ligne-14
VERDUN - PREFECTURE,GIERES GARE - UNIVERSITES (TRAM),9.6633131161,S1,ALL,ALL,ligne-14
BIR HAKEIM,GIERES GARE - UNIVERSITES (TRAM),1.198586338,S1,ALL,ALL,ligne-14
FLANDRIN - VALMY,GIERES GARE - UNIVERSITES (TRAM),7.1646214892,S1,ALL,ALL,ligne-14
CROIX ROUGE,GIERES GARE - UNIVERSITES (TRAM),9.7624518431,S1,ALL,ALL,ligne-14
GAY,GIERES GARE - UNIVERSITES (TRAM),5.598667134499999,S1,ALL,ALL,ligne-14
MAISON COMMUNALE,GIERES GARE - UNIVERSITES (TRAM),5.322834,S1,ALL,ALL,ligne-14
CITE LABEYE,GIERES GARE - UNIVERSITES (TRAM),4.5985994538,S1,ALL,ALL,ligne-14
PORTAIL ROUGE,GIERES GARE - UNIVERSITES (TRAM),2.3807519538,S1,ALL,ALL,ligne-14
COLI,GIERES GARE - UNIVERSITES (TRAM),14.5582071023,S1,ALL,ALL,ligne-14
ELSA TRIOLET,GIERES GARE - UNIVERSITES (TRAM),9.6996256947,S1,ALL,ALL,ligne-14
GALOCHERE,GIERES GARE - UNIVERSITES (TRAM),12.3186139076,S1,ALL,ALL,ligne-14
ANGUISSES,GIERES GARE - UNIVERSITES (TRAM),13.189373214800002,S1,ALL,ALL,ligne-14
ROSERAIE,GIERES GARE - UNIVERSITES (TRAM),9.201064437,S1,ALL,ALL,ligne-14
EDELWEISS,GIERES GARE - UNIVERSITES (TRAM),15.2719397358,S1,ALL,ALL,ligne-14
VERDUN - PREFECTURE,PORTAIL ROUGE,44.87972364049998,S1,ALL,ALL,ligne-14
BIR HAKEIM,PORTAIL ROUGE,4.00033975,S1,ALL,ALL,ligne-14
FLANDRIN - VALMY,PORTAIL ROUGE,13.562489700099999,S1,ALL,ALL,ligne-14
CROIX ROUGE,PORTAIL ROUGE,9.596628940499999,S1,ALL,ALL,ligne-14
GAY,PORTAIL ROUGE,5.654993420199999,S1,ALL,ALL,ligne-14
MAISON COMMUNALE,PORTAIL ROUGE,6.8894778488,S1,ALL,ALL,ligne-14
CITE LABEYE,PORTAIL ROUGE,0.0,S1,ALL,ALL,ligne-14
COLI,PORTAIL ROUGE,0.0,S1,ALL,ALL,ligne-14
ELSA TRIOLET,PORTAIL ROUGE,0.0,S1,ALL,ALL,ligne-14
GALOCHERE,PORTAIL ROUGE,0.0,S1,ALL,ALL,ligne-14
ANGUISSES,PORTAIL ROUGE,0.0,S1,ALL,ALL,ligne-14
ROSERAIE,PORTAIL ROUGE,0.0,S1,ALL,ALL,ligne-14
EDELWEISS,PORTAIL ROUGE,0.0,S1,ALL,ALL,ligne-14
GIERES GARE - UNIVERSITES (TRAM),PORTAIL ROUGE,0.0,S1,ALL,ALL,ligne-14
VERDUN - PREFECTURE,CITE LABEYE,49.17913571969999,S1,ALL,ALL,ligne-14
BIR HAKEIM,CITE LABEYE,2.9197632158,S1,ALL,ALL,ligne-14
