up_cluster_name,down_cluster_name,passengers_count,line_direction,timelaps,goal,line
CUVILLEUX,BELLEDONNE,0.8451759375,ALL,ALL,ALL,ligne-22
VISANCOURT,BELLEDONNE,0.0,ALL,ALL,ALL,ligne-22
PONT DE VENCE,BELLEDONNE,0.0,ALL,ALL,ALL,ligne-22
MOUTONNEES,BELLEDONNE,0.0,ALL,ALL,ALL,ligne-22
MURET,BELLEDONNE,1.1447882852,ALL,ALL,ALL,ligne-22
FIANCEY - PREDIEU,BELLEDONNE,0.0,ALL,ALL,ALL,ligne-22
LES GLAIRAUX,BELLEDONNE,0.0,ALL,ALL,ALL,ligne-22
CAP DES H',BELLEDONNE,0.0,ALL,ALL,ALL,ligne-22
LOUIS GAGNIERE,BELLEDONNE,0.0,ALL,ALL,ALL,ligne-22
PRESQU'ILE,BELLEDONNE,14.077537415399997,ALL,ALL,ALL,ligne-22
SAINT-EGREVE GARE,MOUTONNEES,0.0,ALL,ALL,ALL,ligne-22
LA BIOLLE - GARE,MOUTONNEES,0.0,ALL,ALL,ALL,ligne-22
CAP 38,MOUTONNEES,0.0,ALL,ALL,ALL,ligne-22
KARBEN,MOUTONNEES,0.0,ALL,ALL,ALL,ligne-22
ROCHEPLEINE,MOUTONNEES,1.2878871429,ALL,ALL,ALL,ligne-22
ROCHER D'ESCALADE,MOUTONNEES,0.0,ALL,ALL,ALL,ligne-22
GAVANIERE,MOUTONNEES,0.0,ALL,ALL,ALL,ligne-22
EGLISE (ST EGREVE),MOUTONNEES,1.1590593306,ALL,ALL,ALL,ligne-22
LA MONTA,MOUTONNEES,2.0930327735,ALL,ALL,ALL,ligne-22
CUVILLEUX,MOUTONNEES,0.0,ALL,ALL,ALL,ligne-22
VISANCOURT,MOUTONNEES,0.0,ALL,ALL,ALL,ligne-22
PONT DE VENCE,MOUTONNEES,0.0,ALL,ALL,ALL,ligne-22
MURET,MOUTONNEES,0.0,ALL,ALL,ALL,ligne-22
FIANCEY - PREDIEU,MOUTONNEES,0.0,ALL,ALL,ALL,ligne-22
BELLEDONNE,MOUTONNEES,0.0,ALL,ALL,ALL,ligne-22
LES GLAIRAUX,MOUTONNEES,0.0,ALL,ALL,ALL,ligne-22
CAP DES H',MOUTONNEES,0.0,ALL,ALL,ALL,ligne-22
LOUIS GAGNIERE,MOUTONNEES,0.0,ALL,ALL,ALL,ligne-22
PRESQU'ILE,MOUTONNEES,8.0885205098,ALL,ALL,ALL,ligne-22
SAINT-EGREVE GARE,LA MONTA,7.3271880886,ALL,ALL,ALL,ligne-22
LA BIOLLE - GARE,LA MONTA,1.1425013402,ALL,ALL,ALL,ligne-22
CAP 38,LA MONTA,10.8170253736,ALL,ALL,ALL,ligne-22
KARBEN,LA MONTA,6.1020200454,ALL,ALL,ALL,ligne-22
ROCHEPLEINE,LA MONTA,4.8141329026,ALL,ALL,ALL,ligne-22
ROCHER D'ESCALADE,LA MONTA,0.0,ALL,ALL,ALL,ligne-22
GAVANIERE,LA MONTA,0.0,ALL,ALL,ALL,ligne-22
EGLISE (ST EGREVE),LA MONTA,0.0,ALL,ALL,ALL,ligne-22
CUVILLEUX,LA MONTA,0.0,ALL,ALL,ALL,ligne-22
VISANCOURT,LA MONTA,21.0186873774,ALL,ALL,ALL,ligne-22
PONT DE VENCE,LA MONTA,44.4498451029,ALL,ALL,ALL,ligne-22
MOUTONNEES,LA MONTA,0.0,ALL,ALL,ALL,ligne-22
MURET,LA MONTA,10.152795803100002,ALL,ALL,ALL,ligne-22
FIANCEY - PREDIEU,LA MONTA,7.8368779667999995,ALL,ALL,ALL,ligne-22
BELLEDONNE,LA MONTA,0.0,ALL,ALL,ALL,ligne-22
LES GLAIRAUX,LA MONTA,0.0,ALL,ALL,ALL,ligne-22
CAP DES H',LA MONTA,1.397009369,ALL,ALL,ALL,ligne-22
LOUIS GAGNIERE,LA MONTA,0.0,ALL,ALL,ALL,ligne-22
PRESQU'ILE,LA MONTA,25.81749337359999,ALL,ALL,ALL,ligne-22
SAINT-EGREVE GARE,CUVILLEUX,0.0,ALL,ALL,ALL,ligne-22
LA BIOLLE - GARE,CUVILLEUX,0.0,ALL,ALL,ALL,ligne-22
CAP 38,CUVILLEUX,2.8392573696,ALL,ALL,ALL,ligne-22
KARBEN,CUVILLEUX,1.0644422424,ALL,ALL,ALL,ligne-22
ROCHEPLEINE,CUVILLEUX,1.0644422424,ALL,ALL,ALL,ligne-22
ROCHER D'ESCALADE,CUVILLEUX,0.0,ALL,ALL,ALL,ligne-22
GAVANIERE,CUVILLEUX,0.0,ALL,ALL,ALL,ligne-22
EGLISE (ST EGREVE),CUVILLEUX,1.3968521101,ALL,ALL,ALL,ligne-22
LA MONTA,CUVILLEUX,3.4771779918000005,ALL,ALL,ALL,ligne-22
VISANCOURT,CUVILLEUX,0.0,ALL,ALL,ALL,ligne-22
PONT DE VENCE,CUVILLEUX,9.4658096509,ALL,ALL,ALL,ligne-22
MOUTONNEES,CUVILLEUX,0.0,ALL,ALL,ALL,ligne-22
MURET,CUVILLEUX,1.0291302352,ALL,ALL,ALL,ligne-22
FIANCEY - PREDIEU,CUVILLEUX,1.1619604,ALL,ALL,ALL,ligne-22
BELLEDONNE,CUVILLEUX,0.0,ALL,ALL,ALL,ligne-22
LES GLAIRAUX,CUVILLEUX,0.9204713504,ALL,ALL,ALL,ligne-22
CAP DES H',CUVILLEUX,0.0,ALL,ALL,ALL,ligne-22
LOUIS GAGNIERE,CUVILLEUX,0.0,ALL,ALL,ALL,ligne-22
PRESQU'ILE,CUVILLEUX,16.858391220999998,ALL,ALL,ALL,ligne-22
SAINT-EGREVE GARE,ROCHEPLEINE,1.1425013402,ALL,ALL,ALL,ligne-22
LA BIOLLE - GARE,ROCHEPLEINE,0.0,ALL,ALL,ALL,ligne-22
CAP 38,ROCHEPLEINE,2.562130025,ALL,ALL,ALL,ligne-22
KARBEN,ROCHEPLEINE,5.7385165667999996,ALL,ALL,ALL,ligne-22
ROCHER D'ESCALADE,ROCHEPLEINE,0.0,ALL,ALL,ALL,ligne-22
GAVANIERE,ROCHEPLEINE,0.0,ALL,ALL,ALL,ligne-22
EGLISE (ST EGREVE),ROCHEPLEINE,2.3089460404,ALL,ALL,ALL,ligne-22
LA MONTA,ROCHEPLEINE,1.0506549027,ALL,ALL,ALL,ligne-22
CUVILLEUX,ROCHEPLEINE,1.0506549027,ALL,ALL,ALL,ligne-22
VISANCOURT,ROCHEPLEINE,1.9526615189999998,ALL,ALL,ALL,ligne-22
PONT DE VENCE,ROCHEPLEINE,22.2884557192,ALL,ALL,ALL,ligne-22
MOUTONNEES,ROCHEPLEINE,0.0,ALL,ALL,ALL,ligne-22
MURET,ROCHEPLEINE,3.2668569598,ALL,ALL,ALL,ligne-22
FIANCEY - PREDIEU,ROCHEPLEINE,1.6694802979,ALL,ALL,ALL,ligne-22
BELLEDONNE,ROCHEPLEINE,0.0,ALL,ALL,ALL,ligne-22
LES GLAIRAUX,ROCHEPLEINE,1.397009369,ALL,ALL,ALL,ligne-22
CAP DES H',ROCHEPLEINE,0.0,ALL,ALL,ALL,ligne-22
LOUIS GAGNIERE,ROCHEPLEINE,0.0,ALL,ALL,ALL,ligne-22
PRESQU'ILE,ROCHEPLEINE,13.0556788595,ALL,ALL,ALL,ligne-22
SAINT-EGREVE GARE,LA BIOLLE - GARE,0.0,ALL,ALL,ALL,ligne-22
CAP 38,LA BIOLLE - GARE,0.0,ALL,ALL,ALL,ligne-22
KARBEN,LA BIOLLE - GARE,1.502535,ALL,ALL,ALL,ligne-22
ROCHEPLEINE,LA BIOLLE - GARE,0.0,ALL,ALL,ALL,ligne-22
ROCHER D'ESCALADE,LA BIOLLE - GARE,0.0,ALL,ALL,ALL,ligne-22
GAVANIERE,LA BIOLLE - GARE,2.3089460404,ALL,ALL,ALL,ligne-22
EGLISE (ST EGREVE),LA BIOLLE - GARE,1.00169,ALL,ALL,ALL,ligne-22
LA MONTA,LA BIOLLE - GARE,1.0016881787,ALL,ALL,ALL,ligne-22
CUVILLEUX,LA BIOLLE - GARE,0.0,ALL,ALL,ALL,ligne-22
VISANCOURT,LA BIOLLE - GARE,0.0,ALL,ALL,ALL,ligne-22
PONT DE VENCE,LA BIOLLE - GARE,0.0,ALL,ALL,ALL,ligne-22
MOUTONNEES,LA BIOLLE - GARE,0.0,ALL,ALL,ALL,ligne-22
MURET,LA BIOLLE - GARE,0.0,ALL,ALL,ALL,ligne-22
FIANCEY - PREDIEU,LA BIOLLE - GARE,0.0,ALL,ALL,ALL,ligne-22
BELLEDONNE,LA BIOLLE - GARE,0.0,ALL,ALL,ALL,ligne-22
LES GLAIRAUX,LA BIOLLE - GARE,0.0,ALL,ALL,ALL,ligne-22
CAP DES H',LA BIOLLE - GARE,0.0,ALL,ALL,ALL,ligne-22
LOUIS GAGNIERE,LA BIOLLE - GARE,0.0,ALL,ALL,ALL,ligne-22
PRESQU'ILE,LA BIOLLE - GARE,0.0,ALL,ALL,ALL,ligne-22
SAINT-EGREVE GARE,PRESQU'ILE,7.436551252,ALL,ALL,ALL,ligne-22
LA BIOLLE - GARE,PRESQU'ILE,0.0,ALL,ALL,ALL,ligne-22
CAP 38,PRESQU'ILE,6.7542921051,ALL,ALL,ALL,ligne-22
KARBEN,PRESQU'ILE,9.1096608089,ALL,ALL,ALL,ligne-22
ROCHEPLEINE,PRESQU'ILE,10.345236066600002,ALL,ALL,ALL,ligne-22
ROCHER D'ESCALADE,PRESQU'ILE,2.4198198389,ALL,ALL,ALL,ligne-22
GAVANIERE,PRESQU'ILE,25.016373396200002,ALL,ALL,ALL,ligne-22
EGLISE (ST EGREVE),PRESQU'ILE,28.046607884,ALL,ALL,ALL,ligne-22
LA MONTA,PRESQU'ILE,32.3139612717,ALL,ALL,ALL,ligne-22
CUVILLEUX,PRESQU'ILE,13.246173805399998,ALL,ALL,ALL,ligne-22
VISANCOURT,PRESQU'ILE,8.248210608800001,ALL,ALL,ALL,ligne-22
PONT DE VENCE,PRESQU'ILE,14.1718837623,ALL,ALL,ALL,ligne-22
MOUTONNEES,PRESQU'ILE,8.3160713598,ALL,ALL,ALL,ligne-22
MURET,PRESQU'ILE,21.890991137000004,ALL,ALL,ALL,ligne-22
FIANCEY - PREDIEU,PRESQU'ILE,29.916450704600006,ALL,ALL,ALL,ligne-22
BELLEDONNE,PRESQU'ILE,28.446770461600003,ALL,ALL,ALL,ligne-22
LES GLAIRAUX,PRESQU'ILE,55.3731028177,ALL,ALL,ALL,ligne-22
CAP DES H',PRESQU'ILE,24.416693405199993,ALL,ALL,ALL,ligne-22
LOUIS GAGNIERE,PRESQU'ILE,0.0,ALL,ALL,ALL,ligne-22
LA BIOLLE - GARE,SAINT-EGREVE GARE,0.0,ALL,ALL,ALL,ligne-22
CAP 38,SAINT-EGREVE GARE,0.950971519,ALL,ALL,ALL,ligne-22
KARBEN,SAINT-EGREVE GARE,1.1132418409,ALL,ALL,ALL,ligne-22
ROCHEPLEINE,SAINT-EGREVE GARE,1.0016881787,ALL,ALL,ALL,ligne-22
ROCHER D'ESCALADE,SAINT-EGREVE GARE,0.0,ALL,ALL,ALL,ligne-22
GAVANIERE,SAINT-EGREVE GARE,0.0,ALL,ALL,ALL,ligne-22
EGLISE (ST EGREVE),SAINT-EGREVE GARE,0.0,ALL,ALL,ALL,ligne-22
LA MONTA,SAINT-EGREVE GARE,2.9543496977,ALL,ALL,ALL,ligne-22
CUVILLEUX,SAINT-EGREVE GARE,0.0,ALL,ALL,ALL,ligne-22
VISANCOURT,SAINT-EGREVE GARE,2.3089460404,ALL,ALL,ALL,ligne-22
PONT DE VENCE,SAINT-EGREVE GARE,1.5263847619,ALL,ALL,ALL,ligne-22
MOUTONNEES,SAINT-EGREVE GARE,0.0,ALL,ALL,ALL,ligne-22
MURET,SAINT-EGREVE GARE,0.0,ALL,ALL,ALL,ligne-22
FIANCEY - PREDIEU,SAINT-EGREVE GARE,0.0,ALL,ALL,ALL,ligne-22
BELLEDONNE,SAINT-EGREVE GARE,0.0,ALL,ALL,ALL,ligne-22
LES GLAIRAUX,SAINT-EGREVE GARE,0.0,ALL,ALL,ALL,ligne-22
CAP DES H',SAINT-EGREVE GARE,0.0,ALL,ALL,ALL,ligne-22
LOUIS GAGNIERE,SAINT-EGREVE GARE,0.0,ALL,ALL,ALL,ligne-22
PRESQU'ILE,SAINT-EGREVE GARE,5.615916757200001,ALL,ALL,ALL,ligne-22
SAINT-EGREVE GARE,CAP DES H',0.0,ALL,ALL,ALL,ligne-22
LA BIOLLE - GARE,CAP DES H',0.0,ALL,ALL,ALL,ligne-22
CAP 38,CAP DES H',0.0,ALL,ALL,ALL,ligne-22
KARBEN,CAP DES H',0.0,ALL,ALL,ALL,ligne-22
ROCHEPLEINE,CAP DES H',2.4150378156,ALL,ALL,ALL,ligne-22
ROCHER D'ESCALADE,CAP DES H',0.0,ALL,ALL,ALL,ligne-22
GAVANIERE,CAP DES H',0.0,ALL,ALL,ALL,ligne-22
EGLISE (ST EGREVE),CAP DES H',0.0,ALL,ALL,ALL,ligne-22
LA MONTA,CAP DES H',1.1590593306,ALL,ALL,ALL,ligne-22
CUVILLEUX,CAP DES H',0.0,ALL,ALL,ALL,ligne-22
VISANCOURT,CAP DES H',0.0,ALL,ALL,ALL,ligne-22
PONT DE VENCE,CAP DES H',1.3660342111,ALL,ALL,ALL,ligne-22
MOUTONNEES,CAP DES H',0.0,ALL,ALL,ALL,ligne-22
MURET,CAP DES H',4.747294687899999,ALL,ALL,ALL,ligne-22
FIANCEY - PREDIEU,CAP DES H',10.9757084125,ALL,ALL,ALL,ligne-22
BELLEDONNE,CAP DES H',2.9886488524,ALL,ALL,ALL,ligne-22
LES GLAIRAUX,CAP DES H',0.9934794262,ALL,ALL,ALL,ligne-22
LOUIS GAGNIERE,CAP DES H',0.0,ALL,ALL,ALL,ligne-22
PRESQU'ILE,CAP DES H',28.42723607639999,ALL,ALL,ALL,ligne-22
SAINT-EGREVE GARE,CAP 38,2.8392573696,ALL,ALL,ALL,ligne-22
LA BIOLLE - GARE,CAP 38,1.4196286848,ALL,ALL,ALL,ligne-22
KARBEN,CAP 38,8.9489297443,ALL,ALL,ALL,ligne-22
ROCHEPLEINE,CAP 38,9.1708377186,ALL,ALL,ALL,ligne-22
ROCHER D'ESCALADE,CAP 38,2.3089460404,ALL,ALL,ALL,ligne-22
GAVANIERE,CAP 38,3.2599175594,ALL,ALL,ALL,ligne-22
EGLISE (ST EGREVE),CAP 38,2.0016264217,ALL,ALL,ALL,ligne-22
LA MONTA,CAP 38,20.384608208,ALL,ALL,ALL,ligne-22
CUVILLEUX,CAP 38,1.0506549027,ALL,ALL,ALL,ligne-22
VISANCOURT,CAP 38,1.00169,ALL,ALL,ALL,ligne-22
PONT DE VENCE,CAP 38,6.9030750857,ALL,ALL,ALL,ligne-22
MOUTONNEES,CAP 38,0.0,ALL,ALL,ALL,ligne-22
MURET,CAP 38,6.3746360554,ALL,ALL,ALL,ligne-22
FIANCEY - PREDIEU,CAP 38,8.6846915195,ALL,ALL,ALL,ligne-22
BELLEDONNE,CAP 38,1.397009369,ALL,ALL,ALL,ligne-22
LES GLAIRAUX,CAP 38,1.502535,ALL,ALL,ALL,ligne-22
CAP DES H',CAP 38,0.0,ALL,ALL,ALL,ligne-22
LOUIS GAGNIERE,CAP 38,0.0,ALL,ALL,ALL,ligne-22
PRESQU'ILE,CAP 38,5.8081872273,ALL,ALL,ALL,ligne-22
SAINT-EGREVE GARE,LES GLAIRAUX,0.0,ALL,ALL,ALL,ligne-22
LA BIOLLE - GARE,LES GLAIRAUX,0.0,ALL,ALL,ALL,ligne-22
CAP 38,LES GLAIRAUX,0.0,ALL,ALL,ALL,ligne-22
KARBEN,LES GLAIRAUX,0.0,ALL,ALL,ALL,ligne-22
ROCHEPLEINE,LES GLAIRAUX,2.4326754281,ALL,ALL,ALL,ligne-22
ROCHER D'ESCALADE,LES GLAIRAUX,0.0,ALL,ALL,ALL,ligne-22
GAVANIERE,LES GLAIRAUX,0.0,ALL,ALL,ALL,ligne-22
EGLISE (ST EGREVE),LES GLAIRAUX,0.0,ALL,ALL,ALL,ligne-22
LA MONTA,LES GLAIRAUX,0.0,ALL,ALL,ALL,ligne-22
CUVILLEUX,LES GLAIRAUX,0.0,ALL,ALL,ALL,ligne-22
VISANCOURT,LES GLAIRAUX,0.0,ALL,ALL,ALL,ligne-22
PONT DE VENCE,LES GLAIRAUX,0.0,ALL,ALL,ALL,ligne-22
MOUTONNEES,LES GLAIRAUX,0.0,ALL,ALL,ALL,ligne-22
MURET,LES GLAIRAUX,2.3220995454,ALL,ALL,ALL,ligne-22
FIANCEY - PREDIEU,LES GLAIRAUX,18.8937192553,ALL,ALL,ALL,ligne-22
BELLEDONNE,LES GLAIRAUX,0.0,ALL,ALL,ALL,ligne-22
CAP DES H',LES GLAIRAUX,0.0,ALL,ALL,ALL,ligne-22
LOUIS GAGNIERE,LES GLAIRAUX,0.0,ALL,ALL,ALL,ligne-22
PRESQU'ILE,LES GLAIRAUX,40.13159481860001,ALL,ALL,ALL,ligne-22
SAINT-EGREVE GARE,KARBEN,1.1447882852,ALL,ALL,ALL,ligne-22
LA BIOLLE - GARE,KARBEN,1.4196286848,ALL,ALL,ALL,ligne-22
CAP 38,KARBEN,4.8269346473,ALL,ALL,ALL,ligne-22
ROCHEPLEINE,KARBEN,3.00507,ALL,ALL,ALL,ligne-22
ROCHER D'ESCALADE,KARBEN,2.0523449027,ALL,ALL,ALL,ligne-22
GAVANIERE,KARBEN,8.9644896977,ALL,ALL,ALL,ligne-22
EGLISE (ST EGREVE),KARBEN,7.376080908999999,ALL,ALL,ALL,ligne-22
LA MONTA,KARBEN,4.023471155799999,ALL,ALL,ALL,ligne-22
CUVILLEUX,KARBEN,0.0,ALL,ALL,ALL,ligne-22
VISANCOURT,KARBEN,1.0506549027,ALL,ALL,ALL,ligne-22
PONT DE VENCE,KARBEN,11.3204325868,ALL,ALL,ALL,ligne-22
MOUTONNEES,KARBEN,0.0,ALL,ALL,ALL,ligne-22
MURET,KARBEN,0.0,ALL,ALL,ALL,ligne-22
FIANCEY - PREDIEU,KARBEN,0.0,ALL,ALL,ALL,ligne-22
BELLEDONNE,KARBEN,0.0,ALL,ALL,ALL,ligne-22
LES GLAIRAUX,KARBEN,1.397009369,ALL,ALL,ALL,ligne-22
CAP DES H',KARBEN,1.502535,ALL,ALL,ALL,ligne-22
LOUIS GAGNIERE,KARBEN,0.0,ALL,ALL,ALL,ligne-22
PRESQU'ILE,KARBEN,4.0894327707,ALL,ALL,ALL,ligne-22
SAINT-EGREVE GARE,LOUIS GAGNIERE,0.0,ALL,ALL,ALL,ligne-22
LA BIOLLE - GARE,LOUIS GAGNIERE,0.0,ALL,ALL,ALL,ligne-22
CAP 38,LOUIS GAGNIERE,0.0,ALL,ALL,ALL,ligne-22
KARBEN,LOUIS GAGNIERE,0.0,ALL,ALL,ALL,ligne-22
ROCHEPLEINE,LOUIS GAGNIERE,0.0,ALL,ALL,ALL,ligne-22
ROCHER D'ESCALADE,LOUIS GAGNIERE,0.0,ALL,ALL,ALL,ligne-22
GAVANIERE,LOUIS GAGNIERE,0.0,ALL,ALL,ALL,ligne-22
EGLISE (ST EGREVE),LOUIS GAGNIERE,0.0,ALL,ALL,ALL,ligne-22
LA MONTA,LOUIS GAGNIERE,0.0,ALL,ALL,ALL,ligne-22
CUVILLEUX,LOUIS GAGNIERE,0.0,ALL,ALL,ALL,ligne-22
VISANCOURT,LOUIS GAGNIERE,0.0,ALL,ALL,ALL,ligne-22
PONT DE VENCE,LOUIS GAGNIERE,0.0,ALL,ALL,ALL,ligne-22
MOUTONNEES,LOUIS GAGNIERE,0.0,ALL,ALL,ALL,ligne-22
MURET,LOUIS GAGNIERE,0.0,ALL,ALL,ALL,ligne-22
FIANCEY - PREDIEU,LOUIS GAGNIERE,0.0,ALL,ALL,ALL,ligne-22
BELLEDONNE,LOUIS GAGNIERE,0.0,ALL,ALL,ALL,ligne-22
LES GLAIRAUX,LOUIS GAGNIERE,0.0,ALL,ALL,ALL,ligne-22
CAP DES H',LOUIS GAGNIERE,0.0,ALL,ALL,ALL,ligne-22
PRESQU'ILE,LOUIS GAGNIERE,13.330902053799997,ALL,ALL,ALL,ligne-22
SAINT-EGREVE GARE,VISANCOURT,2.4303884830999998,ALL,ALL,ALL,ligne-22
LA BIOLLE - GARE,VISANCOURT,0.0,ALL,ALL,ALL,ligne-22
CAP 38,VISANCOURT,1.9876772777,ALL,ALL,ALL,ligne-22
KARBEN,VISANCOURT,0.0,ALL,ALL,ALL,ligne-22
ROCHEPLEINE,VISANCOURT,9.142081193400001,ALL,ALL,ALL,ligne-22
ROCHER D'ESCALADE,VISANCOURT,10.1828785064,ALL,ALL,ALL,ligne-22
GAVANIERE,VISANCOURT,9.777964770699999,ALL,ALL,ALL,ligne-22
EGLISE (ST EGREVE),VISANCOURT,5.5874084404,ALL,ALL,ALL,ligne-22
LA MONTA,VISANCOURT,6.6103761692,ALL,ALL,ALL,ligne-22
CUVILLEUX,VISANCOURT,0.0,ALL,ALL,ALL,ligne-22
PONT DE VENCE,VISANCOURT,5.856438089399999,ALL,ALL,ALL,ligne-22
MOUTONNEES,VISANCOURT,0.0,ALL,ALL,ALL,ligne-22
MURET,VISANCOURT,0.0,ALL,ALL,ALL,ligne-22
FIANCEY - PREDIEU,VISANCOURT,0.0,ALL,ALL,ALL,ligne-22
BELLEDONNE,VISANCOURT,0.0,ALL,ALL,ALL,ligne-22
LES GLAIRAUX,VISANCOURT,0.0,ALL,ALL,ALL,ligne-22
CAP DES H',VISANCOURT,0.0,ALL,ALL,ALL,ligne-22
LOUIS GAGNIERE,VISANCOURT,0.0,ALL,ALL,ALL,ligne-22
PRESQU'ILE,VISANCOURT,3.0998844677,ALL,ALL,ALL,ligne-22
SAINT-EGREVE GARE,ROCHER D'ESCALADE,0.0,ALL,ALL,ALL,ligne-22
LA BIOLLE - GARE,ROCHER D'ESCALADE,0.0,ALL,ALL,ALL,ligne-22
CAP 38,ROCHER D'ESCALADE,1.4196286848,ALL,ALL,ALL,ligne-22
KARBEN,ROCHER D'ESCALADE,6.766338188500001,ALL,ALL,ALL,ligne-22
ROCHEPLEINE,ROCHER D'ESCALADE,0.0,ALL,ALL,ALL,ligne-22
GAVANIERE,ROCHER D'ESCALADE,0.0,ALL,ALL,ALL,ligne-22
EGLISE (ST EGREVE),ROCHER D'ESCALADE,2.3089460404,ALL,ALL,ALL,ligne-22
LA MONTA,ROCHER D'ESCALADE,0.0,ALL,ALL,ALL,ligne-22
CUVILLEUX,ROCHER D'ESCALADE,0.0,ALL,ALL,ALL,ligne-22
VISANCOURT,ROCHER D'ESCALADE,19.561029472199998,ALL,ALL,ALL,ligne-22
PONT DE VENCE,ROCHER D'ESCALADE,7.1692904644999995,ALL,ALL,ALL,ligne-22
MOUTONNEES,ROCHER D'ESCALADE,0.0,ALL,ALL,ALL,ligne-22
MURET,ROCHER D'ESCALADE,1.0291302352,ALL,ALL,ALL,ligne-22
FIANCEY - PREDIEU,ROCHER D'ESCALADE,0.0,ALL,ALL,ALL,ligne-22
BELLEDONNE,ROCHER D'ESCALADE,0.0,ALL,ALL,ALL,ligne-22
LES GLAIRAUX,ROCHER D'ESCALADE,0.0,ALL,ALL,ALL,ligne-22
CAP DES H',ROCHER D'ESCALADE,0.0,ALL,ALL,ALL,ligne-22
LOUIS GAGNIERE,ROCHER D'ESCALADE,0.0,ALL,ALL,ALL,ligne-22
PRESQU'ILE,ROCHER D'ESCALADE,1.979096606,ALL,ALL,ALL,ligne-22
SAINT-EGREVE GARE,FIANCEY - PREDIEU,0.0,ALL,ALL,ALL,ligne-22
LA BIOLLE - GARE,FIANCEY - PREDIEU,0.0,ALL,ALL,ALL,ligne-22
