cluster_name,target_line,passengers_count,up_down,line_direction,timelaps,goal,line
VILLAGE (SEYSSINET-PARISET),Tram A,0.0,up,ALL,ALL,ALL,ligne-19
L'OVALIE,Ligne 54,1.274413508,up,ALL,ALL,ALL,ligne-19
LE GUA,Ligne 54,0.0,up,ALL,ALL,ALL,ligne-19
PLACE DE LA LIBERATION,Ligne 54,0.0,up,ALL,ALL,ALL,ligne-19
TREFFORINE,Ligne 54,0.0,up,ALL,ALL,ALL,ligne-19
PRE FLEURY,Ligne 54,0.0,up,ALL,ALL,ALL,ligne-19
LES PIES,Ligne 54,0.0,up,ALL,ALL,ALL,ligne-19
LA POYA,Ligne 54,0.0,up,ALL,ALL,ALL,ligne-19
GERARD PHILIPE,Ligne 54,0.0,up,ALL,ALL,ALL,ligne-19
RUE DES ALPES,Ligne 54,0.0,up,ALL,ALL,ALL,ligne-19
MARAT,Ligne 54,0.0,up,ALL,ALL,ALL,ligne-19
LES ECRINS,Ligne 54,0.0,up,ALL,ALL,ALL,ligne-19
JULES GUESDE,Ligne 54,0.0,up,ALL,ALL,ALL,ligne-19
PLACE DU MARCHE CACHIN,Ligne 54,0.0,up,ALL,ALL,ALL,ligne-19
RUE PASTEUR,Ligne 54,0.0,up,ALL,ALL,ALL,ligne-19
CURIE - VERCORS,Ligne 54,0.0,up,ALL,ALL,ALL,ligne-19
LOUIS MAISONNAT,Ligne 54,0.0,up,ALL,ALL,ALL,ligne-19
ARISTIDE BERGES,Ligne 54,0.0,up,ALL,ALL,ALL,ligne-19
BOUCHAYER HOTEL DE VILLE,Ligne 54,0.0,up,ALL,ALL,ALL,ligne-19
MURAILLES,Ligne 54,0.0,up,ALL,ALL,ALL,ligne-19
BELVEDERE,Ligne 54,0.0,up,ALL,ALL,ALL,ligne-19
CENTRE-VILLAGE,Ligne 54,0.0,up,ALL,ALL,ALL,ligne-19
VILLAGE (SEYSSINET-PARISET),Ligne 54,0.0,up,ALL,ALL,ALL,ligne-19
L'OVALIE,Ligne 20,0.0,up,ALL,ALL,ALL,ligne-19
LE GUA,Ligne 20,0.0,up,ALL,ALL,ALL,ligne-19
PLACE DE LA LIBERATION,Ligne 20,10.9263671428,up,ALL,ALL,ALL,ligne-19
TREFFORINE,Ligne 20,0.0,up,ALL,ALL,ALL,ligne-19
PRE FLEURY,Ligne 20,0.0,up,ALL,ALL,ALL,ligne-19
LES PIES,Ligne 20,0.0,up,ALL,ALL,ALL,ligne-19
LA POYA,Ligne 20,5.8531589388,up,ALL,ALL,ALL,ligne-19
GERARD PHILIPE,Ligne 20,0.0,up,ALL,ALL,ALL,ligne-19
RUE DES ALPES,Ligne 20,0.0,up,ALL,ALL,ALL,ligne-19
MARAT,Ligne 20,0.0,up,ALL,ALL,ALL,ligne-19
LES ECRINS,Ligne 20,0.0,up,ALL,ALL,ALL,ligne-19
JULES GUESDE,Ligne 20,0.0,up,ALL,ALL,ALL,ligne-19
PLACE DU MARCHE CACHIN,Ligne 20,0.0,up,ALL,ALL,ALL,ligne-19
RUE PASTEUR,Ligne 20,0.0,up,ALL,ALL,ALL,ligne-19
CURIE - VERCORS,Ligne 20,0.0,up,ALL,ALL,ALL,ligne-19
LOUIS MAISONNAT,Ligne 20,0.0,up,ALL,ALL,ALL,ligne-19
ARISTIDE BERGES,Ligne 20,0.0,up,ALL,ALL,ALL,ligne-19
BOUCHAYER HOTEL DE VILLE,Ligne 20,0.0,up,ALL,ALL,ALL,ligne-19
MURAILLES,Ligne 20,0.0,up,ALL,ALL,ALL,ligne-19
BELVEDERE,Ligne 20,0.0,up,ALL,ALL,ALL,ligne-19
CENTRE-VILLAGE,Ligne 20,0.0,up,ALL,ALL,ALL,ligne-19
VILLAGE (SEYSSINET-PARISET),Ligne 20,0.0,up,ALL,ALL,ALL,ligne-19
L'OVALIE,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-19
LE GUA,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-19
PLACE DE LA LIBERATION,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-19
TREFFORINE,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-19
PRE FLEURY,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-19
LES PIES,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-19
LA POYA,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-19
GERARD PHILIPE,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-19
RUE DES ALPES,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-19
MARAT,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-19
LES ECRINS,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-19
JULES GUESDE,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-19
PLACE DU MARCHE CACHIN,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-19
RUE PASTEUR,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-19
CURIE - VERCORS,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-19
LOUIS MAISONNAT,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-19
ARISTIDE BERGES,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-19
BOUCHAYER HOTEL DE VILLE,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-19
MURAILLES,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-19
BELVEDERE,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-19
CENTRE-VILLAGE,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-19
VILLAGE (SEYSSINET-PARISET),Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-19
L'OVALIE,Ligne C6,0.0,up,S1,ALL,ALL,ligne-19
LE GUA,Ligne C6,0.0,up,S1,ALL,ALL,ligne-19
PLACE DE LA LIBERATION,Ligne C6,0.0,up,S1,ALL,ALL,ligne-19
TREFFORINE,Ligne C6,0.0,up,S1,ALL,ALL,ligne-19
PRE FLEURY,Ligne C6,0.0,up,S1,ALL,ALL,ligne-19
LES PIES,Ligne C6,0.0,up,S1,ALL,ALL,ligne-19
LA POYA,Ligne C6,0.0,up,S1,ALL,ALL,ligne-19
GERARD PHILIPE,Ligne C6,0.0,up,S1,ALL,ALL,ligne-19
RUE DES ALPES,Ligne C6,0.0,up,S1,ALL,ALL,ligne-19
MARAT,Ligne C6,0.0,up,S1,ALL,ALL,ligne-19
LES ECRINS,Ligne C6,0.0,up,S1,ALL,ALL,ligne-19
JULES GUESDE,Ligne C6,0.0,up,S1,ALL,ALL,ligne-19
PLACE DU MARCHE CACHIN,Ligne C6,0.0,up,S1,ALL,ALL,ligne-19
RUE PASTEUR,Ligne C6,0.0,up,S1,ALL,ALL,ligne-19
CURIE - VERCORS,Ligne C6,0.0,up,S1,ALL,ALL,ligne-19
LOUIS MAISONNAT,Ligne C6,1.9523971429,up,S1,ALL,ALL,ligne-19
ARISTIDE BERGES,Ligne C6,0.0,up,S1,ALL,ALL,ligne-19
BOUCHAYER HOTEL DE VILLE,Ligne C6,0.0,up,S1,ALL,ALL,ligne-19
MURAILLES,Ligne C6,0.0,up,S1,ALL,ALL,ligne-19
BELVEDERE,Ligne C6,0.0,up,S1,ALL,ALL,ligne-19
CENTRE-VILLAGE,Ligne C6,0.0,up,S1,ALL,ALL,ligne-19
VILLAGE (SEYSSINET-PARISET),Ligne C6,0.0,up,S1,ALL,ALL,ligne-19
L'OVALIE,Tram A,0.0,up,S1,ALL,ALL,ligne-19
LE GUA,Tram A,0.0,up,S1,ALL,ALL,ligne-19
PLACE DE LA LIBERATION,Tram A,0.0,up,S1,ALL,ALL,ligne-19
TREFFORINE,Tram A,0.0,up,S1,ALL,ALL,ligne-19
PRE FLEURY,Tram A,0.0,up,S1,ALL,ALL,ligne-19
LES PIES,Tram A,0.0,up,S1,ALL,ALL,ligne-19
LA POYA,Tram A,37.5427513192,up,S1,ALL,ALL,ligne-19
GERARD PHILIPE,Tram A,0.0,up,S1,ALL,ALL,ligne-19
RUE DES ALPES,Tram A,0.0,up,S1,ALL,ALL,ligne-19
MARAT,Tram A,0.0,up,S1,ALL,ALL,ligne-19
LES ECRINS,Tram A,0.0,up,S1,ALL,ALL,ligne-19
JULES GUESDE,Tram A,0.0,up,S1,ALL,ALL,ligne-19
PLACE DU MARCHE CACHIN,Tram A,0.0,up,S1,ALL,ALL,ligne-19
RUE PASTEUR,Tram A,0.0,up,S1,ALL,ALL,ligne-19
CURIE - VERCORS,Tram A,0.0,up,S1,ALL,ALL,ligne-19
LOUIS MAISONNAT,Tram A,46.03948185540002,up,S1,ALL,ALL,ligne-19
ARISTIDE BERGES,Tram A,0.0,up,S1,ALL,ALL,ligne-19
BOUCHAYER HOTEL DE VILLE,Tram A,0.0,up,S1,ALL,ALL,ligne-19
MURAILLES,Tram A,0.0,up,S1,ALL,ALL,ligne-19
BELVEDERE,Tram A,0.0,up,S1,ALL,ALL,ligne-19
CENTRE-VILLAGE,Tram A,0.0,up,S1,ALL,ALL,ligne-19
VILLAGE (SEYSSINET-PARISET),Tram A,0.0,up,S1,ALL,ALL,ligne-19
L'OVALIE,Ligne 54,1.274413508,up,S1,ALL,ALL,ligne-19
LE GUA,Ligne 54,0.0,up,S1,ALL,ALL,ligne-19
PLACE DE LA LIBERATION,Ligne 54,0.0,up,S1,ALL,ALL,ligne-19
TREFFORINE,Ligne 54,0.0,up,S1,ALL,ALL,ligne-19
PRE FLEURY,Ligne 54,0.0,up,S1,ALL,ALL,ligne-19
LES PIES,Ligne 54,0.0,up,S1,ALL,ALL,ligne-19
LA POYA,Ligne 54,0.0,up,S1,ALL,ALL,ligne-19
GERARD PHILIPE,Ligne 54,0.0,up,S1,ALL,ALL,ligne-19
RUE DES ALPES,Ligne 54,0.0,up,S1,ALL,ALL,ligne-19
MARAT,Ligne 54,0.0,up,S1,ALL,ALL,ligne-19
LES ECRINS,Ligne 54,0.0,up,S1,ALL,ALL,ligne-19
JULES GUESDE,Ligne 54,0.0,up,S1,ALL,ALL,ligne-19
PLACE DU MARCHE CACHIN,Ligne 54,0.0,up,S1,ALL,ALL,ligne-19
RUE PASTEUR,Ligne 54,0.0,up,S1,ALL,ALL,ligne-19
CURIE - VERCORS,Ligne 54,0.0,up,S1,ALL,ALL,ligne-19
LOUIS MAISONNAT,Ligne 54,0.0,up,S1,ALL,ALL,ligne-19
ARISTIDE BERGES,Ligne 54,0.0,up,S1,ALL,ALL,ligne-19
BOUCHAYER HOTEL DE VILLE,Ligne 54,0.0,up,S1,ALL,ALL,ligne-19
MURAILLES,Ligne 54,0.0,up,S1,ALL,ALL,ligne-19
BELVEDERE,Ligne 54,0.0,up,S1,ALL,ALL,ligne-19
CENTRE-VILLAGE,Ligne 54,0.0,up,S1,ALL,ALL,ligne-19
VILLAGE (SEYSSINET-PARISET),Ligne 54,0.0,up,S1,ALL,ALL,ligne-19
L'OVALIE,Ligne 20,0.0,up,S1,ALL,ALL,ligne-19
LE GUA,Ligne 20,0.0,up,S1,ALL,ALL,ligne-19
PLACE DE LA LIBERATION,Ligne 20,2.3640471428,up,S1,ALL,ALL,ligne-19
TREFFORINE,Ligne 20,0.0,up,S1,ALL,ALL,ligne-19
PRE FLEURY,Ligne 20,0.0,up,S1,ALL,ALL,ligne-19
LES PIES,Ligne 20,0.0,up,S1,ALL,ALL,ligne-19
LA POYA,Ligne 20,2.0229657143,up,S1,ALL,ALL,ligne-19
GERARD PHILIPE,Ligne 20,0.0,up,S1,ALL,ALL,ligne-19
RUE DES ALPES,Ligne 20,0.0,up,S1,ALL,ALL,ligne-19
MARAT,Ligne 20,0.0,up,S1,ALL,ALL,ligne-19
LES ECRINS,Ligne 20,0.0,up,S1,ALL,ALL,ligne-19
JULES GUESDE,Ligne 20,0.0,up,S1,ALL,ALL,ligne-19
PLACE DU MARCHE CACHIN,Ligne 20,0.0,up,S1,ALL,ALL,ligne-19
RUE PASTEUR,Ligne 20,0.0,up,S1,ALL,ALL,ligne-19
CURIE - VERCORS,Ligne 20,0.0,up,S1,ALL,ALL,ligne-19
LOUIS MAISONNAT,Ligne 20,0.0,up,S1,ALL,ALL,ligne-19
ARISTIDE BERGES,Ligne 20,0.0,up,S1,ALL,ALL,ligne-19
BOUCHAYER HOTEL DE VILLE,Ligne 20,0.0,up,S1,ALL,ALL,ligne-19
MURAILLES,Ligne 20,0.0,up,S1,ALL,ALL,ligne-19
BELVEDERE,Ligne 20,0.0,up,S1,ALL,ALL,ligne-19
CENTRE-VILLAGE,Ligne 20,0.0,up,S1,ALL,ALL,ligne-19
VILLAGE (SEYSSINET-PARISET),Ligne 20,0.0,up,S1,ALL,ALL,ligne-19
L'OVALIE,Ligne non précisée,0.0,up,S1,ALL,ALL,ligne-19
LE GUA,Ligne non précisée,0.0,up,S1,ALL,ALL,ligne-19
PLACE DE LA LIBERATION,Ligne non précisée,0.0,up,S1,ALL,ALL,ligne-19
TREFFORINE,Ligne non précisée,0.0,up,S1,ALL,ALL,ligne-19
PRE FLEURY,Ligne non précisée,0.0,up,S1,ALL,ALL,ligne-19
LES PIES,Ligne non précisée,0.0,up,S1,ALL,ALL,ligne-19
LA POYA,Ligne non précisée,0.0,up,S1,ALL,ALL,ligne-19
GERARD PHILIPE,Ligne non précisée,0.0,up,S1,ALL,ALL,ligne-19
RUE DES ALPES,Ligne non précisée,0.0,up,S1,ALL,ALL,ligne-19
MARAT,Ligne non précisée,0.0,up,S1,ALL,ALL,ligne-19
LES ECRINS,Ligne non précisée,0.0,up,S1,ALL,ALL,ligne-19
JULES GUESDE,Ligne non précisée,0.0,up,S1,ALL,ALL,ligne-19
PLACE DU MARCHE CACHIN,Ligne non précisée,0.0,up,S1,ALL,ALL,ligne-19
RUE PASTEUR,Ligne non précisée,0.0,up,S1,ALL,ALL,ligne-19
CURIE - VERCORS,Ligne non précisée,0.0,up,S1,ALL,ALL,ligne-19
LOUIS MAISONNAT,Ligne non précisée,0.0,up,S1,ALL,ALL,ligne-19
ARISTIDE BERGES,Ligne non précisée,0.0,up,S1,ALL,ALL,ligne-19
BOUCHAYER HOTEL DE VILLE,Ligne non précisée,0.0,up,S1,ALL,ALL,ligne-19
MURAILLES,Ligne non précisée,0.0,up,S1,ALL,ALL,ligne-19
BELVEDERE,Ligne non précisée,0.0,up,S1,ALL,ALL,ligne-19
CENTRE-VILLAGE,Ligne non précisée,0.0,up,S1,ALL,ALL,ligne-19
VILLAGE (SEYSSINET-PARISET),Ligne non précisée,0.0,up,S1,ALL,ALL,ligne-19
VILLAGE (SEYSSINET-PARISET),Ligne C6,0.0,up,S2,ALL,ALL,ligne-19
CENTRE-VILLAGE,Ligne C6,0.0,up,S2,ALL,ALL,ligne-19
BELVEDERE,Ligne C6,0.0,up,S2,ALL,ALL,ligne-19
MURAILLES,Ligne C6,0.0,up,S2,ALL,ALL,ligne-19
BOUCHAYER HOTEL DE VILLE,Ligne C6,0.0,up,S2,ALL,ALL,ligne-19
ARISTIDE BERGES,Ligne C6,1.7563733333,up,S2,ALL,ALL,ligne-19
LOUIS MAISONNAT,Ligne C6,20.3827324572,up,S2,ALL,ALL,ligne-19
CURIE - VERCORS,Ligne C6,3.2696771428,up,S2,ALL,ALL,ligne-19
RUE PASTEUR,Ligne C6,7.7438409389,up,S2,ALL,ALL,ligne-19
PLACE DU MARCHE CACHIN,Ligne C6,0.0,up,S2,ALL,ALL,ligne-19
JULES GUESDE,Ligne C6,0.0,up,S2,ALL,ALL,ligne-19
LES ECRINS,Ligne C6,0.0,up,S2,ALL,ALL,ligne-19
MARAT,Ligne C6,0.0,up,S2,ALL,ALL,ligne-19
RUE DES ALPES,Ligne C6,0.0,up,S2,ALL,ALL,ligne-19
GERARD PHILIPE,Ligne C6,0.0,up,S2,ALL,ALL,ligne-19
LA POYA,Ligne C6,0.0,up,S2,ALL,ALL,ligne-19
LES PIES,Ligne C6,0.0,up,S2,ALL,ALL,ligne-19
PRE FLEURY,Ligne C6,0.0,up,S2,ALL,ALL,ligne-19
TREFFORINE,Ligne C6,0.0,up,S2,ALL,ALL,ligne-19
PLACE DE LA LIBERATION,Ligne C6,0.0,up,S2,ALL,ALL,ligne-19
LE GUA,Ligne C6,0.0,up,S2,ALL,ALL,ligne-19
L'OVALIE,Ligne C6,0.0,up,S2,ALL,ALL,ligne-19
VILLAGE (SEYSSINET-PARISET),Ligne non précisée,0.0,up,S2,ALL,ALL,ligne-19
CENTRE-VILLAGE,Ligne non précisée,0.0,up,S2,ALL,ALL,ligne-19
BELVEDERE,Ligne non précisée,0.0,up,S2,ALL,ALL,ligne-19
MURAILLES,Ligne non précisée,0.0,up,S2,ALL,ALL,ligne-19
BOUCHAYER HOTEL DE VILLE,Ligne non précisée,0.0,up,S2,ALL,ALL,ligne-19
ARISTIDE BERGES,Ligne non précisée,0.0,up,S2,ALL,ALL,ligne-19
LOUIS MAISONNAT,Ligne non précisée,0.0,up,S2,ALL,ALL,ligne-19
CURIE - VERCORS,Ligne non précisée,0.0,up,S2,ALL,ALL,ligne-19
RUE PASTEUR,Ligne non précisée,0.0,up,S2,ALL,ALL,ligne-19
PLACE DU MARCHE CACHIN,Ligne non précisée,0.0,up,S2,ALL,ALL,ligne-19
JULES GUESDE,Ligne non précisée,0.0,up,S2,ALL,ALL,ligne-19
LES ECRINS,Ligne non précisée,0.0,up,S2,ALL,ALL,ligne-19
MARAT,Ligne non précisée,0.0,up,S2,ALL,ALL,ligne-19
RUE DES ALPES,Ligne non précisée,0.0,up,S2,ALL,ALL,ligne-19
GERARD PHILIPE,Ligne non précisée,0.0,up,S2,ALL,ALL,ligne-19
LA POYA,Ligne non précisée,0.0,up,S2,ALL,ALL,ligne-19
LES PIES,Ligne non précisée,0.0,up,S2,ALL,ALL,ligne-19
PRE FLEURY,Ligne non précisée,0.0,up,S2,ALL,ALL,ligne-19
TREFFORINE,Ligne non précisée,0.0,up,S2,ALL,ALL,ligne-19
PLACE DE LA LIBERATION,Ligne non précisée,0.0,up,S2,ALL,ALL,ligne-19
LE GUA,Ligne non précisée,0.0,up,S2,ALL,ALL,ligne-19
L'OVALIE,Ligne non précisée,0.0,up,S2,ALL,ALL,ligne-19
VILLAGE (SEYSSINET-PARISET),Tram A,0.0,up,S2,ALL,ALL,ligne-19
CENTRE-VILLAGE,Tram A,0.0,up,S2,ALL,ALL,ligne-19
BELVEDERE,Tram A,0.0,up,S2,ALL,ALL,ligne-19
MURAILLES,Tram A,0.0,up,S2,ALL,ALL,ligne-19
BOUCHAYER HOTEL DE VILLE,Tram A,0.0,up,S2,ALL,ALL,ligne-19
ARISTIDE BERGES,Tram A,0.0,up,S2,ALL,ALL,ligne-19
LOUIS MAISONNAT,Tram A,122.4796595549999,up,S2,ALL,ALL,ligne-19
CURIE - VERCORS,Tram A,0.0,up,S2,ALL,ALL,ligne-19
RUE PASTEUR,Tram A,0.0,up,S2,ALL,ALL,ligne-19
PLACE DU MARCHE CACHIN,Tram A,0.0,up,S2,ALL,ALL,ligne-19
JULES GUESDE,Tram A,0.0,up,S2,ALL,ALL,ligne-19
LES ECRINS,Tram A,0.0,up,S2,ALL,ALL,ligne-19
MARAT,Tram A,0.0,up,S2,ALL,ALL,ligne-19
RUE DES ALPES,Tram A,0.0,up,S2,ALL,ALL,ligne-19
GERARD PHILIPE,Tram A,0.0,up,S2,ALL,ALL,ligne-19
LA POYA,Tram A,162.0896929759,up,S2,ALL,ALL,ligne-19
LES PIES,Tram A,0.0,up,S2,ALL,ALL,ligne-19
PRE FLEURY,Tram A,0.0,up,S2,ALL,ALL,ligne-19
TREFFORINE,Tram A,0.0,up,S2,ALL,ALL,ligne-19
PLACE DE LA LIBERATION,Tram A,0.0,up,S2,ALL,ALL,ligne-19
LE GUA,Tram A,0.0,up,S2,ALL,ALL,ligne-19
L'OVALIE,Tram A,0.0,up,S2,ALL,ALL,ligne-19
VILLAGE (SEYSSINET-PARISET),Ligne 20,0.0,up,S2,ALL,ALL,ligne-19
CENTRE-VILLAGE,Ligne 20,0.0,up,S2,ALL,ALL,ligne-19
BELVEDERE,Ligne 20,0.0,up,S2,ALL,ALL,ligne-19
MURAILLES,Ligne 20,0.0,up,S2,ALL,ALL,ligne-19
BOUCHAYER HOTEL DE VILLE,Ligne 20,0.0,up,S2,ALL,ALL,ligne-19
ARISTIDE BERGES,Ligne 20,0.0,up,S2,ALL,ALL,ligne-19
LOUIS MAISONNAT,Ligne 20,0.0,up,S2,ALL,ALL,ligne-19
CURIE - VERCORS,Ligne 20,0.0,up,S2,ALL,ALL,ligne-19
RUE PASTEUR,Ligne 20,0.0,up,S2,ALL,ALL,ligne-19
PLACE DU MARCHE CACHIN,Ligne 20,0.0,up,S2,ALL,ALL,ligne-19
JULES GUESDE,Ligne 20,0.0,up,S2,ALL,ALL,ligne-19
LES ECRINS,Ligne 20,0.0,up,S2,ALL,ALL,ligne-19
MARAT,Ligne 20,0.0,up,S2,ALL,ALL,ligne-19
RUE DES ALPES,Ligne 20,0.0,up,S2,ALL,ALL,ligne-19
GERARD PHILIPE,Ligne 20,0.0,up,S2,ALL,ALL,ligne-19
LA POYA,Ligne 20,3.8301932245,up,S2,ALL,ALL,ligne-19
LES PIES,Ligne 20,0.0,up,S2,ALL,ALL,ligne-19
PRE FLEURY,Ligne 20,0.0,up,S2,ALL,ALL,ligne-19
TREFFORINE,Ligne 20,0.0,up,S2,ALL,ALL,ligne-19
PLACE DE LA LIBERATION,Ligne 20,8.56232,up,S2,ALL,ALL,ligne-19
LE GUA,Ligne 20,0.0,up,S2,ALL,ALL,ligne-19
L'OVALIE,Ligne 20,0.0,up,S2,ALL,ALL,ligne-19
L'OVALIE,Ligne non précisée,0.0,up,ALL,02H00-06H45,ALL,ligne-19
LE GUA,Ligne non précisée,0.0,up,ALL,02H00-06H45,ALL,ligne-19
PLACE DE LA LIBERATION,Ligne non précisée,0.0,up,ALL,02H00-06H45,ALL,ligne-19
TREFFORINE,Ligne non précisée,0.0,up,ALL,02H00-06H45,ALL,ligne-19
PRE FLEURY,Ligne non précisée,0.0,up,ALL,02H00-06H45,ALL,ligne-19
LES PIES,Ligne non précisée,0.0,up,ALL,02H00-06H45,ALL,ligne-19
LA POYA,Ligne non précisée,0.0,up,ALL,02H00-06H45,ALL,ligne-19
GERARD PHILIPE,Ligne non précisée,0.0,up,ALL,02H00-06H45,ALL,ligne-19
RUE DES ALPES,Ligne non précisée,0.0,up,ALL,02H00-06H45,ALL,ligne-19
MARAT,Ligne non précisée,0.0,up,ALL,02H00-06H45,ALL,ligne-19
LES ECRINS,Ligne non précisée,0.0,up,ALL,02H00-06H45,ALL,ligne-19
JULES GUESDE,Ligne non précisée,0.0,up,ALL,02H00-06H45,ALL,ligne-19
PLACE DU MARCHE CACHIN,Ligne non précisée,0.0,up,ALL,02H00-06H45,ALL,ligne-19
RUE PASTEUR,Ligne non précisée,0.0,up,ALL,02H00-06H45,ALL,ligne-19
CURIE - VERCORS,Ligne non précisée,0.0,up,ALL,02H00-06H45,ALL,ligne-19
LOUIS MAISONNAT,Ligne non précisée,0.0,up,ALL,02H00-06H45,ALL,ligne-19
ARISTIDE BERGES,Ligne non précisée,0.0,up,ALL,02H00-06H45,ALL,ligne-19
BOUCHAYER HOTEL DE VILLE,Ligne non précisée,0.0,up,ALL,02H00-06H45,ALL,ligne-19
MURAILLES,Ligne non précisée,0.0,up,ALL,02H00-06H45,ALL,ligne-19
BELVEDERE,Ligne non précisée,0.0,up,ALL,02H00-06H45,ALL,ligne-19
CENTRE-VILLAGE,Ligne non précisée,0.0,up,ALL,02H00-06H45,ALL,ligne-19
VILLAGE (SEYSSINET-PARISET),Ligne non précisée,0.0,up,ALL,02H00-06H45,ALL,ligne-19
L'OVALIE,Tram A,0.0,up,ALL,02H00-06H45,ALL,ligne-19
LE GUA,Tram A,0.0,up,ALL,02H00-06H45,ALL,ligne-19
PLACE DE LA LIBERATION,Tram A,0.0,up,ALL,02H00-06H45,ALL,ligne-19
TREFFORINE,Tram A,0.0,up,ALL,02H00-06H45,ALL,ligne-19
PRE FLEURY,Tram A,0.0,up,ALL,02H00-06H45,ALL,ligne-19
