cluster_name,target_line,passengers_count,up_down,line_direction,timelaps,goal,line
LA SURE,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c6
SAINT-EYNARD (FONTAINE),Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c6
CHARMETTES,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c6
RUE PASTEUR,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c6
CURIE - VERCORS,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c6
LOUIS MAISONNAT,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c6
ARISTIDE BERGES,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c6
LES ILES,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c6
SEYSSINET-PARISET HOTEL DE VILLE,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c6
L'ARCHE,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c6
BEAU SITE (SEYSSINET),Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c6
LA PLAINE,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c6
GRAND PRE - CENTRE SUD,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c6
TUILERIE,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c6
LE PRISME,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c6
SEYSSINS RONDEAU,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c6
LE RONDEAU,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c6
STADE LESDIGUIERES,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c6
VERLAINE,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c6
MAISON DES ANCIENS,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c6
EDMOND ESMONIN,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c6
GRAND'PLACE,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c6
RAYMOND CHANAS,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c6
COLLEGE DES SAULES,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c6
GENERAL DE GAULLE,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c6
LA CHATELIERE,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c6
LE MARAIS,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c6
CHOPIN,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c6
ZELLA MELHIS,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c6
8 MAI 1945,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c6
ETIENNE GRAPPE,Ligne 11,54.2861316405,up,ALL,ALL,ALL,ligne-c6
PABLO NERUDA,Ligne 11,5.852580978600001,up,ALL,ALL,ALL,ligne-c6
HENRI WALLON,Ligne 11,24.7174496996,up,ALL,ALL,ALL,ligne-c6
PRESQU'ILE,Ligne 21,0.0,up,ALL,ALL,ALL,ligne-c6
MARTYRS - RESISTANCE,Ligne 21,0.0,up,ALL,ALL,ALL,ligne-c6
CHAMECHAUDE,Ligne 21,0.0,up,ALL,ALL,ALL,ligne-c6
LA SURE,Ligne 21,0.0,up,ALL,ALL,ALL,ligne-c6
SAINT-EYNARD (FONTAINE),Ligne 21,0.0,up,ALL,ALL,ALL,ligne-c6
CHARMETTES,Ligne 21,0.0,up,ALL,ALL,ALL,ligne-c6
RUE PASTEUR,Ligne 21,0.0,up,ALL,ALL,ALL,ligne-c6
CURIE - VERCORS,Ligne 21,0.0,up,ALL,ALL,ALL,ligne-c6
LOUIS MAISONNAT,Ligne 21,0.0,up,ALL,ALL,ALL,ligne-c6
ARISTIDE BERGES,Ligne 21,0.0,up,ALL,ALL,ALL,ligne-c6
LES ILES,Ligne 21,0.0,up,ALL,ALL,ALL,ligne-c6
SEYSSINET-PARISET HOTEL DE VILLE,Ligne 21,0.0,up,ALL,ALL,ALL,ligne-c6
L'ARCHE,Ligne 21,0.0,up,ALL,ALL,ALL,ligne-c6
BEAU SITE (SEYSSINET),Ligne 21,0.0,up,ALL,ALL,ALL,ligne-c6
LA PLAINE,Ligne 21,0.0,up,ALL,ALL,ALL,ligne-c6
GRAND PRE - CENTRE SUD,Ligne 21,0.0,up,ALL,ALL,ALL,ligne-c6
TUILERIE,Ligne 21,0.0,up,ALL,ALL,ALL,ligne-c6
LE PRISME,Ligne 21,16.8352423038,up,ALL,ALL,ALL,ligne-c6
SEYSSINS RONDEAU,Ligne 21,0.0,up,ALL,ALL,ALL,ligne-c6
LE RONDEAU,Ligne 21,0.0,up,ALL,ALL,ALL,ligne-c6
STADE LESDIGUIERES,Ligne 21,0.0,up,ALL,ALL,ALL,ligne-c6
VERLAINE,Ligne 21,0.0,up,ALL,ALL,ALL,ligne-c6
MAISON DES ANCIENS,Ligne 21,0.0,up,ALL,ALL,ALL,ligne-c6
EDMOND ESMONIN,Ligne 21,0.0,up,ALL,ALL,ALL,ligne-c6
GRAND'PLACE,Ligne 21,0.0,up,ALL,ALL,ALL,ligne-c6
RAYMOND CHANAS,Ligne 21,0.0,up,ALL,ALL,ALL,ligne-c6
COLLEGE DES SAULES,Ligne 21,0.0,up,ALL,ALL,ALL,ligne-c6
GENERAL DE GAULLE,Ligne 21,0.0,up,ALL,ALL,ALL,ligne-c6
LA CHATELIERE,Ligne 21,0.0,up,ALL,ALL,ALL,ligne-c6
LE MARAIS,Ligne 21,0.0,up,ALL,ALL,ALL,ligne-c6
CHOPIN,Ligne 21,0.0,up,ALL,ALL,ALL,ligne-c6
ZELLA MELHIS,Ligne 21,0.0,up,ALL,ALL,ALL,ligne-c6
8 MAI 1945,Ligne 21,0.0,up,ALL,ALL,ALL,ligne-c6
ETIENNE GRAPPE,Ligne 21,0.0,up,ALL,ALL,ALL,ligne-c6
PABLO NERUDA,Ligne 21,0.0,up,ALL,ALL,ALL,ligne-c6
HENRI WALLON,Ligne 21,0.0,up,ALL,ALL,ALL,ligne-c6
PRESQU'ILE,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c6
MARTYRS - RESISTANCE,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c6
CHAMECHAUDE,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c6
LA SURE,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c6
SAINT-EYNARD (FONTAINE),Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c6
CHARMETTES,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c6
RUE PASTEUR,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c6
CURIE - VERCORS,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c6
LOUIS MAISONNAT,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c6
ARISTIDE BERGES,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c6
LES ILES,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c6
SEYSSINET-PARISET HOTEL DE VILLE,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c6
L'ARCHE,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c6
BEAU SITE (SEYSSINET),Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c6
LA PLAINE,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c6
GRAND PRE - CENTRE SUD,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c6
TUILERIE,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c6
LE PRISME,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c6
SEYSSINS RONDEAU,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c6
LE RONDEAU,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c6
STADE LESDIGUIERES,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c6
VERLAINE,Ligne 16,37.689006514199995,up,ALL,ALL,ALL,ligne-c6
MAISON DES ANCIENS,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c6
EDMOND ESMONIN,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c6
GRAND'PLACE,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c6
RAYMOND CHANAS,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c6
COLLEGE DES SAULES,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c6
GENERAL DE GAULLE,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c6
LA CHATELIERE,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c6
LE MARAIS,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c6
CHOPIN,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c6
ZELLA MELHIS,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c6
8 MAI 1945,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c6
ETIENNE GRAPPE,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c6
PABLO NERUDA,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c6
HENRI WALLON,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c6
PRESQU'ILE,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c6
MARTYRS - RESISTANCE,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c6
CHAMECHAUDE,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c6
LA SURE,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c6
SAINT-EYNARD (FONTAINE),Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c6
CHARMETTES,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c6
RUE PASTEUR,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c6
CURIE - VERCORS,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c6
LOUIS MAISONNAT,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c6
ARISTIDE BERGES,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c6
LES ILES,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c6
SEYSSINET-PARISET HOTEL DE VILLE,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c6
L'ARCHE,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c6
BEAU SITE (SEYSSINET),Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c6
LA PLAINE,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c6
GRAND PRE - CENTRE SUD,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c6
TUILERIE,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c6
LE PRISME,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c6
SEYSSINS RONDEAU,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c6
LE RONDEAU,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c6
STADE LESDIGUIERES,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c6
VERLAINE,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c6
MAISON DES ANCIENS,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c6
EDMOND ESMONIN,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c6
GRAND'PLACE,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c6
RAYMOND CHANAS,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c6
COLLEGE DES SAULES,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c6
GENERAL DE GAULLE,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c6
LA CHATELIERE,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c6
LE MARAIS,Ligne 13,9.851416351600001,up,ALL,ALL,ALL,ligne-c6
CHOPIN,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c6
ZELLA MELHIS,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c6
8 MAI 1945,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c6
ETIENNE GRAPPE,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c6
PABLO NERUDA,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c6
HENRI WALLON,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c6
PRESQU'ILE,Ligne 19,0.0,up,ALL,ALL,ALL,ligne-c6
MARTYRS - RESISTANCE,Ligne 19,0.0,up,ALL,ALL,ALL,ligne-c6
CHAMECHAUDE,Ligne 19,0.0,up,ALL,ALL,ALL,ligne-c6
LA SURE,Ligne 19,0.0,up,ALL,ALL,ALL,ligne-c6
SAINT-EYNARD (FONTAINE),Ligne 19,0.0,up,ALL,ALL,ALL,ligne-c6
CHARMETTES,Ligne 19,0.0,up,ALL,ALL,ALL,ligne-c6
RUE PASTEUR,Ligne 19,0.0,up,ALL,ALL,ALL,ligne-c6
CURIE - VERCORS,Ligne 19,0.0,up,ALL,ALL,ALL,ligne-c6
LOUIS MAISONNAT,Ligne 19,8.1469205668,up,ALL,ALL,ALL,ligne-c6
ARISTIDE BERGES,Ligne 19,2.405312,up,ALL,ALL,ALL,ligne-c6
LES ILES,Ligne 19,0.0,up,ALL,ALL,ALL,ligne-c6
SEYSSINET-PARISET HOTEL DE VILLE,Ligne 19,0.0,up,ALL,ALL,ALL,ligne-c6
L'ARCHE,Ligne 19,0.0,up,ALL,ALL,ALL,ligne-c6
BEAU SITE (SEYSSINET),Ligne 19,0.0,up,ALL,ALL,ALL,ligne-c6
LA PLAINE,Ligne 19,0.0,up,ALL,ALL,ALL,ligne-c6
GRAND PRE - CENTRE SUD,Ligne 19,0.0,up,ALL,ALL,ALL,ligne-c6
TUILERIE,Ligne 19,0.0,up,ALL,ALL,ALL,ligne-c6
LE PRISME,Ligne 19,0.0,up,ALL,ALL,ALL,ligne-c6
SEYSSINS RONDEAU,Ligne 19,0.0,up,ALL,ALL,ALL,ligne-c6
LE RONDEAU,Ligne 19,0.0,up,ALL,ALL,ALL,ligne-c6
STADE LESDIGUIERES,Ligne 19,0.0,up,ALL,ALL,ALL,ligne-c6
VERLAINE,Ligne 19,0.0,up,ALL,ALL,ALL,ligne-c6
MAISON DES ANCIENS,Ligne 19,0.0,up,ALL,ALL,ALL,ligne-c6
EDMOND ESMONIN,Ligne 19,0.0,up,ALL,ALL,ALL,ligne-c6
GRAND'PLACE,Ligne 19,0.0,up,ALL,ALL,ALL,ligne-c6
RAYMOND CHANAS,Ligne 19,0.0,up,ALL,ALL,ALL,ligne-c6
COLLEGE DES SAULES,Ligne 19,0.0,up,ALL,ALL,ALL,ligne-c6
GENERAL DE GAULLE,Ligne 19,0.0,up,ALL,ALL,ALL,ligne-c6
LA CHATELIERE,Ligne 19,0.0,up,ALL,ALL,ALL,ligne-c6
LE MARAIS,Ligne 19,0.0,up,ALL,ALL,ALL,ligne-c6
CHOPIN,Ligne 19,0.0,up,ALL,ALL,ALL,ligne-c6
ZELLA MELHIS,Ligne 19,0.0,up,ALL,ALL,ALL,ligne-c6
8 MAI 1945,Ligne 19,0.0,up,ALL,ALL,ALL,ligne-c6
ETIENNE GRAPPE,Ligne 19,0.0,up,ALL,ALL,ALL,ligne-c6
PABLO NERUDA,Ligne 19,0.0,up,ALL,ALL,ALL,ligne-c6
HENRI WALLON,Ligne 19,0.0,up,ALL,ALL,ALL,ligne-c6
PRESQU'ILE,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c6
MARTYRS - RESISTANCE,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c6
CHAMECHAUDE,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c6
LA SURE,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c6
SAINT-EYNARD (FONTAINE),Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c6
CHARMETTES,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c6
RUE PASTEUR,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c6
CURIE - VERCORS,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c6
LOUIS MAISONNAT,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c6
ARISTIDE BERGES,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c6
LES ILES,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c6
SEYSSINET-PARISET HOTEL DE VILLE,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c6
L'ARCHE,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c6
BEAU SITE (SEYSSINET),Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c6
LA PLAINE,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c6
GRAND PRE - CENTRE SUD,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c6
TUILERIE,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c6
LE PRISME,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c6
SEYSSINS RONDEAU,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c6
LE RONDEAU,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c6
STADE LESDIGUIERES,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c6
VERLAINE,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c6
MAISON DES ANCIENS,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c6
EDMOND ESMONIN,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c6
GRAND'PLACE,Ligne 67,2.0406080734,up,ALL,ALL,ALL,ligne-c6
RAYMOND CHANAS,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c6
COLLEGE DES SAULES,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c6
GENERAL DE GAULLE,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c6
LA CHATELIERE,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c6
LE MARAIS,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c6
CHOPIN,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c6
ZELLA MELHIS,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c6
8 MAI 1945,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c6
ETIENNE GRAPPE,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c6
PABLO NERUDA,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c6
HENRI WALLON,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c6
PRESQU'ILE,Tram A,0.0,up,ALL,ALL,ALL,ligne-c6
MARTYRS - RESISTANCE,Tram A,0.0,up,ALL,ALL,ALL,ligne-c6
CHAMECHAUDE,Tram A,0.0,up,ALL,ALL,ALL,ligne-c6
LA SURE,Tram A,0.0,up,ALL,ALL,ALL,ligne-c6
SAINT-EYNARD (FONTAINE),Tram A,0.0,up,ALL,ALL,ALL,ligne-c6
CHARMETTES,Tram A,0.0,up,ALL,ALL,ALL,ligne-c6
RUE PASTEUR,Tram A,0.0,up,ALL,ALL,ALL,ligne-c6
CURIE - VERCORS,Tram A,0.0,up,ALL,ALL,ALL,ligne-c6
LOUIS MAISONNAT,Tram A,676.2616516370999,up,ALL,ALL,ALL,ligne-c6
ARISTIDE BERGES,Tram A,0.0,up,ALL,ALL,ALL,ligne-c6
LES ILES,Tram A,0.0,up,ALL,ALL,ALL,ligne-c6
SEYSSINET-PARISET HOTEL DE VILLE,Tram A,0.0,up,ALL,ALL,ALL,ligne-c6
L'ARCHE,Tram A,0.0,up,ALL,ALL,ALL,ligne-c6
BEAU SITE (SEYSSINET),Tram A,0.0,up,ALL,ALL,ALL,ligne-c6
LA PLAINE,Tram A,0.0,up,ALL,ALL,ALL,ligne-c6
GRAND PRE - CENTRE SUD,Tram A,0.0,up,ALL,ALL,ALL,ligne-c6
TUILERIE,Tram A,0.0,up,ALL,ALL,ALL,ligne-c6
LE PRISME,Tram A,0.0,up,ALL,ALL,ALL,ligne-c6
SEYSSINS RONDEAU,Tram A,0.0,up,ALL,ALL,ALL,ligne-c6
LE RONDEAU,Tram A,0.0,up,ALL,ALL,ALL,ligne-c6
STADE LESDIGUIERES,Tram A,0.0,up,ALL,ALL,ALL,ligne-c6
VERLAINE,Tram A,0.0,up,ALL,ALL,ALL,ligne-c6
MAISON DES ANCIENS,Tram A,0.0,up,ALL,ALL,ALL,ligne-c6
EDMOND ESMONIN,Tram A,0.0,up,ALL,ALL,ALL,ligne-c6
GRAND'PLACE,Tram A,483.4144155720991,up,ALL,ALL,ALL,ligne-c6
RAYMOND CHANAS,Tram A,0.0,up,ALL,ALL,ALL,ligne-c6
COLLEGE DES SAULES,Tram A,0.0,up,ALL,ALL,ALL,ligne-c6
GENERAL DE GAULLE,Tram A,0.0,up,ALL,ALL,ALL,ligne-c6
LA CHATELIERE,Tram A,0.0,up,ALL,ALL,ALL,ligne-c6
LE MARAIS,Tram A,0.0,up,ALL,ALL,ALL,ligne-c6
CHOPIN,Tram A,0.0,up,ALL,ALL,ALL,ligne-c6
ZELLA MELHIS,Tram A,0.0,up,ALL,ALL,ALL,ligne-c6
8 MAI 1945,Tram A,0.0,up,ALL,ALL,ALL,ligne-c6
ETIENNE GRAPPE,Tram A,0.0,up,ALL,ALL,ALL,ligne-c6
PABLO NERUDA,Tram A,0.0,up,ALL,ALL,ALL,ligne-c6
HENRI WALLON,Tram A,0.0,up,ALL,ALL,ALL,ligne-c6
PRESQU'ILE,Ligne EXPRESS 2,3.4944,up,ALL,ALL,ALL,ligne-c6
MARTYRS - RESISTANCE,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c6
CHAMECHAUDE,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c6
LA SURE,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c6
SAINT-EYNARD (FONTAINE),Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c6
CHARMETTES,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c6
RUE PASTEUR,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c6
CURIE - VERCORS,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c6
LOUIS MAISONNAT,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c6
ARISTIDE BERGES,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c6
LES ILES,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c6
SEYSSINET-PARISET HOTEL DE VILLE,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c6
L'ARCHE,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c6
BEAU SITE (SEYSSINET),Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c6
LA PLAINE,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c6
GRAND PRE - CENTRE SUD,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c6
TUILERIE,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c6
LE PRISME,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c6
SEYSSINS RONDEAU,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c6
LE RONDEAU,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c6
STADE LESDIGUIERES,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c6
VERLAINE,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c6
MAISON DES ANCIENS,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c6
EDMOND ESMONIN,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c6
GRAND'PLACE,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c6
RAYMOND CHANAS,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c6
COLLEGE DES SAULES,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c6
GENERAL DE GAULLE,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c6
LA CHATELIERE,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c6
LE MARAIS,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c6
CHOPIN,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c6
