cluster_name,target_line,passengers_count,up_down,line_direction,timelaps,goal,line
TEISSEIRE (GRENOBLE),Ligne 12,0.0,up,ALL,ALL,ALL,ligne-c5
PAUL COCAT,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-c5
ANDRE ARGOUGES,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-c5
SAINT-AUGUSTIN,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-c5
BON PASTEUR,Ligne 12,27.726675572900003,up,ALL,ALL,ALL,ligne-c5
EDOUARD VAILLANT,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-c5
PIERRE SEMARD,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-c5
NEYRPIC - BELLEDONNE,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-c5
CLINIQUE BELLEDONNE,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-c5
CHAMP ROMAN,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-c5
PROMOTION SOCIALE,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-c5
SCIENCES SOCIALES,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-c5
BIBLIOTHEQUES UNIVERSITAIRES,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-c5
UNIVERSITES - BIOLOGIE,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-c5
PALAIS DE JUSTICE,Tram E,0.0,up,ALL,ALL,ALL,ligne-c5
ESCLANGON,Tram E,0.0,up,ALL,ALL,ALL,ligne-c5
BERRIAT-LE MAGASIN,Tram E,0.0,up,ALL,ALL,ALL,ligne-c5
CEMOI,Tram E,0.0,up,ALL,ALL,ALL,ligne-c5
VALLIER - CATANE,Tram E,0.0,up,ALL,ALL,ALL,ligne-c5
RHIN ET DANUBE,Tram E,0.0,up,ALL,ALL,ALL,ligne-c5
DOCTEUR SCHWEITZER,Tram E,0.0,up,ALL,ALL,ALL,ligne-c5
LYS ROUGE,Tram E,0.0,up,ALL,ALL,ALL,ligne-c5
HENRI DUNANT,Tram E,0.0,up,ALL,ALL,ALL,ligne-c5
ALLIES,Tram E,303.1380692980996,up,ALL,ALL,ALL,ligne-c5
MARCHE D'INTERET NATIONAL,Tram E,0.0,up,ALL,ALL,ALL,ligne-c5
STALINGRAD-ALLIES,Tram E,0.0,up,ALL,ALL,ALL,ligne-c5
FLAUBERT - CLOS D'OR,Tram E,0.0,up,ALL,ALL,ALL,ligne-c5
MALHERBE,Tram E,0.0,up,ALL,ALL,ALL,ligne-c5
LOUIS JOUVET,Tram E,0.0,up,ALL,ALL,ALL,ligne-c5
TEISSEIRE (GRENOBLE),Tram E,0.0,up,ALL,ALL,ALL,ligne-c5
PAUL COCAT,Tram E,0.0,up,ALL,ALL,ALL,ligne-c5
ANDRE ARGOUGES,Tram E,0.0,up,ALL,ALL,ALL,ligne-c5
SAINT-AUGUSTIN,Tram E,0.0,up,ALL,ALL,ALL,ligne-c5
BON PASTEUR,Tram E,0.0,up,ALL,ALL,ALL,ligne-c5
EDOUARD VAILLANT,Tram E,0.0,up,ALL,ALL,ALL,ligne-c5
PIERRE SEMARD,Tram E,0.0,up,ALL,ALL,ALL,ligne-c5
NEYRPIC - BELLEDONNE,Tram E,0.0,up,ALL,ALL,ALL,ligne-c5
CLINIQUE BELLEDONNE,Tram E,0.0,up,ALL,ALL,ALL,ligne-c5
CHAMP ROMAN,Tram E,0.0,up,ALL,ALL,ALL,ligne-c5
PROMOTION SOCIALE,Tram E,0.0,up,ALL,ALL,ALL,ligne-c5
SCIENCES SOCIALES,Tram E,0.0,up,ALL,ALL,ALL,ligne-c5
BIBLIOTHEQUES UNIVERSITAIRES,Tram E,0.0,up,ALL,ALL,ALL,ligne-c5
UNIVERSITES - BIOLOGIE,Tram E,0.0,up,ALL,ALL,ALL,ligne-c5
PALAIS DE JUSTICE,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c5
ESCLANGON,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c5
BERRIAT-LE MAGASIN,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c5
CEMOI,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c5
VALLIER - CATANE,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c5
RHIN ET DANUBE,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c5
DOCTEUR SCHWEITZER,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c5
LYS ROUGE,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c5
HENRI DUNANT,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c5
ALLIES,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c5
MARCHE D'INTERET NATIONAL,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c5
STALINGRAD-ALLIES,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c5
FLAUBERT - CLOS D'OR,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c5
MALHERBE,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c5
LOUIS JOUVET,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c5
TEISSEIRE (GRENOBLE),Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c5
PAUL COCAT,Ligne 13,15.094277637400001,up,ALL,ALL,ALL,ligne-c5
ANDRE ARGOUGES,Ligne 13,7.1821707514,up,ALL,ALL,ALL,ligne-c5
SAINT-AUGUSTIN,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c5
BON PASTEUR,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c5
EDOUARD VAILLANT,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c5
PIERRE SEMARD,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c5
NEYRPIC - BELLEDONNE,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c5
CLINIQUE BELLEDONNE,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c5
CHAMP ROMAN,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c5
PROMOTION SOCIALE,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c5
SCIENCES SOCIALES,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c5
BIBLIOTHEQUES UNIVERSITAIRES,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c5
UNIVERSITES - BIOLOGIE,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c5
PALAIS DE JUSTICE,Tram B,104.31864054170002,up,ALL,ALL,ALL,ligne-c5
ESCLANGON,Tram B,0.0,up,ALL,ALL,ALL,ligne-c5
BERRIAT-LE MAGASIN,Tram B,0.0,up,ALL,ALL,ALL,ligne-c5
CEMOI,Tram B,0.0,up,ALL,ALL,ALL,ligne-c5
VALLIER - CATANE,Tram B,0.0,up,ALL,ALL,ALL,ligne-c5
RHIN ET DANUBE,Tram B,0.0,up,ALL,ALL,ALL,ligne-c5
DOCTEUR SCHWEITZER,Tram B,0.0,up,ALL,ALL,ALL,ligne-c5
LYS ROUGE,Tram B,0.0,up,ALL,ALL,ALL,ligne-c5
HENRI DUNANT,Tram B,0.0,up,ALL,ALL,ALL,ligne-c5
ALLIES,Tram B,0.0,up,ALL,ALL,ALL,ligne-c5
MARCHE D'INTERET NATIONAL,Tram B,0.0,up,ALL,ALL,ALL,ligne-c5
STALINGRAD-ALLIES,Tram B,0.0,up,ALL,ALL,ALL,ligne-c5
FLAUBERT - CLOS D'OR,Tram B,0.0,up,ALL,ALL,ALL,ligne-c5
MALHERBE,Tram B,0.0,up,ALL,ALL,ALL,ligne-c5
LOUIS JOUVET,Tram B,0.0,up,ALL,ALL,ALL,ligne-c5
TEISSEIRE (GRENOBLE),Tram B,0.0,up,ALL,ALL,ALL,ligne-c5
PAUL COCAT,Tram B,0.0,up,ALL,ALL,ALL,ligne-c5
ANDRE ARGOUGES,Tram B,0.0,up,ALL,ALL,ALL,ligne-c5
SAINT-AUGUSTIN,Tram B,0.0,up,ALL,ALL,ALL,ligne-c5
BON PASTEUR,Tram B,0.0,up,ALL,ALL,ALL,ligne-c5
EDOUARD VAILLANT,Tram B,0.0,up,ALL,ALL,ALL,ligne-c5
PIERRE SEMARD,Tram B,0.0,up,ALL,ALL,ALL,ligne-c5
NEYRPIC - BELLEDONNE,Tram B,0.0,up,ALL,ALL,ALL,ligne-c5
CLINIQUE BELLEDONNE,Tram B,0.0,up,ALL,ALL,ALL,ligne-c5
CHAMP ROMAN,Tram B,0.0,up,ALL,ALL,ALL,ligne-c5
PROMOTION SOCIALE,Tram B,0.0,up,ALL,ALL,ALL,ligne-c5
SCIENCES SOCIALES,Tram B,0.0,up,ALL,ALL,ALL,ligne-c5
BIBLIOTHEQUES UNIVERSITAIRES,Tram B,64.93423631799999,up,ALL,ALL,ALL,ligne-c5
UNIVERSITES - BIOLOGIE,Tram B,0.0,up,ALL,ALL,ALL,ligne-c5
PALAIS DE JUSTICE,Tram D,0.0,up,ALL,ALL,ALL,ligne-c5
ESCLANGON,Tram D,0.0,up,ALL,ALL,ALL,ligne-c5
BERRIAT-LE MAGASIN,Tram D,0.0,up,ALL,ALL,ALL,ligne-c5
CEMOI,Tram D,0.0,up,ALL,ALL,ALL,ligne-c5
VALLIER - CATANE,Tram D,0.0,up,ALL,ALL,ALL,ligne-c5
RHIN ET DANUBE,Tram D,0.0,up,ALL,ALL,ALL,ligne-c5
DOCTEUR SCHWEITZER,Tram D,0.0,up,ALL,ALL,ALL,ligne-c5
LYS ROUGE,Tram D,0.0,up,ALL,ALL,ALL,ligne-c5
HENRI DUNANT,Tram D,0.0,up,ALL,ALL,ALL,ligne-c5
ALLIES,Tram D,0.0,up,ALL,ALL,ALL,ligne-c5
MARCHE D'INTERET NATIONAL,Tram D,0.0,up,ALL,ALL,ALL,ligne-c5
STALINGRAD-ALLIES,Tram D,0.0,up,ALL,ALL,ALL,ligne-c5
FLAUBERT - CLOS D'OR,Tram D,0.0,up,ALL,ALL,ALL,ligne-c5
MALHERBE,Tram D,0.0,up,ALL,ALL,ALL,ligne-c5
LOUIS JOUVET,Tram D,0.0,up,ALL,ALL,ALL,ligne-c5
TEISSEIRE (GRENOBLE),Tram D,0.0,up,ALL,ALL,ALL,ligne-c5
PAUL COCAT,Tram D,0.0,up,ALL,ALL,ALL,ligne-c5
ANDRE ARGOUGES,Tram D,0.0,up,ALL,ALL,ALL,ligne-c5
SAINT-AUGUSTIN,Tram D,0.0,up,ALL,ALL,ALL,ligne-c5
BON PASTEUR,Tram D,0.0,up,ALL,ALL,ALL,ligne-c5
EDOUARD VAILLANT,Tram D,22.915225063099996,up,ALL,ALL,ALL,ligne-c5
PIERRE SEMARD,Tram D,0.0,up,ALL,ALL,ALL,ligne-c5
NEYRPIC - BELLEDONNE,Tram D,20.086379199299998,up,ALL,ALL,ALL,ligne-c5
CLINIQUE BELLEDONNE,Tram D,0.0,up,ALL,ALL,ALL,ligne-c5
CHAMP ROMAN,Tram D,0.0,up,ALL,ALL,ALL,ligne-c5
PROMOTION SOCIALE,Tram D,0.0,up,ALL,ALL,ALL,ligne-c5
SCIENCES SOCIALES,Tram D,0.0,up,ALL,ALL,ALL,ligne-c5
BIBLIOTHEQUES UNIVERSITAIRES,Tram D,0.0,up,ALL,ALL,ALL,ligne-c5
UNIVERSITES - BIOLOGIE,Tram D,0.0,up,ALL,ALL,ALL,ligne-c5
PALAIS DE JUSTICE,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c5
ESCLANGON,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c5
BERRIAT-LE MAGASIN,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c5
CEMOI,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c5
VALLIER - CATANE,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c5
RHIN ET DANUBE,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c5
DOCTEUR SCHWEITZER,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c5
LYS ROUGE,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c5
HENRI DUNANT,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c5
ALLIES,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c5
MARCHE D'INTERET NATIONAL,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c5
STALINGRAD-ALLIES,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c5
FLAUBERT - CLOS D'OR,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c5
MALHERBE,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c5
LOUIS JOUVET,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c5
TEISSEIRE (GRENOBLE),Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c5
PAUL COCAT,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c5
ANDRE ARGOUGES,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c5
SAINT-AUGUSTIN,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c5
BON PASTEUR,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c5
EDOUARD VAILLANT,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c5
PIERRE SEMARD,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c5
NEYRPIC - BELLEDONNE,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c5
CLINIQUE BELLEDONNE,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c5
CHAMP ROMAN,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c5
PROMOTION SOCIALE,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c5
SCIENCES SOCIALES,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c5
BIBLIOTHEQUES UNIVERSITAIRES,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c5
UNIVERSITES - BIOLOGIE,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c5
PALAIS DE JUSTICE,Ligne 6070,0.0,up,ALL,ALL,ALL,ligne-c5
ESCLANGON,Ligne 6070,0.0,up,ALL,ALL,ALL,ligne-c5
BERRIAT-LE MAGASIN,Ligne 6070,0.0,up,ALL,ALL,ALL,ligne-c5
CEMOI,Ligne 6070,0.0,up,ALL,ALL,ALL,ligne-c5
VALLIER - CATANE,Ligne 6070,0.0,up,ALL,ALL,ALL,ligne-c5
RHIN ET DANUBE,Ligne 6070,0.0,up,ALL,ALL,ALL,ligne-c5
DOCTEUR SCHWEITZER,Ligne 6070,0.0,up,ALL,ALL,ALL,ligne-c5
LYS ROUGE,Ligne 6070,0.0,up,ALL,ALL,ALL,ligne-c5
HENRI DUNANT,Ligne 6070,0.0,up,ALL,ALL,ALL,ligne-c5
ALLIES,Ligne 6070,0.0,up,ALL,ALL,ALL,ligne-c5
MARCHE D'INTERET NATIONAL,Ligne 6070,0.0,up,ALL,ALL,ALL,ligne-c5
STALINGRAD-ALLIES,Ligne 6070,0.0,up,ALL,ALL,ALL,ligne-c5
FLAUBERT - CLOS D'OR,Ligne 6070,0.0,up,ALL,ALL,ALL,ligne-c5
MALHERBE,Ligne 6070,0.0,up,ALL,ALL,ALL,ligne-c5
LOUIS JOUVET,Ligne 6070,0.0,up,ALL,ALL,ALL,ligne-c5
TEISSEIRE (GRENOBLE),Ligne 6070,0.0,up,ALL,ALL,ALL,ligne-c5
PAUL COCAT,Ligne 6070,0.0,up,ALL,ALL,ALL,ligne-c5
ANDRE ARGOUGES,Ligne 6070,0.0,up,ALL,ALL,ALL,ligne-c5
SAINT-AUGUSTIN,Ligne 6070,0.0,up,ALL,ALL,ALL,ligne-c5
BON PASTEUR,Ligne 6070,0.0,up,ALL,ALL,ALL,ligne-c5
EDOUARD VAILLANT,Ligne 6070,0.0,up,ALL,ALL,ALL,ligne-c5
PIERRE SEMARD,Ligne 6070,0.0,up,ALL,ALL,ALL,ligne-c5
NEYRPIC - BELLEDONNE,Ligne 6070,0.0,up,ALL,ALL,ALL,ligne-c5
CLINIQUE BELLEDONNE,Ligne 6070,0.0,up,ALL,ALL,ALL,ligne-c5
CHAMP ROMAN,Ligne 6070,0.0,up,ALL,ALL,ALL,ligne-c5
PROMOTION SOCIALE,Ligne 6070,0.0,up,ALL,ALL,ALL,ligne-c5
SCIENCES SOCIALES,Ligne 6070,0.0,up,ALL,ALL,ALL,ligne-c5
BIBLIOTHEQUES UNIVERSITAIRES,Ligne 6070,0.0,up,ALL,ALL,ALL,ligne-c5
UNIVERSITES - BIOLOGIE,Ligne 6070,5.4037437698,up,ALL,ALL,ALL,ligne-c5
PALAIS DE JUSTICE,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c5
ESCLANGON,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c5
BERRIAT-LE MAGASIN,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c5
CEMOI,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c5
VALLIER - CATANE,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c5
RHIN ET DANUBE,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c5
DOCTEUR SCHWEITZER,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c5
LYS ROUGE,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c5
HENRI DUNANT,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c5
ALLIES,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c5
MARCHE D'INTERET NATIONAL,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c5
STALINGRAD-ALLIES,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c5
FLAUBERT - CLOS D'OR,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c5
MALHERBE,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c5
LOUIS JOUVET,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c5
TEISSEIRE (GRENOBLE),Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c5
PAUL COCAT,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c5
ANDRE ARGOUGES,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c5
SAINT-AUGUSTIN,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c5
BON PASTEUR,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c5
EDOUARD VAILLANT,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c5
PIERRE SEMARD,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c5
NEYRPIC - BELLEDONNE,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c5
CLINIQUE BELLEDONNE,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c5
CHAMP ROMAN,Ligne 11,7.3495259524,up,ALL,ALL,ALL,ligne-c5
PROMOTION SOCIALE,Ligne 11,3.4645980364,up,ALL,ALL,ALL,ligne-c5
SCIENCES SOCIALES,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c5
BIBLIOTHEQUES UNIVERSITAIRES,Ligne 11,3.0112788722,up,ALL,ALL,ALL,ligne-c5
UNIVERSITES - BIOLOGIE,Ligne 11,1.8119669118,up,ALL,ALL,ALL,ligne-c5
PALAIS DE JUSTICE,Tram A,0.0,up,ALL,ALL,ALL,ligne-c5
ESCLANGON,Tram A,0.0,up,ALL,ALL,ALL,ligne-c5
BERRIAT-LE MAGASIN,Tram A,243.66090148760034,up,ALL,ALL,ALL,ligne-c5
CEMOI,Tram A,0.0,up,ALL,ALL,ALL,ligne-c5
VALLIER - CATANE,Tram A,0.0,up,ALL,ALL,ALL,ligne-c5
RHIN ET DANUBE,Tram A,0.0,up,ALL,ALL,ALL,ligne-c5
DOCTEUR SCHWEITZER,Tram A,0.0,up,ALL,ALL,ALL,ligne-c5
LYS ROUGE,Tram A,0.0,up,ALL,ALL,ALL,ligne-c5
HENRI DUNANT,Tram A,0.0,up,ALL,ALL,ALL,ligne-c5
ALLIES,Tram A,0.0,up,ALL,ALL,ALL,ligne-c5
MARCHE D'INTERET NATIONAL,Tram A,0.0,up,ALL,ALL,ALL,ligne-c5
STALINGRAD-ALLIES,Tram A,0.0,up,ALL,ALL,ALL,ligne-c5
FLAUBERT - CLOS D'OR,Tram A,0.0,up,ALL,ALL,ALL,ligne-c5
MALHERBE,Tram A,743.0914706465026,up,ALL,ALL,ALL,ligne-c5
LOUIS JOUVET,Tram A,0.0,up,ALL,ALL,ALL,ligne-c5
TEISSEIRE (GRENOBLE),Tram A,0.0,up,ALL,ALL,ALL,ligne-c5
PAUL COCAT,Tram A,0.0,up,ALL,ALL,ALL,ligne-c5
ANDRE ARGOUGES,Tram A,0.0,up,ALL,ALL,ALL,ligne-c5
SAINT-AUGUSTIN,Tram A,0.0,up,ALL,ALL,ALL,ligne-c5
BON PASTEUR,Tram A,0.0,up,ALL,ALL,ALL,ligne-c5
EDOUARD VAILLANT,Tram A,0.0,up,ALL,ALL,ALL,ligne-c5
PIERRE SEMARD,Tram A,0.0,up,ALL,ALL,ALL,ligne-c5
NEYRPIC - BELLEDONNE,Tram A,0.0,up,ALL,ALL,ALL,ligne-c5
