cluster_name,target_line,passengers_count,up_down,line_direction,timelaps,goal,line
NEYRPIC - BELLEDONNE,Ligne 15,43.28976995239999,up,S1,ALL,ALL,tram-d
MAISON COMMUNALE,Ligne 15,0.0,up,S1,ALL,ALL,tram-d
EDOUARD VAILLANT,Ligne 15,0.0,up,S1,ALL,ALL,tram-d
PARC JO BLANCHON,Ligne 15,0.0,up,S1,ALL,ALL,tram-d
ETIENNE GRAPPE,Ligne 15,0.0,up,S1,ALL,ALL,tram-d
LES TAILLEES - UNIVERSITES,Ligne 14,0.0,up,S1,ALL,ALL,tram-d
NEYRPIC - BELLEDONNE,Ligne 14,0.0,up,S1,ALL,ALL,tram-d
MAISON COMMUNALE,Ligne 14,9.4041743454,up,S1,ALL,ALL,tram-d
EDOUARD VAILLANT,Ligne 14,0.0,up,S1,ALL,ALL,tram-d
PARC JO BLANCHON,Ligne 14,0.0,up,S1,ALL,ALL,tram-d
ETIENNE GRAPPE,Ligne 14,0.0,up,S1,ALL,ALL,tram-d
LES TAILLEES - UNIVERSITES,Tram C,0.0,up,S1,ALL,ALL,tram-d
NEYRPIC - BELLEDONNE,Tram C,266.26477732770024,up,S1,ALL,ALL,tram-d
MAISON COMMUNALE,Tram C,0.0,up,S1,ALL,ALL,tram-d
EDOUARD VAILLANT,Tram C,0.0,up,S1,ALL,ALL,tram-d
PARC JO BLANCHON,Tram C,0.0,up,S1,ALL,ALL,tram-d
ETIENNE GRAPPE,Tram C,0.0,up,S1,ALL,ALL,tram-d
LES TAILLEES - UNIVERSITES,Tram B,598.373176434302,up,S1,ALL,ALL,tram-d
NEYRPIC - BELLEDONNE,Tram B,0.0,up,S1,ALL,ALL,tram-d
MAISON COMMUNALE,Tram B,0.0,up,S1,ALL,ALL,tram-d
EDOUARD VAILLANT,Tram B,0.0,up,S1,ALL,ALL,tram-d
PARC JO BLANCHON,Tram B,0.0,up,S1,ALL,ALL,tram-d
ETIENNE GRAPPE,Tram B,0.0,up,S1,ALL,ALL,tram-d
LES TAILLEES - UNIVERSITES,Ligne C5,0.0,up,S1,ALL,ALL,tram-d
NEYRPIC - BELLEDONNE,Ligne C5,1.6711048022,up,S1,ALL,ALL,tram-d
MAISON COMMUNALE,Ligne C5,0.0,up,S1,ALL,ALL,tram-d
EDOUARD VAILLANT,Ligne C5,16.0776010052,up,S1,ALL,ALL,tram-d
PARC JO BLANCHON,Ligne C5,0.0,up,S1,ALL,ALL,tram-d
ETIENNE GRAPPE,Ligne C5,0.0,up,S1,ALL,ALL,tram-d
ETIENNE GRAPPE,Ligne non précisée,0.0,up,S2,ALL,ALL,tram-d
PARC JO BLANCHON,Ligne non précisée,0.0,up,S2,ALL,ALL,tram-d
EDOUARD VAILLANT,Ligne non précisée,0.0,up,S2,ALL,ALL,tram-d
MAISON COMMUNALE,Ligne non précisée,0.0,up,S2,ALL,ALL,tram-d
NEYRPIC - BELLEDONNE,Ligne non précisée,0.0,up,S2,ALL,ALL,tram-d
LES TAILLEES - UNIVERSITES,Ligne non précisée,0.0,up,S2,ALL,ALL,tram-d
ETIENNE GRAPPE,Ligne 12,42.903501121600016,up,S2,ALL,ALL,tram-d
PARC JO BLANCHON,Ligne 12,0.0,up,S2,ALL,ALL,tram-d
EDOUARD VAILLANT,Ligne 12,0.0,up,S2,ALL,ALL,tram-d
MAISON COMMUNALE,Ligne 12,0.0,up,S2,ALL,ALL,tram-d
NEYRPIC - BELLEDONNE,Ligne 12,0.0,up,S2,ALL,ALL,tram-d
LES TAILLEES - UNIVERSITES,Ligne 12,0.0,up,S2,ALL,ALL,tram-d
ETIENNE GRAPPE,Ligne 15,0.0,up,S2,ALL,ALL,tram-d
PARC JO BLANCHON,Ligne 15,0.0,up,S2,ALL,ALL,tram-d
EDOUARD VAILLANT,Ligne 15,0.0,up,S2,ALL,ALL,tram-d
MAISON COMMUNALE,Ligne 15,0.0,up,S2,ALL,ALL,tram-d
NEYRPIC - BELLEDONNE,Ligne 15,17.124235531100002,up,S2,ALL,ALL,tram-d
LES TAILLEES - UNIVERSITES,Ligne 15,0.0,up,S2,ALL,ALL,tram-d
ETIENNE GRAPPE,Ligne 14,0.0,up,S2,ALL,ALL,tram-d
PARC JO BLANCHON,Ligne 14,0.0,up,S2,ALL,ALL,tram-d
EDOUARD VAILLANT,Ligne 14,0.0,up,S2,ALL,ALL,tram-d
MAISON COMMUNALE,Ligne 14,2.5659357441,up,S2,ALL,ALL,tram-d
NEYRPIC - BELLEDONNE,Ligne 14,0.0,up,S2,ALL,ALL,tram-d
LES TAILLEES - UNIVERSITES,Ligne 14,0.0,up,S2,ALL,ALL,tram-d
ETIENNE GRAPPE,Tram C,0.0,up,S2,ALL,ALL,tram-d
PARC JO BLANCHON,Tram C,0.0,up,S2,ALL,ALL,tram-d
EDOUARD VAILLANT,Tram C,0.0,up,S2,ALL,ALL,tram-d
MAISON COMMUNALE,Tram C,0.0,up,S2,ALL,ALL,tram-d
NEYRPIC - BELLEDONNE,Tram C,25.328264978600004,up,S2,ALL,ALL,tram-d
LES TAILLEES - UNIVERSITES,Tram C,0.0,up,S2,ALL,ALL,tram-d
ETIENNE GRAPPE,Ligne C6,203.36301852759948,up,S2,ALL,ALL,tram-d
PARC JO BLANCHON,Ligne C6,0.0,up,S2,ALL,ALL,tram-d
EDOUARD VAILLANT,Ligne C6,0.0,up,S2,ALL,ALL,tram-d
MAISON COMMUNALE,Ligne C6,0.0,up,S2,ALL,ALL,tram-d
NEYRPIC - BELLEDONNE,Ligne C6,0.0,up,S2,ALL,ALL,tram-d
LES TAILLEES - UNIVERSITES,Ligne C6,0.0,up,S2,ALL,ALL,tram-d
ETIENNE GRAPPE,Ligne 11,96.36981616030012,up,S2,ALL,ALL,tram-d
PARC JO BLANCHON,Ligne 11,0.0,up,S2,ALL,ALL,tram-d
EDOUARD VAILLANT,Ligne 11,0.0,up,S2,ALL,ALL,tram-d
MAISON COMMUNALE,Ligne 11,0.0,up,S2,ALL,ALL,tram-d
NEYRPIC - BELLEDONNE,Ligne 11,0.0,up,S2,ALL,ALL,tram-d
LES TAILLEES - UNIVERSITES,Ligne 11,0.0,up,S2,ALL,ALL,tram-d
ETIENNE GRAPPE,Ligne C5,0.0,up,S2,ALL,ALL,tram-d
PARC JO BLANCHON,Ligne C5,0.0,up,S2,ALL,ALL,tram-d
EDOUARD VAILLANT,Ligne C5,12.4372484081,up,S2,ALL,ALL,tram-d
MAISON COMMUNALE,Ligne C5,0.0,up,S2,ALL,ALL,tram-d
NEYRPIC - BELLEDONNE,Ligne C5,3.0251582964,up,S2,ALL,ALL,tram-d
LES TAILLEES - UNIVERSITES,Ligne C5,0.0,up,S2,ALL,ALL,tram-d
LES TAILLEES - UNIVERSITES,Ligne non précisée,0.0,up,ALL,02H00-06H45,ALL,tram-d
NEYRPIC - BELLEDONNE,Ligne non précisée,0.0,up,ALL,02H00-06H45,ALL,tram-d
MAISON COMMUNALE,Ligne non précisée,0.0,up,ALL,02H00-06H45,ALL,tram-d
EDOUARD VAILLANT,Ligne non précisée,0.0,up,ALL,02H00-06H45,ALL,tram-d
PARC JO BLANCHON,Ligne non précisée,0.0,up,ALL,02H00-06H45,ALL,tram-d
ETIENNE GRAPPE,Ligne non précisée,0.0,up,ALL,02H00-06H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,Ligne 12,0.0,up,ALL,02H00-06H45,ALL,tram-d
NEYRPIC - BELLEDONNE,Ligne 12,0.0,up,ALL,02H00-06H45,ALL,tram-d
MAISON COMMUNALE,Ligne 12,0.0,up,ALL,02H00-06H45,ALL,tram-d
EDOUARD VAILLANT,Ligne 12,0.0,up,ALL,02H00-06H45,ALL,tram-d
PARC JO BLANCHON,Ligne 12,0.0,up,ALL,02H00-06H45,ALL,tram-d
ETIENNE GRAPPE,Ligne 12,0.9950992345,up,ALL,02H00-06H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,Ligne 15,0.0,up,ALL,02H00-06H45,ALL,tram-d
NEYRPIC - BELLEDONNE,Ligne 15,1.3931389284,up,ALL,02H00-06H45,ALL,tram-d
MAISON COMMUNALE,Ligne 15,0.0,up,ALL,02H00-06H45,ALL,tram-d
EDOUARD VAILLANT,Ligne 15,0.0,up,ALL,02H00-06H45,ALL,tram-d
PARC JO BLANCHON,Ligne 15,0.0,up,ALL,02H00-06H45,ALL,tram-d
ETIENNE GRAPPE,Ligne 15,0.0,up,ALL,02H00-06H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,Tram C,0.0,up,ALL,02H00-06H45,ALL,tram-d
NEYRPIC - BELLEDONNE,Tram C,0.9950990049,up,ALL,02H00-06H45,ALL,tram-d
MAISON COMMUNALE,Tram C,0.0,up,ALL,02H00-06H45,ALL,tram-d
EDOUARD VAILLANT,Tram C,0.0,up,ALL,02H00-06H45,ALL,tram-d
PARC JO BLANCHON,Tram C,0.0,up,ALL,02H00-06H45,ALL,tram-d
ETIENNE GRAPPE,Tram C,0.0,up,ALL,02H00-06H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,Ligne C6,0.0,up,ALL,02H00-06H45,ALL,tram-d
NEYRPIC - BELLEDONNE,Ligne C6,0.0,up,ALL,02H00-06H45,ALL,tram-d
MAISON COMMUNALE,Ligne C6,0.0,up,ALL,02H00-06H45,ALL,tram-d
EDOUARD VAILLANT,Ligne C6,0.0,up,ALL,02H00-06H45,ALL,tram-d
PARC JO BLANCHON,Ligne C6,0.0,up,ALL,02H00-06H45,ALL,tram-d
ETIENNE GRAPPE,Ligne C6,0.9950992345,up,ALL,02H00-06H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,Tram B,1.5921584078,up,ALL,02H00-06H45,ALL,tram-d
NEYRPIC - BELLEDONNE,Tram B,0.0,up,ALL,02H00-06H45,ALL,tram-d
MAISON COMMUNALE,Tram B,0.0,up,ALL,02H00-06H45,ALL,tram-d
EDOUARD VAILLANT,Tram B,0.0,up,ALL,02H00-06H45,ALL,tram-d
PARC JO BLANCHON,Tram B,0.0,up,ALL,02H00-06H45,ALL,tram-d
ETIENNE GRAPPE,Tram B,0.0,up,ALL,02H00-06H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,Tram C,0.0,up,S1,02H00-06H45,ALL,tram-d
NEYRPIC - BELLEDONNE,Tram C,0.9950990049,up,S1,02H00-06H45,ALL,tram-d
MAISON COMMUNALE,Tram C,0.0,up,S1,02H00-06H45,ALL,tram-d
EDOUARD VAILLANT,Tram C,0.0,up,S1,02H00-06H45,ALL,tram-d
PARC JO BLANCHON,Tram C,0.0,up,S1,02H00-06H45,ALL,tram-d
ETIENNE GRAPPE,Tram C,0.0,up,S1,02H00-06H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,Ligne non précisée,0.0,up,S1,02H00-06H45,ALL,tram-d
NEYRPIC - BELLEDONNE,Ligne non précisée,0.0,up,S1,02H00-06H45,ALL,tram-d
MAISON COMMUNALE,Ligne non précisée,0.0,up,S1,02H00-06H45,ALL,tram-d
EDOUARD VAILLANT,Ligne non précisée,0.0,up,S1,02H00-06H45,ALL,tram-d
PARC JO BLANCHON,Ligne non précisée,0.0,up,S1,02H00-06H45,ALL,tram-d
ETIENNE GRAPPE,Ligne non précisée,0.0,up,S1,02H00-06H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,Tram B,1.5921584078,up,S1,02H00-06H45,ALL,tram-d
NEYRPIC - BELLEDONNE,Tram B,0.0,up,S1,02H00-06H45,ALL,tram-d
MAISON COMMUNALE,Tram B,0.0,up,S1,02H00-06H45,ALL,tram-d
EDOUARD VAILLANT,Tram B,0.0,up,S1,02H00-06H45,ALL,tram-d
PARC JO BLANCHON,Tram B,0.0,up,S1,02H00-06H45,ALL,tram-d
ETIENNE GRAPPE,Tram B,0.0,up,S1,02H00-06H45,ALL,tram-d
ETIENNE GRAPPE,Ligne C6,0.9950992345,up,S2,02H00-06H45,ALL,tram-d
PARC JO BLANCHON,Ligne C6,0.0,up,S2,02H00-06H45,ALL,tram-d
EDOUARD VAILLANT,Ligne C6,0.0,up,S2,02H00-06H45,ALL,tram-d
NEYRPIC - BELLEDONNE,Ligne C6,0.0,up,S2,02H00-06H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,Ligne C6,0.0,up,S2,02H00-06H45,ALL,tram-d
ETIENNE GRAPPE,Ligne 12,0.9950992345,up,S2,02H00-06H45,ALL,tram-d
PARC JO BLANCHON,Ligne 12,0.0,up,S2,02H00-06H45,ALL,tram-d
EDOUARD VAILLANT,Ligne 12,0.0,up,S2,02H00-06H45,ALL,tram-d
NEYRPIC - BELLEDONNE,Ligne 12,0.0,up,S2,02H00-06H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,Ligne 12,0.0,up,S2,02H00-06H45,ALL,tram-d
ETIENNE GRAPPE,Ligne non précisée,0.0,up,S2,02H00-06H45,ALL,tram-d
PARC JO BLANCHON,Ligne non précisée,0.0,up,S2,02H00-06H45,ALL,tram-d
EDOUARD VAILLANT,Ligne non précisée,0.0,up,S2,02H00-06H45,ALL,tram-d
NEYRPIC - BELLEDONNE,Ligne non précisée,0.0,up,S2,02H00-06H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,Ligne non précisée,0.0,up,S2,02H00-06H45,ALL,tram-d
ETIENNE GRAPPE,Ligne 15,0.0,up,S2,02H00-06H45,ALL,tram-d
PARC JO BLANCHON,Ligne 15,0.0,up,S2,02H00-06H45,ALL,tram-d
EDOUARD VAILLANT,Ligne 15,0.0,up,S2,02H00-06H45,ALL,tram-d
