cluster_name,target_line,passengers_count,up_down,line_direction,timelaps,goal,line
SAINT-BRUNO (TRAM),Ligne C6,0.0,up,ALL,ALL,ALL,tram-b
PALAIS DE JUSTICE,Ligne C6,0.0,up,ALL,ALL,ALL,tram-b
CITE INTERNATIONALE,Ligne C6,0.0,up,ALL,ALL,ALL,tram-b
CEA - CAMBRIDGE,Ligne C6,0.0,up,ALL,ALL,ALL,tram-b
PRESQU'ILE,Ligne C6,52.832256878299994,up,ALL,ALL,ALL,tram-b
PLAINE DES SPORTS,Tram E,0.0,up,ALL,ALL,ALL,tram-b
GIERES GARE - UNIVERSITES (TRAM),Tram E,0.0,up,ALL,ALL,ALL,tram-b
MAYENCIN - CHAMP ROMAN,Tram E,0.0,up,ALL,ALL,ALL,tram-b
CONDILLAC - UNIVERSITES,Tram E,0.0,up,ALL,ALL,ALL,tram-b
BIBLIOTHEQUES UNIVERSITAIRES,Tram E,0.0,up,ALL,ALL,ALL,tram-b
GABRIEL FAURE,Tram E,0.0,up,ALL,ALL,ALL,tram-b
LES TAILLEES - UNIVERSITES,Tram E,0.0,up,ALL,ALL,ALL,tram-b
GRAND SABLON,Tram E,0.0,up,ALL,ALL,ALL,tram-b
MICHALLON,Tram E,0.0,up,ALL,ALL,ALL,tram-b
LA TRONCHE HOPITAL,Tram E,0.0,up,ALL,ALL,ALL,tram-b
ILE VERTE,Tram E,0.0,up,ALL,ALL,ALL,tram-b
NOTRE-DAME - MUSEE,Tram E,0.0,up,ALL,ALL,ALL,tram-b
SAINTE-CLAIRE - LES HALLES,Tram E,0.0,up,ALL,ALL,ALL,tram-b
HUBERT DUBEDOUT - MAISON DU TOURISME,Tram E,0.0,up,ALL,ALL,ALL,tram-b
VICTOR HUGO,Tram E,0.0,up,ALL,ALL,ALL,tram-b
ALSACE-LORRAINE,Tram E,2191.116663975896,up,ALL,ALL,ALL,tram-b
GARES,Tram E,0.0,up,ALL,ALL,ALL,tram-b
SAINT-BRUNO (TRAM),Tram E,0.0,up,ALL,ALL,ALL,tram-b
PALAIS DE JUSTICE,Tram E,0.0,up,ALL,ALL,ALL,tram-b
CITE INTERNATIONALE,Tram E,0.0,up,ALL,ALL,ALL,tram-b
CEA - CAMBRIDGE,Tram E,0.0,up,ALL,ALL,ALL,tram-b
PRESQU'ILE,Tram E,0.0,up,ALL,ALL,ALL,tram-b
PLAINE DES SPORTS,Ligne 22,0.0,up,ALL,ALL,ALL,tram-b
GIERES GARE - UNIVERSITES (TRAM),Ligne 22,0.0,up,ALL,ALL,ALL,tram-b
MAYENCIN - CHAMP ROMAN,Ligne 22,0.0,up,ALL,ALL,ALL,tram-b
CONDILLAC - UNIVERSITES,Ligne 22,0.0,up,ALL,ALL,ALL,tram-b
BIBLIOTHEQUES UNIVERSITAIRES,Ligne 22,0.0,up,ALL,ALL,ALL,tram-b
GABRIEL FAURE,Ligne 22,0.0,up,ALL,ALL,ALL,tram-b
LES TAILLEES - UNIVERSITES,Ligne 22,0.0,up,ALL,ALL,ALL,tram-b
GRAND SABLON,Ligne 22,0.0,up,ALL,ALL,ALL,tram-b
MICHALLON,Ligne 22,0.0,up,ALL,ALL,ALL,tram-b
LA TRONCHE HOPITAL,Ligne 22,0.0,up,ALL,ALL,ALL,tram-b
ILE VERTE,Ligne 22,0.0,up,ALL,ALL,ALL,tram-b
NOTRE-DAME - MUSEE,Ligne 22,0.0,up,ALL,ALL,ALL,tram-b
SAINTE-CLAIRE - LES HALLES,Ligne 22,0.0,up,ALL,ALL,ALL,tram-b
HUBERT DUBEDOUT - MAISON DU TOURISME,Ligne 22,0.0,up,ALL,ALL,ALL,tram-b
VICTOR HUGO,Ligne 22,0.0,up,ALL,ALL,ALL,tram-b
ALSACE-LORRAINE,Ligne 22,0.0,up,ALL,ALL,ALL,tram-b
GARES,Ligne 22,0.0,up,ALL,ALL,ALL,tram-b
SAINT-BRUNO (TRAM),Ligne 22,0.0,up,ALL,ALL,ALL,tram-b
PALAIS DE JUSTICE,Ligne 22,0.0,up,ALL,ALL,ALL,tram-b
CITE INTERNATIONALE,Ligne 22,0.0,up,ALL,ALL,ALL,tram-b
CEA - CAMBRIDGE,Ligne 22,0.0,up,ALL,ALL,ALL,tram-b
PRESQU'ILE,Ligne 22,205.19070973719988,up,ALL,ALL,ALL,tram-b
PLAINE DES SPORTS,Ligne EXPRESS 1,0.0,up,ALL,ALL,ALL,tram-b
GIERES GARE - UNIVERSITES (TRAM),Ligne EXPRESS 1,0.0,up,ALL,ALL,ALL,tram-b
MAYENCIN - CHAMP ROMAN,Ligne EXPRESS 1,0.0,up,ALL,ALL,ALL,tram-b
CONDILLAC - UNIVERSITES,Ligne EXPRESS 1,0.0,up,ALL,ALL,ALL,tram-b
BIBLIOTHEQUES UNIVERSITAIRES,Ligne EXPRESS 1,0.0,up,ALL,ALL,ALL,tram-b
GABRIEL FAURE,Ligne EXPRESS 1,0.0,up,ALL,ALL,ALL,tram-b
LES TAILLEES - UNIVERSITES,Ligne EXPRESS 1,0.0,up,ALL,ALL,ALL,tram-b
GRAND SABLON,Ligne EXPRESS 1,0.0,up,ALL,ALL,ALL,tram-b
MICHALLON,Ligne EXPRESS 1,0.0,up,ALL,ALL,ALL,tram-b
LA TRONCHE HOPITAL,Ligne EXPRESS 1,0.0,up,ALL,ALL,ALL,tram-b
ILE VERTE,Ligne EXPRESS 1,0.0,up,ALL,ALL,ALL,tram-b
NOTRE-DAME - MUSEE,Ligne EXPRESS 1,0.0,up,ALL,ALL,ALL,tram-b
SAINTE-CLAIRE - LES HALLES,Ligne EXPRESS 1,0.0,up,ALL,ALL,ALL,tram-b
HUBERT DUBEDOUT - MAISON DU TOURISME,Ligne EXPRESS 1,0.0,up,ALL,ALL,ALL,tram-b
VICTOR HUGO,Ligne EXPRESS 1,41.8922922263,up,ALL,ALL,ALL,tram-b
ALSACE-LORRAINE,Ligne EXPRESS 1,0.0,up,ALL,ALL,ALL,tram-b
GARES,Ligne EXPRESS 1,11.642916707400001,up,ALL,ALL,ALL,tram-b
SAINT-BRUNO (TRAM),Ligne EXPRESS 1,0.0,up,ALL,ALL,ALL,tram-b
PALAIS DE JUSTICE,Ligne EXPRESS 1,0.0,up,ALL,ALL,ALL,tram-b
CITE INTERNATIONALE,Ligne EXPRESS 1,0.0,up,ALL,ALL,ALL,tram-b
CEA - CAMBRIDGE,Ligne EXPRESS 1,9.803275491600001,up,ALL,ALL,ALL,tram-b
PRESQU'ILE,Ligne EXPRESS 1,0.0,up,ALL,ALL,ALL,tram-b
PLAINE DES SPORTS,Ligne 40,0.0,up,ALL,ALL,ALL,tram-b
GIERES GARE - UNIVERSITES (TRAM),Ligne 40,0.0,up,ALL,ALL,ALL,tram-b
MAYENCIN - CHAMP ROMAN,Ligne 40,0.0,up,ALL,ALL,ALL,tram-b
CONDILLAC - UNIVERSITES,Ligne 40,0.0,up,ALL,ALL,ALL,tram-b
BIBLIOTHEQUES UNIVERSITAIRES,Ligne 40,0.0,up,ALL,ALL,ALL,tram-b
GABRIEL FAURE,Ligne 40,0.0,up,ALL,ALL,ALL,tram-b
LES TAILLEES - UNIVERSITES,Ligne 40,0.0,up,ALL,ALL,ALL,tram-b
GRAND SABLON,Ligne 40,0.0,up,ALL,ALL,ALL,tram-b
MICHALLON,Ligne 40,0.0,up,ALL,ALL,ALL,tram-b
LA TRONCHE HOPITAL,Ligne 40,0.0,up,ALL,ALL,ALL,tram-b
ILE VERTE,Ligne 40,0.0,up,ALL,ALL,ALL,tram-b
NOTRE-DAME - MUSEE,Ligne 40,0.0,up,ALL,ALL,ALL,tram-b
SAINTE-CLAIRE - LES HALLES,Ligne 40,0.0,up,ALL,ALL,ALL,tram-b
HUBERT DUBEDOUT - MAISON DU TOURISME,Ligne 40,0.0,up,ALL,ALL,ALL,tram-b
VICTOR HUGO,Ligne 40,61.96905682860002,up,ALL,ALL,ALL,tram-b
ALSACE-LORRAINE,Ligne 40,0.0,up,ALL,ALL,ALL,tram-b
GARES,Ligne 40,0.0,up,ALL,ALL,ALL,tram-b
SAINT-BRUNO (TRAM),Ligne 40,0.0,up,ALL,ALL,ALL,tram-b
PALAIS DE JUSTICE,Ligne 40,0.0,up,ALL,ALL,ALL,tram-b
CITE INTERNATIONALE,Ligne 40,0.0,up,ALL,ALL,ALL,tram-b
CEA - CAMBRIDGE,Ligne 40,0.0,up,ALL,ALL,ALL,tram-b
PRESQU'ILE,Ligne 40,0.0,up,ALL,ALL,ALL,tram-b
PLAINE DES SPORTS,Tram C,0.0,up,ALL,ALL,ALL,tram-b
GIERES GARE - UNIVERSITES (TRAM),Tram C,0.0,up,ALL,ALL,ALL,tram-b
MAYENCIN - CHAMP ROMAN,Tram C,0.0,up,ALL,ALL,ALL,tram-b
CONDILLAC - UNIVERSITES,Tram C,78.1296196842,up,ALL,ALL,ALL,tram-b
BIBLIOTHEQUES UNIVERSITAIRES,Tram C,28.960164404100002,up,ALL,ALL,ALL,tram-b
GABRIEL FAURE,Tram C,120.88125198339995,up,ALL,ALL,ALL,tram-b
LES TAILLEES - UNIVERSITES,Tram C,0.0,up,ALL,ALL,ALL,tram-b
GRAND SABLON,Tram C,0.0,up,ALL,ALL,ALL,tram-b
MICHALLON,Tram C,0.0,up,ALL,ALL,ALL,tram-b
LA TRONCHE HOPITAL,Tram C,0.0,up,ALL,ALL,ALL,tram-b
ILE VERTE,Tram C,0.0,up,ALL,ALL,ALL,tram-b
NOTRE-DAME - MUSEE,Tram C,0.0,up,ALL,ALL,ALL,tram-b
SAINTE-CLAIRE - LES HALLES,Tram C,0.0,up,ALL,ALL,ALL,tram-b
HUBERT DUBEDOUT - MAISON DU TOURISME,Tram C,0.0,up,ALL,ALL,ALL,tram-b
VICTOR HUGO,Tram C,0.0,up,ALL,ALL,ALL,tram-b
ALSACE-LORRAINE,Tram C,0.0,up,ALL,ALL,ALL,tram-b
GARES,Tram C,0.0,up,ALL,ALL,ALL,tram-b
SAINT-BRUNO (TRAM),Tram C,0.0,up,ALL,ALL,ALL,tram-b
PALAIS DE JUSTICE,Tram C,0.0,up,ALL,ALL,ALL,tram-b
CITE INTERNATIONALE,Tram C,0.0,up,ALL,ALL,ALL,tram-b
CEA - CAMBRIDGE,Tram C,0.0,up,ALL,ALL,ALL,tram-b
PRESQU'ILE,Tram C,0.0,up,ALL,ALL,ALL,tram-b
PLAINE DES SPORTS,Ligne 11,0.0,up,ALL,ALL,ALL,tram-b
GIERES GARE - UNIVERSITES (TRAM),Ligne 11,0.0,up,ALL,ALL,ALL,tram-b
MAYENCIN - CHAMP ROMAN,Ligne 11,0.0,up,ALL,ALL,ALL,tram-b
