cluster_name,target_line,passengers_count,up_down,line_direction,timelaps,goal,line
PORTAIL ROUGE,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-14
COLI,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-14
ELSA TRIOLET,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-14
GALOCHERE,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-14
ANGUISSES,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-14
ROSERAIE,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-14
EDELWEISS,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-14
GIERES GARE - UNIVERSITES (TRAM),Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-14
VERDUN - PREFECTURE,Tram D,0.0,up,ALL,ALL,ALL,ligne-14
BIR HAKEIM,Tram D,0.0,up,ALL,ALL,ALL,ligne-14
FLANDRIN - VALMY,Tram D,0.0,up,ALL,ALL,ALL,ligne-14
CROIX ROUGE,Tram D,0.0,up,ALL,ALL,ALL,ligne-14
GAY,Tram D,0.0,up,ALL,ALL,ALL,ligne-14
MAISON COMMUNALE,Tram D,23.550857324399995,up,ALL,ALL,ALL,ligne-14
CITE LABEYE,Tram D,0.0,up,ALL,ALL,ALL,ligne-14
PORTAIL ROUGE,Tram D,0.0,up,ALL,ALL,ALL,ligne-14
COLI,Tram D,0.0,up,ALL,ALL,ALL,ligne-14
ELSA TRIOLET,Tram D,0.0,up,ALL,ALL,ALL,ligne-14
GALOCHERE,Tram D,0.0,up,ALL,ALL,ALL,ligne-14
ANGUISSES,Tram D,0.0,up,ALL,ALL,ALL,ligne-14
ROSERAIE,Tram D,0.0,up,ALL,ALL,ALL,ligne-14
EDELWEISS,Tram D,0.0,up,ALL,ALL,ALL,ligne-14
GIERES GARE - UNIVERSITES (TRAM),Tram D,0.0,up,ALL,ALL,ALL,ligne-14
VERDUN - PREFECTURE,Ligne 13,3.4988485583999998,up,ALL,ALL,ALL,ligne-14
BIR HAKEIM,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-14
FLANDRIN - VALMY,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-14
CROIX ROUGE,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-14
GAY,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-14
MAISON COMMUNALE,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-14
CITE LABEYE,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-14
PORTAIL ROUGE,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-14
COLI,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-14
ELSA TRIOLET,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-14
GALOCHERE,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-14
ANGUISSES,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-14
ROSERAIE,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-14
EDELWEISS,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-14
GIERES GARE - UNIVERSITES (TRAM),Ligne 13,0.0,up,ALL,ALL,ALL,ligne-14
VERDUN - PREFECTURE,Tram B,0.0,up,ALL,ALL,ALL,ligne-14
BIR HAKEIM,Tram B,0.0,up,ALL,ALL,ALL,ligne-14
FLANDRIN - VALMY,Tram B,0.0,up,ALL,ALL,ALL,ligne-14
CROIX ROUGE,Tram B,0.0,up,ALL,ALL,ALL,ligne-14
GAY,Tram B,0.0,up,ALL,ALL,ALL,ligne-14
MAISON COMMUNALE,Tram B,0.0,up,ALL,ALL,ALL,ligne-14
CITE LABEYE,Tram B,0.0,up,ALL,ALL,ALL,ligne-14
PORTAIL ROUGE,Tram B,0.0,up,ALL,ALL,ALL,ligne-14
COLI,Tram B,0.0,up,ALL,ALL,ALL,ligne-14
ELSA TRIOLET,Tram B,0.0,up,ALL,ALL,ALL,ligne-14
GALOCHERE,Tram B,0.0,up,ALL,ALL,ALL,ligne-14
ANGUISSES,Tram B,0.0,up,ALL,ALL,ALL,ligne-14
ROSERAIE,Tram B,0.0,up,ALL,ALL,ALL,ligne-14
EDELWEISS,Tram B,0.0,up,ALL,ALL,ALL,ligne-14
GIERES GARE - UNIVERSITES (TRAM),Tram B,21.036316690199993,up,ALL,ALL,ALL,ligne-14
VERDUN - PREFECTURE,Ligne 12,7.137212978800001,up,ALL,ALL,ALL,ligne-14
BIR HAKEIM,Ligne 12,0.9691434454,up,ALL,ALL,ALL,ligne-14
FLANDRIN - VALMY,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-14
CROIX ROUGE,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-14
GAY,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-14
MAISON COMMUNALE,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-14
CITE LABEYE,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-14
PORTAIL ROUGE,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-14
COLI,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-14
ELSA TRIOLET,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-14
GALOCHERE,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-14
ANGUISSES,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-14
ROSERAIE,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-14
EDELWEISS,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-14
GIERES GARE - UNIVERSITES (TRAM),Ligne 12,0.0,up,ALL,ALL,ALL,ligne-14
VERDUN - PREFECTURE,Ligne 15,0.0,up,ALL,ALL,ALL,ligne-14
BIR HAKEIM,Ligne 15,0.0,up,ALL,ALL,ALL,ligne-14
FLANDRIN - VALMY,Ligne 15,0.0,up,ALL,ALL,ALL,ligne-14
CROIX ROUGE,Ligne 15,0.0,up,ALL,ALL,ALL,ligne-14
GAY,Ligne 15,0.0,up,ALL,ALL,ALL,ligne-14
MAISON COMMUNALE,Ligne 15,0.0,up,ALL,ALL,ALL,ligne-14
CITE LABEYE,Ligne 15,0.0,up,ALL,ALL,ALL,ligne-14
PORTAIL ROUGE,Ligne 15,0.0,up,ALL,ALL,ALL,ligne-14
COLI,Ligne 15,0.0,up,ALL,ALL,ALL,ligne-14
ELSA TRIOLET,Ligne 15,0.0,up,ALL,ALL,ALL,ligne-14
GALOCHERE,Ligne 15,0.0,up,ALL,ALL,ALL,ligne-14
ANGUISSES,Ligne 15,0.0,up,ALL,ALL,ALL,ligne-14
ROSERAIE,Ligne 15,0.0,up,ALL,ALL,ALL,ligne-14
EDELWEISS,Ligne 15,16.1478576411,up,ALL,ALL,ALL,ligne-14
GIERES GARE - UNIVERSITES (TRAM),Ligne 15,0.0,up,ALL,ALL,ALL,ligne-14
VERDUN - PREFECTURE,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-14
BIR HAKEIM,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-14
FLANDRIN - VALMY,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-14
CROIX ROUGE,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-14
GAY,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-14
MAISON COMMUNALE,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-14
CITE LABEYE,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-14
PORTAIL ROUGE,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-14
COLI,Ligne 11,48.21620165440001,up,ALL,ALL,ALL,ligne-14
ELSA TRIOLET,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-14
GALOCHERE,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-14
ANGUISSES,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-14
ROSERAIE,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-14
EDELWEISS,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-14
GIERES GARE - UNIVERSITES (TRAM),Ligne 11,0.0,up,ALL,ALL,ALL,ligne-14
VERDUN - PREFECTURE,Tram A,250.91183763060022,up,ALL,ALL,ALL,ligne-14
BIR HAKEIM,Tram A,0.0,up,ALL,ALL,ALL,ligne-14
FLANDRIN - VALMY,Tram A,0.0,up,ALL,ALL,ALL,ligne-14
CROIX ROUGE,Tram A,0.0,up,ALL,ALL,ALL,ligne-14
GAY,Tram A,0.0,up,ALL,ALL,ALL,ligne-14
MAISON COMMUNALE,Tram A,0.0,up,ALL,ALL,ALL,ligne-14
CITE LABEYE,Tram A,0.0,up,ALL,ALL,ALL,ligne-14
PORTAIL ROUGE,Tram A,0.0,up,ALL,ALL,ALL,ligne-14
COLI,Tram A,0.0,up,ALL,ALL,ALL,ligne-14
ELSA TRIOLET,Tram A,0.0,up,ALL,ALL,ALL,ligne-14
GALOCHERE,Tram A,0.0,up,ALL,ALL,ALL,ligne-14
ANGUISSES,Tram A,0.0,up,ALL,ALL,ALL,ligne-14
ROSERAIE,Tram A,0.0,up,ALL,ALL,ALL,ligne-14
EDELWEISS,Tram A,0.0,up,ALL,ALL,ALL,ligne-14
GIERES GARE - UNIVERSITES (TRAM),Tram A,0.0,up,ALL,ALL,ALL,ligne-14
VERDUN - PREFECTURE,Tram C,0.0,up,S1,ALL,ALL,ligne-14
BIR HAKEIM,Tram C,0.0,up,S1,ALL,ALL,ligne-14
FLANDRIN - VALMY,Tram C,49.313507589900006,up,S1,ALL,ALL,ligne-14
CROIX ROUGE,Tram C,0.0,up,S1,ALL,ALL,ligne-14
GAY,Tram C,0.0,up,S1,ALL,ALL,ligne-14
MAISON COMMUNALE,Tram C,0.0,up,S1,ALL,ALL,ligne-14
CITE LABEYE,Tram C,0.0,up,S1,ALL,ALL,ligne-14
PORTAIL ROUGE,Tram C,0.0,up,S1,ALL,ALL,ligne-14
COLI,Tram C,0.0,up,S1,ALL,ALL,ligne-14
ELSA TRIOLET,Tram C,0.0,up,S1,ALL,ALL,ligne-14
GALOCHERE,Tram C,0.0,up,S1,ALL,ALL,ligne-14
ANGUISSES,Tram C,0.0,up,S1,ALL,ALL,ligne-14
ROSERAIE,Tram C,0.0,up,S1,ALL,ALL,ligne-14
EDELWEISS,Tram C,0.0,up,S1,ALL,ALL,ligne-14
GIERES GARE - UNIVERSITES (TRAM),Tram C,0.0,up,S1,ALL,ALL,ligne-14
VERDUN - PREFECTURE,Ligne 16,11.191857778100001,up,S1,ALL,ALL,ligne-14
BIR HAKEIM,Ligne 16,0.0,up,S1,ALL,ALL,ligne-14
FLANDRIN - VALMY,Ligne 16,0.0,up,S1,ALL,ALL,ligne-14
CROIX ROUGE,Ligne 16,0.0,up,S1,ALL,ALL,ligne-14
GAY,Ligne 16,0.0,up,S1,ALL,ALL,ligne-14
MAISON COMMUNALE,Ligne 16,0.0,up,S1,ALL,ALL,ligne-14
CITE LABEYE,Ligne 16,0.0,up,S1,ALL,ALL,ligne-14
PORTAIL ROUGE,Ligne 16,0.0,up,S1,ALL,ALL,ligne-14
COLI,Ligne 16,0.0,up,S1,ALL,ALL,ligne-14
ELSA TRIOLET,Ligne 16,0.0,up,S1,ALL,ALL,ligne-14
GALOCHERE,Ligne 16,0.0,up,S1,ALL,ALL,ligne-14
ANGUISSES,Ligne 16,0.0,up,S1,ALL,ALL,ligne-14
ROSERAIE,Ligne 16,0.0,up,S1,ALL,ALL,ligne-14
EDELWEISS,Ligne 16,0.0,up,S1,ALL,ALL,ligne-14
GIERES GARE - UNIVERSITES (TRAM),Ligne 16,0.0,up,S1,ALL,ALL,ligne-14
VERDUN - PREFECTURE,Ligne non précisée,0.0,up,S1,ALL,ALL,ligne-14
BIR HAKEIM,Ligne non précisée,0.0,up,S1,ALL,ALL,ligne-14
FLANDRIN - VALMY,Ligne non précisée,0.0,up,S1,ALL,ALL,ligne-14
CROIX ROUGE,Ligne non précisée,0.0,up,S1,ALL,ALL,ligne-14
GAY,Ligne non précisée,0.0,up,S1,ALL,ALL,ligne-14
MAISON COMMUNALE,Ligne non précisée,0.0,up,S1,ALL,ALL,ligne-14
CITE LABEYE,Ligne non précisée,0.0,up,S1,ALL,ALL,ligne-14
PORTAIL ROUGE,Ligne non précisée,0.0,up,S1,ALL,ALL,ligne-14
COLI,Ligne non précisée,0.0,up,S1,ALL,ALL,ligne-14
ELSA TRIOLET,Ligne non précisée,0.0,up,S1,ALL,ALL,ligne-14
GALOCHERE,Ligne non précisée,0.0,up,S1,ALL,ALL,ligne-14
ANGUISSES,Ligne non précisée,0.0,up,S1,ALL,ALL,ligne-14
ROSERAIE,Ligne non précisée,0.0,up,S1,ALL,ALL,ligne-14
EDELWEISS,Ligne non précisée,0.0,up,S1,ALL,ALL,ligne-14
GIERES GARE - UNIVERSITES (TRAM),Ligne non précisée,0.0,up,S1,ALL,ALL,ligne-14
VERDUN - PREFECTURE,Ligne 13,3.4988485583999998,up,S1,ALL,ALL,ligne-14
BIR HAKEIM,Ligne 13,0.0,up,S1,ALL,ALL,ligne-14
FLANDRIN - VALMY,Ligne 13,0.0,up,S1,ALL,ALL,ligne-14
CROIX ROUGE,Ligne 13,0.0,up,S1,ALL,ALL,ligne-14
GAY,Ligne 13,0.0,up,S1,ALL,ALL,ligne-14
MAISON COMMUNALE,Ligne 13,0.0,up,S1,ALL,ALL,ligne-14
CITE LABEYE,Ligne 13,0.0,up,S1,ALL,ALL,ligne-14
PORTAIL ROUGE,Ligne 13,0.0,up,S1,ALL,ALL,ligne-14
COLI,Ligne 13,0.0,up,S1,ALL,ALL,ligne-14
ELSA TRIOLET,Ligne 13,0.0,up,S1,ALL,ALL,ligne-14
GALOCHERE,Ligne 13,0.0,up,S1,ALL,ALL,ligne-14
ANGUISSES,Ligne 13,0.0,up,S1,ALL,ALL,ligne-14
ROSERAIE,Ligne 13,0.0,up,S1,ALL,ALL,ligne-14
EDELWEISS,Ligne 13,0.0,up,S1,ALL,ALL,ligne-14
GIERES GARE - UNIVERSITES (TRAM),Ligne 13,0.0,up,S1,ALL,ALL,ligne-14
VERDUN - PREFECTURE,Ligne 12,7.137212978800001,up,S1,ALL,ALL,ligne-14
BIR HAKEIM,Ligne 12,0.9691434454,up,S1,ALL,ALL,ligne-14
FLANDRIN - VALMY,Ligne 12,0.0,up,S1,ALL,ALL,ligne-14
CROIX ROUGE,Ligne 12,0.0,up,S1,ALL,ALL,ligne-14
GAY,Ligne 12,0.0,up,S1,ALL,ALL,ligne-14
MAISON COMMUNALE,Ligne 12,0.0,up,S1,ALL,ALL,ligne-14
CITE LABEYE,Ligne 12,0.0,up,S1,ALL,ALL,ligne-14
PORTAIL ROUGE,Ligne 12,0.0,up,S1,ALL,ALL,ligne-14
COLI,Ligne 12,0.0,up,S1,ALL,ALL,ligne-14
ELSA TRIOLET,Ligne 12,0.0,up,S1,ALL,ALL,ligne-14
GALOCHERE,Ligne 12,0.0,up,S1,ALL,ALL,ligne-14
ANGUISSES,Ligne 12,0.0,up,S1,ALL,ALL,ligne-14
ROSERAIE,Ligne 12,0.0,up,S1,ALL,ALL,ligne-14
EDELWEISS,Ligne 12,0.0,up,S1,ALL,ALL,ligne-14
GIERES GARE - UNIVERSITES (TRAM),Ligne 12,0.0,up,S1,ALL,ALL,ligne-14
VERDUN - PREFECTURE,Ligne 15,0.0,up,S1,ALL,ALL,ligne-14
BIR HAKEIM,Ligne 15,0.0,up,S1,ALL,ALL,ligne-14
FLANDRIN - VALMY,Ligne 15,0.0,up,S1,ALL,ALL,ligne-14
CROIX ROUGE,Ligne 15,0.0,up,S1,ALL,ALL,ligne-14
GAY,Ligne 15,0.0,up,S1,ALL,ALL,ligne-14
MAISON COMMUNALE,Ligne 15,0.0,up,S1,ALL,ALL,ligne-14
CITE LABEYE,Ligne 15,0.0,up,S1,ALL,ALL,ligne-14
PORTAIL ROUGE,Ligne 15,0.0,up,S1,ALL,ALL,ligne-14
COLI,Ligne 15,0.0,up,S1,ALL,ALL,ligne-14
ELSA TRIOLET,Ligne 15,0.0,up,S1,ALL,ALL,ligne-14
GALOCHERE,Ligne 15,0.0,up,S1,ALL,ALL,ligne-14
ANGUISSES,Ligne 15,0.0,up,S1,ALL,ALL,ligne-14
ROSERAIE,Ligne 15,0.0,up,S1,ALL,ALL,ligne-14
EDELWEISS,Ligne 15,10.602594958000001,up,S1,ALL,ALL,ligne-14
GIERES GARE - UNIVERSITES (TRAM),Ligne 15,0.0,up,S1,ALL,ALL,ligne-14
VERDUN - PREFECTURE,Ligne 11,0.0,up,S1,ALL,ALL,ligne-14
BIR HAKEIM,Ligne 11,0.0,up,S1,ALL,ALL,ligne-14
FLANDRIN - VALMY,Ligne 11,0.0,up,S1,ALL,ALL,ligne-14
CROIX ROUGE,Ligne 11,0.0,up,S1,ALL,ALL,ligne-14
GAY,Ligne 11,0.0,up,S1,ALL,ALL,ligne-14
MAISON COMMUNALE,Ligne 11,0.0,up,S1,ALL,ALL,ligne-14
CITE LABEYE,Ligne 11,0.0,up,S1,ALL,ALL,ligne-14
PORTAIL ROUGE,Ligne 11,0.0,up,S1,ALL,ALL,ligne-14
COLI,Ligne 11,32.6912424175,up,S1,ALL,ALL,ligne-14
ELSA TRIOLET,Ligne 11,0.0,up,S1,ALL,ALL,ligne-14
GALOCHERE,Ligne 11,0.0,up,S1,ALL,ALL,ligne-14
ANGUISSES,Ligne 11,0.0,up,S1,ALL,ALL,ligne-14
ROSERAIE,Ligne 11,0.0,up,S1,ALL,ALL,ligne-14
EDELWEISS,Ligne 11,0.0,up,S1,ALL,ALL,ligne-14
GIERES GARE - UNIVERSITES (TRAM),Ligne 11,0.0,up,S1,ALL,ALL,ligne-14
VERDUN - PREFECTURE,Tram A,250.91183763060022,up,S1,ALL,ALL,ligne-14
BIR HAKEIM,Tram A,0.0,up,S1,ALL,ALL,ligne-14
FLANDRIN - VALMY,Tram A,0.0,up,S1,ALL,ALL,ligne-14
CROIX ROUGE,Tram A,0.0,up,S1,ALL,ALL,ligne-14
GAY,Tram A,0.0,up,S1,ALL,ALL,ligne-14
MAISON COMMUNALE,Tram A,0.0,up,S1,ALL,ALL,ligne-14
CITE LABEYE,Tram A,0.0,up,S1,ALL,ALL,ligne-14
PORTAIL ROUGE,Tram A,0.0,up,S1,ALL,ALL,ligne-14
COLI,Tram A,0.0,up,S1,ALL,ALL,ligne-14
ELSA TRIOLET,Tram A,0.0,up,S1,ALL,ALL,ligne-14
GALOCHERE,Tram A,0.0,up,S1,ALL,ALL,ligne-14
ANGUISSES,Tram A,0.0,up,S1,ALL,ALL,ligne-14
ROSERAIE,Tram A,0.0,up,S1,ALL,ALL,ligne-14
EDELWEISS,Tram A,0.0,up,S1,ALL,ALL,ligne-14
GIERES GARE - UNIVERSITES (TRAM),Tram A,0.0,up,S1,ALL,ALL,ligne-14
GIERES GARE - UNIVERSITES (TRAM),Ligne 6070,1.0997590909,up,S2,ALL,ALL,ligne-14
EDELWEISS,Ligne 6070,0.0,up,S2,ALL,ALL,ligne-14
ROSERAIE,Ligne 6070,0.0,up,S2,ALL,ALL,ligne-14
ANGUISSES,Ligne 6070,0.0,up,S2,ALL,ALL,ligne-14
GALOCHERE,Ligne 6070,0.0,up,S2,ALL,ALL,ligne-14
ELSA TRIOLET,Ligne 6070,0.0,up,S2,ALL,ALL,ligne-14
COLI,Ligne 6070,0.0,up,S2,ALL,ALL,ligne-14
PORTAIL ROUGE,Ligne 6070,0.0,up,S2,ALL,ALL,ligne-14
CITE LABEYE,Ligne 6070,0.0,up,S2,ALL,ALL,ligne-14
MAISON COMMUNALE,Ligne 6070,0.0,up,S2,ALL,ALL,ligne-14
GAY,Ligne 6070,0.0,up,S2,ALL,ALL,ligne-14
CROIX ROUGE,Ligne 6070,0.0,up,S2,ALL,ALL,ligne-14
FLANDRIN - VALMY,Ligne 6070,0.0,up,S2,ALL,ALL,ligne-14
BIR HAKEIM,Ligne 6070,0.0,up,S2,ALL,ALL,ligne-14
VERDUN - PREFECTURE,Ligne 6070,0.0,up,S2,ALL,ALL,ligne-14
GIERES GARE - UNIVERSITES (TRAM),Tram C,0.0,up,S2,ALL,ALL,ligne-14
EDELWEISS,Tram C,0.0,up,S2,ALL,ALL,ligne-14
ROSERAIE,Tram C,0.0,up,S2,ALL,ALL,ligne-14
ANGUISSES,Tram C,0.0,up,S2,ALL,ALL,ligne-14
GALOCHERE,Tram C,0.0,up,S2,ALL,ALL,ligne-14
ELSA TRIOLET,Tram C,0.0,up,S2,ALL,ALL,ligne-14
COLI,Tram C,0.0,up,S2,ALL,ALL,ligne-14
PORTAIL ROUGE,Tram C,0.0,up,S2,ALL,ALL,ligne-14
CITE LABEYE,Tram C,0.0,up,S2,ALL,ALL,ligne-14
MAISON COMMUNALE,Tram C,0.0,up,S2,ALL,ALL,ligne-14
GAY,Tram C,0.0,up,S2,ALL,ALL,ligne-14
CROIX ROUGE,Tram C,0.0,up,S2,ALL,ALL,ligne-14
FLANDRIN - VALMY,Tram C,2.4340580649000003,up,S2,ALL,ALL,ligne-14
BIR HAKEIM,Tram C,0.0,up,S2,ALL,ALL,ligne-14
VERDUN - PREFECTURE,Tram C,0.0,up,S2,ALL,ALL,ligne-14
GIERES GARE - UNIVERSITES (TRAM),Ligne non précisée,0.0,up,S2,ALL,ALL,ligne-14
EDELWEISS,Ligne non précisée,0.0,up,S2,ALL,ALL,ligne-14
ROSERAIE,Ligne non précisée,0.0,up,S2,ALL,ALL,ligne-14
ANGUISSES,Ligne non précisée,0.0,up,S2,ALL,ALL,ligne-14
GALOCHERE,Ligne non précisée,0.0,up,S2,ALL,ALL,ligne-14
ELSA TRIOLET,Ligne non précisée,0.0,up,S2,ALL,ALL,ligne-14
COLI,Ligne non précisée,0.0,up,S2,ALL,ALL,ligne-14
PORTAIL ROUGE,Ligne non précisée,0.0,up,S2,ALL,ALL,ligne-14
CITE LABEYE,Ligne non précisée,0.0,up,S2,ALL,ALL,ligne-14
MAISON COMMUNALE,Ligne non précisée,0.0,up,S2,ALL,ALL,ligne-14
GAY,Ligne non précisée,0.0,up,S2,ALL,ALL,ligne-14
CROIX ROUGE,Ligne non précisée,0.0,up,S2,ALL,ALL,ligne-14
FLANDRIN - VALMY,Ligne non précisée,0.0,up,S2,ALL,ALL,ligne-14
BIR HAKEIM,Ligne non précisée,0.0,up,S2,ALL,ALL,ligne-14
VERDUN - PREFECTURE,Ligne non précisée,0.0,up,S2,ALL,ALL,ligne-14
GIERES GARE - UNIVERSITES (TRAM),Tram B,21.036316690199993,up,S2,ALL,ALL,ligne-14
EDELWEISS,Tram B,0.0,up,S2,ALL,ALL,ligne-14
ROSERAIE,Tram B,0.0,up,S2,ALL,ALL,ligne-14
ANGUISSES,Tram B,0.0,up,S2,ALL,ALL,ligne-14
GALOCHERE,Tram B,0.0,up,S2,ALL,ALL,ligne-14
ELSA TRIOLET,Tram B,0.0,up,S2,ALL,ALL,ligne-14
COLI,Tram B,0.0,up,S2,ALL,ALL,ligne-14
PORTAIL ROUGE,Tram B,0.0,up,S2,ALL,ALL,ligne-14
CITE LABEYE,Tram B,0.0,up,S2,ALL,ALL,ligne-14
MAISON COMMUNALE,Tram B,0.0,up,S2,ALL,ALL,ligne-14
GAY,Tram B,0.0,up,S2,ALL,ALL,ligne-14
CROIX ROUGE,Tram B,0.0,up,S2,ALL,ALL,ligne-14
FLANDRIN - VALMY,Tram B,0.0,up,S2,ALL,ALL,ligne-14
