cluster_name,target_line,passengers_count,up_down,line_direction,timelaps,goal,line
DRIANT,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c4
CHAVANT,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c4
DOCTEUR MARTIN,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c4
VICTOR HUGO,Ligne 11,0.0,up,ALL,ALL,ALL,ligne-c4
LE VERDERET,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c4
LE BOURG (EYBENS),Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c4
LES JAVAUX,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c4
ODYSSEE,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c4
VAL D'EYBENS,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c4
GENERAL DE GAULLE,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c4
MAISONS NEUVES,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c4
JEAN RACINE,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c4
TEISSEIRE (GRENOBLE),Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c4
PAUL CLAUDEL,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c4
PONSARD,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c4
BAJATIERE,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c4
MALLIFAUD,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c4
DRIANT,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c4
CHAVANT,Ligne 13,36.14218676449999,up,ALL,ALL,ALL,ligne-c4
DOCTEUR MARTIN,Ligne 13,4.5808782022,up,ALL,ALL,ALL,ligne-c4
VICTOR HUGO,Ligne 13,0.0,up,ALL,ALL,ALL,ligne-c4
LE VERDERET,Ligne C3,0.0,up,ALL,ALL,ALL,ligne-c4
LE BOURG (EYBENS),Ligne C3,0.0,up,ALL,ALL,ALL,ligne-c4
LES JAVAUX,Ligne C3,0.0,up,ALL,ALL,ALL,ligne-c4
ODYSSEE,Ligne C3,0.0,up,ALL,ALL,ALL,ligne-c4
VAL D'EYBENS,Ligne C3,0.0,up,ALL,ALL,ALL,ligne-c4
GENERAL DE GAULLE,Ligne C3,0.0,up,ALL,ALL,ALL,ligne-c4
MAISONS NEUVES,Ligne C3,0.0,up,ALL,ALL,ALL,ligne-c4
JEAN RACINE,Ligne C3,0.0,up,ALL,ALL,ALL,ligne-c4
TEISSEIRE (GRENOBLE),Ligne C3,0.0,up,ALL,ALL,ALL,ligne-c4
PAUL CLAUDEL,Ligne C3,0.0,up,ALL,ALL,ALL,ligne-c4
PONSARD,Ligne C3,0.0,up,ALL,ALL,ALL,ligne-c4
BAJATIERE,Ligne C3,0.0,up,ALL,ALL,ALL,ligne-c4
MALLIFAUD,Ligne C3,0.0,up,ALL,ALL,ALL,ligne-c4
DRIANT,Ligne C3,0.0,up,ALL,ALL,ALL,ligne-c4
CHAVANT,Ligne C3,0.0,up,ALL,ALL,ALL,ligne-c4
DOCTEUR MARTIN,Ligne C3,0.0,up,ALL,ALL,ALL,ligne-c4
VICTOR HUGO,Ligne C3,31.421597007599996,up,ALL,ALL,ALL,ligne-c4
LE VERDERET,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-c4
LE BOURG (EYBENS),Ligne 12,0.0,up,ALL,ALL,ALL,ligne-c4
LES JAVAUX,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-c4
ODYSSEE,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-c4
VAL D'EYBENS,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-c4
GENERAL DE GAULLE,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-c4
MAISONS NEUVES,Ligne 12,52.507737647500015,up,ALL,ALL,ALL,ligne-c4
JEAN RACINE,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-c4
TEISSEIRE (GRENOBLE),Ligne 12,0.0,up,ALL,ALL,ALL,ligne-c4
PAUL CLAUDEL,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-c4
PONSARD,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-c4
BAJATIERE,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-c4
MALLIFAUD,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-c4
DRIANT,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-c4
CHAVANT,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-c4
DOCTEUR MARTIN,Ligne 12,8.9386857143,up,ALL,ALL,ALL,ligne-c4
VICTOR HUGO,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-c4
LE VERDERET,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c4
LE BOURG (EYBENS),Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c4
LES JAVAUX,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c4
ODYSSEE,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c4
VAL D'EYBENS,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c4
GENERAL DE GAULLE,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c4
MAISONS NEUVES,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c4
JEAN RACINE,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c4
TEISSEIRE (GRENOBLE),Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c4
PAUL CLAUDEL,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c4
PONSARD,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c4
BAJATIERE,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c4
MALLIFAUD,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c4
DRIANT,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c4
CHAVANT,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c4
DOCTEUR MARTIN,Ligne 16,22.501924329100003,up,ALL,ALL,ALL,ligne-c4
VICTOR HUGO,Ligne 16,0.0,up,ALL,ALL,ALL,ligne-c4
LE VERDERET,Ligne C6,0.0,up,ALL,ALL,ALL,ligne-c4
LE BOURG (EYBENS),Ligne C6,0.0,up,ALL,ALL,ALL,ligne-c4
LES JAVAUX,Ligne C6,0.0,up,ALL,ALL,ALL,ligne-c4
ODYSSEE,Ligne C6,0.0,up,ALL,ALL,ALL,ligne-c4
VAL D'EYBENS,Ligne C6,0.0,up,ALL,ALL,ALL,ligne-c4
GENERAL DE GAULLE,Ligne C6,37.40155665419999,up,ALL,ALL,ALL,ligne-c4
MAISONS NEUVES,Ligne C6,0.0,up,ALL,ALL,ALL,ligne-c4
JEAN RACINE,Ligne C6,0.0,up,ALL,ALL,ALL,ligne-c4
TEISSEIRE (GRENOBLE),Ligne C6,0.0,up,ALL,ALL,ALL,ligne-c4
PAUL CLAUDEL,Ligne C6,0.0,up,ALL,ALL,ALL,ligne-c4
PONSARD,Ligne C6,0.0,up,ALL,ALL,ALL,ligne-c4
BAJATIERE,Ligne C6,0.0,up,ALL,ALL,ALL,ligne-c4
MALLIFAUD,Ligne C6,0.0,up,ALL,ALL,ALL,ligne-c4
DRIANT,Ligne C6,0.0,up,ALL,ALL,ALL,ligne-c4
CHAVANT,Ligne C6,0.0,up,ALL,ALL,ALL,ligne-c4
DOCTEUR MARTIN,Ligne C6,0.0,up,ALL,ALL,ALL,ligne-c4
VICTOR HUGO,Ligne C6,0.0,up,ALL,ALL,ALL,ligne-c4
LE VERDERET,Tram C,0.0,up,ALL,ALL,ALL,ligne-c4
LE BOURG (EYBENS),Tram C,0.0,up,ALL,ALL,ALL,ligne-c4
LES JAVAUX,Tram C,0.0,up,ALL,ALL,ALL,ligne-c4
ODYSSEE,Tram C,0.0,up,ALL,ALL,ALL,ligne-c4
VAL D'EYBENS,Tram C,0.0,up,ALL,ALL,ALL,ligne-c4
GENERAL DE GAULLE,Tram C,0.0,up,ALL,ALL,ALL,ligne-c4
MAISONS NEUVES,Tram C,0.0,up,ALL,ALL,ALL,ligne-c4
JEAN RACINE,Tram C,0.0,up,ALL,ALL,ALL,ligne-c4
TEISSEIRE (GRENOBLE),Tram C,0.0,up,ALL,ALL,ALL,ligne-c4
PAUL CLAUDEL,Tram C,0.0,up,ALL,ALL,ALL,ligne-c4
PONSARD,Tram C,0.0,up,ALL,ALL,ALL,ligne-c4
BAJATIERE,Tram C,0.0,up,ALL,ALL,ALL,ligne-c4
MALLIFAUD,Tram C,0.0,up,ALL,ALL,ALL,ligne-c4
DRIANT,Tram C,0.0,up,ALL,ALL,ALL,ligne-c4
CHAVANT,Tram C,283.75728190929993,up,ALL,ALL,ALL,ligne-c4
DOCTEUR MARTIN,Tram C,0.0,up,ALL,ALL,ALL,ligne-c4
VICTOR HUGO,Tram C,0.0,up,ALL,ALL,ALL,ligne-c4
LE VERDERET,Tram B,0.0,up,ALL,ALL,ALL,ligne-c4
LE BOURG (EYBENS),Tram B,0.0,up,ALL,ALL,ALL,ligne-c4
LES JAVAUX,Tram B,0.0,up,ALL,ALL,ALL,ligne-c4
ODYSSEE,Tram B,0.0,up,ALL,ALL,ALL,ligne-c4
VAL D'EYBENS,Tram B,0.0,up,ALL,ALL,ALL,ligne-c4
GENERAL DE GAULLE,Tram B,0.0,up,ALL,ALL,ALL,ligne-c4
MAISONS NEUVES,Tram B,0.0,up,ALL,ALL,ALL,ligne-c4
JEAN RACINE,Tram B,0.0,up,ALL,ALL,ALL,ligne-c4
TEISSEIRE (GRENOBLE),Tram B,0.0,up,ALL,ALL,ALL,ligne-c4
PAUL CLAUDEL,Tram B,0.0,up,ALL,ALL,ALL,ligne-c4
PONSARD,Tram B,0.0,up,ALL,ALL,ALL,ligne-c4
BAJATIERE,Tram B,0.0,up,ALL,ALL,ALL,ligne-c4
MALLIFAUD,Tram B,0.0,up,ALL,ALL,ALL,ligne-c4
DRIANT,Tram B,0.0,up,ALL,ALL,ALL,ligne-c4
CHAVANT,Tram B,0.0,up,ALL,ALL,ALL,ligne-c4
DOCTEUR MARTIN,Tram B,0.0,up,ALL,ALL,ALL,ligne-c4
VICTOR HUGO,Tram B,269.8567012430002,up,ALL,ALL,ALL,ligne-c4
LE VERDERET,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c4
LE BOURG (EYBENS),Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c4
LES JAVAUX,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c4
ODYSSEE,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c4
VAL D'EYBENS,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c4
GENERAL DE GAULLE,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c4
MAISONS NEUVES,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c4
JEAN RACINE,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c4
TEISSEIRE (GRENOBLE),Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c4
PAUL CLAUDEL,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c4
PONSARD,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c4
BAJATIERE,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c4
MALLIFAUD,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c4
DRIANT,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c4
CHAVANT,Ligne EXPRESS 2,2.074716,up,ALL,ALL,ALL,ligne-c4
DOCTEUR MARTIN,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c4
VICTOR HUGO,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-c4
LE VERDERET,Ligne EXPRESS 1,0.0,up,ALL,ALL,ALL,ligne-c4
LE BOURG (EYBENS),Ligne EXPRESS 1,0.0,up,ALL,ALL,ALL,ligne-c4
LES JAVAUX,Ligne EXPRESS 1,0.0,up,ALL,ALL,ALL,ligne-c4
ODYSSEE,Ligne EXPRESS 1,0.0,up,ALL,ALL,ALL,ligne-c4
VAL D'EYBENS,Ligne EXPRESS 1,0.0,up,ALL,ALL,ALL,ligne-c4
GENERAL DE GAULLE,Ligne EXPRESS 1,0.0,up,ALL,ALL,ALL,ligne-c4
MAISONS NEUVES,Ligne EXPRESS 1,0.0,up,ALL,ALL,ALL,ligne-c4
JEAN RACINE,Ligne EXPRESS 1,0.0,up,ALL,ALL,ALL,ligne-c4
TEISSEIRE (GRENOBLE),Ligne EXPRESS 1,0.0,up,ALL,ALL,ALL,ligne-c4
PAUL CLAUDEL,Ligne EXPRESS 1,0.0,up,ALL,ALL,ALL,ligne-c4
PONSARD,Ligne EXPRESS 1,0.0,up,ALL,ALL,ALL,ligne-c4
BAJATIERE,Ligne EXPRESS 1,0.0,up,ALL,ALL,ALL,ligne-c4
MALLIFAUD,Ligne EXPRESS 1,0.0,up,ALL,ALL,ALL,ligne-c4
DRIANT,Ligne EXPRESS 1,0.0,up,ALL,ALL,ALL,ligne-c4
CHAVANT,Ligne EXPRESS 1,0.0,up,ALL,ALL,ALL,ligne-c4
DOCTEUR MARTIN,Ligne EXPRESS 1,0.0,up,ALL,ALL,ALL,ligne-c4
VICTOR HUGO,Ligne EXPRESS 1,2.2904391011,up,ALL,ALL,ALL,ligne-c4
LE VERDERET,Ligne C5,0.0,up,ALL,ALL,ALL,ligne-c4
LE BOURG (EYBENS),Ligne C5,0.0,up,ALL,ALL,ALL,ligne-c4
LES JAVAUX,Ligne C5,0.0,up,ALL,ALL,ALL,ligne-c4
ODYSSEE,Ligne C5,0.0,up,ALL,ALL,ALL,ligne-c4
VAL D'EYBENS,Ligne C5,0.0,up,ALL,ALL,ALL,ligne-c4
GENERAL DE GAULLE,Ligne C5,0.0,up,ALL,ALL,ALL,ligne-c4
MAISONS NEUVES,Ligne C5,0.0,up,ALL,ALL,ALL,ligne-c4
JEAN RACINE,Ligne C5,0.0,up,ALL,ALL,ALL,ligne-c4
TEISSEIRE (GRENOBLE),Ligne C5,81.47098752330002,up,ALL,ALL,ALL,ligne-c4
PAUL CLAUDEL,Ligne C5,0.0,up,ALL,ALL,ALL,ligne-c4
PONSARD,Ligne C5,0.0,up,ALL,ALL,ALL,ligne-c4
BAJATIERE,Ligne C5,0.0,up,ALL,ALL,ALL,ligne-c4
MALLIFAUD,Ligne C5,0.0,up,ALL,ALL,ALL,ligne-c4
DRIANT,Ligne C5,0.0,up,ALL,ALL,ALL,ligne-c4
CHAVANT,Ligne C5,0.0,up,ALL,ALL,ALL,ligne-c4
DOCTEUR MARTIN,Ligne C5,0.0,up,ALL,ALL,ALL,ligne-c4
VICTOR HUGO,Ligne C5,0.0,up,ALL,ALL,ALL,ligne-c4
LE VERDERET,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c4
LE BOURG (EYBENS),Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c4
LES JAVAUX,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c4
ODYSSEE,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c4
VAL D'EYBENS,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c4
GENERAL DE GAULLE,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c4
MAISONS NEUVES,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c4
JEAN RACINE,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c4
TEISSEIRE (GRENOBLE),Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c4
PAUL CLAUDEL,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c4
PONSARD,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c4
BAJATIERE,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c4
MALLIFAUD,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c4
DRIANT,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c4
CHAVANT,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c4
DOCTEUR MARTIN,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c4
VICTOR HUGO,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-c4
LE VERDERET,Tram A,0.0,up,ALL,ALL,ALL,ligne-c4
LE BOURG (EYBENS),Tram A,0.0,up,ALL,ALL,ALL,ligne-c4
LES JAVAUX,Tram A,0.0,up,ALL,ALL,ALL,ligne-c4
ODYSSEE,Tram A,0.0,up,ALL,ALL,ALL,ligne-c4
VAL D'EYBENS,Tram A,0.0,up,ALL,ALL,ALL,ligne-c4
GENERAL DE GAULLE,Tram A,0.0,up,ALL,ALL,ALL,ligne-c4
MAISONS NEUVES,Tram A,0.0,up,ALL,ALL,ALL,ligne-c4
JEAN RACINE,Tram A,0.0,up,ALL,ALL,ALL,ligne-c4
TEISSEIRE (GRENOBLE),Tram A,0.0,up,ALL,ALL,ALL,ligne-c4
PAUL CLAUDEL,Tram A,0.0,up,ALL,ALL,ALL,ligne-c4
PONSARD,Tram A,0.0,up,ALL,ALL,ALL,ligne-c4
BAJATIERE,Tram A,0.0,up,ALL,ALL,ALL,ligne-c4
MALLIFAUD,Tram A,0.0,up,ALL,ALL,ALL,ligne-c4
DRIANT,Tram A,0.0,up,ALL,ALL,ALL,ligne-c4
CHAVANT,Tram A,130.52655202349993,up,ALL,ALL,ALL,ligne-c4
DOCTEUR MARTIN,Tram A,0.0,up,ALL,ALL,ALL,ligne-c4
VICTOR HUGO,Tram A,207.0932435869001,up,ALL,ALL,ALL,ligne-c4
LE VERDERET,Ligne 17,0.0,up,ALL,ALL,ALL,ligne-c4
LE BOURG (EYBENS),Ligne 17,0.0,up,ALL,ALL,ALL,ligne-c4
LES JAVAUX,Ligne 17,0.0,up,ALL,ALL,ALL,ligne-c4
ODYSSEE,Ligne 17,0.0,up,ALL,ALL,ALL,ligne-c4
VAL D'EYBENS,Ligne 17,0.0,up,ALL,ALL,ALL,ligne-c4
GENERAL DE GAULLE,Ligne 17,0.0,up,ALL,ALL,ALL,ligne-c4
MAISONS NEUVES,Ligne 17,0.0,up,ALL,ALL,ALL,ligne-c4
JEAN RACINE,Ligne 17,0.0,up,ALL,ALL,ALL,ligne-c4
TEISSEIRE (GRENOBLE),Ligne 17,0.0,up,ALL,ALL,ALL,ligne-c4
PAUL CLAUDEL,Ligne 17,0.0,up,ALL,ALL,ALL,ligne-c4
PONSARD,Ligne 17,0.0,up,ALL,ALL,ALL,ligne-c4
BAJATIERE,Ligne 17,0.0,up,ALL,ALL,ALL,ligne-c4
MALLIFAUD,Ligne 17,0.0,up,ALL,ALL,ALL,ligne-c4
DRIANT,Ligne 17,0.0,up,ALL,ALL,ALL,ligne-c4
CHAVANT,Ligne 17,0.0,up,ALL,ALL,ALL,ligne-c4
DOCTEUR MARTIN,Ligne 17,0.0,up,ALL,ALL,ALL,ligne-c4
VICTOR HUGO,Ligne 17,2.6816057143,up,ALL,ALL,ALL,ligne-c4
LE VERDERET,Ligne 67,3.0556165456,up,ALL,ALL,ALL,ligne-c4
LE BOURG (EYBENS),Ligne 67,3.0556165456,up,ALL,ALL,ALL,ligne-c4
LES JAVAUX,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c4
ODYSSEE,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c4
VAL D'EYBENS,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c4
GENERAL DE GAULLE,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c4
MAISONS NEUVES,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c4
JEAN RACINE,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c4
TEISSEIRE (GRENOBLE),Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c4
PAUL CLAUDEL,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c4
PONSARD,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c4
BAJATIERE,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c4
MALLIFAUD,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c4
DRIANT,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c4
CHAVANT,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c4
DOCTEUR MARTIN,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c4
VICTOR HUGO,Ligne 67,0.0,up,ALL,ALL,ALL,ligne-c4
LE VERDERET,Ligne C1,0.0,up,ALL,ALL,ALL,ligne-c4
LE BOURG (EYBENS),Ligne C1,0.0,up,ALL,ALL,ALL,ligne-c4
LES JAVAUX,Ligne C1,0.0,up,ALL,ALL,ALL,ligne-c4
ODYSSEE,Ligne C1,0.0,up,ALL,ALL,ALL,ligne-c4
VAL D'EYBENS,Ligne C1,0.0,up,ALL,ALL,ALL,ligne-c4
GENERAL DE GAULLE,Ligne C1,0.0,up,ALL,ALL,ALL,ligne-c4
MAISONS NEUVES,Ligne C1,0.0,up,ALL,ALL,ALL,ligne-c4
JEAN RACINE,Ligne C1,0.0,up,ALL,ALL,ALL,ligne-c4
TEISSEIRE (GRENOBLE),Ligne C1,0.0,up,ALL,ALL,ALL,ligne-c4
PAUL CLAUDEL,Ligne C1,0.0,up,ALL,ALL,ALL,ligne-c4
PONSARD,Ligne C1,0.0,up,ALL,ALL,ALL,ligne-c4
BAJATIERE,Ligne C1,0.0,up,ALL,ALL,ALL,ligne-c4
MALLIFAUD,Ligne C1,0.0,up,ALL,ALL,ALL,ligne-c4
DRIANT,Ligne C1,0.0,up,ALL,ALL,ALL,ligne-c4
CHAVANT,Ligne C1,55.4451073821,up,ALL,ALL,ALL,ligne-c4
DOCTEUR MARTIN,Ligne C1,6.266228276400001,up,ALL,ALL,ALL,ligne-c4
VICTOR HUGO,Ligne C1,9.1913582022,up,ALL,ALL,ALL,ligne-c4
LE VERDERET,Tram C,0.0,up,S1,ALL,ALL,ligne-c4
LE BOURG (EYBENS),Tram C,0.0,up,S1,ALL,ALL,ligne-c4
LES JAVAUX,Tram C,0.0,up,S1,ALL,ALL,ligne-c4
ODYSSEE,Tram C,0.0,up,S1,ALL,ALL,ligne-c4
VAL D'EYBENS,Tram C,0.0,up,S1,ALL,ALL,ligne-c4
GENERAL DE GAULLE,Tram C,0.0,up,S1,ALL,ALL,ligne-c4
MAISONS NEUVES,Tram C,0.0,up,S1,ALL,ALL,ligne-c4
JEAN RACINE,Tram C,0.0,up,S1,ALL,ALL,ligne-c4
TEISSEIRE (GRENOBLE),Tram C,0.0,up,S1,ALL,ALL,ligne-c4
PAUL CLAUDEL,Tram C,0.0,up,S1,ALL,ALL,ligne-c4
PONSARD,Tram C,0.0,up,S1,ALL,ALL,ligne-c4
BAJATIERE,Tram C,0.0,up,S1,ALL,ALL,ligne-c4
MALLIFAUD,Tram C,0.0,up,S1,ALL,ALL,ligne-c4
DRIANT,Tram C,0.0,up,S1,ALL,ALL,ligne-c4
CHAVANT,Tram C,8.4516578138,up,S1,ALL,ALL,ligne-c4
DOCTEUR MARTIN,Tram C,0.0,up,S1,ALL,ALL,ligne-c4
VICTOR HUGO,Tram C,0.0,up,S1,ALL,ALL,ligne-c4
LE VERDERET,Ligne 11,0.0,up,S1,ALL,ALL,ligne-c4
LE BOURG (EYBENS),Ligne 11,0.0,up,S1,ALL,ALL,ligne-c4
LES JAVAUX,Ligne 11,0.0,up,S1,ALL,ALL,ligne-c4
ODYSSEE,Ligne 11,96.90936136500002,up,S1,ALL,ALL,ligne-c4
VAL D'EYBENS,Ligne 11,0.0,up,S1,ALL,ALL,ligne-c4
GENERAL DE GAULLE,Ligne 11,0.0,up,S1,ALL,ALL,ligne-c4
MAISONS NEUVES,Ligne 11,0.0,up,S1,ALL,ALL,ligne-c4
JEAN RACINE,Ligne 11,0.0,up,S1,ALL,ALL,ligne-c4
TEISSEIRE (GRENOBLE),Ligne 11,0.0,up,S1,ALL,ALL,ligne-c4
PAUL CLAUDEL,Ligne 11,0.0,up,S1,ALL,ALL,ligne-c4
PONSARD,Ligne 11,0.0,up,S1,ALL,ALL,ligne-c4
BAJATIERE,Ligne 11,0.0,up,S1,ALL,ALL,ligne-c4
MALLIFAUD,Ligne 11,0.0,up,S1,ALL,ALL,ligne-c4
DRIANT,Ligne 11,0.0,up,S1,ALL,ALL,ligne-c4
CHAVANT,Ligne 11,0.0,up,S1,ALL,ALL,ligne-c4
DOCTEUR MARTIN,Ligne 11,0.0,up,S1,ALL,ALL,ligne-c4
VICTOR HUGO,Ligne 11,0.0,up,S1,ALL,ALL,ligne-c4
LE VERDERET,Ligne C5,0.0,up,S1,ALL,ALL,ligne-c4
LE BOURG (EYBENS),Ligne C5,0.0,up,S1,ALL,ALL,ligne-c4
LES JAVAUX,Ligne C5,0.0,up,S1,ALL,ALL,ligne-c4
ODYSSEE,Ligne C5,0.0,up,S1,ALL,ALL,ligne-c4
VAL D'EYBENS,Ligne C5,0.0,up,S1,ALL,ALL,ligne-c4
