cluster_name,target_line,passengers_count,up_down,line_direction,timelaps,goal,line
HECTOR BERLIOZ - UNIVERSITES,Ligne 11,0.0,up,ALL,ALL,ALL,tram-c
NEYRPIC - BELLEDONNE,Ligne 11,0.0,up,ALL,ALL,ALL,tram-c
PERI - BROSSOLETTE,Ligne 11,0.0,up,ALL,ALL,ALL,tram-c
FLANDRIN - VALMY,Ligne 11,0.0,up,ALL,ALL,ALL,tram-c
HOTEL DE VILLE (GRENOBLE),Ligne 11,0.0,up,ALL,ALL,ALL,tram-c
CHAVANT,Ligne 11,0.0,up,ALL,ALL,ALL,tram-c
GUSTAVE RIVET,Ligne 11,0.0,up,ALL,ALL,ALL,tram-c
FOCH - FERRIE,Ligne 11,0.0,up,ALL,ALL,ALL,tram-c
VALLIER - LIBERATION,Ligne 11,0.0,up,ALL,ALL,ALL,tram-c
VALLIER - DOCTEUR CALMETTE,Ligne 11,0.0,up,ALL,ALL,ALL,tram-c
VALLIER - CATANE,Ligne 11,0.0,up,ALL,ALL,ALL,tram-c
SEYSSINET-PARISET HOTEL DE VILLE,Ligne 11,0.0,up,ALL,ALL,ALL,tram-c
FAUCONNIERE,Ligne 11,0.0,up,ALL,ALL,ALL,tram-c
GRAND PRE,Ligne 11,0.0,up,ALL,ALL,ALL,tram-c
MAS DES ILES,Ligne 11,0.0,up,ALL,ALL,ALL,tram-c
LE PRISME,Ligne 11,0.0,up,ALL,ALL,ALL,tram-c
CONDILLAC - UNIVERSITES,Ligne 13,0.0,up,ALL,ALL,ALL,tram-c
BIBLIOTHEQUES UNIVERSITAIRES,Ligne 13,0.0,up,ALL,ALL,ALL,tram-c
GABRIEL FAURE,Ligne 13,0.0,up,ALL,ALL,ALL,tram-c
HECTOR BERLIOZ - UNIVERSITES,Ligne 13,0.0,up,ALL,ALL,ALL,tram-c
NEYRPIC - BELLEDONNE,Ligne 13,0.0,up,ALL,ALL,ALL,tram-c
PERI - BROSSOLETTE,Ligne 13,0.0,up,ALL,ALL,ALL,tram-c
FLANDRIN - VALMY,Ligne 13,0.0,up,ALL,ALL,ALL,tram-c
HOTEL DE VILLE (GRENOBLE),Ligne 13,0.0,up,ALL,ALL,ALL,tram-c
CHAVANT,Ligne 13,157.90635369240002,up,ALL,ALL,ALL,tram-c
GUSTAVE RIVET,Ligne 13,0.0,up,ALL,ALL,ALL,tram-c
FOCH - FERRIE,Ligne 13,0.0,up,ALL,ALL,ALL,tram-c
VALLIER - LIBERATION,Ligne 13,0.0,up,ALL,ALL,ALL,tram-c
VALLIER - DOCTEUR CALMETTE,Ligne 13,0.0,up,ALL,ALL,ALL,tram-c
VALLIER - CATANE,Ligne 13,0.0,up,ALL,ALL,ALL,tram-c
SEYSSINET-PARISET HOTEL DE VILLE,Ligne 13,0.0,up,ALL,ALL,ALL,tram-c
FAUCONNIERE,Ligne 13,0.0,up,ALL,ALL,ALL,tram-c
GRAND PRE,Ligne 13,0.0,up,ALL,ALL,ALL,tram-c
MAS DES ILES,Ligne 13,0.0,up,ALL,ALL,ALL,tram-c
LE PRISME,Ligne 13,0.0,up,ALL,ALL,ALL,tram-c
CONDILLAC - UNIVERSITES,Ligne C3,0.0,up,ALL,ALL,ALL,tram-c
BIBLIOTHEQUES UNIVERSITAIRES,Ligne C3,0.0,up,ALL,ALL,ALL,tram-c
GABRIEL FAURE,Ligne C3,0.0,up,ALL,ALL,ALL,tram-c
HECTOR BERLIOZ - UNIVERSITES,Ligne C3,0.0,up,ALL,ALL,ALL,tram-c
NEYRPIC - BELLEDONNE,Ligne C3,0.0,up,ALL,ALL,ALL,tram-c
PERI - BROSSOLETTE,Ligne C3,0.0,up,ALL,ALL,ALL,tram-c
FLANDRIN - VALMY,Ligne C3,0.0,up,ALL,ALL,ALL,tram-c
HOTEL DE VILLE (GRENOBLE),Ligne C3,0.0,up,ALL,ALL,ALL,tram-c
CHAVANT,Ligne C3,0.0,up,ALL,ALL,ALL,tram-c
GUSTAVE RIVET,Ligne C3,0.0,up,ALL,ALL,ALL,tram-c
FOCH - FERRIE,Ligne C3,313.67718331349994,up,ALL,ALL,ALL,tram-c
VALLIER - LIBERATION,Ligne C3,0.0,up,ALL,ALL,ALL,tram-c
VALLIER - DOCTEUR CALMETTE,Ligne C3,0.0,up,ALL,ALL,ALL,tram-c
VALLIER - CATANE,Ligne C3,0.0,up,ALL,ALL,ALL,tram-c
SEYSSINET-PARISET HOTEL DE VILLE,Ligne C3,0.0,up,ALL,ALL,ALL,tram-c
FAUCONNIERE,Ligne C3,0.0,up,ALL,ALL,ALL,tram-c
GRAND PRE,Ligne C3,0.0,up,ALL,ALL,ALL,tram-c
MAS DES ILES,Ligne C3,0.0,up,ALL,ALL,ALL,tram-c
LE PRISME,Ligne C3,0.0,up,ALL,ALL,ALL,tram-c
CONDILLAC - UNIVERSITES,Ligne 17,0.0,up,ALL,ALL,ALL,tram-c
BIBLIOTHEQUES UNIVERSITAIRES,Ligne 17,0.0,up,ALL,ALL,ALL,tram-c
GABRIEL FAURE,Ligne 17,0.0,up,ALL,ALL,ALL,tram-c
HECTOR BERLIOZ - UNIVERSITES,Ligne 17,0.0,up,ALL,ALL,ALL,tram-c
NEYRPIC - BELLEDONNE,Ligne 17,0.0,up,ALL,ALL,ALL,tram-c
PERI - BROSSOLETTE,Ligne 17,0.0,up,ALL,ALL,ALL,tram-c
FLANDRIN - VALMY,Ligne 17,0.0,up,ALL,ALL,ALL,tram-c
HOTEL DE VILLE (GRENOBLE),Ligne 17,0.0,up,ALL,ALL,ALL,tram-c
CHAVANT,Ligne 17,0.0,up,ALL,ALL,ALL,tram-c
GUSTAVE RIVET,Ligne 17,0.0,up,ALL,ALL,ALL,tram-c
FOCH - FERRIE,Ligne 17,134.8877967405999,up,ALL,ALL,ALL,tram-c
VALLIER - LIBERATION,Ligne 17,26.584113282800004,up,ALL,ALL,ALL,tram-c
VALLIER - DOCTEUR CALMETTE,Ligne 17,0.0,up,ALL,ALL,ALL,tram-c
VALLIER - CATANE,Ligne 17,0.0,up,ALL,ALL,ALL,tram-c
SEYSSINET-PARISET HOTEL DE VILLE,Ligne 17,0.0,up,ALL,ALL,ALL,tram-c
FAUCONNIERE,Ligne 17,0.0,up,ALL,ALL,ALL,tram-c
GRAND PRE,Ligne 17,0.0,up,ALL,ALL,ALL,tram-c
MAS DES ILES,Ligne 17,0.0,up,ALL,ALL,ALL,tram-c
LE PRISME,Ligne 17,0.0,up,ALL,ALL,ALL,tram-c
CONDILLAC - UNIVERSITES,Tram D,0.0,up,ALL,ALL,ALL,tram-c
BIBLIOTHEQUES UNIVERSITAIRES,Tram D,0.0,up,ALL,ALL,ALL,tram-c
