cluster_name,target_line,passengers_count,up_down,line_direction,timelaps,goal,line
LE CHALET,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-17
LA CIME DU BOURG,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-17
LA VALONNE,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-17
LE MASSEGU,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-17
VIF GENDARMERIE,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-17
VIF MAIRIE,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-17
URIOL,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-17
LES GARCINS,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-17
PELISSIERE,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-17
REPUBLIQUE,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-17
L'ORIEL,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-17
ROND-POINT DE L'EUROPE,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-17
SAINT-ANGE,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-17
LE ROCHEFORT,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-17
PRE DE L'ORME,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-17
CARRIERE,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-17
PONT ROUGE,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-17
POMPIDOU,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-17
LE RONDEAU,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-17
STADE LESDIGUIERES,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-17
LOUISE MICHEL,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-17
ALLIES,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-17
VALLIER - LIBERATION,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-17
FOCH - FERRIE,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-17
CASERNE DE BONNE,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,ligne-17
VICTOR HUGO,Ligne EXPRESS 2,1.8317165836,up,ALL,ALL,ALL,ligne-17
LES SAILLANTS,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-17
PONT DE GENEVREY,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-17
L'USINE NORD,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-17
LE RIF,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-17
LA GRANGE,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-17
LE CHALET,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-17
LA CIME DU BOURG,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-17
LA VALONNE,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-17
LE MASSEGU,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-17
VIF GENDARMERIE,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-17
VIF MAIRIE,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-17
URIOL,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-17
LES GARCINS,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-17
PELISSIERE,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-17
REPUBLIQUE,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-17
L'ORIEL,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-17
ROND-POINT DE L'EUROPE,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-17
SAINT-ANGE,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-17
LE ROCHEFORT,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-17
PRE DE L'ORME,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-17
CARRIERE,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-17
PONT ROUGE,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-17
POMPIDOU,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-17
LE RONDEAU,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-17
STADE LESDIGUIERES,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-17
LOUISE MICHEL,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-17
ALLIES,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-17
VALLIER - LIBERATION,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-17
FOCH - FERRIE,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-17
CASERNE DE BONNE,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-17
VICTOR HUGO,Ligne non précisée,0.0,up,ALL,ALL,ALL,ligne-17
LES SAILLANTS,Tram E,0.0,up,ALL,ALL,ALL,ligne-17
PONT DE GENEVREY,Tram E,0.0,up,ALL,ALL,ALL,ligne-17
L'USINE NORD,Tram E,0.0,up,ALL,ALL,ALL,ligne-17
LE RIF,Tram E,0.0,up,ALL,ALL,ALL,ligne-17
LA GRANGE,Tram E,0.0,up,ALL,ALL,ALL,ligne-17
LE CHALET,Tram E,0.0,up,ALL,ALL,ALL,ligne-17
LA CIME DU BOURG,Tram E,0.0,up,ALL,ALL,ALL,ligne-17
LA VALONNE,Tram E,0.0,up,ALL,ALL,ALL,ligne-17
LE MASSEGU,Tram E,0.0,up,ALL,ALL,ALL,ligne-17
VIF GENDARMERIE,Tram E,0.0,up,ALL,ALL,ALL,ligne-17
VIF MAIRIE,Tram E,0.0,up,ALL,ALL,ALL,ligne-17
URIOL,Tram E,0.0,up,ALL,ALL,ALL,ligne-17
LES GARCINS,Tram E,0.0,up,ALL,ALL,ALL,ligne-17
PELISSIERE,Tram E,0.0,up,ALL,ALL,ALL,ligne-17
REPUBLIQUE,Tram E,0.0,up,ALL,ALL,ALL,ligne-17
L'ORIEL,Tram E,0.0,up,ALL,ALL,ALL,ligne-17
ROND-POINT DE L'EUROPE,Tram E,0.0,up,ALL,ALL,ALL,ligne-17
SAINT-ANGE,Tram E,0.0,up,ALL,ALL,ALL,ligne-17
LE ROCHEFORT,Tram E,0.0,up,ALL,ALL,ALL,ligne-17
PRE DE L'ORME,Tram E,0.0,up,ALL,ALL,ALL,ligne-17
CARRIERE,Tram E,0.0,up,ALL,ALL,ALL,ligne-17
PONT ROUGE,Tram E,0.0,up,ALL,ALL,ALL,ligne-17
POMPIDOU,Tram E,0.0,up,ALL,ALL,ALL,ligne-17
LE RONDEAU,Tram E,0.0,up,ALL,ALL,ALL,ligne-17
STADE LESDIGUIERES,Tram E,0.0,up,ALL,ALL,ALL,ligne-17
LOUISE MICHEL,Tram E,27.805773727700004,up,ALL,ALL,ALL,ligne-17
ALLIES,Tram E,5.4836283554,up,ALL,ALL,ALL,ligne-17
VALLIER - LIBERATION,Tram E,15.566676118500002,up,ALL,ALL,ALL,ligne-17
FOCH - FERRIE,Tram E,0.0,up,ALL,ALL,ALL,ligne-17
CASERNE DE BONNE,Tram E,0.0,up,ALL,ALL,ALL,ligne-17
VICTOR HUGO,Tram E,0.0,up,ALL,ALL,ALL,ligne-17
LES SAILLANTS,Ligne 44,0.0,up,ALL,ALL,ALL,ligne-17
PONT DE GENEVREY,Ligne 44,14.8869977868,up,ALL,ALL,ALL,ligne-17
L'USINE NORD,Ligne 44,0.0,up,ALL,ALL,ALL,ligne-17
LE RIF,Ligne 44,0.0,up,ALL,ALL,ALL,ligne-17
LA GRANGE,Ligne 44,0.0,up,ALL,ALL,ALL,ligne-17
LE CHALET,Ligne 44,0.0,up,ALL,ALL,ALL,ligne-17
LA CIME DU BOURG,Ligne 44,0.0,up,ALL,ALL,ALL,ligne-17
LA VALONNE,Ligne 44,0.0,up,ALL,ALL,ALL,ligne-17
LE MASSEGU,Ligne 44,0.0,up,ALL,ALL,ALL,ligne-17
VIF GENDARMERIE,Ligne 44,0.0,up,ALL,ALL,ALL,ligne-17
VIF MAIRIE,Ligne 44,0.0,up,ALL,ALL,ALL,ligne-17
URIOL,Ligne 44,0.0,up,ALL,ALL,ALL,ligne-17
LES GARCINS,Ligne 44,0.0,up,ALL,ALL,ALL,ligne-17
PELISSIERE,Ligne 44,0.0,up,ALL,ALL,ALL,ligne-17
REPUBLIQUE,Ligne 44,0.0,up,ALL,ALL,ALL,ligne-17
L'ORIEL,Ligne 44,0.0,up,ALL,ALL,ALL,ligne-17
ROND-POINT DE L'EUROPE,Ligne 44,0.0,up,ALL,ALL,ALL,ligne-17
SAINT-ANGE,Ligne 44,0.0,up,ALL,ALL,ALL,ligne-17
LE ROCHEFORT,Ligne 44,0.0,up,ALL,ALL,ALL,ligne-17
PRE DE L'ORME,Ligne 44,0.0,up,ALL,ALL,ALL,ligne-17
CARRIERE,Ligne 44,0.0,up,ALL,ALL,ALL,ligne-17
PONT ROUGE,Ligne 44,0.0,up,ALL,ALL,ALL,ligne-17
POMPIDOU,Ligne 44,0.0,up,ALL,ALL,ALL,ligne-17
LE RONDEAU,Ligne 44,0.0,up,ALL,ALL,ALL,ligne-17
STADE LESDIGUIERES,Ligne 44,0.0,up,ALL,ALL,ALL,ligne-17
LOUISE MICHEL,Ligne 44,0.0,up,ALL,ALL,ALL,ligne-17
ALLIES,Ligne 44,0.0,up,ALL,ALL,ALL,ligne-17
VALLIER - LIBERATION,Ligne 44,0.0,up,ALL,ALL,ALL,ligne-17
FOCH - FERRIE,Ligne 44,0.0,up,ALL,ALL,ALL,ligne-17
CASERNE DE BONNE,Ligne 44,0.0,up,ALL,ALL,ALL,ligne-17
VICTOR HUGO,Ligne 44,0.0,up,ALL,ALL,ALL,ligne-17
LES SAILLANTS,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-17
PONT DE GENEVREY,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-17
L'USINE NORD,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-17
LE RIF,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-17
LA GRANGE,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-17
LE CHALET,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-17
LA CIME DU BOURG,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-17
LA VALONNE,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-17
LE MASSEGU,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-17
VIF GENDARMERIE,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-17
VIF MAIRIE,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-17
URIOL,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-17
LES GARCINS,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-17
PELISSIERE,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-17
REPUBLIQUE,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-17
L'ORIEL,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-17
ROND-POINT DE L'EUROPE,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-17
SAINT-ANGE,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-17
LE ROCHEFORT,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-17
PRE DE L'ORME,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-17
CARRIERE,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-17
PONT ROUGE,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-17
POMPIDOU,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-17
LE RONDEAU,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-17
STADE LESDIGUIERES,Ligne 12,11.6722738582,up,ALL,ALL,ALL,ligne-17
LOUISE MICHEL,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-17
ALLIES,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-17
VALLIER - LIBERATION,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-17
FOCH - FERRIE,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-17
CASERNE DE BONNE,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-17
VICTOR HUGO,Ligne 12,0.0,up,ALL,ALL,ALL,ligne-17
LES SAILLANTS,Ligne C1,0.0,up,ALL,ALL,ALL,ligne-17
PONT DE GENEVREY,Ligne C1,0.0,up,ALL,ALL,ALL,ligne-17
L'USINE NORD,Ligne C1,0.0,up,ALL,ALL,ALL,ligne-17
LE RIF,Ligne C1,0.0,up,ALL,ALL,ALL,ligne-17
LA GRANGE,Ligne C1,0.0,up,ALL,ALL,ALL,ligne-17
LE CHALET,Ligne C1,0.0,up,ALL,ALL,ALL,ligne-17
LA CIME DU BOURG,Ligne C1,0.0,up,ALL,ALL,ALL,ligne-17
LA VALONNE,Ligne C1,0.0,up,ALL,ALL,ALL,ligne-17
LE MASSEGU,Ligne C1,0.0,up,ALL,ALL,ALL,ligne-17
VIF GENDARMERIE,Ligne C1,0.0,up,ALL,ALL,ALL,ligne-17
VIF MAIRIE,Ligne C1,0.0,up,ALL,ALL,ALL,ligne-17
URIOL,Ligne C1,0.0,up,ALL,ALL,ALL,ligne-17
LES GARCINS,Ligne C1,0.0,up,ALL,ALL,ALL,ligne-17
PELISSIERE,Ligne C1,0.0,up,ALL,ALL,ALL,ligne-17
REPUBLIQUE,Ligne C1,0.0,up,ALL,ALL,ALL,ligne-17
L'ORIEL,Ligne C1,0.0,up,ALL,ALL,ALL,ligne-17
ROND-POINT DE L'EUROPE,Ligne C1,0.0,up,ALL,ALL,ALL,ligne-17
SAINT-ANGE,Ligne C1,0.0,up,ALL,ALL,ALL,ligne-17
LE ROCHEFORT,Ligne C1,0.0,up,ALL,ALL,ALL,ligne-17
PRE DE L'ORME,Ligne C1,0.0,up,ALL,ALL,ALL,ligne-17
CARRIERE,Ligne C1,0.0,up,ALL,ALL,ALL,ligne-17
PONT ROUGE,Ligne C1,0.0,up,ALL,ALL,ALL,ligne-17
POMPIDOU,Ligne C1,0.0,up,ALL,ALL,ALL,ligne-17
LE RONDEAU,Ligne C1,0.0,up,ALL,ALL,ALL,ligne-17
STADE LESDIGUIERES,Ligne C1,0.0,up,ALL,ALL,ALL,ligne-17
LOUISE MICHEL,Ligne C1,0.0,up,ALL,ALL,ALL,ligne-17
ALLIES,Ligne C1,0.0,up,ALL,ALL,ALL,ligne-17
VALLIER - LIBERATION,Ligne C1,0.0,up,ALL,ALL,ALL,ligne-17
FOCH - FERRIE,Ligne C1,0.0,up,ALL,ALL,ALL,ligne-17
CASERNE DE BONNE,Ligne C1,0.0,up,ALL,ALL,ALL,ligne-17
VICTOR HUGO,Ligne C1,7.9391779553,up,ALL,ALL,ALL,ligne-17
LES SAILLANTS,Ligne C3,0.0,up,ALL,ALL,ALL,ligne-17
PONT DE GENEVREY,Ligne C3,0.0,up,ALL,ALL,ALL,ligne-17
L'USINE NORD,Ligne C3,0.0,up,ALL,ALL,ALL,ligne-17
LE RIF,Ligne C3,0.0,up,ALL,ALL,ALL,ligne-17
LA GRANGE,Ligne C3,0.0,up,ALL,ALL,ALL,ligne-17
LE CHALET,Ligne C3,0.0,up,ALL,ALL,ALL,ligne-17
LA CIME DU BOURG,Ligne C3,0.0,up,ALL,ALL,ALL,ligne-17
LA VALONNE,Ligne C3,0.0,up,ALL,ALL,ALL,ligne-17
LE MASSEGU,Ligne C3,0.0,up,ALL,ALL,ALL,ligne-17
VIF GENDARMERIE,Ligne C3,0.0,up,ALL,ALL,ALL,ligne-17
VIF MAIRIE,Ligne C3,0.0,up,ALL,ALL,ALL,ligne-17
URIOL,Ligne C3,0.0,up,ALL,ALL,ALL,ligne-17
LES GARCINS,Ligne C3,0.0,up,ALL,ALL,ALL,ligne-17
PELISSIERE,Ligne C3,0.0,up,ALL,ALL,ALL,ligne-17
REPUBLIQUE,Ligne C3,0.0,up,ALL,ALL,ALL,ligne-17
L'ORIEL,Ligne C3,0.0,up,ALL,ALL,ALL,ligne-17
ROND-POINT DE L'EUROPE,Ligne C3,0.0,up,ALL,ALL,ALL,ligne-17
SAINT-ANGE,Ligne C3,0.0,up,ALL,ALL,ALL,ligne-17
LE ROCHEFORT,Ligne C3,0.0,up,ALL,ALL,ALL,ligne-17
PRE DE L'ORME,Ligne C3,0.0,up,ALL,ALL,ALL,ligne-17
CARRIERE,Ligne C3,0.0,up,ALL,ALL,ALL,ligne-17
PONT ROUGE,Ligne C3,0.0,up,ALL,ALL,ALL,ligne-17
POMPIDOU,Ligne C3,0.0,up,ALL,ALL,ALL,ligne-17
LE RONDEAU,Ligne C3,0.0,up,ALL,ALL,ALL,ligne-17
STADE LESDIGUIERES,Ligne C3,0.0,up,ALL,ALL,ALL,ligne-17
LOUISE MICHEL,Ligne C3,0.0,up,ALL,ALL,ALL,ligne-17
ALLIES,Ligne C3,0.0,up,ALL,ALL,ALL,ligne-17
VALLIER - LIBERATION,Ligne C3,0.0,up,ALL,ALL,ALL,ligne-17
FOCH - FERRIE,Ligne C3,9.3128964101,up,ALL,ALL,ALL,ligne-17
CASERNE DE BONNE,Ligne C3,0.0,up,ALL,ALL,ALL,ligne-17
VICTOR HUGO,Ligne C3,0.0,up,ALL,ALL,ALL,ligne-17
LES SAILLANTS,Ligne C6,0.0,up,ALL,ALL,ALL,ligne-17
PONT DE GENEVREY,Ligne C6,0.0,up,ALL,ALL,ALL,ligne-17
L'USINE NORD,Ligne C6,0.0,up,ALL,ALL,ALL,ligne-17
LE RIF,Ligne C6,0.0,up,ALL,ALL,ALL,ligne-17
LA GRANGE,Ligne C6,0.0,up,ALL,ALL,ALL,ligne-17
LE CHALET,Ligne C6,0.0,up,ALL,ALL,ALL,ligne-17
LA CIME DU BOURG,Ligne C6,0.0,up,ALL,ALL,ALL,ligne-17
LA VALONNE,Ligne C6,0.0,up,ALL,ALL,ALL,ligne-17
LE MASSEGU,Ligne C6,0.0,up,ALL,ALL,ALL,ligne-17
VIF GENDARMERIE,Ligne C6,0.0,up,ALL,ALL,ALL,ligne-17
VIF MAIRIE,Ligne C6,0.0,up,ALL,ALL,ALL,ligne-17
URIOL,Ligne C6,0.0,up,ALL,ALL,ALL,ligne-17
LES GARCINS,Ligne C6,0.0,up,ALL,ALL,ALL,ligne-17
PELISSIERE,Ligne C6,0.0,up,ALL,ALL,ALL,ligne-17
REPUBLIQUE,Ligne C6,0.0,up,ALL,ALL,ALL,ligne-17
L'ORIEL,Ligne C6,0.0,up,ALL,ALL,ALL,ligne-17
ROND-POINT DE L'EUROPE,Ligne C6,0.0,up,ALL,ALL,ALL,ligne-17
SAINT-ANGE,Ligne C6,0.0,up,ALL,ALL,ALL,ligne-17
LE ROCHEFORT,Ligne C6,0.0,up,ALL,ALL,ALL,ligne-17
PRE DE L'ORME,Ligne C6,0.0,up,ALL,ALL,ALL,ligne-17
CARRIERE,Ligne C6,0.0,up,ALL,ALL,ALL,ligne-17
PONT ROUGE,Ligne C6,0.0,up,ALL,ALL,ALL,ligne-17
POMPIDOU,Ligne C6,0.0,up,ALL,ALL,ALL,ligne-17
LE RONDEAU,Ligne C6,14.256461039199996,up,ALL,ALL,ALL,ligne-17
STADE LESDIGUIERES,Ligne C6,30.784380313699998,up,ALL,ALL,ALL,ligne-17
LOUISE MICHEL,Ligne C6,0.0,up,ALL,ALL,ALL,ligne-17
ALLIES,Ligne C6,0.0,up,ALL,ALL,ALL,ligne-17
VALLIER - LIBERATION,Ligne C6,0.0,up,ALL,ALL,ALL,ligne-17
FOCH - FERRIE,Ligne C6,0.0,up,ALL,ALL,ALL,ligne-17
CASERNE DE BONNE,Ligne C6,0.0,up,ALL,ALL,ALL,ligne-17
VICTOR HUGO,Ligne C6,0.0,up,ALL,ALL,ALL,ligne-17
LES SAILLANTS,Ligne C4,0.0,up,ALL,ALL,ALL,ligne-17
PONT DE GENEVREY,Ligne C4,0.0,up,ALL,ALL,ALL,ligne-17
L'USINE NORD,Ligne C4,0.0,up,ALL,ALL,ALL,ligne-17
LE RIF,Ligne C4,0.0,up,ALL,ALL,ALL,ligne-17
LA GRANGE,Ligne C4,0.0,up,ALL,ALL,ALL,ligne-17
LE CHALET,Ligne C4,0.0,up,ALL,ALL,ALL,ligne-17
LA CIME DU BOURG,Ligne C4,0.0,up,ALL,ALL,ALL,ligne-17
LA VALONNE,Ligne C4,0.0,up,ALL,ALL,ALL,ligne-17
LE MASSEGU,Ligne C4,0.0,up,ALL,ALL,ALL,ligne-17
VIF GENDARMERIE,Ligne C4,0.0,up,ALL,ALL,ALL,ligne-17
VIF MAIRIE,Ligne C4,0.0,up,ALL,ALL,ALL,ligne-17
URIOL,Ligne C4,0.0,up,ALL,ALL,ALL,ligne-17
LES GARCINS,Ligne C4,0.0,up,ALL,ALL,ALL,ligne-17
PELISSIERE,Ligne C4,0.0,up,ALL,ALL,ALL,ligne-17
REPUBLIQUE,Ligne C4,0.0,up,ALL,ALL,ALL,ligne-17
L'ORIEL,Ligne C4,0.0,up,ALL,ALL,ALL,ligne-17
ROND-POINT DE L'EUROPE,Ligne C4,0.0,up,ALL,ALL,ALL,ligne-17
SAINT-ANGE,Ligne C4,0.0,up,ALL,ALL,ALL,ligne-17
LE ROCHEFORT,Ligne C4,0.0,up,ALL,ALL,ALL,ligne-17
PRE DE L'ORME,Ligne C4,0.0,up,ALL,ALL,ALL,ligne-17
CARRIERE,Ligne C4,0.0,up,ALL,ALL,ALL,ligne-17
PONT ROUGE,Ligne C4,0.0,up,ALL,ALL,ALL,ligne-17
POMPIDOU,Ligne C4,0.0,up,ALL,ALL,ALL,ligne-17
LE RONDEAU,Ligne C4,0.0,up,ALL,ALL,ALL,ligne-17
STADE LESDIGUIERES,Ligne C4,0.0,up,ALL,ALL,ALL,ligne-17
LOUISE MICHEL,Ligne C4,0.0,up,ALL,ALL,ALL,ligne-17
ALLIES,Ligne C4,0.0,up,ALL,ALL,ALL,ligne-17
VALLIER - LIBERATION,Ligne C4,0.0,up,ALL,ALL,ALL,ligne-17
FOCH - FERRIE,Ligne C4,0.0,up,ALL,ALL,ALL,ligne-17
CASERNE DE BONNE,Ligne C4,0.0,up,ALL,ALL,ALL,ligne-17
VICTOR HUGO,Ligne C4,2.630822195,up,ALL,ALL,ALL,ligne-17
LES SAILLANTS,Ligne C5,0.0,up,ALL,ALL,ALL,ligne-17
PONT DE GENEVREY,Ligne C5,0.0,up,ALL,ALL,ALL,ligne-17
L'USINE NORD,Ligne C5,0.0,up,ALL,ALL,ALL,ligne-17
LE RIF,Ligne C5,0.0,up,ALL,ALL,ALL,ligne-17
LA GRANGE,Ligne C5,0.0,up,ALL,ALL,ALL,ligne-17
LE CHALET,Ligne C5,0.0,up,ALL,ALL,ALL,ligne-17
LA CIME DU BOURG,Ligne C5,0.0,up,ALL,ALL,ALL,ligne-17
LA VALONNE,Ligne C5,0.0,up,ALL,ALL,ALL,ligne-17
LE MASSEGU,Ligne C5,0.0,up,ALL,ALL,ALL,ligne-17
VIF GENDARMERIE,Ligne C5,0.0,up,ALL,ALL,ALL,ligne-17
VIF MAIRIE,Ligne C5,0.0,up,ALL,ALL,ALL,ligne-17
URIOL,Ligne C5,0.0,up,ALL,ALL,ALL,ligne-17
LES GARCINS,Ligne C5,0.0,up,ALL,ALL,ALL,ligne-17
PELISSIERE,Ligne C5,0.0,up,ALL,ALL,ALL,ligne-17
REPUBLIQUE,Ligne C5,0.0,up,ALL,ALL,ALL,ligne-17
L'ORIEL,Ligne C5,0.0,up,ALL,ALL,ALL,ligne-17
ROND-POINT DE L'EUROPE,Ligne C5,0.0,up,ALL,ALL,ALL,ligne-17
SAINT-ANGE,Ligne C5,0.0,up,ALL,ALL,ALL,ligne-17
LE ROCHEFORT,Ligne C5,0.0,up,ALL,ALL,ALL,ligne-17
PRE DE L'ORME,Ligne C5,0.0,up,ALL,ALL,ALL,ligne-17
CARRIERE,Ligne C5,0.0,up,ALL,ALL,ALL,ligne-17
PONT ROUGE,Ligne C5,0.0,up,ALL,ALL,ALL,ligne-17
POMPIDOU,Ligne C5,0.0,up,ALL,ALL,ALL,ligne-17
LE RONDEAU,Ligne C5,0.0,up,ALL,ALL,ALL,ligne-17
STADE LESDIGUIERES,Ligne C5,0.0,up,ALL,ALL,ALL,ligne-17
LOUISE MICHEL,Ligne C5,0.0,up,ALL,ALL,ALL,ligne-17
